,Field,Type,Null,Key,Default,Extra
0,systemid,int(10),NO,PRI,,
1,mls_num,int(10),NO,MUL,,
2,type,varchar(38),YES,,,
3,acreage,"decimal(18,2)",YES,,,
4,additional_document1_amt,int(10),YES,,,
5,additional_document1_type,varchar(50),YES,,,
6,additional_document2_amt,int(10),YES,,,
7,additional_document2_type,varchar(50),YES,,,
8,additional_documents_yn,varchar(10),YES,,,
9,address,varchar(65),YES,,,
10,address_2,varchar(50),YES,,,
11,address_direction,varchar(2),YES,,,
12,address_number,varchar(15),YES,,,
13,address_search_number,int(10),YES,,,
14,address_street,varchar(50),YES,,,
15,advertisingmarketing_yn,varchar(10),YES,,,
16,agent,int(10),YES,MUL,,
17,agent_hit_count,int(10),YES,,,
18,agent_remarks,varchar(2000),YES,,,
19,all_other_services_yn,varchar(10),YES,,,
20,area_municipality,varchar(39),YES,,,
21,asking_price,int(10),YES,,,
22,assessments_amount,"decimal(18,2)",YES,,,
23,assessments_yn,varchar(10),YES,,,
24,associated_document_count,int(10),YES,,,
25,ba_comp_description,varchar(30),YES,,,
26,ba_compensation_amount,"decimal(18,2)",YES,,,
27,ba_compensation_type,varchar(16),YES,,,
28,ba_compensation_yn,varchar(10),YES,,,
29,back_on_market_date,date,YES,,,
30,branded_virtual_tour,varchar(712),YES,,,
31,cancel_date,date,YES,,,
32,certification_date,date,YES,,,
33,class,varchar(22),YES,,,
34,client_hit_count,int(10),YES,,,
35,closing_date,date,YES,,,
36,colist_agent,int(10),YES,,,
37,colist_office,int(10),YES,,,
38,concession_amount,"decimal(18,2)",YES,,,
39,contract,varchar(26),YES,,,
40,cosell_agent,int(10),YES,,,
41,cosell_office,int(10),YES,,,
42,county,varchar(14),YES,,,
43,cross_street_1,varchar(25),YES,,,
44,cross_street_2,varchar(25),YES,,,
45,cumulative_dom,varchar(60),YES,,,
46,cumulative_domls,varchar(58),YES,,,
47,directions,varchar(1564),YES,,,
48,doc_timestamp,datetime,YES,,,
49,dom,varchar(60),YES,,,
50,domls,varchar(58),YES,,,
51,expiration_date,date,YES,,,
52,financial_terms,varchar(199),YES,,,
53,fips,varchar(30),YES,,,
54,flood_insurance,varchar(12),YES,,,
55,flood_plain,varchar(8),YES,,,
56,frontage,int(10),YES,,,
57,geo_address_line,varchar(255),YES,,,
58,geo_latitude,"decimal(18,15)",YES,,,
59,geo_longitude,"decimal(19,15)",YES,,,
60,geo_match_code,smallint(3),YES,,,
61,geo_matched_method,smallint(3),YES,,,
62,geo_postal_code,varchar(10),YES,,,
63,geo_primary_city,varchar(100),YES,,,
64,geo_quality,"decimal(12,8)",YES,,,
65,geo_secondary_city,varchar(100),YES,,,
66,geo_subdivision,varchar(2),YES,,,
67,geo_update_timestamp,datetime,YES,,,
68,geo_zoom_level,"decimal(2,0)",YES,,,
69,glr_mls_num,varchar(30),YES,,,
70,guest_listings_yn,varchar(3),YES,,,
71,handle_incmg_inquiries_yn,varchar(10),YES,,,
72,hotsheet_date,date,YES,,,
73,how_sold,varchar(21),YES,,,
74,idx_include,varchar(19),YES,,,
75,incmg_inquiries_contact,varchar(50),YES,,,
76,incmg_inquiries_exp_date,date,YES,,,
77,incmg_inquiries_phone,varchar(25),YES,,,
78,incmg_inquiries_title,varchar(25),YES,,,
79,input_date,datetime,YES,,,
80,insp_cmpl_for_wellseptic,varchar(10),YES,,,
81,la1agent_address2,varchar(50),YES,,,
82,la1agent_city,varchar(50),YES,,,
