,Field,Type,Null,Key,Default,Extra
0,internal_listing_id,varchar(26),NO,PRI,,
1,expiration_date,date,YES,,,
2,absolute_longitude,"decimal(11,6)",YES,,,
3,account_number,varchar(50),YES,,,
4,add_account_number,varchar(100),YES,,,
5,address_2,varchar(20),YES,,,
6,agent_id,varchar(26),YES,,,
7,area,varchar(100),YES,,,
8,asking_price,"decimal(15,2)",YES,,,
9,attribution_contact,varchar(150),YES,,,
10,back_on_market_timestamp,datetime,YES,,,
11,cancel_date,date,YES,,,
12,city,varchar(100),YES,,,
13,colist_agent_id,varchar(26),YES,,,
14,colist_office_id,varchar(26),YES,,,
15,colistingmemberaddress,varchar(150),YES,,,
16,colistingmemberemail,varchar(150),YES,,,
17,colistingmemberfax,varchar(15),YES,,,
18,colistingmembername,varchar(122),YES,,,
19,colistingmemberphone,varchar(25),YES,,,
20,colistingmembershortid,varchar(15),YES,,,
21,colistingmemberurl,varchar(150),YES,,,
22,colistingofficeaddress,varchar(150),YES,,,
23,colistingofficeemail,varchar(150),YES,,,
24,colistingofficefax,varchar(15),YES,,,
25,colistingofficename,varchar(150),YES,,,
26,colistingofficephone,varchar(25),YES,,,
27,colistingofficeshortid,varchar(15),YES,,,
28,colistingofficeurl,varchar(150),YES,,,
29,compensation_disclaimer,varchar(400),YES,,,
30,contingent,varchar(100),YES,,,
31,county,varchar(100),YES,,,
32,cumulative_dom,varchar(4),YES,,,
33,days_on_market,varchar(4),YES,,,
34,direction,varchar(100),YES,,,
35,display_on_public_websites,varchar(1),YES,,,
36,document_count,int(11),YES,,,
37,document_timestamp,datetime,YES,,,
38,entry_timestamp,datetime,YES,,,
39,fallthrough_date,date,YES,,,
40,geo_lat,"decimal(11,6)",YES,,,
41,geo_lon,"decimal(11,6)",YES,,,
42,list_agent_board_code,varchar(150),YES,,,
43,list_agent_board_id,varchar(26),YES,,,
44,list_number_main,int(11),YES,,,
45,list_number_prefix,varchar(2),YES,,,
46,list_office_board_code,varchar(150),YES,,,
47,list_office_board_id,varchar(26),YES,,,
48,listing_agreement,varchar(100),YES,,,
49,listing_id,varchar(22),YES,,,
50,listingmemberaddress,varchar(150),YES,,,
51,listingmemberemail,varchar(150),YES,,,
52,listingmemberfax,varchar(15),YES,,,
53,listingmembername,varchar(122),YES,,,
54,listingmemberphone,varchar(25),YES,,,
55,listingmembershortid,varchar(15),YES,,,
56,listingmemberurl,varchar(150),YES,,,
57,listingofficeaddress,varchar(150),YES,,,
58,listingofficeemail,varchar(150),YES,,,
59,listingofficefax,varchar(15),YES,,,
60,listingofficename,varchar(150),YES,,,
61,listingofficephone,varchar(25),YES,,,
62,listingofficeshortid,varchar(15),YES,,,
63,listingofficeurl,varchar(150),YES,,,
64,mls_approved,varchar(1),YES,,,
65,mls_identifier,varchar(26),YES,,,
66,number,varchar(10),YES,,,
67,off_market_timestamp,datetime,YES,,,
68,office_id,varchar(26),YES,,,
69,original_list_price,"decimal(14,2)",YES,,,
70,owner_financing,varchar(100),YES,,,
71,parcel_number,varchar(50),YES,,,
72,picture_count,int(11),YES,,,
73,picture_timestamp,datetime,YES,,,
74,price_change_timestamp,datetime,YES,,,
75,prior_list_price,"decimal(15,1)",YES,,,
76,prop_inside_photographyvideography,varchar(100),YES,,,
77,property_group_id,varchar(26),YES,,,
78,property_in_pid,varchar(100),YES,,,
79,property_subtype,varchar(100),YES,,,
80,property_type,varchar(2),YES,,,
81,sp__lp,"decimal(10,2)",YES,,,
82,st_suffix,varchar(100),YES,,,
83,state,varchar(100),YES,,,
84,status,varchar(100),YES,,,
85,status_change_date,date,YES,,,
86,street_name,varchar(30),YES,,,
87,subdivision,varchar(100),YES,,,
88,temp_off_market_date,date,YES,,,
89,timestamp,datetime,YES,,,
90,unbranded_virtual_tour,text,YES,,,
91,under_contract_date,date,YES,,,
92,unit_num,varchar(30),YES,,,
93,use_of_electronic_document_transmission,varchar(100),YES,,,
94,vowaddressdisplay,tinyint(1),YES,,,
95,vowautomatedvaluationdisplay,tinyint(1),YES,,,
96,vowconsumercomment,tinyint(1),YES,,,
97,vowentirelistingdisplay,tinyint(1),YES,,,
98,zip_4,varchar(20),YES,,,
99,zip_code,varchar(100),YES,,,
100,public_info,text,YES,,,
101,appx_house_sqft,"decimal(10,2)",YES,,,
102,basement,varchar(100),YES,,,
103,basement_other__see_remarks,text,YES,,,
104,bathroomsothers,varchar(109),YES,,,
105,bathroomsothers_other__see_remarks,text,YES,,,
106,bedroomsother,varchar(100),YES,,,
107,bedroomsother_other__see_remarks,text,YES,,,
108,carport_type,varchar(100),YES,,,
109,dining_room,varchar(100),YES,,,
110,dining_room_other__see_remarks,text,YES,,,
111,dual__variable_compensation,varchar(100),YES,,,
112,exterior_features,varchar(100),YES,,,
113,exterior_features_other__see_remarks,text,YES,,,
114,family_room,varchar(100),YES,,,
115,family_room_other__see_remarks,text,YES,,,
116,garage_type,varchar(100),YES,,,
117,hoa_fees_addl_info,varchar(50),YES,,,
118,interior_features,varchar(199),YES,,,
119,interior_features_other__see_remarks,text,YES,,,
120,kitchen,varchar(272),YES,,,
121,kitchen_other__see_remarks,text,YES,,,
122,landscaping,varchar(50),YES,,,
123,laundry_room,varchar(100),YES,,,
124,laundry_room_other__see_remarks,text,YES,,,
125,living_room,varchar(102),YES,,,
126,living_room_other__see_remarks,text,YES,,,
127,master_bath,varchar(154),YES,,,
128,master_bath_2,varchar(100),YES,,,
129,master_bath_2_other__see_remarks,text,YES,,,
130,master_bath_other__see_remarks,text,YES,,,
131,master_bedroom,varchar(100),YES,,,
132,master_bedroom_2,varchar(100),YES,,,
133,master_bedroom_2_other__see_remarks,text,YES,,,
134,master_bedroom_other__see_remarks,text,YES,,,
135,other_amenities,varchar(100),YES,,,
136,other_amenities_other__see_remarks,text,YES,,,
137,other_rooms,varchar(100),YES,,,
138,other_rooms_other__see_remarks,text,YES,,,
139,poolspa,varchar(100),YES,,,
140,poolspa_other__see_remarks,text,YES,,,
141,porchpatiodeck,varchar(100),YES,,,
142,porchpatiodeck_other__see_remarks,text,YES,,,
143,renewable_energy,varchar(100),YES,,,
144,renewable_energy_other__see_remarks,text,YES,,,
145,sqft_source,varchar(100),YES,,,
146,windows,varchar(100),YES,,,
147,windows_other__see_remarks,text,YES,,,
148,zero_lot_line,varchar(100),YES,,,
149,fence,varchar(100),YES,,,
150,water,varchar(100),YES,,,
151,possession,varchar(100),YES,,,
152,qualifying_broker_license_num,varchar(100),YES,,,
153,qualifying_broker_name,varchar(100),YES,,,
154,transaction_broker_email,varchar(100),YES,,,
155,transaction_broker_license_num,varchar(100),YES,,,
156,transaction_broker_name,varchar(100),YES,,,
157,transaction_broker_phone,varchar(100),YES,,,
158,3rd_party_approval,varchar(100),YES,,,
159,green_certified,varchar(100),YES,,,
160,phone_number,varchar(12),YES,,,
161,phone_type,varchar(100),YES,,,
162,reobank_owned,varchar(100),YES,,,
163,sewer,varchar(100),YES,,,
164,uac_contingency_remarks,text,YES,,,
165,directions,varchar(400),YES,,,
166,documents_on_file,varchar(100),YES,,,
167,documents_on_file_other__see_remarks,text,YES,,,
168,earnest_money_payable_to,varchar(50),YES,,,
169,legal,varchar(500),YES,,,
170,new_vs_resale,varchar(100),YES,,,
171,major_area,varchar(100),YES,,,
172,hoa,varchar(100),YES,,,
173,term_date,date,YES,,,
174,actual_lot_size_source,varchar(100),YES,,,
175,lot_acres,"decimal(10,2)",YES,,,
176,lot_size,varchar(100),YES,,,
177,lot_sqft,int(4),YES,,,
178,flooringfoundation,varchar(100),YES,,,
179,year_built,int(4),YES,,,
180,fips,varchar(100),YES,,,
181,list_pricesqft,"decimal(15,2)",YES,,,
182,construction,varchar(100),YES,,,
183,cooling,varchar(100),YES,,,
184,cooling_other__see_remarks,text,YES,,,
185,heating,varchar(100),YES,,,
186,heating_other__see_remarks,text,YES,,,
187,construction_other__see_remarks,text,YES,,,
188,total_baths,"decimal(7,2)",YES,,,
189,roof,varchar(100),YES,,,
190,roof_other__see_remarks,text,YES,,,
191,water_heater,varchar(100),YES,,,
192,water_heater_other__see_remarks,text,YES,,,
193,34_baths,int(6),YES,,,
194,full_baths,int(6),YES,,,
195,half_baths,int(6),YES,,,
196,carport_capacity,"decimal(15,2)",YES,,,
197,garage_capacity,"decimal(15,2)",YES,,,
198,num_bedrooms,int(4),YES,,,
199,num_fireplaces,int(4),YES,,,
200,builder,varchar(50),YES,,,
201,design_levels,varchar(100),YES,,,
202,impact_fee,varchar(100),YES,,,
203,style,varchar(100),YES,,,
204,type_of_structure,varchar(100),YES,,,
205,utilities,varchar(100),YES,,,
206,utilities_other__see_remarks,text,YES,,,
207,equipment,varchar(100),YES,,,
208,equipment_other__see_remarks,text,YES,,,
209,improved_whouse_or_mh,varchar(100),YES,,,
210,improved_whouse_or_mh_other__see_remarks,text,YES,,,
211,kind_farmranch,varchar(100),YES,,,
212,kind_farmranch_other__see_remarks,text,YES,,,
213,last_calendar_tax_year,int(4),YES,,,
214,lot_dimensions,varchar(50),YES,,,
215,lot_improvements,varchar(100),YES,,,
216,lot_improvements_other__see_remarks,text,YES,,,
217,lot_location,varchar(100),YES,,,
218,lot_location_other__see_remarks,text,YES,,,
219,num_acres_irrigated,"decimal(10,2)",YES,,,
220,outbuildings,varchar(100),YES,,,
221,outbuildings_other__see_remarks,text,YES,,,
222,road_surface,varchar(100),YES,,,
223,road_surface_other__see_remarks,text,YES,,,
224,type_soillocation,varchar(100),YES,,,
225,type_soillocation_other__see_remarks,text,YES,,,
226,water_other__see_remarks,text,YES,,,
227,sewer_other__see_remarks,text,YES,,,
228,dual_variable_compensation,varchar(100),YES,,,
229,will_sell,varchar(100),YES,,,
230,will_sell_other__see_remarks,text,YES,,,
231,crops,varchar(100),YES,,,
232,other_utilities,varchar(100),YES,,,
233,other_utilities_other__see_remarks,text,YES,,,
234,restrictions__easements,varchar(137),YES,,,
235,restrictions__easements_other__see_remarks,text,YES,,,
236,topography,varchar(100),YES,,,
237,list_priceacre,"decimal(15,2)",YES,,,
238,road_frontage,varchar(100),YES,,,
239,road_frontage_other__see_remarks,text,YES,,,
240,amenities_common,varchar(100),YES,,,
241,amenities_common_other__see_remarks,text,YES,,,
242,appliances,varchar(100),YES,,,
243,appliances_other__see_remarks,text,YES,,,
244,condition_other__see_remarks,text,YES,,,
245,gross_income_month,"decimal(15,2)",YES,,,
246,num1_br_sqft,"decimal(10,2)",YES,,,
247,num2_br_sqft,"decimal(10,2)",YES,,,
248,num3_br_sqft,"decimal(10,2)",YES,,,
249,num_of_floors,varchar(100),YES,,,
250,num_of_floors_other__see_remarks,text,YES,,,
251,occupancy,varchar(100),YES,,,
252,occupancy_other__see_remarks,text,YES,,,
253,rent1_br_each,int(4),YES,,,
254,rent2_br_each,int(4),YES,,,
255,rent3_br_each,int(4),YES,,,
256,roofing,varchar(100),YES,,,
257,roofing_other__see_remarks,text,YES,,,
258,safety_features,varchar(100),YES,,,
259,safety_features_other__see_remarks,text,YES,,,
260,total_bedrooms,int(4),YES,,,
261,total_est_expense_month,"decimal(15,2)",YES,,,
262,type_of_tenancy,varchar(100),YES,,,
263,type_of_tenancy_other__see_remarks,text,YES,,,
264,unit_features,varchar(183),YES,,,
265,unit_features_other__see_remarks,text,YES,,,
266,utilserv_included_in_rent,varchar(100),YES,,,
267,utilserv_included_in_rent_other__see_remarks,text,YES,,,
268,parking_type,varchar(100),YES,,,
269,condition,varchar(100),YES,,,
270,number_of_units,int(4),YES,,,
271,miscellaneous,varchar(100),YES,,,
272,parking_capacity,int(4),YES,,,
273,appx_total_sqft,"decimal(10,2)",YES,,,
274,acreage_source,varchar(100),YES,,,
275,actual_lot_size,varchar(20),YES,,,
276,annual_lease,varchar(100),YES,,,
277,annual_lease_other__see_remarks,text,YES,,,
278,blm_acreage,"decimal(10,2)",YES,,,
279,building_improvements,varchar(137),YES,,,
280,building_improvements_other__see_remarks,text,YES,,,
281,carrying_cap_source,varchar(100),YES,,,
282,carrying_capacity,varchar(50),YES,,,
283,deeded_acreage,"decimal(10,2)",YES,,,
284,disclosures,varchar(100),YES,,,
285,disclosures_other__see_remarks,text,YES,,,
286,exclusions,varchar(100),YES,,,
287,exclusions_other__see_remarks,text,YES,,,
288,farmranch_type,varchar(50),YES,,,
289,fencing,varchar(100),YES,,,
290,fencing_other__see_remarks,text,YES,,,
291,financials_available,varchar(100),YES,,,
292,forest_acreage,"decimal(15,2)",YES,,,
293,irrig_well_pwr_source,varchar(100),YES,,,
