,Field,Type,Null,Key,Default,Extra
0,mls_num,varchar(6),NO,PRI,,
1,systemid,int(10),NO,UNI,,
2,address,varchar(100),YES,,,
3,address_2,varchar(50),YES,,,
4,address_direction,varchar(2),YES,,,
5,address_number,varchar(15),YES,,,
6,address_search_number,int(10),YES,,,
7,address_street,varchar(50),YES,,,
8,agent,int(10),YES,,,
9,agent_hit_count,int(10),YES,,,
10,agent_to_agent_remarks,varchar(500),YES,,,
11,area,varchar(40),YES,,,
12,asking_price,int(10),YES,MUL,,
13,assessment_remarks,varchar(25),YES,,,
14,associated_document_count,int(10),YES,,,
15,buyer_broker_comp,varchar(5),YES,,,
16,city,varchar(50),YES,MUL,,
17,class,varchar(22),YES,,,
18,client_hit_count,int(10),YES,,,
19,closing_date,date,YES,,,
20,contract_date,date,YES,,,
21,directions,varchar(500),YES,,,
22,doc_timestamp,datetime,YES,,,
23,dom,int(10),YES,,,
24,domls,int(10),YES,,,
25,expiration_date,date,YES,,,
26,facilitator_comp,varchar(5),YES,,,
27,first_photo_add_timestamp,datetime,YES,,,
28,geo_address_line,varchar(255),YES,,,
29,geo_latitude,"decimal(18,15)",YES,,,
30,geo_longitude,"decimal(19,15)",YES,,,
31,geo_match_code,smallint(3),YES,,,
32,geo_matched_method,smallint(3),YES,,,
33,geo_postal_code,varchar(10),YES,,,
34,geo_primary_city,varchar(100),YES,,,
35,geo_quality,"decimal(12,8)",YES,,,
36,geo_secondary_city,varchar(100),YES,,,
37,geo_subdivision,varchar(2),YES,,,
38,geo_update_timestamp,datetime,YES,,,
39,geo_zoom_level,"decimal(2,0)",YES,,,
40,hotsheet_date,date,YES,,,
41,how_sold,smallint(3),YES,,,
42,idx_include,varchar(19),YES,,,
43,input_date,datetime,YES,,,
44,irregular_lot_size_yn,varchar(10),YES,,,
45,la1agent_address2,varchar(50),YES,,,
46,la1agent_city,varchar(50),YES,,,
47,la1agent_email,varchar(50),YES,,,
48,la1agent_first_name,varchar(50),YES,,,
49,la1agent_last_name,varchar(50),YES,,,
50,la1agent_middle_initial,varchar(1),YES,,,
51,la1agent_phone1_countryid,varchar(18),YES,,,
52,la1agent_phone1_extension,varchar(5),YES,,,
53,la1agent_phone1_number,varchar(30),YES,,,
54,la1agent_phone2_countryid,int(10),YES,,,
55,la1agent_phone2_extension,varchar(5),YES,,,
56,la1agent_phone2_number,varchar(30),YES,,,
57,la1agent_phone3_countryid,int(10),YES,,,
58,la1agent_phone3_extension,varchar(5),YES,,,
59,la1agent_phone3_number,varchar(30),YES,,,
60,la1agent_phone4_countryid,int(10),YES,,,
61,la1agent_phone4_extension,varchar(5),YES,,,
62,la1agent_phone4_number,varchar(30),YES,,,
63,la1agent_phone5_countryid,int(10),YES,,,
64,la1agent_phone5_extension,varchar(5),YES,,,
65,la1agent_phone5_number,varchar(30),YES,,,
66,la1agent_state,varchar(2),YES,,,
67,la1agent_status,varchar(1),YES,,,
68,la1agent_type,smallint(3),YES,,,
69,la1agent_url,varchar(80),YES,,,
70,la1agent_zip,varchar(20),YES,,,
71,la1agentaddressstreetname,varchar(50),YES,,,
72,la1agentphone1description,varchar(5),YES,,,
73,la1agentphone2description,varchar(5),YES,,,
74,la1agentphone3description,varchar(5),YES,,,
75,la1agentphone4description,varchar(5),YES,,,
76,la1agentphone5description,varchar(5),YES,,,
77,la2agent_address2,varchar(50),YES,,,
78,la2agent_city,varchar(50),YES,,,
79,la2agent_email,varchar(50),YES,,,
80,la2agent_first_name,varchar(50),YES,,,
81,la2agent_last_name,varchar(50),YES,,,
82,la2agent_middle_initial,varchar(1),YES,,,
83,la2agent_phone1_countryid,int(10),YES,,,
84,la2agent_phone1_extension,varchar(5),YES,,,
85,la2agent_phone1_number,varchar(30),YES,,,
86,la2agent_phone2_countryid,int(10),YES,,,
87,la2agent_phone2_extension,varchar(5),YES,,,
88,la2agent_phone2_number,varchar(30),YES,,,
89,la2agent_phone3_countryid,int(10),YES,,,
90,la2agent_phone3_extension,varchar(5),YES,,,
91,la2agent_phone3_number,varchar(30),YES,,,
92,la2agent_phone4_countryid,int(10),YES,,,
93,la2agent_phone4_extension,varchar(5),YES,,,
94,la2agent_phone4_number,varchar(30),YES,,,
95,la2agent_phone5_countryid,int(10),YES,,,
96,la2agent_phone5_extension,varchar(5),YES,,,
97,la2agent_phone5_number,varchar(30),YES,,,
98,la2agent_state,varchar(2),YES,,,
99,la2agent_status,varchar(1),YES,,,
100,la2agent_type,smallint(3),YES,,,
101,la2agent_url,varchar(80),YES,,,
102,la2agent_zip,varchar(20),YES,,,
103,la2agentaddressstreetname,varchar(50),YES,,,
104,la2agentphone1description,varchar(5),YES,,,
105,la2agentphone2description,varchar(5),YES,,,
106,la2agentphone3description,varchar(5),YES,,,
107,la2agentphone4description,varchar(5),YES,,,
108,la2agentphone5description,varchar(5),YES,,,
109,legal,text,YES,,,
110,listing_agent_2,int(10),YES,,,
111,listing_date,date,YES,,,
112,listing_office_1,int(10),YES,,,
113,listing_office_2,int(10),YES,,,
114,lo1board_id,int(10),YES,,,
115,lo1main_office_id,int(10),YES,,,
116,lo1offceaddressstreetname,varchar(50),YES,,,
117,lo1office_abbreviation,varchar(25),YES,,,
118,lo1office_address2,varchar(50),YES,,,
119,lo1office_city,varchar(50),YES,,,
120,lo1office_email,varchar(50),YES,,,
121,lo1office_identifier,int(10),YES,,,
122,lo1office_name,varchar(100),YES,MUL,,
123,lo1office_phone1_number,varchar(30),YES,,,
124,lo1office_state,varchar(2),YES,,,
125,lo1office_type,smallint(3),YES,,,
126,lo1office_url,varchar(80),YES,,,
127,lo1office_zip,varchar(20),YES,,,
128,lo1officephone1countryid,varchar(18),YES,,,
129,lo1officephone1descriptin,varchar(10),YES,,,
130,lo1officephone1extension,varchar(5),YES,,,
131,lo2board_id,int(10),YES,,,
132,lo2main_office_id,int(10),YES,,,
133,lo2offceaddressstreetname,varchar(50),YES,,,
134,lo2office_abbreviation,varchar(25),YES,,,
135,lo2office_address2,varchar(50),YES,,,
136,lo2office_city,varchar(50),YES,,,
137,lo2office_email,varchar(50),YES,,,
138,lo2office_identifier,int(10),YES,,,
139,lo2office_name,varchar(100),YES,,,
140,lo2office_phone1_number,varchar(30),YES,,,
141,lo2office_state,varchar(2),YES,,,
142,lo2office_type,smallint(3),YES,,,
143,lo2office_url,varchar(80),YES,,,
144,lo2office_zip,varchar(20),YES,,,
145,lo2officephone1countryid,int(10),YES,,,
146,lo2officephone1descriptin,varchar(10),YES,,,
147,lo2officephone1extension,varchar(5),YES,,,
148,lot_size_length,"decimal(9,2)",YES,,,
149,lot_size_width,"decimal(9,2)",YES,,,
150,off_market_date,date,YES,,,
151,original_price,int(10),YES,,,
152,owners,varchar(30),YES,,,
153,photo_count,int(10),YES,,,
154,phototimestamp,datetime,YES,,,
155,possession,varchar(32),YES,,,
156,price_date,date,YES,,,
157,public_remarks,text,YES,,,
158,range,smallint(5),YES,,,
159,real_estate_tax,varchar(10),YES,,,
160,sa1agent_address2,varchar(50),YES,,,
161,sa1agent_city,varchar(50),YES,,,
162,sa1agent_email,varchar(50),YES,,,
163,sa1agent_first_name,varchar(50),YES,,,
164,sa1agent_last_name,varchar(50),YES,,,
165,sa1agent_middle_initial,varchar(1),YES,,,
166,sa1agent_phone1_countryid,int(10),YES,,,
167,sa1agent_phone1_extension,varchar(5),YES,,,
168,sa1agent_phone1_number,varchar(30),YES,,,
169,sa1agent_phone2_countryid,int(10),YES,,,
170,sa1agent_phone2_extension,varchar(5),YES,,,
171,sa1agent_phone2_number,varchar(30),YES,,,
172,sa1agent_phone3_countryid,int(10),YES,,,
173,sa1agent_phone3_extension,varchar(5),YES,,,
174,sa1agent_phone3_number,varchar(30),YES,,,
175,sa1agent_phone4_countryid,int(10),YES,,,
176,sa1agent_phone4_extension,varchar(5),YES,,,
177,sa1agent_phone4_number,varchar(30),YES,,,
178,sa1agent_phone5_countryid,int(10),YES,,,
179,sa1agent_phone5_extension,varchar(5),YES,,,
180,sa1agent_phone5_number,varchar(30),YES,,,
181,sa1agent_state,varchar(2),YES,,,
182,sa1agent_status,varchar(1),YES,,,
183,sa1agent_type,smallint(3),YES,,,
184,sa1agent_url,varchar(80),YES,,,
185,sa1agent_zip,varchar(20),YES,,,
186,sa1agentaddressstreetname,varchar(50),YES,,,
187,sa1agentphone1description,varchar(5),YES,,,
188,sa1agentphone2description,varchar(5),YES,,,
189,sa1agentphone3description,varchar(5),YES,,,
190,sa1agentphone4description,varchar(5),YES,,,
191,sa1agentphone5description,varchar(5),YES,,,
192,salerent,varchar(1),YES,,,
193,search_price,int(10),YES,,,
194,section,smallint(5),YES,,,
195,selling_agent_1,int(10),YES,,,
196,selling_office_1,int(10),YES,,,
197,show_instructions,varchar(48),YES,,,
198,so1board_id,int(10),YES,,,
199,so1main_office_id,int(10),YES,,,
200,so1offceaddressstreetname,varchar(50),YES,,,
201,so1office_abbreviation,varchar(25),YES,,,
202,so1office_address2,varchar(50),YES,,,
203,so1office_city,varchar(50),YES,,,
204,so1office_email,varchar(50),YES,,,
205,so1office_identifier,int(10),YES,,,
206,so1office_name,varchar(100),YES,,,
207,so1office_phone1_number,varchar(30),YES,,,
208,so1office_state,varchar(2),YES,,,
209,so1office_type,smallint(3),YES,,,
210,so1office_url,varchar(80),YES,,,
211,so1office_zip,varchar(20),YES,,,
212,so1officephone1countryid,int(10),YES,,,
213,so1officephone1descriptin,varchar(10),YES,,,
214,so1officephone1extension,varchar(5),YES,,,
215,sold_price,int(10),YES,,,
216,special_assessments,varchar(25),YES,,,
217,state,varchar(2),YES,,,
218,status,varchar(25),YES,,,
219,status_category,varchar(10),YES,,,
220,status_date,date,YES,,,
221,status_detail,varchar(1),YES,,,
222,tax_database_id,smallint(3),YES,,,
223,tax_property_id,varchar(50),YES,,,
224,township,smallint(5),YES,,,
225,type,varchar(22),YES,,,
226,update_date,datetime,YES,,,
227,utilities,varchar(74),YES,,,
228,variable_rate_comm,varchar(5),YES,,,
229,virtual_tour,varchar(255),YES,,,
230,vow_address,varchar(1),YES,,,
231,vow_avm,varchar(1),YES,,,
232,vow_comment,varchar(1),YES,,,
233,vow_include,varchar(1),YES,,,
234,year_due,varchar(5),YES,,,
235,zip,varchar(20),YES,MUL,,
236,zoning,varchar(5),YES,,,
237,basement_sqft,int(10),YES,,,
238,businessreal_estate,varchar(22),YES,,,
239,doing_business_as,varchar(25),YES,,,
240,leases_available,varchar(25),YES,,,
241,lender_owned_yn_,varchar(50),YES,,,
242,loading_dock,varchar(22),YES,,,
243,location,varchar(53),YES,,,
244,miscellaneous,varchar(143),YES,,,
245,office_sqft,int(10),YES,,,
246,property_name,varchar(50),YES,,,
247,road_frontage,varchar(53),YES,,,
248,total_sqft,int(10),YES,MUL,,
249,type_of_business,varchar(78),YES,,,
250,warehouse_sqft,int(10),YES,,,
251,la1agent_logon_name,varchar(20),YES,,,
252,la1user_code,varchar(20),YES,,,
253,seller_conc_remarks,varchar(50),YES,,,
254,dnr_lake_idnum,varchar(10),YES,,,
255,seller_concessions_yn,varchar(10),YES,,,
256,waterfront,varchar(12),YES,,,
257,waterfront_name,varchar(25),YES,,,
258,number_of_acres,"decimal(9,2)",YES,,,
259,inclusions,varchar(100),YES,,,
260,parking,varchar(84),YES,,,
261,basement,varchar(37),YES,,,
262,construction,varchar(44),YES,,,
263,cooling,varchar(41),YES,,,
264,documents_on_file,varchar(94),YES,,,
265,exterior,varchar(32),YES,,,
266,lower_sqft,int(10),YES,,,
267,main_sqft,int(10),YES,,,
268,parcel_code_num,varchar(25),YES,,,
269,percent_of_bsmnt_finished,smallint(3),YES,,,
270,roof,varchar(34),YES,,,
271,total_finished_sqft,int(10),YES,,,
272,upper_sqft,int(10),YES,,,
273,year_built,smallint(5),YES,MUL,,
274,classified,varchar(10),YES,,,
275,heat,varchar(97),YES,,,
276,improvements,varchar(51),YES,,,
277,lake_frontage,varchar(25),YES,,,
278,land_description,varchar(100),YES,,,
279,pc_num,varchar(25),YES,,,
280,reo_bk_or_mtg_co_owned,varchar(50),YES,,,
281,topography,varchar(42),YES,,,
282,school_district,varchar(24),YES,,,
283,terms,varchar(60),YES,,,
284,actual_income,varchar(10),YES,,,
285,heating,varchar(34),YES,,,
286,insurance_expenses,varchar(10),YES,,,
287,laundrystorage,varchar(57),YES,,,
288,management_expenses,varchar(10),YES,,,
289,net_income,varchar(10),YES,,,
290,number_of_units,smallint(5),YES,,,
291,other_expenses,varchar(10),YES,,,
292,other_income,varchar(10),YES,,,
293,outside_features,varchar(30),YES,,,
294,projected_income,varchar(10),YES,,,
295,rent,varchar(30),YES,,,
296,rent_income,varchar(10),YES,,,
297,repairs__maint_expenses,varchar(10),YES,,,
298,taxes,varchar(10),YES,,,
299,total_expense,varchar(10),YES,,,
300,total_income,varchar(10),YES,,,
301,unit_1_apl,varchar(5),YES,,,
302,unit_1_ba,smallint(3),YES,,,
