,Field,Type,Null,Key,Default,Extra
168,IrrigationWaterRightsYN,tinyint(1),YES,,,
169,LaborInformation,varchar(33),YES,,,
170,LandLeaseAmount,"decimal(14,2)",YES,,,
171,LandLeaseAmountFrequency,varchar(23),YES,,,
172,LandLeaseExpirationDate,date,YES,,,
173,LandLeaseYN,tinyint(1),YES,,,
174,Latitude,"decimal(12,8)",YES,,,
175,LaundryFeatures,varchar(120),YES,,,
176,LeasableArea,"decimal(14,2)",YES,,,
177,LeasableAreaUnits,varchar(22),YES,,,
178,LeaseAmount,"decimal(14,2)",YES,,,
179,LeaseAmountFrequency,varchar(23),YES,,,
180,LeaseAssignableYN,tinyint(1),YES,,,
181,LeaseConsideredYN,tinyint(1),YES,,,
182,LeaseExpiration,date,YES,,,
183,LeaseRenewalCompensation,varchar(40),YES,,,
184,LeaseRenewalOptionYN,tinyint(1),YES,,,
185,LeaseTerm,varchar(24),YES,,,
186,Levels,varchar(30),YES,,,
187,License1,varchar(45),YES,,,
188,License2,varchar(45),YES,,,
189,License3,varchar(45),YES,,,
190,LicensesExpense,"decimal(14,2)",YES,,,
191,ListAOR,varchar(59),YES,,,
192,ListAgentAOR,varchar(59),YES,,,
193,ListAgentDesignation,varchar(54),YES,,,
194,ListAgentDirectPhone,varchar(36),YES,,,
195,ListAgentEmail,varchar(100),YES,,,
196,ListAgentFax,varchar(36),YES,,,
197,ListAgentFirstName,varchar(70),YES,,,
198,ListAgentFullName,varchar(170),YES,,,
199,ListAgentHomePhone,varchar(36),YES,,,
200,ListAgentKey,varchar(275),YES,,,
201,ListAgentKeyNumeric,int(11),YES,,,
202,ListAgentLastName,varchar(70),YES,,,
203,ListAgentMiddleName,varchar(70),YES,,,
204,ListAgentMlsId,varchar(45),YES,MUL,,
205,ListAgentMobilePhone,varchar(36),YES,,,
206,ListAgentNamePrefix,varchar(30),YES,,,
207,ListAgentNameSuffix,varchar(30),YES,,,
208,ListAgentOfficePhone,varchar(36),YES,,,
209,ListAgentOfficePhoneExt,varchar(30),YES,,,
210,ListAgentPager,varchar(36),YES,,,
211,ListAgentPreferredPhone,varchar(36),YES,,,
212,ListAgentPreferredPhoneExt,varchar(30),YES,,,
213,ListAgentStateLicense,varchar(70),YES,,,
214,ListAgentTollFreePhone,varchar(36),YES,,,
215,ListAgentURL,text,YES,,,
216,ListAgentVoiceMail,varchar(36),YES,,,
217,ListAgentVoiceMailExt,varchar(30),YES,,,
218,ListOfficeAOR,varchar(59),YES,,,
219,ListOfficeEmail,varchar(100),YES,,,
220,ListOfficeFax,varchar(36),YES,,,
221,ListOfficeKey,varchar(275),YES,,,
222,ListOfficeKeyNumeric,int(11),YES,,,
223,ListOfficeMlsId,varchar(45),YES,,,
224,ListOfficeName,text,YES,,,
225,ListOfficePhone,varchar(36),YES,,,
226,ListOfficePhoneExt,varchar(30),YES,,,
227,ListOfficeURL,text,YES,,,
228,ListPrice,"decimal(14,2)",YES,,,
229,ListPriceLow,"decimal(14,2)",YES,,,
230,ListTeamKey,varchar(275),YES,,,
231,ListTeamKeyNumeric,int(11),YES,,,
232,ListTeamName,varchar(70),YES,,,
233,ListingAgreement,varchar(37),YES,,,
234,ListingContractDate,date,YES,,,
235,ListingService,varchar(24),YES,,,
236,ListingTerms,varchar(120),YES,,,
237,LivingArea,"decimal(14,2)",YES,,,
238,LivingAreaSource,varchar(24),YES,,,
239,LivingAreaUnits,varchar(22),YES,,,
240,LockBoxLocation,text,YES,,,
241,LockBoxSerialNumber,varchar(45),YES,,,
242,LockBoxType,varchar(27),YES,,,
243,Longitude,"decimal(12,8)",YES,,,
244,LotDimensionsSource,varchar(23),YES,,,
245,LotFeatures,varchar(160),YES,,,
246,LotSizeAcres,"decimal(16,4)",YES,,,
247,LotSizeArea,"decimal(16,4)",YES,,,
248,LotSizeDimensions,varchar(170),YES,,,
249,LotSizeSource,varchar(23),YES,,,
250,LotSizeSquareFeet,"decimal(14,2)",YES,,,
251,LotSizeUnits,varchar(22),YES,,,
252,MLSAreaMajor,varchar(70),YES,,,
253,MLSAreaMinor,varchar(70),YES,,,
254,MainLevelBathrooms,int(11),YES,,,
255,MainLevelBedrooms,int(11),YES,,,
256,MaintenanceExpense,"decimal(14,2)",YES,,,
257,MajorChangeTimestamp,datetime,YES,,,
258,MajorChangeType,varchar(29),YES,,,
259,Make,varchar(70),YES,,,
260,ManagerExpense,"decimal(14,2)",YES,,,
261,MapCoordinate,varchar(45),YES,,,
262,MapCoordinateSource,varchar(45),YES,,,
263,MapURL,text,YES,,,
264,MiddleOrJuniorSchool,varchar(70),YES,,,
265,MiddleOrJuniorSchoolDistrict,varchar(70),YES,,,
266,MlsStatus,varchar(29),YES,,,
267,MobileDimUnits,varchar(16),YES,,,
268,MobileHomeRemainsYN,tinyint(1),YES,,,
269,MobileLength,int(11),YES,,,
270,MobileWidth,int(11),YES,,,
271,Model,varchar(70),YES,,,
272,ModificationTimestamp,datetime,YES,,,
273,NetOperatingIncome,"decimal(14,2)",YES,,,
274,NewConstructionYN,tinyint(1),YES,,,
275,NewTaxesExpense,"decimal(14,2)",YES,,,
276,NumberOfBuildings,int(11),YES,,,
277,NumberOfFullTimeEmployees,int(11),YES,,,
278,NumberOfLots,int(11),YES,,,
279,NumberOfPads,int(11),YES,,,
280,NumberOfPartTimeEmployees,int(11),YES,,,
281,NumberOfSeparateElectricMeters,int(11),YES,,,
282,NumberOfSeparateGasMeters,int(11),YES,,,
283,NumberOfSeparateWaterMeters,int(11),YES,,,
284,NumberOfUnitsInCommunity,int(11),YES,,,
285,NumberOfUnitsLeased,int(11),YES,,,
286,NumberOfUnitsMoMo,int(11),YES,,,
287,NumberOfUnitsTotal,int(11),YES,,,
288,NumberOfUnitsVacant,int(11),YES,,,
289,OccupantName,varchar(70),YES,,,
290,OccupantPhone,varchar(36),YES,,,
291,OccupantType,varchar(19),YES,,,
292,OffMarketDate,date,YES,,,
293,OffMarketTimestamp,datetime,YES,,,
294,OnMarketDate,date,YES,,,
295,OnMarketTimestamp,datetime,YES,,,
296,OpenParkingSpaces,"decimal(14,2)",YES,,,
297,OpenParkingYN,tinyint(1),YES,,,
298,OperatingExpense,"decimal(14,2)",YES,,,
299,OperatingExpenseIncludes,varchar(170),YES,,,
300,OriginalEntryTimestamp,datetime,YES,,,
301,OriginalListPrice,"decimal(14,2)",YES,,,
302,OriginatingSystemID,varchar(45),YES,,,
303,OriginatingSystemKey,varchar(275),YES,,,
304,OriginatingSystemName,text,YES,,,
305,OriginatingSystemSubName,text,YES,,,
306,OtherEquipment,varchar(50),YES,,,
307,OtherExpense,"decimal(14,2)",YES,,,
308,OtherParking,text,YES,,,
309,OtherStructures,varchar(160),YES,,,
310,OwnerName,varchar(70),YES,,,
311,OwnerPays,varchar(210),YES,,,
312,OwnerPhone,varchar(36),YES,,,
313,Ownership,text,YES,,,
314,OwnershipType,varchar(28),YES,,,
315,ParcelNumber,varchar(70),YES,,,
316,ParkManagerName,varchar(70),YES,,,
317,ParkManagerPhone,varchar(36),YES,,,
318,ParkName,varchar(70),YES,,,
319,ParkingFeatures,varchar(190),YES,,,
320,ParkingTotal,"decimal(14,2)",YES,,,
321,PastureArea,"decimal(14,2)",YES,,,
322,PatioAndPorchFeatures,varchar(60),YES,,,
323,PendingTimestamp,datetime,YES,,,
324,Permission,varchar(32),YES,,,
325,PermissionPrivate,text,YES,,,
326,PestControlExpense,"decimal(14,2)",YES,,,
327,PetDeposit,"decimal(14,2)",YES,,,
328,PetsAllowed,varchar(80),YES,,,
329,PhotosChangeTimestamp,datetime,YES,,,
330,PhotosCount,int(11),YES,,,
331,PoolExpense,"decimal(14,2)",YES,,,
332,PoolFeatures,varchar(130),YES,,,
333,PoolPrivateYN,tinyint(1),YES,,,
334,Possession,varchar(31),YES,,,
335,PossibleUse,varchar(140),YES,,,
336,PostalCity,varchar(70),YES,,,
337,PostalCode,varchar(30),YES,,,
338,PostalCodePlus4,varchar(24),YES,,,
339,PreviousListPrice,"decimal(14,2)",YES,,,
340,PriceChangeTimestamp,datetime,YES,,,
341,PrivateOfficeRemarks,text,YES,,,
342,PrivateRemarks,text,YES,,,
343,ProfessionalManagementExpense,"decimal(14,2)",YES,,,
344,PropertyAttachedYN,tinyint(1),YES,,,
345,PropertyCondition,varchar(60),YES,,,
346,PropertySubType,varchar(31),YES,MUL,,
347,PropertySubTypeAdditional,varchar(80),YES,,,
348,PropertyType,varchar(29),YES,MUL,,
349,PublicRemarks,text,YES,,,
350,PublicSurveyRange,varchar(40),YES,,,
351,PublicSurveySection,varchar(40),YES,,,
352,PublicSurveyTownship,varchar(40),YES,,,
353,PurchaseContractDate,date,YES,,,
354,RVParkingDimensions,varchar(70),YES,,,
355,RangeArea,"decimal(14,2)",YES,,,
356,RentControlYN,tinyint(1),YES,,,
357,RentIncludes,varchar(150),YES,,,
358,RoadFrontageType,varchar(60),YES,,,
359,RoadResponsibility,varchar(50),YES,,,
360,RoadSurfaceType,varchar(50),YES,,,
361,Roof,varchar(60),YES,,,
362,RoomsTotal,int(11),YES,,,
363,SaleOrLeaseIndicator,varchar(24),YES,,,
364,SeatingCapacity,int(11),YES,,,
365,SecurityDeposit,"decimal(14,2)",YES,,,
366,SecurityFeatures,varchar(260),YES,,,
367,SeniorCommunityYN,tinyint(1),YES,,,
368,SerialU,varchar(45),YES,,,
369,SerialX,varchar(45),YES,,,
370,SerialXX,varchar(45),YES,,,
371,Sewer,varchar(90),YES,,,
372,ShowingAdvanceNotice,int(11),YES,,,
373,ShowingAttendedYN,tinyint(1),YES,,,
374,ShowingContactName,varchar(60),YES,,,
375,ShowingContactPhone,varchar(36),YES,,,
376,ShowingContactPhoneExt,varchar(30),YES,,,
377,ShowingContactType,varchar(25),YES,,,
378,ShowingDays,varchar(15),YES,,,
379,ShowingEndTime,datetime,YES,,,
380,ShowingInstructions,text,YES,,,
381,ShowingRequirements,varchar(32),YES,,,
382,ShowingStartTime,datetime,YES,,,
383,SignOnPropertyYN,tinyint(1),YES,,,
384,Skirt,varchar(21),YES,,,
385,SourceSystemID,varchar(45),YES,,,
386,SourceSystemKey,varchar(275),YES,,,
387,SourceSystemName,text,YES,,,
388,SpaFeatures,varchar(50),YES,,,
389,SpaYN,tinyint(1),YES,,,
390,SpecialLicenses,varchar(40),YES,,,
391,SpecialListingConditions,varchar(50),YES,,,
392,StandardStatus,varchar(29),YES,,,
393,StateOrProvince,varchar(12),YES,,,
394,StateRegion,varchar(170),YES,,,
395,StatusChangeTimestamp,datetime,YES,,,
396,Stories,int(11),YES,,,
397,StoriesTotal,int(11),YES,,,
398,StreetAdditionalInfo,varchar(70),YES,,,
399,StreetDirPrefix,varchar(12),YES,,,
400,StreetDirSuffix,varchar(12),YES,,,
401,StreetName,varchar(70),YES,,,
402,StreetNumber,varchar(45),YES,,,
403,StreetNumberNumeric,int(11),YES,,,
404,StreetSuffix,varchar(24),YES,,,
405,StreetSuffixModifier,varchar(45),YES,,,
406,StructureType,varchar(27),YES,,,
407,SubAgencyCompensation,varchar(45),YES,,,
408,SubAgencyCompensationType,varchar(20),YES,,,
409,SubdivisionName,varchar(70),YES,,,
410,SuppliesExpense,"decimal(14,2)",YES,,,
411,SyndicateTo,varchar(29),YES,,,
412,SyndicationRemarks,text,YES,,,
413,TaxAnnualAmount,"decimal(14,2)",YES,,,
414,TaxAssessedValue,int(11),YES,,,
415,TaxBlock,varchar(45),YES,,,
416,TaxBookNumber,varchar(45),YES,,,
417,TaxLegalDescription,text,YES,,,
418,TaxLot,varchar(45),YES,,,
419,TaxMapNumber,varchar(45),YES,,,
420,TaxOtherAnnualAssessmentAmount,"decimal(14,2)",YES,,,
421,TaxParcelLetter,varchar(45),YES,,,
422,TaxStatusCurrent,varchar(25),YES,,,
423,TaxTract,varchar(45),YES,,,
424,TaxYear,int(11),YES,,,
425,TenantPays,varchar(180),YES,,,
426,Topography,text,YES,,,
427,TotalActualRent,"decimal(14,2)",YES,,,
428,Township,varchar(70),YES,,,
429,TransactionBrokerCompensation,varchar(45),YES,,,
430,TransactionBrokerCompensationType,varchar(20),YES,,,
431,TrashExpense,"decimal(14,2)",YES,,,
432,UnitNumber,varchar(45),YES,,,
433,UnitsFurnished,varchar(22),YES,,,
434,UniversalPropertyId,varchar(148),YES,,,
435,UniversalPropertySubId,varchar(148),YES,,,
436,UnparsedAddress,text,YES,,,
437,Utilities,varchar(200),YES,,,
438,UtilitiesExpense,"decimal(14,2)",YES,,,
439,VacancyAllowance,int(11),YES,,,
440,VacancyAllowanceRate,"decimal(5,2)",YES,,,
441,Vegetation,varchar(30),YES,,,
442,VideosChangeTimestamp,datetime,YES,,,
443,VideosCount,int(11),YES,,,
444,View,varchar(100),YES,,,
445,ViewYN,tinyint(1),YES,,,
446,VirtualTourURLBranded,text,YES,,,
447,VirtualTourURLBranded2,text,YES,,,
448,VirtualTourURLBranded3,text,YES,,,
449,VirtualTourURLUnbranded,text,YES,,,
450,VirtualTourURLUnbranded2,text,YES,,,
451,VirtualTourURLUnbranded3,text,YES,,,
452,WalkScore,int(11),YES,,,
453,WaterBodyName,varchar(70),YES,,,
454,WaterSewerExpense,"decimal(14,2)",YES,,,
455,WaterSource,varchar(60),YES,,,
456,WaterfrontFeatures,varchar(120),YES,,,
457,WaterfrontYN,tinyint(1),YES,,,
458,WindowFeatures,varchar(110),YES,,,
459,WithdrawnDate,date,YES,,,
460,WoodedArea,"decimal(14,2)",YES,,,
461,WorkmansCompensationExpense,"decimal(14,2)",YES,,,
462,X_GeocodeSource,varchar(20),YES,,,
463,X_LandTenure,varchar(19),YES,,,
464,X_LivingAreaRange,varchar(30),YES,,,
465,YearBuilt,int(11),YES,,,
466,YearBuiltDetails,text,YES,,,
467,YearBuiltEffective,int(11),YES,,,
468,YearBuiltSource,varchar(23),YES,,,
469,YearEstablished,int(11),YES,,,
470,YearsCurrentOwner,int(11),YES,,,
471,Zoning,varchar(45),YES,,,
472,ZoningDescription,text,YES,,,
473,PictureLastDownloadedTimestamp,datetime,YES,,,
474,PictureDownloaded,int(11),NO,MUL,0,
475,PictureDownloadedCount,smallint(4),YES,,,
476,HasPictures,tinyint(2),NO,,0,
477,HoursUntilNextRetry,int(11),YES,,,
478,GeoOverride,int(11),NO,,0,
479,GeoCacheV2Id,int(11),YES,,,
480,GeoAddress,varchar(100),YES,,,
481,GeoCity,varchar(50),YES,,,
482,GeoState,varchar(14),YES,,,
483,GeoZipCode,varchar(10),YES,,,
484,GeoTimestamp,datetime,YES,,,
485,added_timestamp,timestamp,NO,,CURRENT_TIMESTAMP,
486,PriceDropDate,datetime,YES,,,
487,PriceDropFrom,int(8),YES,,,
