,Field,Type,Null,Key,Default,Extra
0,internal_listing_id,varchar(26),NO,PRI,,
1,agent_id,varchar(26),YES,MUL,,
2,area,varchar(100),YES,,,
3,boat_dock_desc,varchar(100),YES,,,
4,city,varchar(100),YES,,,
5,colist_agent_id,varchar(26),YES,,,
6,colistingmemberaddress,varchar(150),YES,,,
7,colistingmemberemail,varchar(150),YES,,,
8,colistingmemberfax,varchar(15),YES,,,
9,colistingmembername,varchar(122),YES,,,
10,colistingmemberphone,varchar(25),YES,,,
11,colistingmembershortid,varchar(15),YES,,,
12,colistingmemberurl,varchar(150),YES,,,
13,directions,varchar(400),YES,,,
14,display_on_public_websites,varchar(1),YES,,,
15,elementary_school,varchar(100),YES,,,
16,geo_lat,"decimal(11,6)",YES,,,
17,geo_lon,"decimal(11,6)",YES,,,
18,high_school,varchar(100),YES,,,
19,internet_access,varchar(100),YES,,,
20,internet_access_curnt_internet_prov,text,YES,,,
21,listing_id,varchar(13),YES,MUL,,
22,listingmemberaddress,varchar(150),YES,,,
23,listingmemberemail,varchar(150),YES,,,
24,listingmemberfax,varchar(15),YES,,,
25,listingmembername,varchar(122),YES,,,
26,listingmemberphone,varchar(25),YES,,,
27,listingmembershortid,varchar(15),YES,,,
28,listingmemberurl,varchar(150),YES,,,
29,listingofficeaddress,varchar(150),YES,,,
30,listingofficeemail,varchar(150),YES,,,
31,listingofficefax,varchar(15),YES,,,
32,listingofficename,varchar(150),YES,,,
33,listingofficephone,varchar(25),YES,,,
34,listingofficeshortid,varchar(15),YES,,,
35,listingofficeurl,varchar(150),YES,,,
36,middle_school,varchar(100),YES,,,
37,misc_features,varchar(100),YES,,,
38,municipality,varchar(100),YES,,,
39,office_id,varchar(26),YES,,,
40,picture_count,int(11),YES,,,
41,picture_timestamp,datetime,YES,,,
42,property_type,varchar(2),YES,,,
43,public_remarks,text,YES,,,
44,stateprovince,varchar(100),YES,,,
45,status,varchar(100),YES,,,
46,street_direction_pfx,varchar(100),YES,,,
47,street_direction_sfx,varchar(100),YES,,,
48,street_name,varchar(30),YES,,,
49,street_number,varchar(10),YES,,,
50,street_suffix,varchar(100),YES,,,
51,timestamp,datetime,YES,,,
52,total_acreage,"decimal(10,2)",YES,,,
53,unbranded_virtual_tour,text,YES,,,
54,views,varchar(100),YES,,,
55,water_class,varchar(100),YES,,,
56,water_features,varchar(100),YES,,,
57,water_id,varchar(100),YES,,,
58,zip_code,varchar(100),YES,MUL,,
59,apartment_room_level,varchar(50),YES,,,
60,attic_room_level,varchar(50),YES,,,
61,bedroom_1_room_level,varchar(50),YES,,,
62,bedroom_2_room_level,varchar(50),YES,,,
63,bedroom_3_room_level,varchar(50),YES,,,
64,bedroom_4_room_level,varchar(50),YES,,,
65,bedroom_5_room_level,varchar(50),YES,,,
66,bedroom_6_room_level,varchar(50),YES,,,
67,bedroom_7_room_level,varchar(50),YES,,,
68,bedroom_8_room_level,varchar(50),YES,,,
69,breakfast_area_room_level,varchar(50),YES,,,
70,den_room_level,varchar(50),YES,,,
71,dining_area_room_level,varchar(50),YES,,,
72,dining_room_room_level,varchar(50),YES,,,
73,eatin_kitchen_room_level,varchar(50),YES,,,
74,energy_features,varchar(100),YES,,,
75,exterior_doors,varchar(100),YES,,,
76,family_room_room_level,varchar(50),YES,,,
77,florida_room_room_level,varchar(50),YES,,,
78,foyer_room_level,varchar(50),YES,,,
79,game_room_room_level,varchar(50),YES,,,
80,great_room_room_level,varchar(50),YES,,,
81,green_certif_complt,varchar(100),YES,,,
82,green_certificate,varchar(100),YES,,,
83,green_certificate_eps,bigint(20),YES,,,
84,green_certificate_hers_score,bigint(20),YES,,,
85,kitchen_room_level,varchar(50),YES,,,
86,laundry_room_level,varchar(50),YES,,,
87,library_room_level,varchar(50),YES,,,
88,living_room_room_level,varchar(50),YES,,,
89,lot_description,varchar(100),YES,,,
90,master_bedroom_1_room_level,varchar(50),YES,,,
91,master_bedroom_2_room_level,varchar(50),YES,,,
92,miscellaneous_info_double_wide,varchar(100),YES,,,
93,miscellaneous_info_single_wide,varchar(100),YES,,,
94,mud_room_room_level,varchar(50),YES,,,
95,office_room_level,varchar(50),YES,,,
96,porch,varchar(100),YES,,,
97,property_subtype,varchar(100),YES,,,
98,recreation_room_room_level,varchar(50),YES,,,
99,residential_type,varchar(100),YES,,,
100,water_details,varchar(100),YES,,,
101,windows,varchar(100),YES,,,
102,work_room_room_level,varchar(50),YES,,,
103,block,varchar(20),YES,,,
104,lot,varchar(20),YES,,,
105,section,varchar(20),YES,,,
106,annual_taxes,"decimal(11,2)",YES,,,
107,ba_comp,varchar(15),YES,,,
108,buyer_agt_authorized,varchar(100),YES,,,
109,cancel_date,date,YES,,,
110,contingent,varchar(100),YES,,,
111,coselling_agent_id,varchar(26),YES,,,
112,cosellingmemberaddress,varchar(150),YES,,,
113,cosellingmemberemail,varchar(150),YES,,,
114,cosellingmemberfax,varchar(15),YES,,,
115,cosellingmembername,varchar(122),YES,,,
116,cosellingmemberphone,varchar(25),YES,,,
117,cosellingmembershortid,varchar(15),YES,,,
118,cosellingmemberurl,varchar(150),YES,,,
119,entry_timestamp,datetime,YES,,,
120,financing_options,varchar(100),YES,,,
121,how_sold,varchar(100),YES,,,
122,list_number_main,int(11),YES,,,
123,list_number_prefix,varchar(2),YES,,,
124,list_price,"decimal(15,2)",YES,,,
125,lock_box,varchar(100),YES,,,
126,lock_box_hours,varchar(100),YES,,,
127,mls_approved,varchar(1),YES,,,
128,mls_identifier,varchar(26),YES,,,
129,original_list_price,"decimal(14,2)",YES,,,
130,owner,varchar(120),YES,,,
131,owner_phone,varchar(12),YES,,,
132,pended_in_book_yn,varchar(100),YES,,,
133,private_remarks,varchar(400),YES,,,
134,property_group_id,varchar(26),YES,,,
135,ratified_contract_dt,date,YES,,,
136,reo_properties,varchar(100),YES,,,
137,sa_comp,varchar(15),YES,,,
138,selling_agency_id,varchar(26),YES,,,
139,selling_agent_id,varchar(26),YES,,,
140,sellingmemberaddress,varchar(150),YES,,,
141,sellingmemberemail,varchar(150),YES,,,
142,sellingmemberfax,varchar(15),YES,,,
143,sellingmembername,varchar(122),YES,,,
144,sellingmemberphone,varchar(25),YES,,,
145,sellingmembershortid,varchar(15),YES,,,
146,sellingmemberurl,varchar(150),YES,,,
147,sellingofficeaddress,varchar(150),YES,,,
148,sellingofficeemail,varchar(150),YES,,,
149,sellingofficefax,varchar(15),YES,,,
150,sellingofficename,varchar(150),YES,,,
151,sellingofficephone,varchar(25),YES,,,
152,sellingofficeshortid,varchar(15),YES,,,
153,sellingofficeurl,varchar(150),YES,,,
154,sewer_description,varchar(100),YES,,,
155,sold_date,date,YES,,,
156,sold_price,"decimal(15,2)",YES,,,
157,subagent_authorized,varchar(100),YES,,,
158,subdivision_map,varchar(100),YES,,,
159,tax_id,varchar(50),YES,,,
160,variable_rate_brkrge,varchar(100),YES,,,
161,water_description,varchar(100),YES,,,
162,withdrawal_date,date,YES,,,
163,yard_sign,varchar(100),YES,,,
164,zoning_code,varchar(15),YES,,,
165,lot_dimensions,varchar(50),YES,,,
166,phase,int(6),YES,,,
167,subdivision,varchar(100),YES,,,
168,construction_status,varchar(100),YES,,,
169,interior_features,varchar(118),YES,,,
170,basement,varchar(100),YES,,,
171,basement_yn,varchar(100),YES,,,
172,construction,varchar(100),YES,,,
173,cooling,varchar(100),YES,,,
174,heating,varchar(100),YES,,,
175,year_built,int(4),YES,,,
176,poacondo_assoc_yn,varchar(100),YES,,,
177,poacondo_dues,"decimal(15,2)",YES,,,
178,poacondo_terms_am,varchar(100),YES,,,
179,unit_num,varchar(30),YES,,,
180,exterior_features,varchar(107),YES,,,
181,style_of_house,varchar(100),YES,,,
182,tenant,varchar(30),YES,,,
183,tenant_phone,varchar(20),YES,,,
184,addl_covered_prkng,varchar(100),YES,,,
185,appliances,varchar(152),YES,,,
186,entry_above_grd_fin_sqft,"decimal(10,2)",YES,,,
187,fireplace,varchar(100),YES,,,
188,fireplace_num_fireplaces,bigint(20),YES,,,
189,floors,varchar(100),YES,,,
190,full_baths_full_baths_entry_lvl,bigint(20),YES,,,
191,full_baths_full_baths_lower_lvl,bigint(20),YES,,,
192,full_baths_full_baths_other_lvl,bigint(20),YES,,,
193,full_baths_full_baths_upper_lvl,bigint(20),YES,,,
194,half_baths_half_baths_entry_lvl,bigint(20),YES,,,
195,half_baths_half_baths_lower_lvl,bigint(20),YES,,,
196,half_baths_half_baths_other_lvl,bigint(20),YES,,,
197,half_baths_half_baths_upper_lvl,bigint(20),YES,,,
198,lower_below_grd_fin_sqft,"decimal(10,2)",YES,,,
199,num_add_cov_spaces,"decimal(15,2)",YES,,,
200,num_prim_cov_spaces,"decimal(15,2)",YES,,,
201,other_above_grd_fin_sqft,"decimal(10,2)",YES,,,
202,other_below_grd_fin_sqft,"decimal(15,2)",YES,,,
203,prim_covered_prking,varchar(100),YES,,,
204,total_bdrm,int(4),YES,,,
205,total_bths,"decimal(7,2)",YES,,,
206,total_covd_prk_spc,"decimal(15,2)",YES,,,
207,total_fnshd_sqft,"decimal(10,2)",YES,,,
208,total_h_baths,int(6),YES,,,
209,uncovered_num_spaces,"decimal(15,2)",YES,,,
210,uncovered_parking,varchar(100),YES,,,
211,upper_above_grd_fin_sqft,"decimal(10,2)",YES,,,
212,area_amenities,varchar(100),YES,,,
213,bedrooms_br_entry_level,bigint(20),YES,,,
214,bedrooms_br_lower_level,bigint(20),YES,,,
215,bedrooms_br_other_level,bigint(20),YES,,,
216,bedrooms_br_upper_level,bigint(20),YES,,,
217,manufactured_,varchar(100),YES,,,
218,total_f_baths,int(6),YES,,,
219,total_unfin_sqft,"decimal(15,2)",YES,,,
220,water_acc_only_b,varchar(100),YES,,,
221,water_details_channel_marker,text,YES,,,
222,water_details_number_covered_slips,bigint(20),YES,,,
223,water_details_number_uncover_slips,bigint(20),YES,,,
224,water_details_river_or_other,text,YES,,,
225,water_details_shoreline_mgmt_plan,text,YES,,,
226,amenities_common,varchar(100),YES,,,
227,contact,varchar(30),YES,,,
228,contact_phone,varchar(20),YES,,,
229,expenses_electric_exp,"decimal(23,2)",YES,,,
230,expenses_gas_exp,"decimal(23,2)",YES,,,
231,expenses_insurance_exp,"decimal(23,2)",YES,,,
232,expenses_maintenance_exp,"decimal(23,2)",YES,,,
233,expenses_management_exp,"decimal(23,2)",YES,,,
234,expenses_oil_exp,"decimal(23,2)",YES,,,
235,expenses_other_exp,"decimal(23,2)",YES,,,
236,expenses_tax_exp,"decimal(23,2)",YES,,,
237,expenses_water_exp,"decimal(23,2)",YES,,,
238,gross_bldg_sqft,"decimal(10,2)",YES,MUL,,
239,gross_income,"decimal(15,2)",YES,,,
240,lease_type,varchar(100),YES,,,
241,miscellaneous_info_paid_utilities,text,YES,,,
242,miscellaneous_info_public_transport,varchar(100),YES,,,
243,miscellaneous_info_upgrades,text,YES,,,
244,multifamily_type,varchar(100),YES,,,
245,net_operating_income,"decimal(15,2)",YES,,,
246,num_furnished,"decimal(15,2)",YES,,,
247,num_leased_units,"decimal(15,2)",YES,,,
248,num_unfurnished,"decimal(15,2)",YES,,,
249,num_vehicle_spaces,"decimal(15,2)",YES,,,
250,other_water_details_number_covered_slips,bigint(20),YES,,,
251,other_water_details_number_uncover_slips,bigint(20),YES,,,
252,owner_expenses,varchar(100),YES,,,
253,parking_description,varchar(100),YES,,,
254,present_use,varchar(100),YES,,,
255,tenant_expenses,varchar(100),YES,,,
256,total_annual_expen,"decimal(15,2)",YES,,,
257,total_units,"decimal(15,2)",YES,,,
258,room_area,varchar(10),YES,,,
259,room_length,varchar(10),YES,,,
260,room_level,varchar(1),YES,,,
261,room_num,varchar(4),YES,,,
262,room_picture_id,varchar(13),YES,,,
263,room_remarks,varchar(200),YES,,,
264,room_width,varchar(10),YES,,,
265,other_water_details_channel_marker,text,YES,,,
266,other_water_details_length_of_waterfront,bigint(20),YES,,,
267,other_water_details_river_or_other,text,YES,,,
268,other_water_details_shoreline_mgmt_plan,text,YES,,,
269,terms,varchar(20),YES,,,
270,water_access_only_b,varchar(100),YES,,,
271,green_certifications,varchar(100),YES,,,
272,green_certifications_eps,bigint(20),YES,,,
273,green_certifications_hers_score,bigint(20),YES,,,
274,certification_complt,varchar(100),YES,,,
275,acres_cleared,"decimal(10,2)",YES,,,
276,acres_fenced,"decimal(10,2)",YES,,,
277,acres_wooded,"decimal(10,2)",YES,,,
278,bldgs_on_property,varchar(100),YES,,,
279,electric_description,varchar(100),YES,,,
280,gas_description,varchar(100),YES,,,
281,land_subtype,varchar(100),YES,,,
282,land_type,varchar(100),YES,,,
283,listing_type,varchar(100),YES,,,
284,manufactured_allowed,varchar(100),YES,,,
285,poa_dues,"decimal(15,2)",YES,,,
286,poa_terms,varchar(100),YES,,,
287,prop_owners_assoc,varchar(100),YES,,,
288,property_description,varchar(100),YES,,,
289,road_frontage,"decimal(10,2)",YES,,,
290,documents_available,varchar(100),YES,,,
291,land_description,varchar(100),YES,,,
292,other_water_details_nbr_of_covered_slips,bigint(20),YES,,,
293,other_water_details_nbr_of_uncvrd_slips,bigint(20),YES,,,
294,price_per_acre,"decimal(15,2)",YES,,,
295,list_date,date,YES,,,
296,acreage_description_cleared_acreage,"decimal(23,2)",YES,,,
297,acreage_description_fenced_acreage,"decimal(23,2)",YES,,,
298,acreage_description_tillable_acreage,"decimal(23,2)",YES,,,
299,acreage_description_wooded_acreage,"decimal(23,2)",YES,,,
300,bedrooms_bedrooms_entry_level,bigint(20),YES,,,
301,bedrooms_bedrooms_lower_level,bigint(20),YES,,,
302,bedrooms_bedrooms_other_level,bigint(20),YES,,,
303,bedrooms_bedrooms_upper_level,bigint(20),YES,,,
304,building_on_prop,varchar(100),YES,,,
305,farm_type,varchar(100),YES,,,
306,location,varchar(120),YES,,,
307,manufactured_homes,varchar(100),YES,,,
308,master_bedroom_1_level,varchar(50),YES,,,
309,master_bedroom_2_level,varchar(50),YES,,,
310,misc_information_land_use_plan,varchar(100),YES,,,
311,misc_information_manufac_home_allowed,varchar(100),YES,,,
312,misc_information_road_frontage,"decimal(23,2)",YES,,,
313,misc_information_threephase_power,varchar(100),YES,,,
314,misc_information_underground_tanks,varchar(100),YES,,,
315,recreation_room_level,varchar(50),YES,,,
316,status_change_date,date,YES,,,
317,style,varchar(100),YES,,,
318,total_f_bths,int(6),YES,,,
319,total_unfnshd_sqft,"decimal(15,2)",YES,,,
320,apartment_level,varchar(50),YES,,,
321,attic_level,varchar(50),YES,,,
322,bedroom_1_level,varchar(50),YES,,,
323,bedroom_2_level,varchar(50),YES,,,
324,bedroom_3_level,varchar(50),YES,,,
325,bedroom_4_level,varchar(50),YES,,,
326,bedroom_5_level,varchar(50),YES,,,
327,bedroom_6_level,varchar(50),YES,,,
328,bedroom_7_level,varchar(50),YES,,,
329,bedroom_8_level,varchar(50),YES,,,
330,breakfast_area_level,varchar(50),YES,,,
331,den_level,varchar(50),YES,,,
332,dining_area_level,varchar(50),YES,,,
333,dining_room_level,varchar(50),YES,,,
334,eatin_kitchen_level,varchar(50),YES,,,
335,family_room_level,varchar(50),YES,,,
336,florida_room_level,varchar(50),YES,,,
337,foyer_level,varchar(50),YES,,,
338,game_room_level,varchar(50),YES,,,
339,great_room_level,varchar(50),YES,,,
340,kitchen_level,varchar(50),YES,,,
341,laundry_level,varchar(50),YES,,,
342,library_level,varchar(50),YES,,,
343,living_room_level,varchar(50),YES,,,
344,mud_room_level,varchar(50),YES,,,
345,office_level,varchar(50),YES,,,
346,work_room_level,varchar(50),YES,,,
347,days_on_market,varchar(4),YES,,,
348,ext_features,varchar(100),YES,,,
349,fence,varchar(100),YES,,,
350,furnished_,varchar(100),YES,,,
351,green_certific,varchar(100),YES,,,
352,green_certific_eps,bigint(20),YES,,,
