,Field,Type,Null,Key,Default,Extra
0,ListingKeyNumeric,bigint(19),NO,PRI,,
1,AccessibilityFeatures,text,YES,,,
2,AcreageYN,tinyint(1),YES,,,
3,AgeDescription,varchar(75),YES,,,
4,AgeRestrictedYN,tinyint(1),YES,,,
5,Agency,varchar(75),YES,,,
6,AgricultureType,text,YES,,,
7,AlsoForSale,tinyint(1),YES,,,
8,Appliances,text,YES,,,
9,ArchitecturalStyle,text,YES,,,
10,AssociationAmenities,text,YES,,,
11,AssociationFee,int(11),YES,,,
12,AssociationFeeFrequency,varchar(75),YES,,,
13,AssociationFeeIncludes,text,YES,,,
14,AssociationName,varchar(50),YES,,,
15,AssociationYN,tinyint(1),YES,,,
16,AuctionType,text,YES,,,
17,AvailabilityDate,date,YES,,,
18,AverageUtilitiesAmount,"decimal(16,2)",YES,,,
19,BarnDescription,varchar(30),YES,,,
20,BaseYearExpenseStop,int(11),YES,,,
21,Basement,text,YES,,,
22,BasementYN,tinyint(1),YES,,,
23,BathroomsFull,int(3),YES,,,
24,BathroomsHalf,int(3),YES,,,
25,BathroomsTotalDecimal,"decimal(7,2)",YES,,,
26,BathroomsTotalInteger,int(3),YES,,,
27,BedroomsTotal,int(3),YES,,,
28,BuilderModel,varchar(100),YES,,,
29,BuilderName,varchar(20),YES,,,
30,BuildingAreaSource,varchar(50),YES,,,
31,BuildingAreaTotal,"decimal(16,2)",YES,,,
32,BuildingConversionYN,tinyint(1),YES,,,
33,BuildingName,varchar(50),YES,,,
34,BusinessName,varchar(50),YES,,,
35,BusinessType,text,YES,,,
36,BuyerAgencyBonus,varchar(10),YES,,,
37,BuyerAgencyBonusExpDate,datetime,YES,,,
38,BuyerAgencyCompensation,varchar(25),YES,,,
39,BuyerAgencyCompensationType,varchar(25),YES,,,
40,BuyerAgentAOR,varchar(50),YES,,,
41,BuyerAgentDirectPhone,varchar(16),YES,,,
42,BuyerAgentEmail,varchar(80),YES,,,
43,BuyerAgentFullName,varchar(150),YES,,,
44,BuyerAgentKeyNumeric,bigint(19),YES,,,
45,BuyerAgentMlsId,varchar(25),YES,,,
46,BuyerOfficeKeyNumeric,bigint(19),YES,,,
47,BuyerOfficeMlsId,varchar(25),YES,,,
48,BuyerOfficeName,varchar(255),YES,,,
49,BuyerOfficePhone,varchar(16),YES,,,
50,BuyerOfficePhoneExt,varchar(10),YES,,,
51,CAMAmount,int(11),YES,,,
52,CAMIncludes,text,YES,,,
53,COMPENSATION,varchar(13),YES,,,
54,CancellationDate,date,YES,,,
55,CapRate,"decimal(16,2)",YES,,,
56,CeilingDescription,text,YES,,,
57,City,varchar(50),YES,,,
58,ClearHeight,"decimal(16,2)",YES,,,
59,CloseDate,date,YES,,,
60,ClosePrice,"decimal(16,2)",YES,,,
61,CoBuyerAgentAOR,varchar(50),YES,,,
62,CoBuyerAgentDirectPhone,varchar(16),YES,,,
63,CoBuyerAgentEmail,varchar(80),YES,,,
64,CoBuyerAgentFullName,varchar(150),YES,,,
65,CoBuyerAgentKeyNumeric,bigint(19),YES,,,
66,CoBuyerAgentMlsId,varchar(25),YES,,,
67,CoBuyerOfficeKeyNumeric,bigint(19),YES,,,
68,CoBuyerOfficeMlsId,varchar(25),YES,,,
69,CoBuyerOfficeName,varchar(255),YES,,,
70,CoBuyerOfficePhone,varchar(16),YES,,,
71,CoBuyerOfficePhoneExt,varchar(10),YES,,,
72,CoListAgentAOR,varchar(50),YES,,,
73,CoListAgentDirectPhone,varchar(16),YES,,,
74,CoListAgentEmail,varchar(80),YES,,,
75,CoListAgentFullName,varchar(150),YES,,,
76,CoListAgentKeyNumeric,bigint(19),YES,,,
77,CoListAgentMlsId,varchar(25),YES,MUL,,
78,CoListOfficePhoneExt,varchar(10),YES,,,
79,ColumnSpan,varchar(75),YES,,,
80,CompensationBasedOn,varchar(75),YES,,,
81,ConstructionMaterials,text,YES,,,
82,Cooling,text,YES,,,
83,CoolingYN,tinyint(1),YES,,,
84,CountyOrParish,varchar(50),YES,,,
85,Crops,text,YES,,,
86,CultivatedArea,"decimal(16,2)",YES,,,
87,CumulativeDaysOnMarket,int(4),YES,,,
88,CurrentOccupancyRate,varchar(75),YES,,,
89,CurrentUse,text,YES,,,
90,DaysOnMarket,int(4),YES,,,
91,Deposit,varchar(50),YES,,,
92,DepositIncludes,text,YES,,,
93,DepositReqYN,tinyint(1),YES,,,
94,DevelopmentStatus,text,YES,,,
95,DiningAreaFeatures,text,YES,,,
96,DirectionFaces,varchar(75),YES,,,
97,Directions,text,YES,,,
98,DocumentsAvailable,text,YES,,,
99,DocumentsChangeTimestamp,datetime,YES,,,
100,DocumentsCount,int(2),YES,,,
101,DoorHeight,int(11),YES,,,
102,DownPaymentDEPRECATED,tinyint(1),YES,,,
103,DualVariableCompensationYN,tinyint(1),YES,,,
104,Electric,text,YES,,,
105,ElectricCompany,varchar(75),YES,,,
106,ElementarySchool,varchar(75),YES,,,
107,EnvironmentalAudit,varchar(75),YES,,,
108,EstimatedCompletionDays,text,YES,,,
109,Exclusions,varchar(25),YES,,,
110,ExclusionsYN,tinyint(1),YES,,,
111,ExistingLeaseTerms,text,YES,,,
112,ExistingLeaseType,text,YES,,,
113,ExpenseSource,text,YES,,,
114,ExpenseStopAmount,"decimal(16,2)",YES,,,
115,ExteriorFeatures,text,YES,,,
116,Fencing,text,YES,,,
117,FinancialStatementPeriod,varchar(10),YES,,,
118,FireplaceFeatures,text,YES,,,
119,FireplaceYN,tinyint(1),YES,,,
120,FireplacesTotal,int(11),YES,,,
121,FloorPlanFeatures,text,YES,,,
122,Flooring,text,YES,,,
123,FrontageLength,int(11),YES,,,
124,Furnished,varchar(75),YES,,,
125,GarageSpaces,int(11),YES,,,
126,GarageYN,tinyint(1),YES,,,
127,GasCompany,varchar(75),YES,,,
128,GreenBuildingVerificationType,text,YES,,,
129,GreenEnergyEfficient,text,YES,,,
130,GreenEnergyGeneration,text,YES,,,
131,GreenFeatures,text,YES,,,
132,GreenIndoorAirQuality,text,YES,,,
133,GreenStainability,text,YES,,,
134,GreenWaterConservation,text,YES,,,
135,GrossIncome,int(11),YES,,,
136,GrossMultiplier,"decimal(16,2)",YES,,,
137,GrossScheduledIncome,int(11),YES,,,
138,Heating,text,YES,,,
139,HighSchool,varchar(75),YES,,,
140,HomeWarrantyCompany,varchar(15),YES,,,
141,HomeWarrantyCost,varchar(4),YES,,,
142,HomeWarrantyDeductable,varchar(3),YES,,,
143,HoursDaysOfOperation,text,YES,,,
144,ImprovementFeatures,text,YES,,,
145,InFloodPlain,varchar(75),YES,,,
146,IncRangeOven,varchar(75),YES,,,
147,IncRefrig,varchar(75),YES,,,
148,IncWshrDryr,varchar(75),YES,,,
149,IndustryFinishAllowance,"decimal(16,2)",YES,,,
150,IndustryNetCharges,int(11),YES,,,
151,InsideCityLimits,varchar(75),YES,,,
152,InstallationRFactorCeiling,varchar(5),YES,,,
153,InstallationRFactorOther,varchar(5),YES,,,
154,InstallationRFactorWall,varchar(5),YES,,,
155,InsuranceExpense,int(11),YES,,,
156,InterestRate,"decimal(16,2)",YES,,,
157,InteriorFeatures,text,YES,,,
158,InternetAddressDisplayYN,tinyint(1),YES,,,
159,InternetAutomatedValuationDisplayYN,tinyint(1),YES,,,
160,InternetConsumerCommentYN,tinyint(1),YES,,,
161,InternetEntireListingDisplayYN,tinyint(1),YES,,,
162,KickOutHourDay,varchar(75),YES,,,
163,KickOutTime,varchar(20),YES,,,
164,LakeDescription,text,YES,,,
165,LaundryFeatures,text,YES,,,
166,LeasableArea,int(11),YES,,,
167,LeasableAreaMin,int(11),YES,,,
168,LeaseOptions,text,YES,,,
169,LeasePerSqFt,"decimal(16,2)",YES,,,
170,LeasedYN,tinyint(1),YES,,,
171,LegalDescription,text,YES,,,
172,ListAOR,varchar(50),YES,,,
173,ListAgentAOR,varchar(50),YES,,,
174,ListAgentCapacity,varchar(75),YES,,,
175,ListAgentDirectPhone,varchar(16),YES,,,
176,ListAgentEmail,varchar(80),YES,,,
177,ListAgentFullName,varchar(150),YES,,,
178,ListAgentKeyNumeric,bigint(19),YES,,,
179,ListAgentMlsId,varchar(25),YES,MUL,,
180,ListOfficeKeyNumeric,bigint(19),YES,,,
181,ListOfficeMlsId,varchar(25),YES,,,
182,ListOfficeName,varchar(255),YES,,,
183,ListOfficePhone,varchar(16),YES,,,
184,ListOfficePhoneExt,varchar(10),YES,,,
185,ListPrice,"decimal(16,2)",YES,,,
186,ListPriceLow,"decimal(16,2)",YES,,,
187,ListingAgreement,varchar(25),YES,,,
188,ListingContractDate,date,YES,,,
189,ListingId,varchar(30),YES,MUL,,
190,ListingService,varchar(25),YES,,,
191,ListingTerms,text,YES,,,
192,LivingArea,"decimal(16,2)",YES,,,
193,LocationFeatures,text,YES,,,
194,LockBoxSerialNumber,varchar(25),YES,,,
195,LotFeatures,text,YES,,,
196,LotSizeArea,"decimal(16,2)",YES,,,
197,LotSizeAreaUnits,varchar(75),YES,,,
198,LotSizeDimensions,varchar(25),YES,,,
199,LotSizeSource,varchar(75),YES,,,
200,LotSizeSquareFeet,"decimal(16,2)",YES,,,
201,MLSAreaMajor,varchar(75),YES,,,
202,MaintenanceDescription,text,YES,,,
203,MaintenanceProvidedYN,tinyint(1),YES,,,
204,Make,varchar(10),YES,,,
205,ManagementCo,varchar(20),YES,,,
206,ManagementCoPhone,varchar(20),YES,,,
207,MiddleOrJuniorSchool,varchar(75),YES,,,
208,MineralDescription,text,YES,,,
209,MlsStatus,varchar(50),YES,,,
210,Model,varchar(10),YES,,,
211,ModificationTimestamp,datetime,YES,,,
212,Mortgage,int(11),YES,,,
213,MoveInDate,datetime,YES,,,
214,NetOperatingIncome,int(11),YES,,,
215,NewHomeConstDate,date,YES,,,
216,NonRepCommission,varchar(13),YES,,,
217,NumberOfBuildings,int(11),YES,,,
218,NumberOfDocks,int(11),YES,,,
219,NumberOfDriveInDoors,int(11),YES,,,
220,NumberOfEmployees,int(11),YES,,,
221,NumberOfHeatingSystems,int(11),YES,,,
222,NumberOfLevels,int(11),YES,,,
223,NumberOfOffices,int(11),YES,,,
224,NumberOfSeparateElectricMeters,int(11),YES,,,
225,NumberOfSeparateGasMeters,int(11),YES,,,
226,NumberOfSeparateWaterMeters,int(11),YES,,,
227,NumberOfTenants,int(11),YES,,,
228,NumberOfToilets,int(11),YES,,,
229,NumberOfUnitsInCommunity,int(11),YES,,,
230,NumberOfUnitsTotal,int(11),YES,,,
231,NumberOfWaterHeaters,int(11),YES,,,
232,OccupancyDescription,text,YES,,,
233,OccupantType,varchar(75),YES,,,
234,OffMarketDate,date,YES,,,
235,OfficeFinishAllowance,"decimal(16,2)",YES,,,
236,OfficeSqFt,int(11),YES,,,
237,OfficeUseRent,varchar(75),YES,,,
238,OperatingExpense,int(11),YES,,,
239,OperatingExpensesInclude,text,YES,,,
240,OriginalEntryTimestamp,datetime,YES,,,
241,OriginalListPrice,"decimal(16,2)",YES,,,
242,OriginatingSystemKey,varchar(25),YES,,,
243,OriginatingSystemName,varchar(75),YES,,,
244,OriginatingSystemTimestamp,datetime,YES,,,
245,OtherEquipment,text,YES,,,
