,Field,Type,Null,Key,Default,Extra
0,internal_listing_id,varchar(26),NO,PRI,,
1,agent_id,varchar(26),YES,MUL,,
2,anchored,varchar(100),YES,,,
3,build_to_suit,varchar(100),YES,,,
4,building_detail_ceiling_height_maximum,"decimal(23,2)",YES,,,
5,building_detail_ceiling_height_minimum,"decimal(23,2)",YES,,,
6,buyer_brokerage_compensation,"decimal(11,2)",YES,,,
7,buyer_brokerage_compensation_type,varchar(100),YES,,,
8,city,varchar(100),YES,MUL,,
9,class_of_space,varchar(100),YES,,,
10,colist_agent_id,varchar(26),YES,,,
11,colist_office_id,varchar(26),YES,,,
12,colistingmembershortid,varchar(15),YES,,,
13,colistingofficeshortid,varchar(15),YES,,,
14,compensation_notes,text,YES,,,
15,coselling_agent_id,varchar(26),YES,,,
16,cosellingmembershortid,varchar(15),YES,,,
17,cosellingofficeshortid,varchar(15),YES,,,
18,county,varchar(100),YES,,,
19,directions,varchar(400),YES,,,
20,geo_lat,"decimal(11,6)",YES,MUL,,
21,geo_lon,"decimal(11,6)",YES,MUL,,
22,high_price,"decimal(15,2)",YES,,,
23,internet_access,varchar(100),YES,,,
24,list_number_main,int(11),YES,,,
25,listing_id,varchar(22),YES,MUL,,
26,listing_name,varchar(100),YES,,,
27,listingmembershortid,varchar(15),YES,,,
28,listingofficeshortid,varchar(15),YES,,,
29,mls_identifier,varchar(26),YES,,,
30,office_id,varchar(26),YES,MUL,,
31,parking_total,"decimal(15,2)",YES,,,
32,picture_count,int(11),YES,,,
33,picture_timestamp,datetime,YES,,,
34,postal_code,varchar(100),YES,,,
35,property_sub_type,varchar(109),YES,,,
36,public_remarks,text,YES,,,
37,secondary_property_sub_type,varchar(100),YES,,,
38,selling_agent_id,varchar(26),YES,,,
39,sellingmembershortid,varchar(15),YES,,,
40,sellingofficeshortid,varchar(15),YES,,,
41,sewer,varchar(100),YES,,,
42,state_or_province,varchar(100),YES,,,
43,status,varchar(100),YES,MUL,,
44,street_direction_prefix,varchar(100),YES,,,
45,street_direction_suffix,varchar(100),YES,,,
46,street_name,varchar(30),YES,,,
47,street_number,varchar(10),YES,,,
48,street_suffix,varchar(100),YES,,,
49,sub_agency_compensation,"decimal(11,2)",YES,,,
50,sub_agency_compensation_type,varchar(100),YES,,,
51,timestamp,datetime,YES,,,
52,transaction_broker_compensation,"decimal(11,2)",YES,,,
53,transaction_broker_compensation_type,varchar(100),YES,,,
54,unit_number,varchar(31),YES,,,
55,utilities,varchar(128),YES,,,
56,vowaddressdisplay,tinyint(1),YES,,,
57,vowautomatedvaluationdisplay,tinyint(1),YES,,,
58,vowconsumercomment,tinyint(1),YES,,,
59,vowentirelistingdisplay,tinyint(1),YES,,,
60,year_built,int(4),YES,,,
61,zoning,varchar(100),YES,,,
62,attribution_contact,varchar(150),YES,,,
63,building_detail_loading_docks,bigint(20),YES,,,
64,building_detail_loading_doors,bigint(30),YES,,,
65,closed_date,date,YES,MUL,,
66,closed_price,"decimal(15,2)",YES,MUL,,
67,coselling_agency_id,varchar(26),YES,,,
68,fixed_price_or_range,varchar(100),YES,,,
69,list_price,"decimal(15,2)",YES,MUL,,
70,listing_terms,varchar(113),YES,,,
71,lot_acres,"decimal(13,4)",YES,MUL,,
72,lot_acres_min,"decimal(13,4)",YES,,,
73,low_price,"decimal(15,2)",YES,,,
74,nearest_msa,varchar(100),YES,,,
75,original_list_price,"decimal(14,2)",YES,,,
76,parcel_number,varchar(50),YES,,,
77,parking_type,varchar(100),YES,,,
78,postal_code__4,varchar(6),YES,,,
79,price_change_timestamp,datetime,YES,,,
80,property_type,varchar(2),YES,MUL,,
81,selling_agency_id,varchar(26),YES,,,
82,sold_price_unit,varchar(100),YES,,,
83,status_change_date,date,YES,,,
84,water_source,varchar(100),YES,,,
85,leased_price,"decimal(15,2)",YES,,,
86,low_price_to_high_price,"decimal(15,2)",YES,,,
87,maximum_sqft_available,"decimal(10,2)",YES,,,
88,minimum_sqft_available,"decimal(10,2)",YES,,,
89,parking_ratio,"decimal(15,2)",YES,,,
90,hs_rets_class,varchar(30),YES,MUL,,
91,PictureLastDownloadedTimestamp,datetime,YES,MUL,,
92,PictureDownloaded,int(11),NO,MUL,0,
93,PictureDownloadedCount,smallint(4),YES,,,
94,HasPictures,tinyint(2),NO,,0,
95,HoursUntilNextRetry,int(11),YES,,,
96,GeoOverride,int(11),NO,MUL,0,
97,GeoCacheV2Id,int(11),YES,,,
98,GeoAddress,varchar(100),YES,,,
99,GeoCity,varchar(50),YES,,,
100,GeoState,varchar(14),YES,,,
101,GeoZipCode,varchar(10),YES,,,
102,GeoTimestamp,datetime,YES,,,
103,added_timestamp,timestamp,NO,,CURRENT_TIMESTAMP,
104,PriceDropDate,datetime,YES,,,
105,PriceDropFrom,int(8),YES,,,
