,Field,Type,Null,Key,Default,Extra
0,mls_number,int(5),NO,PRI,,
1,sys_last_modified,datetime,NO,,,
2,la_first_name,varchar(100),YES,,,
3,la_last_name,varchar(50),YES,,,
4,address,varchar(50),YES,,,
5,agent_remarks,varchar(400),YES,,,
6,allow_avm,tinyint(1),YES,,,
7,allow_comments,varchar(5),YES,,,
8,area,varchar(50),YES,,,
9,buyer_agent,tinyint(1),YES,,,
10,buyer_agent_,varchar(8),YES,,,
11,city,varchar(50),YES,MUL,,
12,days_on_market,bigint(50),YES,,,
13,deed_book,varchar(4),YES,,,
14,deed_page,varchar(4),YES,,,
15,direction,varchar(5),YES,,,
16,directions,varchar(400),YES,,,
17,display_on_internet,tinyint(1),YES,,,
18,elementary_school,varchar(50),YES,,,
19,expire_date,date,YES,,,
20,high_school,varchar(50),YES,,,
21,how_sold,varchar(2),YES,,,
22,la_email,varchar(100),YES,,,
23,la_id,varchar(100),YES,MUL,,
24,la_mail1,varchar(100),YES,,,
25,la_mail_city,varchar(100),YES,,,
26,la_mail_state,varchar(100),YES,,,
27,la_mail_zip,varchar(100),YES,,,
28,la_nrds,varchar(100),YES,,,
29,la_phone1,varchar(100),YES,,,
30,la_phone2,varchar(100),YES,,,
31,la_url,varchar(100),YES,,,
32,legal_description,varchar(50),YES,,,
33,list_date,date,YES,,,
34,list_price,int(8),YES,MUL,,
35,listing_office,int(4),YES,,,
36,lo_email,varchar(100),YES,,,
37,lo_mail1,varchar(100),YES,,,
38,lo_mail_city,varchar(100),YES,,,
39,lo_mail_state,varchar(100),YES,,,
40,lo_mail_zip,varchar(100),YES,,,
41,lo_name,varchar(100),YES,,,
42,lo_nrds,varchar(100),YES,,,
43,lo_phone1,varchar(100),YES,,,
44,lo_phone2,varchar(100),YES,,,
45,lo_url,varchar(100),YES,,,
46,lot_dimensions,varchar(50),YES,,,
47,middle_school,varchar(50),YES,,,
48,miscellaneous,varchar(162),YES,,,
49,owner_name,varchar(41),YES,,,
50,owner_phone,varchar(12),YES,,,
51,photo_count,bigint(100),YES,,,
52,photo_timestamp,datetime,YES,,,
53,property_status,varchar(6),YES,,,
54,property_type,varchar(15),YES,,,
55,rets_status,varchar(100),YES,,,
56,sa_email,varchar(100),YES,,,
57,sa_first_name,varchar(100),YES,,,
58,sa_id,varchar(100),YES,,,
59,sa_last_name,varchar(100),YES,,,
60,sa_mail1,varchar(100),YES,,,
61,sa_mail_city,varchar(100),YES,,,
62,sa_mail_state,varchar(100),YES,,,
63,sa_mail_zip,varchar(100),YES,,,
64,sa_nrds,varchar(100),YES,,,
65,sa_phone1,varchar(100),YES,,,
66,sa_phone2,varchar(100),YES,,,
67,sa_url,varchar(100),YES,,,
68,seller_contributions,varchar(15),YES,,,
69,selling_office,int(4),YES,,,
70,so_email,varchar(100),YES,,,
71,so_mail1,varchar(100),YES,,,
72,so_mail_city,varchar(100),YES,,,
73,so_mail_state,varchar(100),YES,,,
74,so_mail_zip,varchar(100),YES,,,
75,so_name,varchar(100),YES,,,
76,so_nrds,varchar(100),YES,,,
77,so_phone1,varchar(100),YES,,,
78,so_phone2,varchar(100),YES,,,
79,so_url,varchar(100),YES,,,
80,sold_date,date,YES,,,
81,sold_price,int(8),YES,,,
82,state,varchar(5),YES,,,
83,street_number,varchar(8),YES,,,
84,sub_agent,tinyint(1),YES,,,
85,sub_agent_,varchar(8),YES,,,
86,subdivision,varchar(50),YES,,,
87,tax_value,varchar(7),YES,,,
88,vowaddressdisplay,tinyint(1),YES,,,
89,zip_code,varchar(10),YES,MUL,,
90,access,varchar(53),YES,,,
91,bathrooms,varchar(3),YES,,,
92,ceiling_height,varchar(7),YES,,,
93,eve_height,varchar(7),YES,,,
94,floors,varchar(50),YES,,,
95,gross_building_area,varchar(10),YES,,,
96,loading_dock,varchar(7),YES,,,
97,office_count,varchar(5),YES,,,
98,parking,varchar(7),YES,,,
99,possession,varchar(50),YES,,,
100,property_description,varchar(500),YES,,,
101,rail_access,varchar(7),YES,,,
102,sqft_heatedcooled,int(7),YES,MUL,,
103,sqft_office,int(7),YES,,,
104,sqft_warehouse,int(7),YES,,,
105,terms_of_existing_lease,varchar(50),YES,,,
106,type_of_property,varchar(50),YES,,,
107,zoning,varchar(20),YES,,,
108,real_estate_tax,varchar(9),YES,,,
109,utilities,varchar(75),YES,,,
110,air_conditioning,varchar(50),YES,,,
111,apx_year_built,int(4),YES,MUL,,
112,construction,varchar(56),YES,,,
113,heating_system,varchar(50),YES,,,
114,roof,varchar(61),YES,,,
