,Field,Type,Null,Key,Default,Extra
0,linkId,int(10),NO,PRI,,
1,customer_id,int(10),NO,,,
2,streetNo,varchar(25),YES,,,
3,street,varchar(50),YES,,,
4,unit,varchar(100),YES,,,
5,price,"decimal(18,2)",YES,,,
6,area_areaId,int(10),YES,,,
7,area_name,varchar(50),YES,,,
8,area_abr,varchar(50),YES,,,
9,lotSizeAcres,"decimal(18,2)",YES,,,
10,lotSizeSqFt,"decimal(18,2)",YES,,,
11,listType_typeCode,varchar(5),YES,,,
12,listType_typeName,varchar(50),YES,,,
13,furnished_furnishedType,int(10),YES,,,
14,furnished_description,varchar(202),YES,,,
15,firm_firmId,int(10),YES,,,
16,firm_firmName,varchar(50),YES,,,
17,firm_phone,varchar(25),YES,,,
18,agent_agentId,int(10),YES,,,
19,agent_phone,varchar(25),YES,,,
20,agent_agentName,varchar(50),YES,,,
21,agent_email,varchar(50),YES,,,
22,zoning,varchar(10),YES,,,
23,water,varchar(50),YES,,,
24,waterFrontage,varchar(50),YES,,,
25,waterViews,varchar(50),YES,,,
26,otherViews,varchar(50),YES,,,
27,sewer,varchar(50),YES,,,
28,easementDesc,varchar(1250),YES,,,
29,leadPaint,varchar(10),YES,,,
30,secondDwelling,varchar(50),YES,,,
31,yearBuilt,smallint(5),YES,,,
32,yearRennovated,smallint(5),YES,,,
33,rooms,smallint(3),YES,,,
34,beds,smallint(3),YES,,,
35,baths,smallint(3),YES,,,
36,halfBaths,smallint(3),YES,,,
37,firstFloorBeds,smallint(3),YES,,,
38,fireplaces,varchar(100),YES,,,
39,flooringType,varchar(202),YES,,,
40,heatType,varchar(50),YES,,,
41,yardType,varchar(100),YES,,,
42,foundationType,varchar(100),YES,,,
43,outdoorSpaces_outdoorSpace_description,varchar(1000),YES,,,
44,outdoorSpaces_outdoorSpace_odSpaceCode,varchar(1000),YES,,,
45,descMain,mediumtext,YES,,,
46,descParking,varchar(200),YES,,,
47,descBasement,text,YES,,,
48,descFloor1,varchar(5000),YES,,,
49,descFloor2,varchar(5000),YES,,,
50,descFloor3,varchar(5000),YES,,,
51,descOtherStruct,varchar(1000),YES,,,
52,desc2ndDwelling,varchar(1500),YES,,,
53,dishwasherType,varchar(100),YES,,,
54,dryerType,varchar(100),YES,,,
55,fridgeType,varchar(100),YES,,,
56,stoveType,varchar(100),YES,,,
57,tvType,varchar(100),YES,,,
58,washerType,varchar(100),YES,,,
59,bldgAssessed,"decimal(18,2)",YES,,,
60,landAssessed,"decimal(18,2)",YES,,,
61,landFeatures_feature_featureCode,varchar(1000),YES,,,
62,landFeatures_feature_description,varchar(1000),YES,,,
63,firstadd,date,YES,,,
64,modified,date,YES,,,
65,updateDate,date,YES,,,
66,updateType,varchar(10),YES,,,
67,location_latitude,"decimal(18,15)",YES,,,
68,location_longitude,"decimal(19,15)",YES,,,
69,num_photos,smallint(10),NO,,,
70,PriceDropDate,datetime,YES,,,
71,PriceDropFrom,int(8),YES,,,
72,added_timestamp,timestamp,NO,,CURRENT_TIMESTAMP,
