,Field,Type,Null,Key,Default,Extra
0,AboveGradeFinishedArea,"decimal(14,2)",YES,,,
1,AboveGradeFinishedAreaSource,varchar(70),YES,,,
2,AboveGradeFinishedAreaUnits,varchar(45),YES,,,
3,AccessCode,varchar(45),YES,,,
4,AccessibilityFeatures,text,YES,,,
5,AdditionalParcelsDescription,text,YES,,,
6,AdditionalParcelsYN,tinyint(1),YES,,,
7,AnchorsCoTenants,text,YES,,,
8,ArchitecturalStyle,varchar(120),YES,MUL,,
9,AssociationAmenities,text,YES,,,
10,AssociationFee2,"decimal(14,2)",YES,,,
11,AssociationFee2Frequency,varchar(45),YES,,,
12,AssociationFeeIncludes,text,YES,,,
13,AssociationName,varchar(70),YES,,,
14,AssociationName2,varchar(70),YES,,,
15,AssociationPhone,varchar(36),YES,,,
16,AssociationPhone2,varchar(36),YES,,,
17,AttachedGarageYN,tinyint(1),YES,,,
18,Basement,text,YES,,,
19,BathroomsFull,bigint(20),YES,,,
20,BathroomsHalf,bigint(20),YES,,,
21,BathroomsOneQuarter,bigint(20),YES,,,
22,BathroomsPartial,bigint(20),YES,,,
23,BathroomsThreeQuarter,bigint(20),YES,,,
24,BedroomsPossible,bigint(20),YES,,,
25,BedroomsTotal,bigint(20),YES,,,
26,BelowGradeFinishedArea,"decimal(14,2)",YES,,,
27,BelowGradeFinishedAreaSource,varchar(70),YES,,,
28,BelowGradeFinishedAreaUnits,varchar(45),YES,,,
29,BodyType,text,YES,,,
30,BridgeModificationTimestamp,datetime,YES,,,
31,BuilderModel,varchar(70),YES,,,
32,BuildingAreaTotal,"decimal(14,2)",YES,MUL,,
33,BuildingAreaUnits,varchar(45),YES,,,
34,BuildingFeatures,text,YES,,,
35,BuildingName,varchar(70),YES,,,
36,BusinessName,text,YES,,,
37,BusinessType,text,YES,,,
38,BuyerAgentAOR,varchar(70),YES,,,
39,BuyerAgentCellPhone,varchar(36),YES,,,
40,BuyerAgentDesignation,varchar(70),YES,,,
41,BuyerAgentDirectPhone,varchar(36),YES,,,
42,BuyerAgentFirstName,varchar(70),YES,,,
43,BuyerAgentFullName,varchar(170),YES,,,
44,BuyerAgentHomePhone,varchar(36),YES,,,
45,BuyerAgentKey,varchar(275),YES,,,
46,BuyerAgentKeyNumeric,bigint(20),YES,,,
47,BuyerAgentLastName,varchar(70),YES,,,
48,BuyerAgentMiddleName,varchar(70),YES,,,
49,BuyerAgentMlsId,varchar(45),YES,,,
50,BuyerAgentMobilePhone,varchar(36),YES,,,
51,BuyerAgentNamePrefix,varchar(30),YES,,,
52,BuyerAgentNameSuffix,varchar(30),YES,,,
53,BuyerAgentOfficePhone,varchar(36),YES,,,
54,BuyerAgentOfficePhoneExt,varchar(30),YES,,,
55,BuyerAgentPager,varchar(36),YES,,,
56,BuyerAgentStateLicense,varchar(70),YES,,,
57,BuyerAgentTollFreePhone,varchar(36),YES,,,
58,BuyerAgentVoiceMail,varchar(36),YES,,,
59,BuyerAgentVoiceMailExt,varchar(30),YES,,,
60,BuyerOfficeAOR,varchar(70),YES,,,
61,BuyerOfficeKey,varchar(275),YES,,,
62,BuyerOfficeKeyNumeric,bigint(20),YES,,,
63,BuyerOfficeMlsId,varchar(45),YES,,,
64,BuyerOfficeName,text,YES,,,
65,BuyerTeamKey,varchar(275),YES,,,
66,BuyerTeamKeyNumeric,bigint(20),YES,,,
67,BuyerTeamName,varchar(70),YES,,,
68,CHSMLS_FEAT20140519134652171338000000,bigint(20),YES,,,
69,CHSMLS_FEAT20140519134700467607000000,bigint(20),YES,,,
70,CHSMLS_FEAT20140519134708187926000000,bigint(20),YES,,,
71,CHSMLS_FEAT20140519134718835369000000,bigint(20),YES,,,
72,CHSMLS_FEAT20140519134733809099000000,bigint(20),YES,,,
73,CHSMLS_FEAT20140519134741995336000000,bigint(20),YES,,,
74,CHSMLS_FEAT20140519134750462816000000,bigint(20),YES,,,
75,CHSMLS_FEAT20140519134756883017000000,bigint(20),YES,,,
76,CHSMLS_FEAT20140519134804256715000000,"decimal(23,2)",YES,,,
77,CHSMLS_FEAT20140519134813511581000000,"decimal(23,2)",YES,,,
78,CHSMLS_FEAT20140519134820631220000000,"decimal(23,2)",YES,,,
79,CHSMLS_FEAT20140519134831880549000000,"decimal(23,2)",YES,,,
80,CHSMLS_FEAT20150113135211679616000000,bigint(20),YES,,,
81,CHSMLS_FEAT20150113135222374530000000,bigint(20),YES,,,
82,CHSMLS_FEAT20150113135230974312000000,bigint(20),YES,,,
83,CHSMLS_FEAT20150113135241261569000000,bigint(20),YES,,,
84,CHSMLS_FEAT20150113135307298343000000,bigint(20),YES,,,
85,CHSMLS_FEAT20150113135315688002000000,bigint(20),YES,,,
86,CHSMLS_FEAT20150113135323901388000000,bigint(20),YES,,,
87,CHSMLS_FEAT20150113135338158878000000,bigint(20),YES,,,
88,CHSMLS_FEAT20150113135347053266000000,"decimal(23,2)",YES,,,
89,CHSMLS_FEAT20150113135355468095000000,"decimal(23,2)",YES,,,
90,CHSMLS_FEAT20150113135404907882000000,"decimal(23,2)",YES,,,
91,CHSMLS_FEAT20150113135415109616000000,"decimal(23,2)",YES,,,
92,CHSMLS_FEAT20180301154852521868000000,varchar(120),YES,,,
93,CHSMLS_FEAT20180301162708214377000000,varchar(120),YES,,,
94,CHSMLS_GF20140418125752483108000000,varchar(120),YES,,,
95,CHSMLS_GF20140419185152490197000000,varchar(120),YES,,,
96,CHSMLS_GF20140721203228006953000000,varchar(120),YES,,,
97,CHSMLS_LIST_0,varchar(46),YES,,,
98,CHSMLS_LIST_115,varchar(40),YES,,,
99,CHSMLS_LIST_120,"decimal(15,2)",YES,,,
100,CHSMLS_LIST_122,"decimal(15,2)",YES,,,
101,CHSMLS_LIST_3,bigint(20),YES,,,
102,CHSMLS_LIST_8,varchar(22),YES,,,
103,CHSMLS_LIST_94,varchar(120),YES,,,
104,CableTvExpense,"decimal(14,2)",YES,,,
105,CapRate,"decimal(5,2)",YES,,,
106,CarportSpaces,"decimal(14,2)",YES,,,
107,CarportYN,tinyint(1),YES,,,
108,CarrierRoute,varchar(29),YES,,,
109,City,varchar(70),YES,MUL,,
