,Field,Type,Null,Key,Default,Extra
0,ListingId,varchar(32),NO,,,
1,ListingKey,varchar(32),NO,PRI,,
2,AccessibilityFeatures,tinyint(1),YES,,,
3,Appliances,varchar(110),YES,,,
4,ArchitecturalStyle,varchar(30),YES,MUL,,
5,AssociationAmenities,varchar(30),YES,,,
6,AssociationFee,"decimal(14,2)",YES,,,
7,AssociationFeeFrequency,varchar(30),YES,,,
8,AssociationFeeIncludes,tinyint(1),YES,,,
9,AssociationName,varchar(60),YES,,,
10,AssociationPhone,varchar(30),YES,,,
11,AssociationYN,tinyint(1),YES,,,
12,AttachedGarageYN,tinyint(1),YES,,,
13,AvailabilityDate,date,YES,,,
14,Basement,tinyint(1),YES,,,
15,BathroomsFull,bigint(20),YES,,,
16,BathroomsHalf,bigint(20),YES,,,
17,BathroomsOneQuarter,bigint(20),YES,,,
18,BathroomsPartial,bigint(20),YES,,,
19,BathroomsThreeQuarter,bigint(20),YES,,,
20,BathroomsTotalInteger,bigint(20),YES,MUL,,
21,BedroomsTotal,bigint(20),YES,MUL,,
22,BelowGradeFinishedArea,"decimal(14,2)",YES,,,
23,BodyType,varchar(30),YES,,,
24,BuilderName,varchar(30),YES,,,
25,BuildingAreaTotal,"decimal(14,2)",YES,MUL,,
26,BusinessType,varchar(90),YES,,,
27,BuyerAgencyCompensation,varchar(30),YES,,,
28,BuyerAgencyCompensationType,varchar(30),YES,,,
29,BuyerAgentDesignation,varchar(30),YES,,,
30,BuyerAgentDirectPhone,varchar(30),YES,,,
31,BuyerAgentEmail,varchar(30),YES,,,
32,BuyerAgentFax,varchar(30),YES,,,
33,BuyerAgentFirstName,varchar(30),YES,,,
34,BuyerAgentFullName,varchar(30),YES,,,
35,BuyerAgentKey,varchar(32),YES,,,
36,BuyerAgentLastName,varchar(30),YES,,,
37,BuyerAgentMiddleName,varchar(30),YES,,,
38,BuyerAgentMlsId,varchar(32),YES,,,
39,BuyerAgentMobilePhone,varchar(30),YES,,,
40,BuyerAgentOfficePhone,varchar(30),YES,,,
