,Field,Type,Null,Key,Default,Extra
0,Matrix_Unique_ID,bigint(19),NO,PRI,,
1,AC,varchar(75),YES,,,
2,AVMYN,tinyint(1),YES,,,
3,AcctLegal,varchar(6),YES,,,
4,Acreage,"decimal(16,4)",YES,,,
5,ActiveOpenHouseCount,int(11),YES,,,
6,AdvPermits,varchar(6),YES,,,
7,AgentLicense,varchar(12),YES,,,
8,AgentRemarks,text,YES,,,
9,AmpVoltPhase,varchar(20),YES,,,
10,AnnualLeaseTermAmt,int(11),YES,,,
11,AnnualRent,int(11),YES,,,
12,Appearance,varchar(75),YES,,,
13,Area,varchar(75),YES,,,
14,AssessedImprovementValue,int(11),YES,,,
15,AssessedLandValue,int(11),YES,,,
16,BasementDescription,text,YES,,,
17,BathsFull,int(11),YES,,,
18,BathsHalf,int(11),YES,,,
19,BathsTotal,"decimal(7,2)",YES,MUL,,
20,BedsTotal,int(11),YES,MUL,,
21,BestUse,varchar(20),YES,,,
22,BuildingInformation,varchar(75),YES,,,
23,BusinessName,varchar(25),YES,,,
24,BuyerBrokerCommission,varchar(8),YES,,,
25,CancelledDate,date,YES,,,
26,CeilingHeight,int(11),YES,,,
27,City,varchar(32),YES,MUL,,
28,ClearAcres,"decimal(16,4)",YES,,,
29,CloseDate,date,YES,,,
30,ClosePrice,"decimal(16,2)",YES,,,
31,CoListAgentDirectWorkPhone,varchar(50),YES,,,
32,CoListAgentEmail,varchar(80),YES,,,
33,CoListAgentFullName,varchar(150),YES,,,
34,CoListAgentMLSID,varchar(25),YES,,,
35,CoListAgent_MUI,bigint(19),YES,MUL,,
36,CoListOfficeMLSID,varchar(25),YES,,,
37,CoListOfficeName,varchar(50),YES,,,
38,CoListOfficePhone,varchar(50),YES,,,
39,CoListOffice_MUI,bigint(19),YES,,,
40,CoSellingAgentDirectWorkPhone,varchar(50),YES,,,
41,CoSellingAgentEmail,varchar(80),YES,,,
42,CoSellingAgentFullName,varchar(150),YES,,,
43,CoSellingAgentMLSID,varchar(25),YES,,,
44,CoSellingAgent_MUI,bigint(19),YES,,,
45,CoSellingOfficeMLSID,varchar(25),YES,,,
46,CoSellingOfficeName,varchar(50),YES,,,
47,CoSellingOfficePhone,varchar(50),YES,,,
48,CoSellingOffice_MUI,bigint(19),YES,,,
49,ConditionalDate,date,YES,,,
50,Construction,text,YES,,,
51,CountyOrParish,varchar(32),YES,,,
52,CraneCapacity,varchar(20),YES,,,
53,CurrentPrice,"decimal(16,2)",YES,,,
54,DOM,int(11),YES,,,
55,DeedBook,varchar(5),YES,,,
56,DeedPage,varchar(5),YES,,,
57,DepositAmount,int(11),YES,,,
58,Directions,varchar(150),YES,,,
59,DownPayment,int(11),YES,,,
60,Easement,varchar(20),YES,,,
61,Electric,int(11),YES,,,
62,ElectricityDesc,varchar(75),YES,,,
63,Equipment,int(11),YES,,,
64,ExistingStructureDesc,varchar(18),YES,,,
65,ExistingStructureYN,tinyint(1),YES,,,
66,ExpirationDate,date,YES,,,
67,ExteriorDescriptions,text,YES,,,
