,Field,Type,Null,Key,Default,Extra
233,ListingService,varchar(24),YES,,,
234,ListingTerms,varchar(80),YES,,,
235,LivingArea,"decimal(14,2)",YES,,,
236,LivingAreaSource,varchar(24),YES,,,
237,LivingAreaUnits,varchar(22),YES,,,
238,LockBoxLocation,text,YES,,,
239,LockBoxSerialNumber,varchar(45),YES,,,
240,LockBoxType,varchar(27),YES,,,
241,Longitude,"decimal(12,8)",YES,,,
242,LotDimensionsSource,varchar(23),YES,,,
243,LotFeatures,varchar(150),YES,,,
244,LotSizeAcres,"decimal(16,4)",YES,,,
245,LotSizeArea,"decimal(16,4)",YES,,,
246,LotSizeDimensions,varchar(170),YES,,,
247,LotSizeSource,varchar(23),YES,,,
248,LotSizeSquareFeet,"decimal(14,2)",YES,,,
249,LotSizeUnits,varchar(22),YES,,,
250,MLSAreaMajor,varchar(70),YES,,,
251,MLSAreaMinor,varchar(70),YES,,,
252,MainLevelBathrooms,int(11),YES,,,
253,MainLevelBedrooms,int(11),YES,,,
254,MaintenanceExpense,"decimal(14,2)",YES,,,
255,MajorChangeTimestamp,datetime,YES,,,
256,MajorChangeType,varchar(29),YES,,,
257,Make,varchar(70),YES,,,
258,ManagerExpense,"decimal(14,2)",YES,,,
259,MapCoordinate,varchar(45),YES,,,
260,MapCoordinateSource,varchar(45),YES,,,
261,MapURL,text,YES,,,
262,MiddleOrJuniorSchool,varchar(70),YES,,,
263,MiddleOrJuniorSchoolDistrict,varchar(70),YES,,,
264,MlsStatus,varchar(29),YES,,,
265,MobileDimUnits,varchar(16),YES,,,
266,MobileHomeRemainsYN,tinyint(1),YES,,,
267,MobileLength,int(11),YES,,,
268,MobileWidth,int(11),YES,,,
269,Model,varchar(70),YES,,,
270,ModificationTimestamp,datetime,YES,,,
271,NetOperatingIncome,"decimal(14,2)",YES,,,
272,NewConstructionYN,tinyint(1),YES,,,
273,NewTaxesExpense,"decimal(14,2)",YES,,,
274,OccupantName,varchar(70),YES,,,
275,OccupantPhone,varchar(36),YES,,,
276,OccupantType,varchar(19),YES,,,
277,OffMarketDate,date,YES,,,
278,OffMarketTimestamp,datetime,YES,,,
279,OnMarketDate,date,YES,,,
280,OnMarketTimestamp,datetime,YES,,,
281,OpenParkingSpaces,"decimal(14,2)",YES,,,
282,OpenParkingYN,tinyint(1),YES,,,
283,OperatingExpense,"decimal(14,2)",YES,,,
284,OperatingExpenseIncludes,varchar(32),YES,,,
285,OriginalEntryTimestamp,datetime,YES,,,
286,OriginalListPrice,"decimal(14,2)",YES,,,
287,OriginatingSystemID,varchar(45),YES,,,
288,OriginatingSystemKey,varchar(275),YES,,,
289,OriginatingSystemName,text,YES,,,
290,OriginatingSystemSubName,text,YES,,,
291,OtherEquipment,varchar(50),YES,,,
292,OtherExpense,"decimal(14,2)",YES,,,
293,OtherParking,text,YES,,,
294,OtherStructures,varchar(50),YES,,,
295,OwnerName,varchar(70),YES,,,
296,OwnerPays,varchar(31),YES,,,
297,OwnerPhone,varchar(36),YES,,,
298,Ownership,text,YES,,,
299,OwnershipType,varchar(24),YES,,,
300,ParcelNumber,varchar(70),YES,,,
301,ParkManagerName,varchar(70),YES,,,
302,ParkManagerPhone,varchar(36),YES,,,
303,ParkName,varchar(70),YES,,,
304,ParkingFeatures,varchar(180),YES,,,
305,ParkingTotal,"decimal(14,2)",YES,,,
306,PastureArea,"decimal(14,2)",YES,,,
307,PatioAndPorchFeatures,varchar(40),YES,,,
308,PendingTimestamp,datetime,YES,,,
309,Permission,varchar(25),YES,,,
310,PermissionPrivate,text,YES,,,
311,PestControlExpense,"decimal(14,2)",YES,,,
312,PetDeposit,"decimal(14,2)",YES,,,
313,PetsAllowed,varchar(60),YES,,,
314,PhotosChangeTimestamp,datetime,YES,,,
315,PhotosCount,int(11),YES,,,
316,PoolExpense,"decimal(14,2)",YES,,,
317,PoolFeatures,varchar(37),YES,,,
318,PoolPrivateYN,tinyint(1),YES,,,
319,Possession,varchar(31),YES,,,
320,PossibleUse,varchar(31),YES,,,
321,PostalCity,varchar(70),YES,,,
322,PostalCode,varchar(30),YES,,,
323,PostalCodePlus4,varchar(24),YES,,,
324,PreviousListPrice,"decimal(14,2)",YES,,,
325,PriceChangeTimestamp,datetime,YES,,,
326,PrivateOfficeRemarks,text,YES,,,
327,PrivateRemarks,text,YES,,,
328,ProfessionalManagementExpense,"decimal(14,2)",YES,,,
329,PropertyAttachedYN,tinyint(1),YES,,,
330,PropertyCondition,varchar(40),YES,,,
331,PropertySubType,varchar(31),YES,,,
332,PropertySubTypeAdditional,varchar(40),YES,,,
333,PropertyType,varchar(29),YES,,,
334,PublicRemarks,text,YES,,,
335,PublicSurveyRange,varchar(40),YES,,,
336,PublicSurveySection,varchar(40),YES,,,
337,PublicSurveyTownship,varchar(40),YES,,,
338,PurchaseContractDate,date,YES,,,
339,RVParkingDimensions,varchar(70),YES,,,
340,RangeArea,"decimal(14,2)",YES,,,
341,RentControlYN,tinyint(1),YES,,,
342,RentIncludes,varchar(50),YES,,,
343,RoadFrontageType,varchar(26),YES,,,
344,RoadResponsibility,varchar(50),YES,,,
345,RoadSurfaceType,varchar(30),YES,,,
346,Roof,varchar(50),YES,,,
347,RoomsTotal,int(11),YES,,,
348,SaleOrLeaseIndicator,varchar(15),YES,,,
349,SeatingCapacity,int(11),YES,,,
350,SecurityDeposit,"decimal(14,2)",YES,,,
351,SecurityFeatures,varchar(100),YES,,,
352,SeniorCommunityYN,tinyint(1),YES,,,
353,SerialU,varchar(45),YES,,,
354,SerialX,varchar(45),YES,,,
355,SerialXX,varchar(45),YES,,,
356,Sewer,varchar(70),YES,,,
357,ShowingAdvanceNotice,int(11),YES,,,
358,ShowingAttendedYN,tinyint(1),YES,,,
359,ShowingContactName,varchar(60),YES,,,
360,ShowingContactPhone,varchar(36),YES,,,
361,ShowingContactPhoneExt,varchar(30),YES,,,
362,ShowingContactType,varchar(25),YES,,,
363,ShowingDays,varchar(15),YES,,,
364,ShowingEndTime,datetime,YES,,,
365,ShowingInstructions,text,YES,,,
366,ShowingRequirements,varchar(32),YES,,,
367,ShowingStartTime,datetime,YES,,,
368,SignOnPropertyYN,tinyint(1),YES,,,
369,Skirt,varchar(21),YES,,,
370,SourceSystemID,varchar(45),YES,,,
371,SourceSystemKey,varchar(275),YES,,,
372,SourceSystemName,text,YES,,,
373,SpaFeatures,varchar(23),YES,,,
374,SpaYN,tinyint(1),YES,,,
375,SpecialLicenses,varchar(28),YES,,,
376,SpecialListingConditions,varchar(34),YES,,,
377,StandardStatus,varchar(29),YES,,,
378,StateOrProvince,varchar(12),YES,,,
379,StateRegion,varchar(170),YES,,,
380,StatusChangeTimestamp,datetime,YES,,,
381,Stories,int(11),YES,,,
382,StoriesTotal,int(11),YES,,,
383,StreetAdditionalInfo,varchar(70),YES,,,
384,StreetDirPrefix,varchar(12),YES,,,
385,StreetDirSuffix,varchar(12),YES,,,
386,StreetName,varchar(70),YES,,,
387,StreetNumber,varchar(45),YES,,,
388,StreetNumberNumeric,int(11),YES,,,
389,StreetSuffix,varchar(24),YES,,,
390,StreetSuffixModifier,varchar(45),YES,,,
391,StructureType,varchar(27),YES,,,
392,SubdivisionName,varchar(70),YES,,,
393,SuppliesExpense,"decimal(14,2)",YES,,,
394,SyndicateTo,varchar(29),YES,,,
395,SyndicationRemarks,text,YES,,,
396,TaxAnnualAmount,"decimal(14,2)",YES,,,
397,TaxAssessedValue,int(11),YES,,,
398,TaxBlock,varchar(45),YES,,,
399,TaxBookNumber,varchar(45),YES,,,
400,TaxLegalDescription,text,YES,,,
401,TaxLot,varchar(45),YES,,,
402,TaxMapNumber,varchar(45),YES,,,
403,TaxOtherAnnualAssessmentAmount,"decimal(14,2)",YES,,,
404,TaxParcelLetter,varchar(45),YES,,,
405,TaxStatusCurrent,varchar(25),YES,,,
406,TaxTract,varchar(45),YES,,,
407,TaxYear,int(11),YES,,,
408,TenantPays,varchar(190),YES,,,
409,Topography,text,YES,,,
410,TotalActualRent,"decimal(14,2)",YES,,,
411,Township,varchar(70),YES,,,
412,UnitNumber,varchar(45),YES,,,
413,UnitsFurnished,varchar(22),YES,,,
414,UniversalPropertyId,varchar(148),YES,,,
415,UniversalPropertySubId,varchar(148),YES,,,
416,UnparsedAddress,text,YES,,,
417,Utilities,varchar(160),YES,,,
418,UtilitiesExpense,"decimal(14,2)",YES,,,
419,VacancyAllowance,int(11),YES,,,
420,VacancyAllowanceRate,"decimal(5,2)",YES,,,
421,Vegetation,varchar(25),YES,,,
422,VideosChangeTimestamp,datetime,YES,,,
423,VideosCount,int(11),YES,,,
424,View,varchar(26),YES,,,
425,ViewYN,tinyint(1),YES,,,
426,VirtualTourURLBranded,text,YES,,,
427,VirtualTourURLBranded2,text,YES,,,
428,VirtualTourURLBranded3,text,YES,,,
429,VirtualTourURLUnbranded,text,YES,,,
430,VirtualTourURLUnbranded2,text,YES,,,
431,VirtualTourURLUnbranded3,text,YES,,,
432,WalkScore,int(11),YES,,,
433,WaterBodyName,varchar(70),YES,,,
434,WaterSewerExpense,"decimal(14,2)",YES,,,
435,WaterSource,varchar(50),YES,,,
436,WaterfrontFeatures,varchar(120),YES,,,
437,WaterfrontYN,tinyint(1),YES,,,
438,WindowFeatures,varchar(70),YES,,,
439,WithdrawnDate,date,YES,,,
440,WoodedArea,"decimal(14,2)",YES,,,
441,WorkmansCompensationExpense,"decimal(14,2)",YES,,,
442,X_GeocodeSource,varchar(20),YES,,,
443,X_LandTenure,varchar(19),YES,,,
444,X_LivingAreaRange,varchar(30),YES,,,
445,YearBuilt,int(11),YES,,,
446,YearBuiltDetails,text,YES,,,
447,YearBuiltEffective,int(11),YES,,,
448,YearBuiltSource,varchar(23),YES,,,
449,YearEstablished,int(11),YES,,,
450,YearsCurrentOwner,int(11),YES,,,
451,Zoning,varchar(45),YES,,,
452,ZoningDescription,text,YES,,,
453,PictureLastDownloadedTimestamp,datetime,YES,,,
454,PictureDownloaded,int(11),NO,MUL,0,
455,PictureDownloadedCount,smallint(4),YES,,,
456,HasPictures,tinyint(2),NO,,0,
457,HoursUntilNextRetry,int(11),YES,,,
458,GeoOverride,int(11),NO,,0,
459,GeoCacheV2Id,int(11),YES,,,
460,GeoAddress,varchar(100),YES,,,
461,GeoCity,varchar(50),YES,,,
462,GeoState,varchar(14),YES,,,
463,GeoZipCode,varchar(10),YES,,,
464,GeoTimestamp,datetime,YES,,,
465,added_timestamp,timestamp,NO,,CURRENT_TIMESTAMP,
466,PriceDropDate,datetime,YES,,,
467,PriceDropFrom,int(8),YES,,,
