,Field,Type,Null,Key,Default,Extra
0,mls_number,int(6),NO,PRI,,
1,sys_last_modified,datetime,NO,MUL,,
2,allow_avm,tinyint(1),YES,,,
3,allow_comments,tinyint(1),YES,,,
4,assessed_value,"decimal(14,2)",YES,,,
5,buyer_2,varchar(50),YES,,,
6,buyer_broker_commission,varchar(6),YES,,,
7,buyers_full_name,varchar(50),YES,,,
8,city,varchar(50),YES,MUL,,
9,closing_date,date,YES,,,
10,colist_agent_contact_phone,varchar(12),YES,,,
11,colist_agent_email,varchar(80),YES,,,
12,colist_agent_first_name,varchar(50),YES,,,
13,colist_agent_home_phone,varchar(12),YES,,,
14,colist_agent_id,varchar(25),YES,MUL,,
15,colist_agent_last_name,varchar(50),YES,,,
16,colist_agent_url,varchar(255),YES,,,
17,colist_office_email,varchar(80),YES,,,
18,colist_office_fax,varchar(12),YES,,,
19,colist_office_id,varchar(10),YES,,,
20,colist_office_main_phone,varchar(12),YES,,,
21,colist_office_name,varchar(60),YES,,,
22,colist_office_url,varchar(100),YES,,,
23,commission_type,varchar(13),YES,,,
24,control_num,varchar(15),YES,,,
25,cosell_agent_contact_phone,varchar(12),YES,,,
26,cosell_agent_email,varchar(80),YES,,,
27,cosell_agent_first_name,varchar(50),YES,,,
28,cosell_agent_home_phone,varchar(12),YES,,,
29,cosell_agent_id,varchar(25),YES,,,
30,cosell_agent_last_name,varchar(50),YES,,,
31,cosell_agent_url,varchar(255),YES,,,
32,cosell_office_email,varchar(80),YES,,,
33,cosell_office_fax,varchar(12),YES,,,
34,cosell_office_id,varchar(10),YES,,,
35,cosell_office_main_phone,varchar(12),YES,,,
36,cosell_office_name,varchar(60),YES,,,
37,cosell_office_url,varchar(100),YES,,,
38,county,varchar(50),YES,,,
39,days_on_market,int(4),YES,,,
40,directions,text,YES,,,
41,display_on_internet,tinyint(1),YES,,,
42,document_count,int(4),YES,,,
43,document_timestamp,datetime,YES,,,
44,est_acrestotal,"decimal(16,4)",YES,,,
45,expire_date,date,YES,,,
46,financing,varchar(2),YES,,,
47,flood_zone,varchar(15),YES,,,
48,high_school,varchar(50),YES,,,
49,la_email,varchar(80),YES,,,
50,la_first_name,varchar(50),YES,,,
51,la_id,varchar(25),YES,MUL,,
52,la_last_name,varchar(50),YES,,,
53,la_phone1,varchar(12),YES,,,
54,la_phone2,varchar(12),YES,,,
55,la_url,varchar(255),YES,,,
56,latitude,"decimal(12,8)",YES,,,
57,leased_date,date,YES,,,
58,leased_price,int(8),YES,,,
59,limited_service,tinyint(1),YES,,,
60,list_date,date,YES,,,
61,listing_office,int(4),YES,,,
62,lo_email,varchar(80),YES,,,
63,lo_name,varchar(60),YES,MUL,,
64,lo_phone1,varchar(12),YES,,,
65,lo_phone2,varchar(12),YES,,,
66,lo_url,varchar(100),YES,,,
67,longitude,"decimal(12,8)",YES,,,
68,middle_school,varchar(50),YES,,,
69,municipality,varchar(50),YES,,,
70,other_buildings,varchar(200),YES,,,
71,owner_2,varchar(25),YES,,,
72,owner_full_name,varchar(50),YES,,,
73,pending_date,date,YES,,,
74,photo_count,int(2),YES,,,
75,photo_timestamp,datetime,YES,,,
76,private_remarks,varchar(200),YES,,,
77,property_type,varchar(27),YES,,,
78,public_remarks,text,YES,,,
79,reference_num,varchar(6),YES,,,
80,rets_property_type,varchar(25),YES,,,
81,rets_status,varchar(25),YES,,,
82,sa_email,varchar(80),YES,,,
83,sa_first_name,varchar(50),YES,,,
84,sa_id,varchar(25),YES,,,
85,sa_last_name,varchar(50),YES,,,
86,sa_phone1,varchar(12),YES,,,
87,sa_phone2,varchar(12),YES,,,
88,sa_url,varchar(255),YES,,,
89,school_district,varchar(50),YES,,,
90,seller_assist,int(8),YES,,,
91,seller_concession,tinyint(1),YES,,,
92,seller_concession_,int(8),YES,,,
93,selling_office,int(4),YES,,,
94,showing_instructions,varchar(50),YES,,,
95,so_email,varchar(80),YES,,,
96,so_name,varchar(60),YES,,,
97,so_phone1,varchar(12),YES,,,
98,so_phone2,varchar(12),YES,,,
99,so_url,varchar(100),YES,,,
100,sold_price,int(8),YES,,,
101,state,varchar(2),YES,,,
102,status,varchar(38),YES,,,
103,street_num,varchar(8),YES,,,
104,streetroad_name,varchar(50),YES,,,
105,sys_new,datetime,YES,,,
106,sys_off_market,datetime,YES,,,
107,sys_pending,datetime,YES,,,
108,sys_pricechange,datetime,YES,,,
109,sys_under,datetime,YES,,,
110,sys_withdraw,datetime,YES,,,
111,tax_year,int(4),YES,,,
112,variable_rate_commission,tinyint(1),YES,,,
113,virtual_tour,varchar(150),YES,,,
114,virtual_tour_2,varchar(150),YES,,,
115,virtual_tourvideo_3,varchar(150),YES,,,
116,virtual_tourvideo_4,varchar(150),YES,,,
117,vowaddressdisplay,tinyint(1),YES,,,
118,water,varchar(50),YES,,,
119,zip_code,varchar(10),YES,MUL,,
120,zoning,varchar(20),YES,,,
121,building_name,varchar(25),YES,,,
122,date_available,date,YES,,,
123,drive_in_doors,varchar(7),YES,,,
124,electric_service,varchar(35),YES,,,
125,information,varchar(50),YES,,,
126,instrument_num,varchar(17),YES,,,
127,lease_includes,varchar(50),YES,,,
128,lease_per_sqft,int(9),YES,,,
129,lease_term,varchar(25),YES,,,
130,overhead_door_height,varchar(7),YES,,,
131,owner_expenses,varchar(50),YES,,,
132,present_lease,tinyint(1),YES,,,
133,school,varchar(50),YES,,,
134,sqft_available,int(7),YES,,,
135,tenant_expenses,varchar(50),YES,,,
136,terms,varchar(20),YES,,,
137,vacant,tinyint(1),YES,,,
138,ceiling_height,varchar(7),YES,,,
139,features,varchar(50),YES,,,
140,loading_docks,varchar(7),YES,,,
141,location,varchar(50),YES,,,
142,num_offices,int(3),YES,,,
143,parking,varchar(50),YES,,,
144,restrooms,int(3),YES,,,
145,traffic_count,varchar(7),YES,,,
146,anticipated_closing_date,date,YES,,,
147,contract_date,date,YES,,,
148,lot_size,varchar(25),YES,,,
149,on_file,varchar(50),YES,,,
150,property_taxes,"decimal(14,2)",YES,,,
151,sewer,varchar(73),YES,,,
152,tax_map_num,varchar(30),YES,,,
153,year_built,int(4),YES,MUL,,
154,utilities,varchar(50),YES,,,
155,above_grade_sqft,int(6),YES,,,
156,basement,varchar(70),YES,,,
157,below_grade_sqft,int(6),YES,,,
158,electric,varchar(50),YES,,,
159,finished_sqft_100_below_grade,int(8),YES,,,
160,heatingfuel,varchar(93),YES,,,
161,roof,varchar(50),YES,,,
162,cooling,varchar(50),YES,,,
163,finished_sqft_100_above_grade,int(8),YES,,,
164,foundation,varchar(50),YES,,,
165,road_frontage_foot,varchar(10),YES,,,
166,num_units,int(3),YES,,,
167,streetroad,varchar(50),YES,,,
168,type,varchar(108),YES,,,
169,exterior,varchar(50),YES,,,
170,num_levels,int(3),YES,,,
171,apx_total_sqft,int(8),YES,,,
172,security_deposit,int(7),YES,,,
173,lease_paid,varchar(15),YES,,,
174,lease_price,int(8),YES,,,
175,apx_building_sqft,int(7),YES,,,
176,apx_improved_sqft,int(8),YES,,,
177,apx_office_sqft,int(7),YES,,,
178,apx_retail_sqft,int(8),YES,,,
179,apx_warehouse_sqft,int(7),YES,,,
180,business_name,varchar(25),YES,,,
181,business_type,varchar(50),YES,,,
182,excluded_items,varchar(100),YES,,,
183,exterior_finish,varchar(50),YES,,,
184,incentives,varchar(50),YES,,,
185,lease_terms,varchar(50),YES,,,
186,natural_gas_line_size,varchar(8),YES,,,
187,overhead_doors,varchar(7),YES,,,
188,real_estate_included,tinyint(1),YES,,,
189,sale_includes,varchar(50),YES,,,
190,sewer_line_size,varchar(8),YES,,,
191,water_line_size,varchar(8),YES,,,
192,deed_ref_instrument_num,varchar(17),YES,,,
193,est_acresopen,"decimal(14,2)",YES,,,
194,financing_per_listing_contract,varchar(50),YES,,,
195,lender_owned,tinyint(1),YES,,,
196,list_price,int(8),YES,MUL,,
197,listing_conditions,varchar(25),YES,,,
198,oil_gas__mineral_rights,varchar(50),YES,,,
199,original_list_price,int(8),YES,,,
200,other_leases,varchar(50),YES,,,
201,possession,varchar(50),YES,,,
202,elementary_school,varchar(50),YES,,,
203,oil_gas__mineral_conveyance,varchar(8),YES,,,
204,electric_company,varchar(25),YES,,,
205,fuelgas_company,varchar(25),YES,,,
206,34_baths,int(2),YES,,,
207,full_baths,int(2),YES,,,
208,half_baths,int(2),YES,,,
209,streetsroads,varchar(58),YES,,,
210,agricultural_programs,varchar(50),YES,,,
211,barn_1_description,varchar(25),YES,,,
212,barn_1_usedescription,varchar(25),YES,,,
213,barn_2_description,varchar(25),YES,,,
214,barn_2_usedescription,varchar(25),YES,,,
215,barn_3_description,varchar(25),YES,,,
216,barn_3_usedescription,varchar(25),YES,,,
217,est_acrespasture,"decimal(14,2)",YES,,,
218,exclusions,tinyint(1),YES,,,
219,farm_improvements,varchar(50),YES,,,
220,fence,varchar(50),YES,,,
221,lease,tinyint(1),YES,,,
222,outbuildings,varchar(3),YES,,,
223,silos,int(11),YES,,,
224,streamsponds,varchar(50),YES,,,
225,est_acrestillable,"decimal(14,2)",YES,,,
226,house,tinyint(1),YES,,,
227,est_acreswooded,"decimal(14,2)",YES,,,
228,shore_line,varchar(50),YES,,,
229,topography,varchar(50),YES,,,
