,Field,Type,Null,Key,Default,Extra
0,address,varchar(50),YES,,,
1,allow_avm,tinyint(1),YES,,,
2,allow_comments,tinyint(1),YES,,,
3,area,varchar(10),YES,,,
4,bonus,varchar(4),YES,,,
5,buyer_broker_fee,varchar(4),YES,,,
6,city,varchar(50),YES,,,
7,closing_date,date,YES,,,
8,contract_date,date,YES,,,
9,days_on_market,int(4),YES,,,
10,direction,varchar(2),YES,,,
11,directions,varchar(400),YES,,,
12,dualvar_comm,tinyint(1),YES,,,
13,exclusions,varchar(3),YES,,,
14,exclusive_agency,tinyint(1),YES,,,
15,financing,varchar(2),YES,,,
16,internet,tinyint(1),YES,,,
17,la_email,varchar(80),YES,,,
18,la_first_name,varchar(50),YES,,,
19,la_id,varchar(25),YES,MUL,,
20,la_last_name,varchar(50),YES,,,
21,la_mail1,varchar(50),YES,,,
22,la_mail_city,varchar(50),YES,,,
23,la_mail_state,varchar(2),YES,,,
24,la_mail_zip,varchar(12),YES,,,
25,la_nrds,varchar(15),YES,,,
26,la_phone1,varchar(12),YES,,,
27,la_phone2,varchar(12),YES,,,
28,la_url,varchar(255),YES,,,
29,latent_defects,tinyint(1),YES,,,
30,latitude,"decimal(12,8)",YES,,,
31,limited_service,tinyint(1),YES,,,
32,list_date,date,YES,,,
33,listing_office,int(4),YES,,,
34,lo_email,varchar(80),YES,,,
35,lo_mail1,varchar(50),YES,,,
36,lo_mail_city,varchar(50),YES,,,
37,lo_mail_state,varchar(2),YES,,,
38,lo_mail_zip,varchar(12),YES,,,
39,lo_name,varchar(60),YES,MUL,,
40,lo_nrds,varchar(15),YES,,,
41,lo_phone1,varchar(12),YES,,,
42,lo_phone2,varchar(12),YES,,,
43,lo_url,varchar(100),YES,,,
44,loan_amount,varchar(10),YES,,,
45,loan_co,varchar(25),YES,,,
46,loan_int_rate,varchar(5),YES,,,
47,loan_term,varchar(20),YES,,,
48,longitude,"decimal(12,8)",YES,,,
49,lot_size,varchar(25),YES,,,
50,mls_number,int(7),NO,PRI,0,
51,owner_name,varchar(49),YES,,,
52,photo_count,int(2),YES,,,
53,photo_timestamp,datetime,YES,,,
54,possession,varchar(50),YES,,,
55,private_remarks,varchar(500),YES,,,
56,property_status,varchar(18),YES,,,
57,property_type,varchar(37),YES,,,
58,remarks,text,YES,,,
59,rets_property_type,varchar(25),YES,,,
60,rets_status,varchar(25),YES,,,
61,sa_email,varchar(80),YES,,,
62,sa_first_name,varchar(50),YES,,,
63,sa_id,varchar(25),YES,,,
64,sa_last_name,varchar(50),YES,,,
65,sa_mail1,varchar(50),YES,,,
66,sa_mail_city,varchar(50),YES,,,
67,sa_mail_state,varchar(2),YES,,,
68,sa_mail_zip,varchar(12),YES,,,
69,sa_nrds,varchar(15),YES,,,
70,sa_phone1,varchar(12),YES,,,
71,sa_phone2,varchar(12),YES,,,
72,sa_url,varchar(255),YES,,,
73,seller_paid_closing_costs,varchar(5),YES,,,
74,showing_instructions,varchar(50),YES,,,
75,so_email,varchar(80),YES,,,
76,so_mail1,varchar(50),YES,,,
77,so_mail_city,varchar(50),YES,,,
78,so_mail_state,varchar(2),YES,,,
79,so_mail_zip,varchar(12),YES,,,
80,so_name,varchar(60),YES,,,
81,so_nrds,varchar(15),YES,,,
82,so_phone1,varchar(12),YES,,,
83,so_phone2,varchar(12),YES,,,
84,so_url,varchar(100),YES,,,
85,sold_price,int(8),YES,,,
86,sold_sqft,int(5),YES,,,
87,state,varchar(2),YES,,,
88,sub_agency_fee,varchar(4),YES,,,
89,sys_last_modified,datetime,YES,,,
90,sys_new,datetime,YES,,,
91,sys_off_market,datetime,YES,,,
92,sys_withdraw,datetime,YES,,,
93,title_company,varchar(30),YES,,,
94,virtual_tour,varchar(150),YES,,,
95,virtual_tour_2,varchar(150),YES,,,
96,vowaddressdisplay,tinyint(1),YES,,,
97,zip_code,varchar(10),YES,MUL,,
98,termsnegotiable,varchar(69),YES,,,
99,building_rent,varchar(4),YES,,,
100,ceiling_height,varchar(50),YES,,,
101,county_ad_sqft,int(7),YES,,,
102,dock,varchar(50),YES,,,
103,door_size,varchar(50),YES,,,
104,gas_main_size,varchar(10),YES,,,
105,gross_income,"decimal(14,2)",YES,,,
106,insurance_amount,"decimal(14,2)",YES,,,
107,land_status,varchar(50),YES,,,
108,location,varchar(51),YES,,,
109,miscellaneous,varchar(176),YES,,,
110,parking_spaces,"decimal(14,2)",YES,,,
111,projected_use,varchar(25),YES,,,
112,remaining_lse_term,varchar(10),YES,,,
113,services_included_in_rent,varchar(50),YES,,,
114,sewer_main_size,varchar(10),YES,,,
115,traffic_count,varchar(50),YES,,,
116,type_business,varchar(81),YES,,,
117,utilities,varchar(8),YES,,,
118,utilities_available,varchar(88),YES,,,
119,walls,varchar(50),YES,,,
120,water_main_size,varchar(10),YES,,,
121,current_use,varchar(50),YES,,,
122,flood_insurance,varchar(50),YES,,,
123,road_frontage,varchar(50),YES,,,
124,addition,varchar(25),YES,,,
125,block,varchar(5),YES,,,
126,section,varchar(5),YES,,,
127,documents_on_file,varchar(100),YES,,,
128,legal,varchar(280),YES,,,
129,apx_total_acres,"decimal(16,4)",YES,,,
130,lotnum,varchar(25),YES,,,
131,cooling,varchar(50),YES,,,
132,floors,varchar(61),YES,,,
133,heating,varchar(66),YES,,,
134,lockbox,varchar(10),YES,,,
135,occupancy,varchar(18),YES,,,
136,roofing,varchar(50),YES,,,
137,sq_footage_source,varchar(20),YES,,,
138,year_built,int(4),YES,,,
139,monthly_rent,varchar(7),YES,,,
140,construction,varchar(50),YES,,,
141,parking,varchar(50),YES,,,
142,zoning,varchar(20),YES,,,
