,Field,Type,Null,Key,Default,Extra
0,ListingKeyNumeric,bigint(19),NO,PRI,,
1,AccessibilityFeatures,text,YES,,,
2,AccesstoProperty,text,YES,,,
3,AcreageYN,tinyint(1),YES,,,
4,AcresFenced,"decimal(18,4)",YES,,,
5,AcresPasture,"decimal(18,4)",YES,,,
6,AdditionalCostAmount,"decimal(22,4)",YES,,,
7,AdditionalParcelsYN,tinyint(1),YES,,,
8,AddlCostsPaymentFreq,varchar(75),YES,,,
9,Appliances,text,YES,,,
10,ArchitecturalStyle,text,YES,,,
11,Association2YN,tinyint(1),YES,,,
12,AssociationAmenities,text,YES,,,
13,AssociationFee,"decimal(16,2)",YES,,,
14,AssociationFee2,"decimal(16,2)",YES,,,
15,AssociationFee2Frequency,varchar(75),YES,,,
16,AssociationFeeFrequency,varchar(75),YES,,,
17,AssociationFeeIncludes,text,YES,,,
18,AssociationYN,tinyint(1),YES,,,
19,AvailabilityDate,datetime,YES,,,
20,BasedOnYear,int(11),YES,,,
21,Basement,text,YES,,,
22,BathroomsFull,int(3),YES,,,
23,BathroomsHalf,int(3),YES,,,
24,BathroomsTotalInteger,int(3),YES,MUL,,
25,BedrmsAboveGrade,int(11),YES,,,
26,BedroomsBelowGrade,int(11),YES,,,
27,BedroomsTotal,int(3),YES,MUL,,
28,BelowGradeFinishedArea,"decimal(16,2)",YES,,,
29,BelowGradeFinishedAreaUnits,varchar(25),YES,,,
30,BuilderName,varchar(50),YES,,,
31,BuildingAreaTotal,"decimal(16,2)",YES,,,
32,BuildingAreaTotalMetres,"decimal(16,2)",YES,,,
33,BuildingAreaTotalSF,"decimal(16,2)",YES,,,
34,BuildingName,varchar(50),YES,,,
35,BuildingType,text,YES,,,
36,BuildingsList,int(11),YES,,,
37,BusinessName,varchar(255),YES,,,
38,BusinessPriceIncludes,text,YES,,,
39,BusinessType,text,YES,,,
40,BusinessYN,tinyint(1),YES,,,
41,BuyerOfficeAOR,varchar(75),YES,,,
42,CONDOTYPE,varchar(75),YES,,,
43,CarportSpaces,int(11),YES,,,
44,City,varchar(50),YES,,,
45,ClearCeilingHtFeet,"decimal(22,4)",YES,,,
46,CoBuyerOfficeAOR,varchar(75),YES,,,
47,CoListAgentDirectPhone,varchar(16),YES,,,
48,CoListAgentEmail,varchar(80),YES,,,
49,CoListAgentFullName,varchar(150),YES,,,
50,CoListAgentKeyNumeric,bigint(19),YES,,,
51,CoListAgentMlsId,varchar(25),YES,MUL,,
52,CoListAgentMobilePhone,varchar(16),YES,,,
53,CoListAgentNationalAssociationId,varchar(255),YES,,,
54,CoListOfficeAOR,varchar(75),YES,,,
55,CoListOfficeEmail,varchar(80),YES,,,
56,CoListOfficeKeyNumeric,bigint(19),YES,,,
57,CoListOfficeMlsId,varchar(25),YES,,,
58,CoListOfficeName,varchar(255),YES,,,
59,CoListOfficeNationalAssociationId,varchar(255),YES,,,
60,CoListOfficePhone,varchar(16),YES,,,
61,CoListOfficePhoneExt,varchar(10),YES,,,
62,CommercialAmenities,text,YES,,,
63,CommonWalls,text,YES,,,
64,CommunityFeatures,text,YES,,,
65,ComplexName,varchar(30),YES,,,
66,CondoName,varchar(200),YES,,,
67,ConstructionMaterials,text,YES,,,
68,Cooling,text,YES,,,
69,CountyOrParish,varchar(50),YES,,,
70,CurrentUse,text,YES,,,
71,DOMDate,datetime,YES,,,
72,DOMIncrementing,tinyint(1),YES,,,
73,DaysOnMarket,int(4),YES,,,
74,DirectionFaces,varchar(75),YES,,,
75,District,varchar(75),YES,,,
76,Electric,text,YES,,,
77,ElementarySchoolDistrict,varchar(75),YES,,,
78,EnsuiteYN,tinyint(1),YES,,,
79,EntryLevel,int(11),YES,,,
80,ExteriorFeatures,text,YES,,,
81,Fencing,text,YES,,,
82,FireplaceFeatures,text,YES,,,
83,FireplacesTotal,int(11),YES,,,
84,FivePieceBath,int(11),YES,,,
85,FivePieceEnsuiteBath,int(11),YES,,,
86,FloorLocation,varchar(75),YES,,,
87,Flooring,text,YES,,,
88,FootprintSQFT,int(11),YES,,,
89,FoundationDetails,text,YES,,,
90,FourPieceBath,int(11),YES,,,
91,FourPieceEnsuiteBath,int(11),YES,,,
92,FrontageFt,"decimal(16,2)",YES,,,
93,FrontageLength,varchar(255),YES,,,
94,Furnished,varchar(75),YES,,,
95,GarageSpaces,int(11),YES,,,
96,GarageYN,tinyint(1),YES,,,
97,GrossMargin,"decimal(16,2)",YES,,,
98,Heating,text,YES,,,
99,HeatingExpense,"decimal(16,2)",YES,,,
100,HighSchoolDistrict,varchar(75),YES,,,
101,IDXOptInYN,tinyint(1),YES,,,
102,Inclusions,text,YES,,,
103,InteriorFeatures,text,YES,,,
104,InternetEntireListingDisplayYN,tinyint(1),YES,,,
105,LandLeaseAmount,int(11),YES,,,
106,Latitude,"decimal(14,8)",YES,,,
107,LaundryFeatures,text,YES,,,
108,LaundryIncome,int(11),YES,,,
109,LeaseAmount,"decimal(16,2)",YES,,,
110,LeaseAmountFrequency,varchar(75),YES,,,
111,LeaseCount,int(11),YES,,,
112,LeaseMeasure,varchar(75),YES,,,
113,LeaseMeasureType,varchar(75),YES,,,
114,LeaseRateSqMeter,"decimal(22,4)",YES,,,
115,LeaseSubLeaseYN,tinyint(1),YES,,,
116,LeaseTerm,varchar(75),YES,,,
117,LeaseTermRemainingMonths,int(11),YES,,,
118,LegalPlan,varchar(12),YES,,,
119,LegalUnitNumber,varchar(25),YES,,,
120,Levels,text,YES,,,
121,ListAOR,varchar(50),YES,,,
122,ListAgentDirectPhone,varchar(16),YES,,,
123,ListAgentEmail,varchar(80),YES,,,
124,ListAgentFullName,varchar(150),YES,,,
125,ListAgentKeyNumeric,bigint(19),YES,,,
126,ListAgentMlsId,varchar(25),YES,MUL,,
127,ListOfficeAOR,varchar(75),YES,,,
128,ListOfficeKeyNumeric,bigint(19),YES,,,
129,ListOfficeMlsId,varchar(25),YES,,,
130,ListOfficeName,varchar(255),YES,MUL,,
131,ListOfficePhone,varchar(16),YES,,,
132,ListOfficePhoneExt,varchar(10),YES,,,
133,ListPrice,"decimal(16,2)",YES,MUL,,
134,ListPriceSquareFoot,"decimal(22,4)",YES,,,
135,ListingContractDate,date,YES,,,
136,ListingId,varchar(30),YES,MUL,,
137,ListingService,varchar(25),YES,,,
138,LivingAreaMetres,"decimal(16,2)",YES,,,
139,LivingAreaSF,"decimal(16,2)",YES,,,
140,Longitude,"decimal(14,8)",YES,,,
141,LotFeatures,text,YES,,,
142,LotSizeAcres,"decimal(16,2)",YES,,,
143,LotSizeDimensions,varchar(150),YES,,,
144,LotSizeNotCultivated,int(11),YES,,,
145,LotSizeSeeded,int(11),YES,,,
146,LotSizeSquareFeet,bigint(19),YES,,,
147,LotSizeTameHay,int(11),YES,,,
148,LotSizeTreed,int(11),YES,,,
149,MainLevelFinishedArea,"decimal(16,2)",YES,,,
150,MainLevelFinishedAreaMetres,"decimal(16,2)",YES,,,
151,MainLevelFinishedAreaSF,"decimal(16,2)",YES,,,
152,MainLevelFinishedAreaSrchSqFt,"decimal(16,2)",YES,,,
153,MainLevelFinishedAreaUnits,varchar(75),YES,,,
154,MajorChangeTimestamp,datetime,YES,,,
155,MajorChangeType,varchar(75),YES,,,
156,MajorUseDescription,text,YES,,,
157,MapURL,text,YES,,,
158,MezzanineSQFT,int(11),YES,,,
159,MlsStatus,varchar(50),YES,,,
160,MobileLength,int(11),YES,,,
161,MobileWidth,int(11),YES,,,
162,ModificationTimestamp,datetime,YES,,,
163,MonthlyRent,"decimal(22,4)",YES,,,
164,MultiFamilyType,varchar(75),YES,,,
165,NearestTown,varchar(75),YES,,,
166,NewConstructionYN,tinyint(1),YES,,,
167,NineOneOneAddress,varchar(30),YES,,,
168,OnePieceBath,int(11),YES,,,
169,OpenHouseCount,int(11),YES,,,
170,OriginatingSystemName,varchar(75),YES,,,
171,Outbuildings,text,YES,,,
172,OutbuildingsDesc,text,YES,,,
173,OwnerPays,text,YES,,,
174,ParkingAssigned,int(11),YES,,,
175,ParkingCommonSpaces,int(11),YES,,,
176,ParkingEnclosed,int(11),YES,,,
177,ParkingEnergized,int(11),YES,,,
178,ParkingFeatures,text,YES,,,
179,ParkingPlanType,text,YES,,,
180,ParkingTotal,int(11),YES,,,
181,PatioAndPorchFeatures,text,YES,,,
182,PetsAllowed,text,YES,,,
183,PhotosChangeTimestamp,datetime,YES,,,
184,PhotosCount,int(2),YES,,,
185,PoolFeatures,text,YES,,,
186,PostalCode,varchar(10),YES,MUL,,
187,PropertySubType,varchar(50),YES,,,
188,PropertyType,varchar(50),YES,,,
189,PublicRemarks,text,YES,,,
190,Quarter,varchar(75),YES,,,
191,Range,varchar(75),YES,,,
192,RentIncludes,text,YES,,,
193,RentalType,varchar(75),YES,,,
194,Restrictions,text,YES,,,
195,Roof,text,YES,,,
196,RoomsAboveGrade,int(11),YES,,,
197,RoomsTotal,int(11),YES,,,
198,SUITE,text,YES,,,
199,SchoolBusServiceYN,tinyint(1),YES,,,
200,Section,varchar(75),YES,,,
201,SecurityDepositYN,tinyint(1),YES,,,
202,Sewer,text,YES,,,
203,SixPieceBath,int(11),YES,,,
204,SixPieceEnsuiteBath,int(11),YES,,,
205,SoilType,text,YES,,,
206,SpecialListingConditions,text,YES,,,
207,SqFtOther,"decimal(22,4)",YES,,,
208,SqFtRetail,"decimal(22,4)",YES,,,
209,SqFtWarehouse,"decimal(22,4)",YES,,,
210,SqftOffice,"decimal(22,4)",YES,,,
211,SqftOld,int(11),YES,,,
212,StandardStatus,varchar(25),YES,,,
213,StateOrProvince,varchar(21),YES,,,
214,StoriesTotal,int(3),YES,,,
215,StreetDirPrefix,varchar(15),YES,,,
216,StreetDirSuffix,varchar(15),YES,,,
217,StreetDirection,varchar(75),YES,,,
218,StreetName,varchar(50),YES,,,
219,StreetNumber,varchar(25),YES,,,
220,StreetSuffix,varchar(25),YES,,,
221,StructureType,text,YES,,,
222,SubdivisionName,varchar(46),YES,,,
223,TaxBlock,varchar(25),YES,,,
224,TaxKeyNumeric,bigint(19),YES,,,
225,TaxLegalDescription,text,YES,,,
226,TaxLot,varchar(25),YES,,,
227,TenantPays,text,YES,,,
228,ThreePieceBath,int(11),YES,,,
229,ThreePieceEnsuiteBath,int(11),YES,,,
230,TitleLand,varchar(75),YES,,,
231,Township,varchar(75),YES,,,
232,TransactionType,varchar(75),YES,,,
233,TwoPieceBath,int(11),YES,,,
234,TwoPieceEnsuiteBath,int(11),YES,,,
235,URL3DImage,varchar(100),YES,,,
236,URLAdditionalImages,varchar(255),YES,,,
237,URLAlternateFeatureSheet,varchar(255),YES,,,
238,URLBrochure,varchar(255),YES,,,
239,URLSoundByte,varchar(255),YES,,,
240,UnitExposure,text,YES,,,
241,UnitNumber,varchar(25),YES,,,
242,UnitsCount,int(11),YES,,,
243,UnparsedAddress,varchar(255),YES,,,
244,UpperLevelFinishedArea,"decimal(16,2)",YES,,,
245,UpperLevelFinishedAreaMetres,"decimal(16,2)",YES,,,
246,UpperLevelFinishedAreaSF,"decimal(16,2)",YES,,,
247,UpperLevelFinishedAreaSrchSqFt,"decimal(16,2)",YES,,,
