,Field,Type,Null,Key,Default,Extra
0,ListingID,bigint(20),NO,PRI,,
1,AgentID,varchar(10),YES,MUL,,
2,AllowAddressDisplay,varchar(3),YES,,,
3,AllowAutoValuation,varchar(3),YES,,,
4,AllowComments,varchar(3),YES,,,
5,ApnNumber,varchar(23),YES,,,
6,AreaID,varchar(4),YES,,,
7,BuyerAgencyCompensation,"decimal(10,2)",YES,,,
8,BuyerAgencyCompensationType,varchar(20),YES,,,
9,BuyerAgentID,varchar(10),YES,,,
10,BuyerOfficeID,varchar(10),YES,,,
11,City,varchar(50),YES,MUL,,
12,CoAgentID,varchar(10),YES,MUL,,
13,CoBuyerAgentID,varchar(10),YES,,,
14,CoBuyerOfficeID,varchar(10),YES,,,
15,CoListAgentFullName,varchar(60),YES,,,
16,CoListAgentPreferredAttribution,varchar(50),YES,,,
17,CoListAgentPreferredPhone,varchar(24),YES,,,
18,CoListAgentStateLicense,varchar(40),YES,,,
19,CoListOfficeName,varchar(60),YES,,,
20,CoListOfficePhone,varchar(24),YES,,,
21,CoOfficeID,varchar(10),YES,,,
22,Community,varchar(60),YES,,,
23,County,varchar(50),YES,,,
24,DateUnderContract,date,YES,,,
25,DaysOnMarket,int(4),YES,,,
26,DaysOnMarketCumulative,int(4),YES,,,
27,DirectionsToProperty,varchar(400),YES,,,
28,ElementarySchool,varchar(100),YES,,,
29,EntryDate,datetime,YES,,,
30,EstAnnualTaxes,int(8),YES,,,
31,FeaturesExterior,text,YES,,,
32,FloodZone,varchar(30),YES,,,
33,HOAFees,"decimal(6,2)",YES,,,
34,HOAFeesTerm,varchar(10),YES,,,
35,HOAIncludes,varchar(400),YES,,,
36,HighSchool,varchar(100),YES,,,
37,HowToShow,varchar(400),YES,,,
38,ImageModificationTimestamp,datetime,YES,,,
39,InternetAuthorization,varchar(3),YES,,,
40,JuniorHighSchool,varchar(100),YES,,,
41,Latitude,"decimal(11,8)",YES,,,
42,ListAgentFullName,varchar(60),YES,,,
43,ListAgentPreferredAttribution,varchar(50),YES,,,
44,ListAgentPreferredPhone,varchar(24),YES,,,
45,ListAgentStateLicense,varchar(40),YES,,,
46,ListDate,date,YES,,,
47,ListOfficeName,varchar(60),YES,MUL,,
48,ListOfficePhone,varchar(24),YES,,,
49,ListPrice,int(11),YES,MUL,,
50,ListPriceOriginal,int(11),YES,,,
51,ListingArea,varchar(100),YES,,,
52,ListingStatus,varchar(20),YES,,,
53,ListingStatus2,varchar(60),YES,,,
54,ListingType,varchar(20),YES,,,
55,Longitude,"decimal(11,8)",YES,,,
56,LotSizeArea,"decimal(11,2)",YES,,,
57,LotSizeDim,varchar(30),YES,,,
58,MiddleSchool,varchar(100),YES,,,
59,ModificationTimestamp,datetime,YES,,,
60,NumPhotos,tinyint(2),YES,,,
61,OfficeFileNumber,varchar(50),YES,,,
62,OfficeID,varchar(10),YES,,,
63,PostalCode,varchar(15),YES,MUL,,
64,PriceChanged,date,YES,,,
65,PropertyType,varchar(29),YES,,,
66,PropertyType2,varchar(100),YES,,,
67,PublicRemarks,text,YES,,,
68,PublicRemarksHeadline,varchar(100),YES,,,
69,RentalAmount,"decimal(10,0)",YES,,,
70,RentalAmountIndicator,varchar(20),YES,,,
71,RentalDateAvailable,date,YES,,,
72,SoldDate,date,YES,,,
73,SoldPrice,int(11),YES,,,
74,StandardStatus,varchar(25),YES,,,
75,State,varchar(2),YES,,,
76,StatusDate,date,YES,,,
77,StreetDirPrefix,varchar(5),YES,,,
78,StreetDirSuffix,varchar(5),YES,,,
79,StreetName,varchar(100),YES,,,
80,StreetNumber,varchar(20),YES,,,
81,StreetSuffix,varchar(20),YES,,,
82,StreetUnitNumber,varchar(6),YES,,,
83,Subdivision,varchar(100),YES,,,
84,Subtype,text,YES,,,
85,TourUrlBranded,varchar(250),YES,,,
86,TourUrlUnbranded,varchar(250),YES,,,
87,Utilities,varchar(400),YES,,,
88,Zoning,varchar(60),YES,,,
89,Appliances,text,YES,,,
90,Baths,"decimal(4,2)",YES,,,
91,BathsFull,tinyint(2),YES,,,
92,BathsHalf,tinyint(2),YES,,,
93,BathsThreeQuarter,tinyint(2),YES,,,
94,Beds,int(3),YES,MUL,,
95,Cooling,varchar(200),YES,,,
96,ExteriorConstruction,varchar(200),YES,,,
97,FeaturesInterior,text,YES,,,
98,Foundation,varchar(200),YES,,,
99,Heating,varchar(200),YES,,,
100,LivingArea,int(11),YES,MUL,,
101,PropertyStyle,varchar(200),YES,MUL,,
102,RoofType,varchar(200),YES,,,
103,Stories,tinyint(3),YES,,,
104,SwimmingPool,varchar(200),YES,,,
105,YearBuilt,int(4),YES,MUL,,
106,Basement,varchar(200),YES,,,
107,GarageDescription,varchar(200),YES,,,
108,GarageSpaces,tinyint(3),YES,,,
109,MHDOHNumber,varchar(50),YES,,,
110,MHDimensions,varchar(50),YES,,,
111,MHManufacturer,varchar(100),YES,,,
112,MHSerialNumber,varchar(20),YES,,,
113,TotalRooms,tinyint(3),YES,,,
114,TotalLots,smallint(4),YES,,,
115,TotalUnits,smallint(4),YES,,,
116,hs_rets_class,varchar(30),YES,MUL,,
117,PictureLastDownloadedTimestamp,datetime,YES,MUL,,
118,PictureDownloaded,int(11),NO,MUL,0,
119,PictureDownloadedCount,smallint(4),YES,,,
120,HasPictures,tinyint(2),NO,,0,
121,HoursUntilNextRetry,int(11),YES,,,
122,GeoOverride,int(11),NO,MUL,0,
123,GeoCacheV2Id,int(11),YES,,,
124,GeoAddress,varchar(100),YES,,,
125,GeoCity,varchar(50),YES,,,
126,GeoState,varchar(14),YES,,,
127,GeoZipCode,varchar(10),YES,,,
128,GeoTimestamp,datetime,YES,,,
129,added_timestamp,timestamp,NO,,CURRENT_TIMESTAMP,
130,PriceDropDate,datetime,YES,,,
131,PriceDropFrom,int(8),YES,,,
