,Field,Type,Null,Key,Default,Extra
425,Township,varchar(70),YES,,,
426,TransactionBrokerCompensation,varchar(45),YES,,,
427,TransactionBrokerCompensationType,varchar(45),YES,,,
428,TrashExpense,"decimal(13,2)",YES,,,
429,UnitNumber,varchar(45),YES,,,
430,UniversalPropertyId,varchar(148),YES,,,
431,UnparsedAddress,text,YES,,,
432,Utilities,text,YES,,,
433,VacancyAllowance,int(11),YES,,,
434,VacancyAllowanceRate,"decimal(4,2)",YES,,,
435,Vegetation,text,YES,,,
436,VideosChangeTimestamp,datetime,YES,,,
437,VideosCount,int(11),YES,,,
438,View,text,YES,,,
439,ViewYN,tinyint(1),YES,,,
440,VirtualTourURLBranded,text,YES,,,
441,VirtualTourURLUnbranded,text,YES,,,
442,WaterBodyName,varchar(70),YES,,,
443,WaterSewerExpense,"decimal(13,2)",YES,,,
444,WaterSource,text,YES,,,
445,WaterfrontFeatures,text,YES,,,
446,WaterfrontYN,tinyint(1),YES,,,
447,WindowFeatures,text,YES,,,
448,WoodedArea,"decimal(13,2)",YES,,,
449,YearBuilt,int(11),YES,,,
450,YearBuiltDetails,text,YES,,,
451,YearBuiltEffective,int(11),YES,,,
452,YearEstablished,int(11),YES,,,
453,YearsCurrentOwner,int(11),YES,,,
454,Zoning,varchar(45),YES,,,
455,ZoningDescription,text,YES,,,
456,PictureLastDownloadedTimestamp,datetime,YES,,,
457,PictureDownloaded,int(11),NO,MUL,0,
458,PictureDownloadedCount,smallint(4),YES,,,
459,HasPictures,tinyint(2),NO,,0,
460,HoursUntilNextRetry,int(11),YES,,,
461,GeoOverride,int(11),NO,,0,
462,GeoCacheV2Id,int(11),YES,,,
463,GeoAddress,varchar(100),YES,,,
464,GeoCity,varchar(50),YES,,,
465,GeoState,varchar(14),YES,,,
466,GeoZipCode,varchar(10),YES,,,
467,GeoTimestamp,datetime,YES,,,
468,added_timestamp,timestamp,NO,,CURRENT_TIMESTAMP,
469,PriceDropDate,datetime,YES,,,
470,PriceDropFrom,int(8),YES,,,
471,SAR_AttributionContact,varchar(100),YES,,,
472,MlgCanUse,varchar(30),YES,,,
