,Field,Type,Null,Key,Default,Extra
0,internal_listing_id,varchar(26),NO,PRI,,
1,absolute_longitude,int(11),YES,,,
2,active_under_contract,varchar(30),YES,,,
3,agent_id,varchar(26),YES,MUL,,
4,agent_remarks,text,YES,,,
5,agreement_type,varchar(40),YES,,,
6,apntax_id,varchar(50),YES,,,
7,area,varchar(60),YES,,,
8,back_on_market_date,date,YES,,,
9,branded_virtual_tour,text,YES,,,
10,cancel_date,date,YES,,,
11,city,varchar(30),YES,,,
12,closing_comments_selling_comments,text,YES,,,
13,colist_agent_id,varchar(26),YES,MUL,,
14,colist_office_id,varchar(26),YES,,,
15,colistingmemberaddress,varchar(90),YES,,,
16,colistingmemberemail,varchar(50),YES,,,
17,colistingmembername,varchar(72),YES,,,
18,colistingmemberphone,varchar(25),YES,,,
19,colistingmembershortid,varchar(16),YES,,,
20,colistingofficeaddress,varchar(100),YES,,,
21,colistingofficeemail,varchar(50),YES,,,
22,colistingofficename,varchar(75),YES,,,
23,colistingofficephone,varchar(25),YES,,,
24,colistingofficeshortid,varchar(15),YES,,,
25,compensation_remarks,varchar(400),YES,,,
26,concessions_amount,"decimal(15,2)",YES,,,
27,coselling_agency_id,varchar(26),YES,,,
28,coselling_agent_id,varchar(26),YES,,,
29,cosellingmemberemail,varchar(50),YES,,,
30,cosellingmembername,varchar(72),YES,,,
31,cosellingmemberphone,varchar(25),YES,,,
32,cosellingmembershortid,varchar(15),YES,,,
33,cosellingofficeemail,varchar(50),YES,,,
34,cosellingofficefax,varchar(15),YES,,,
35,cosellingofficename,varchar(75),YES,,,
36,cosellingofficephone,varchar(25),YES,,,
37,cosellingofficeshortid,varchar(15),YES,,,
38,cosellingofficeurl,varchar(60),YES,,,
39,country,varchar(14),YES,,,
40,county,varchar(25),YES,,,
41,cross_streets,varchar(75),YES,,,
42,cumulative_dom,varchar(5),YES,,,
43,days_on_market,varchar(5),YES,,,
44,direction,varchar(3),YES,,,
45,display_on_public_websites,varchar(1),YES,,,
46,document_count,int(11),YES,,,
47,document_timestamp,datetime,YES,,,
48,entry_date,date,YES,,,
49,entry_timestamp,datetime,YES,,,
50,expiration_date,date,YES,,,
51,financing,varchar(133),YES,,,
52,geo_lat,"decimal(11,6)",YES,,,
53,geo_lon,"decimal(11,6)",YES,,,
54,hold_date,date,YES,,,
55,land_lease_type,varchar(50),YES,,,
56,list_205,datetime,YES,,,
57,list_206,datetime,YES,,,
58,list_207,"decimal(15,1)",YES,,,
59,list_208,datetime,YES,,,
60,list_agent_board_code,varchar(60),YES,,,
61,list_agent_board_id,varchar(26),YES,,,
62,list_number_main,int(11),YES,,,
63,list_number_prefix,varchar(2),YES,,,
64,list_office_board_code,varchar(60),YES,,,
65,list_office_board_id,varchar(26),YES,,,
66,listing_date,date,YES,,,
67,listing_id,varchar(13),YES,MUL,,
68,listing_price,"decimal(15,2)",YES,,,
69,listingmemberemail,varchar(60),YES,,,
70,listingmembername,varchar(72),YES,,,
71,listingmemberphone,varchar(25),YES,,,
72,listingmembershortid,varchar(15),YES,,,
73,listingofficeemail,varchar(50),YES,,,
74,listingofficename,varchar(75),YES,,,
75,listingofficephone,varchar(25),YES,,,
76,listingofficeshortid,varchar(15),YES,,,
77,lot_acres,"decimal(10,2)",YES,,,
78,lot_size_source,varchar(25),YES,,,
79,lot_sqft,"decimal(15,2)",YES,,,
80,marketing_remarks,text,YES,,,
81,master_area,varchar(30),YES,,,
82,mls_approved,varchar(1),YES,,,
83,mls_identifier,varchar(26),YES,,,
84,office_id,varchar(26),YES,,,
85,original_list_price,"decimal(14,2)",YES,,,
86,pending_date,date,YES,,,
87,picture_count,int(11),YES,,,
88,picture_timestamp,datetime,YES,,,
89,post_directions,varchar(3),YES,,,
90,property_directions,text,YES,,,
91,property_group_id,varchar(26),YES,,,
92,property_type,varchar(2),YES,,,
93,selling_agency_id,varchar(26),YES,,,
94,selling_agent_id,varchar(26),YES,,,
95,selling_office_comp,"decimal(11,2)",YES,,,
96,selling_office_comp_type,varchar(1),YES,,,
97,sellingmemberemail,varchar(60),YES,,,
98,sellingmembername,varchar(72),YES,,,
99,sellingmemberphone,varchar(25),YES,,,
100,sellingmembershortid,varchar(19),YES,,,
101,sellingofficeemail,varchar(50),YES,,,
102,sellingofficename,varchar(75),YES,,,
103,sellingofficephone,varchar(25),YES,,,
104,sellingofficeshortid,varchar(21),YES,,,
105,showing_access,text,YES,,,
106,showing_information_gate_code,varchar(30),YES,,,
107,showing_information_owner_name,varchar(52),YES,,,
108,showing_information_showing_contact_name,varchar(75),YES,,,
109,showing_information_showing_contact_phone,varchar(27),YES,,,
110,showing_information_showing_contact_phone_extension,varchar(25),YES,,,
111,showing_information_showing_info_remarks,varchar(222),YES,,,
112,sold_date,date,YES,,,
113,sold_price,"decimal(15,2)",YES,,,
114,sold_terms,varchar(67),YES,,,
115,sp__lp,"decimal(15,2)",YES,,,
116,stateprovince,varchar(11),YES,,,
117,status,varchar(30),YES,,,
118,status_change_date,date,YES,,,
119,street_name,varchar(30),YES,,,
120,street_num,varchar(10),YES,,,
121,subdivisiontract_code,varchar(60),YES,,,
122,suffix,varchar(10),YES,,,
123,terms,text,YES,,,
124,timestamp,datetime,YES,,,
125,unbranded_virtual_tour,text,YES,,,
126,unit_num,varchar(30),YES,,,
127,username,varchar(50),YES,,,
128,value_range_price,"decimal(15,2)",YES,,,
129,variable_ratesca,varchar(3),YES,,,
130,vowaddressdisplay,tinyint(1),YES,,,
131,vowautomatedvaluationdisplay,tinyint(1),YES,,,
132,vowconsumercomment,tinyint(1),YES,,,
133,vowentirelistingdisplay,tinyint(1),YES,,,
134,withdrawn_date,date,YES,,,
135,zip__4,int(4),YES,,,
136,zip_code,varchar(10),YES,MUL,,
137,hoa_information_hoa_fee_1,"decimal(23,2)",YES,,,
138,hoa_information_hoa_fee_2,"decimal(23,2)",YES,,,
139,will_consider_lease,varchar(3),YES,,,
140,builders_information_builders_model_name,varchar(40),YES,,,
141,entry_floor_number,int(4),YES,,,
142,high_mid_rise_amenities,text,YES,,,
143,hoa_1_frequency,varchar(25),YES,,,
144,hoa_2_frequency,varchar(30),YES,,,
145,interior_features,text,YES,,,
146,land_lease_purchase,varchar(3),YES,,,
147,rv_access_dimensions,varchar(30),YES,,,
148,sprinklers,varchar(80),YES,,,
149,unit_floor_in_bldg,int(4),YES,,,
150,unit_location,varchar(20),YES,,,
151,volt_220_location,varchar(60),YES,,,
152,association_fees_include,text,YES,,,
153,association_information_management_company_name,varchar(60),YES,,,
154,association_information_management_company_phone,varchar(25),YES,,,
155,building_styles,varchar(94),YES,,,
156,common_walls,varchar(10),YES,,,
157,dwelling_total_floors,int(4),YES,,,
158,levels,varchar(68),YES,,,
159,parking_spacesinformation_number_of_remotes,bigint(20),YES,,,
160,parking_spacesinformation_total_covered_spaces,bigint(20),YES,,,
161,pool_construction,varchar(40),YES,,,
162,year_built_source,varchar(30),YES,,,
163,land_lease_expyr,int(4),YES,,,
164,zoning,varchar(30),YES,,,
165,association_information_association_name,varchar(60),YES,,,
166,association_information_association_phone_extension,varchar(25),YES,,,
167,association_information_association_phone_number,varchar(45),YES,,,
168,builders_information_builders_tract_name_other,varchar(52),YES,,,
169,disclosures,text,YES,,,
170,elementary_school,varchar(50),YES,,,
171,high_school,varchar(50),YES,,,
172,juniormiddle_school,varchar(50),YES,,,
173,land_lease_amtyr,"decimal(15,2)",YES,,,
174,lock_box_location,varchar(90),YES,,,
175,lock_box_location_lock_box_remarks,varchar(60),YES,,,
176,lock_box_type,varchar(75),YES,,,
177,lot_description,text,YES,,,
178,lot_location,varchar(162),YES,,,
179,miles_to_beach,"decimal(15,2)",YES,,,
180,possession,varchar(116),YES,,,
181,school_district,varchar(60),YES,,,
182,service_level,varchar(25),YES,,,
183,sewer,varchar(96),YES,,,
184,showing_contact_type,varchar(41),YES,,,
185,sign_on_property,varchar(3),YES,,,
186,special_conditions,varchar(90),YES,,,
187,street_modifier,varchar(20),YES,,,
188,tax_legal_block_number,varchar(20),YES,,,
189,tax_legal_lot_number,varchar(20),YES,,,
190,tax_legal_tract_number,varchar(30),YES,,,
191,tax_mello_roos,varchar(10),YES,,,
192,view,varchar(3),YES,,,
193,view_type,text,YES,,,
194,water,varchar(100),YES,,,
195,water_water_district,varchar(40),YES,,,
196,appliances,text,YES,,,
197,association_amenities,text,YES,,,
198,bathroom_features,text,YES,,,
199,baths__12,int(6),YES,,,
200,baths__14,"decimal(15,2)",YES,,,
201,baths__34,int(6),YES,,,
202,baths__full,int(6),YES,,,
203,baths__total,"decimal(7,2)",YES,,,
204,bedroom_features,varchar(166),YES,,,
205,community_features,varchar(100),YES,,,
206,cooking_appliances,text,YES,,,
207,cooling_type,varchar(113),YES,,,
208,disability_access,text,YES,,,
209,doors,varchar(80),YES,,,
210,entry_location,varchar(80),YES,,,
211,fireplace,varchar(3),YES,,,
212,fireplace_features,varchar(67),YES,,,
213,fireplace_fuel,varchar(50),YES,,,
214,fireplace_location,varchar(132),YES,,,
215,flooring,varchar(100),YES,,,
216,foundation,varchar(100),YES,,,
217,front_of_house_faces,varchar(80),YES,,,
218,heating_fuel,varchar(40),YES,,,
219,heating_type,varchar(80),YES,,,
220,kitchen_features,varchar(124),YES,,,
221,num_bedrooms,int(4),YES,,,
222,other_property_features,varchar(146),YES,,,
223,other_structures,varchar(140),YES,,,
224,parking_features,text,YES,,,
225,parking_spacesinformation_total_carport_spaces,bigint(20),YES,,,
226,parking_spacesinformation_total_garage_spaces,bigint(20),YES,,,
227,parking_spacesinformation_total_parking_spaces,bigint(20),YES,,,
228,parking_type,varchar(241),YES,,,
229,patio_features,varchar(131),YES,,,
230,playing_courts,varchar(92),YES,,,
231,pool,varchar(3),YES,,,
232,pool_accessories,varchar(50),YES,,,
233,pool_description,varchar(129),YES,,,
234,property_condition,varchar(91),YES,,,
235,rooms,text,YES,,,
236,spa,varchar(3),YES,,,
237,spa_construction,varchar(50),YES,,,
238,spa_description,varchar(111),YES,,,
239,total_num_of_units_in_complex,int(4),YES,,,
240,tv_services,varchar(75),YES,,,
241,water_heater_feature,varchar(90),YES,,,
242,windows,varchar(183),YES,,,
243,approx_sqft,"decimal(10,2)",YES,,,
244,construction_status,varchar(25),YES,,,
245,laundry_locations,varchar(80),YES,,,
246,list_pricesqft,"decimal(15,2)",YES,,,
247,lot_size_dimension_description,varchar(50),YES,,,
248,roofing,varchar(86),YES,,,
249,security_safety,text,YES,,,
250,sold_pricesqft,"decimal(15,2)",YES,,,
251,sqft_source,varchar(25),YES,,,
252,year_built,int(4),YES,,,
253,association_information_other_phone_number,varchar(25),YES,,,
254,association_pet_rules,varchar(90),YES,,,
255,builders_information_builders_model_code,varchar(25),YES,,,
256,eating_areas,varchar(187),YES,,,
257,fencing,varchar(100),YES,,,
258,builders_information_builders_name,varchar(40),YES,,,
259,property_subtype,varchar(30),YES,,,
260,excluded_from_sale,text,YES,,,
261,included_in_sale,text,YES,,,
262,exterior_construction,varchar(100),YES,,,
263,parking_spacesinformation_total_other_spaces,bigint(20),YES,,,
264,hoa_information_hoa,varchar(3),YES,,,
265,available_date,date,YES,,,
266,excluded_from_lease,text,YES,,,
267,hoa_1_information_hoa_fee_2,"decimal(23,2)",YES,,,
268,included_in_lease,text,YES,,,
269,length_of_lease,varchar(20),YES,,,
270,hoa_1_information_hoa_fee_1,"decimal(23,2)",YES,,,
271,dwelling_stories,int(4),YES,,,
272,num_of_buildings,int(4),YES,,,
273,price_perunit,"decimal(15,2)",YES,,,
274,type_of_business,varchar(30),YES,,,
275,elevationsea_level,varchar(20),YES,,,
276,est_activation_date,date,YES,,,
277,hoa_information_association_dues,"decimal(23,2)",YES,,,
278,land_information_improvements_amount_,"decimal(23,2)",YES,,,
279,land_information_improvements_percent,"decimal(23,2)",YES,,,
280,land_information_land_value_,"decimal(23,2)",YES,,,
281,land_information_land_value_percent,"decimal(23,2)",YES,,,
282,list_priceacre,"decimal(15,2)",YES,,,
283,possible_new_zone,varchar(20),YES,,,
284,sold_priceacre,"decimal(15,2)",YES,,,
285,topography,varchar(20),YES,,,
286,tract_name,varchar(20),YES,,,
287,land_information_personal_property_,"decimal(23,2)",YES,,,
288,month_lease_amount,"decimal(15,2)",YES,,,
289,num_of_sheds,int(4),YES,,,
290,num_spaces,int(4),YES,,,
291,park_deposit,varchar(20),YES,,,
292,park_manager_fax,varchar(20),YES,,,
293,park_manager_name,varchar(30),YES,,,
294,park_manager_phone,varchar(20),YES,,,
295,park_mgr_phone_ext,varchar(20),YES,,,
296,rv_parking_fee,"decimal(10,2)",YES,,,
297,acre,"decimal(15,2)",YES,,,
298,amperage,varchar(20),YES,,,
299,anchor_cotenants,varchar(30),YES,,,
300,condo_sqft,"decimal(10,2)",YES,,,
301,divisible_sqft,"decimal(10,2)",YES,,,
302,effective_gross,"decimal(10,2)",YES,,,
303,entry_level,int(4),YES,,,
304,expenses_advertising_expense,"decimal(23,2)",YES,,,
305,expenses_building_expense,"decimal(23,2)",YES,,,
306,expenses_electric_expense,"decimal(23,2)",YES,,,
307,expenses_equipment_expense,"decimal(23,2)",YES,,,
308,expenses_expense_year,bigint(20),YES,,,
309,expenses_insurance_expense,"decimal(23,2)",YES,,,
310,expenses_legalaccounting_expense,"decimal(23,2)",YES,,,
311,expenses_maintenance_expense,"decimal(23,2)",YES,,,
312,expenses_operating_expense,"decimal(23,2)",YES,,,
313,expenses_other_expense,"decimal(23,2)",YES,,,
314,expenses_property_taxes,"decimal(23,2)",YES,,,
315,expenses_property_taxes_year,bigint(20),YES,,,
316,expenses_real_estate_tax_expense,"decimal(23,2)",YES,,,
317,expenses_reserves_expense,"decimal(23,2)",YES,,,
318,expenses_resident_manager_expense,"decimal(23,2)",YES,,,
319,expenses_supplies_expense,"decimal(23,2)",YES,,,
320,expenses_tax_rate,"decimal(23,2)",YES,,,
321,expenses_total_expense,"decimal(23,2)",YES,,,
322,expenses_trash_expense,bigint(20),YES,,,
323,expenses_water_sewer_expense,"decimal(23,2)",YES,,,
324,garage_spaces,int(4),YES,,,
325,incomes_gross_monthly_income,"decimal(23,2)",YES,,,
326,incomes_gross_operating_income,"decimal(23,2)",YES,,,
327,incomes_laundry_income,"decimal(23,2)",YES,,,
328,incomes_net_operating_income,"decimal(23,2)",YES,,,
329,incomes_net_profit,"decimal(23,2)",YES,,,
330,incomes_other_income,"decimal(23,2)",YES,,,
331,leasable_sqft,int(4),YES,,,
332,list_price_excludes,text,YES,,,
333,list_price_includes,text,YES,,,
334,num_of_units,"decimal(15,2)",YES,,,
335,other_phone_number,varchar(20),YES,,,
336,owner_phone,varchar(12),YES,,,
337,parking_information_num_of_carport_spaces,bigint(20),YES,,,
338,parking_information_num_of_parking_spaces,bigint(20),YES,,,
339,parking_information_num_of_uncovered_spaces,bigint(20),YES,,,
340,parking_information_parking_ratios,"decimal(23,2)",YES,,,
341,parking_information_total_parking_spaces,bigint(20),YES,,,
342,rent_max,"decimal(15,2)",YES,,,
343,rent_min,"decimal(15,2)",YES,,,
344,square_footages_high_tech_flex_sqft,bigint(20),YES,,,
345,square_footages_largest_contiguous_sqft,"decimal(23,2)",YES,,,
346,square_footages_residential_sqft,bigint(20),YES,,,
347,square_footages_retail_sqft,bigint(20),YES,,,
348,stories_total,int(4),YES,,,
349,total_building_nra,"decimal(10,2)",YES,,,
350,total_monthly_rent,"decimal(15,2)",YES,,,
351,year_established,int(4),YES,,,
352,years_current_owner,int(4),YES,,,
353,zone,varchar(15),YES,,,
354,businessbuilding_information_vacancy_allowance_,"decimal(23,2)",YES,,,
355,hs_rets_class,varchar(30),YES,MUL,,
356,PictureLastDownloadedTimestamp,datetime,YES,MUL,,
357,PictureDownloaded,int(11),NO,MUL,0,
358,PictureDownloadedCount,smallint(4),YES,,,
359,HasPictures,tinyint(2),NO,,0,
360,HoursUntilNextRetry,int(11),YES,,,
361,GeoOverride,int(11),NO,MUL,0,
362,GeoCacheV2Id,int(11),YES,,,
363,GeoAddress,varchar(100),YES,,,
364,GeoCity,varchar(50),YES,,,
365,GeoState,varchar(14),YES,,,
366,GeoZipCode,varchar(10),YES,,,
367,GeoTimestamp,datetime,YES,,,
368,added_timestamp,timestamp,NO,,CURRENT_TIMESTAMP,
369,PriceDropDate,datetime,YES,,,
370,PriceDropFrom,int(8),YES,,,
371,attribution_contact,text,YES,,,
