,Field,Type,Null,Key,Default,Extra
0,listing_number,int(10),NO,PRI,,
1,acreage,"decimal(9,3)",YES,,,
2,area,varchar(255),YES,,,
3,city,varchar(255),YES,,,
4,community_type,varchar(255),YES,,,
5,cooling,varchar(255),YES,,,
6,directions,varchar(1253),YES,,,
7,flood_zone,varchar(21),YES,,,
8,latitude_of_property,"decimal(10,6)",YES,,,
9,listing_agent_code,varchar(6),YES,MUL,,
10,listing_modification_timestamp,datetime,YES,,,
11,listing_office_code,varchar(7),YES,MUL,,
12,lockbox,tinyint(1),YES,,,
13,lot_size,varchar(20),YES,,,
14,photo_count,tinyint(3),YES,,,
15,photo_modification_timestamp,datetime,YES,,,
16,property_type,varchar(255),YES,,,
17,remarks,varchar(1500),YES,,,
18,river,varchar(255),YES,,,
19,sewer,varchar(255),YES,,,
20,status,varchar(255),YES,,,
21,street_direction,varchar(2),YES,,,
22,street_name,varchar(20),YES,,,
23,street_number,varchar(5),YES,,,
24,syndication_withhold,varchar(255),YES,,,
25,virtual_tour_url,varchar(255),YES,,,
26,vow_addr_not_shown,tinyint(1),YES,,,
27,water,varchar(255),YES,,,
28,zip_code,varchar(10),YES,MUL,,
29,zoning,varchar(5),YES,,,
30,buildings,smallint(5),YES,,,
31,ceiling_height,tinyint(3),YES,,,
32,number_of_stairs,smallint(3),YES,,,
33,parking_spaces,smallint(4),YES,,,
34,access,varchar(255),YES,,,
35,business_type,varchar(255),YES,,,
36,electricity,varchar(255),YES,,,
37,location,varchar(255),YES,,,
38,address_number,int(10),YES,,,
39,association_special_assessment,tinyint(1),YES,,,
40,close_date,datetime,YES,,,
41,days_on_market,int(11),YES,,,
42,off_market_date,datetime,YES,,,
43,sale_agent_code,varchar(6),YES,,,
44,sale_date,datetime,YES,,,
45,sale_office_code,varchar(7),YES,,,
46,sale_price,int(11),YES,,,
47,vow_options,varchar(255),YES,,,
48,road,varchar(255),YES,,,
49,construction,varchar(255),YES,,,
50,design,varchar(255),YES,,,
51,exterior,varchar(255),YES,,,
52,floors,varchar(255),YES,,,
53,heating,varchar(255),YES,,,
54,interior,varchar(255),YES,,,
55,longitude_of_property,"decimal(10,6)",YES,,,
56,parking,varchar(255),YES,,,
57,roof,varchar(255),YES,,,
58,windows,varchar(255),YES,,,
59,heated_sqft,int(11),YES,,,
60,financing_terms,varchar(255),YES,,,
61,homestead_year,tinyint(1),YES,,,
62,list_price,int(11),YES,,,
63,special_conditions,varchar(255),YES,,,
64,vacancy_rate,"decimal(5,2)",YES,,,
