,Field,Type,Null,Key,Default,Extra
114,ElectricOnPropertyYN,tinyint(1),YES,,,
115,ElementarySchool,varchar(70),YES,,,
116,ElementarySchool2,varchar(35),YES,,,
117,EnergyEfficiencyFeatures,varchar(140),YES,,,
118,EscrowPreferred,varchar(70),YES,,,
119,ExistingLeaseType,varchar(50),YES,,,
120,ExistingStructuresYN,tinyint(1),YES,,,
121,ExpirationDate,date,YES,,,
122,ExpirationDateLease,varchar(40),YES,,,
123,ExteriorDescription,varchar(80),YES,,,
124,ExteriorFeatures,varchar(180),YES,,,
125,FarmType,varchar(20),YES,,,
126,FarmYN,tinyint(1),YES,,,
127,Fencing,varchar(50),YES,,,
128,FireplaceFeatures,varchar(40),YES,,,
129,FireplaceYN,tinyint(1),YES,,,
130,FireplacesTotal,int(11),YES,,,
131,FoundationDetails,varchar(50),YES,,,
132,FuelDescription,varchar(40),YES,,,
133,GarageSpaces,"decimal(14,2)",YES,,,
134,GarageType,varchar(60),YES,,,
135,GrossIncome,"decimal(14,2)",YES,,,
136,GrossRentMultiplier,"decimal(16,2)",YES,,,
137,GrossScheduledIncome,"decimal(14,2)",YES,,,
138,HSDCYN,tinyint(1),YES,,,
139,HabitableResidenceYN,tinyint(1),YES,,,
140,Heating,varchar(60),YES,,,
141,HeatingYN,tinyint(1),YES,,,
142,HighSchool,varchar(70),YES,,,
143,HighSchool2,varchar(35),YES,,,
144,HomeWarrantyCompany,varchar(60),YES,,,
145,HomeWarrantyPrice,"decimal(16,2)",YES,,,
146,HomeWarrantyYN,tinyint(1),YES,,,
147,HotSheetDate,varchar(40),YES,,,
148,HotWaterDescription,varchar(50),YES,,,
149,IDXAddressDisplayYN,tinyint(1),YES,,,
150,IDXEntireListingDisplayYN,tinyint(1),YES,,,
151,InteriorFeatures,varchar(220),YES,,,
152,InternetAddressDisplayYN,tinyint(1),YES,,,
153,InternetAutomatedValuationDisplayYN,tinyint(1),YES,,,
154,InternetConsumerCommentYN,tinyint(1),YES,,,
155,InternetEntireListingDisplayYN,tinyint(1),YES,,,
156,InternetServiceType,varchar(19),YES,,,
157,InventoryIncludedYN,tinyint(1),YES,,,
158,InvestorInformation,varchar(100),YES,,,
159,IrrigationSource,varchar(60),YES,,,
160,IrrigationWaterRightsAcres,"decimal(16,4)",YES,,,
161,IrrigationWaterRightsYN,tinyint(1),YES,,,
162,LandDescription,varchar(70),YES,,,
163,LastTransactionDate,datetime,YES,,,
164,Latitude,"decimal(12,8)",YES,,,
165,LeaseAmount,"decimal(14,2)",YES,,,
166,LeaseDeposit,int(11),YES,,,
167,LeaseEquipmentYN,tinyint(1),YES,,,
168,ListAgentEmail,varchar(100),YES,,,
169,ListAgentFirstName,varchar(70),YES,,,
170,ListAgentFullName,varchar(170),YES,,,
171,ListAgentKey,varchar(255),YES,,,
172,ListAgentLastName,varchar(70),YES,,,
173,ListAgentMiddleName,varchar(70),YES,,,
174,ListAgentMlsId,varchar(45),YES,MUL,,
175,ListAgentMobilePhone,varchar(36),YES,,,
176,ListAgentPreferredPhone,varchar(36),YES,,,
177,ListAgentPreferredPhoneExt,varchar(30),YES,,,
178,ListMainOfficeKey,varchar(255),YES,,,
179,ListMainOfficeKeyNumeric,int(11),YES,,,
180,ListOfficeFax,varchar(36),YES,,,
181,ListOfficeKey,varchar(255),YES,,,
182,ListOfficeKeyNumeric,int(11),YES,,,
183,ListOfficeMlsId,varchar(45),YES,,,
184,ListOfficeName,text,YES,,,
185,ListOfficePhone,varchar(36),YES,,,
186,ListPrice,"decimal(16,2)",YES,,,
187,ListPriceHigh,"decimal(16,2)",YES,,,
188,ListPriceLow,"decimal(16,2)",YES,,,
189,ListingContractDate,date,YES,,,
190,ListingId,varchar(255),YES,MUL,,
191,ListingKey,varchar(255),NO,PRI,,
192,ListingKeyNumeric,int(11),YES,,,
193,ListingService,varchar(24),YES,,,
194,ListingTerms,varchar(90),YES,,,
195,LoadingInformation,varchar(50),YES,,,
196,LockBoxLocation,text,YES,,,
197,Longitude,"decimal(12,8)",YES,,,
198,LotFeatures,varchar(100),YES,,,
199,LotRent,int(11),YES,,,
200,LotRentFrequency,varchar(22),YES,,,
201,LotSize,varchar(70),YES,,,
202,LotSizeAcres,"decimal(16,4)",YES,,,
203,LotSizeDimensions,varchar(170),YES,,,
204,LotSizeRange,varchar(27),YES,,,
205,LotSizeSquareFeet,"decimal(14,2)",YES,,,
206,LowerLevelAreaTotal,int(11),YES,,,
207,MLSAreaMajor,varchar(14),YES,,,
208,MainLevelAreaTotal,int(11),YES,,,
209,ManufacturedHomeAllowedYN,tinyint(1),YES,,,
210,ManufacturingSquareFeet,int(11),YES,,,
211,MiddleOrJuniorSchool,varchar(70),YES,,,
212,MlsStatus,varchar(39),YES,,,
213,MobileLength,int(11),YES,,,
214,MobileWidth,int(11),YES,,,
215,ModificationTimestamp,datetime,YES,,,
216,NeighborhoodFeatures,varchar(100),YES,,,
217,NetOperatingIncome,"decimal(14,2)",YES,,,
218,NetScheduledIncome,int(11),YES,,,
219,NewConstructionYN,tinyint(1),YES,,,
220,NumberOfStallsFarm,int(11),YES,,,
221,NumberOfUnitsTotal,int(11),YES,,,
222,OffMarketDate,date,YES,,,
223,OfferInstructions,varchar(26),YES,,,
224,OfficeSquareFeet,int(11),YES,,,
225,OnMarketDate,date,YES,,,
226,OrchardArea,varchar(31),YES,,,
227,OriginalListPrice,"decimal(16,2)",YES,,,
228,OriginalListPriceHigh,"decimal(16,2)",YES,,,
229,OriginalListPriceLow,"decimal(16,2)",YES,,,
230,OriginatingSystemKey,varchar(255),YES,,,
231,OriginatingSystemName,text,YES,,,
232,OtherDisclosures,varchar(40),YES,,,
233,OtherStructuresBathsTotal,varchar(27),YES,,,
234,OtherStructuresBedroomsTotal,int(11),YES,,,
235,OwnerName,varchar(70),YES,,,
236,OwnerName2,varchar(70),YES,,,
237,OwnerPhone,varchar(36),YES,,,
238,ParcelNumber,varchar(70),YES,,,
239,ParkName,varchar(70),YES,,,
240,ParkingFeatures,varchar(40),YES,,,
241,ParkingTotal,"decimal(14,2)",YES,,,
242,PercTestYN,tinyint(1),YES,,,
243,Photo1URL,text,YES,,,
244,PhotosChangeTimestamp,datetime,YES,,,
245,PhotosCount,int(11),YES,,,
246,PhotosExistYN,tinyint(1),YES,,,
247,Possession,varchar(50),YES,,,
248,PossibleUse,varchar(50),YES,,,
249,PostalCode,varchar(30),YES,,,
250,PostalCodePlus4,varchar(24),YES,,,
251,PreferredLengthOfLease,varchar(32),YES,,,
252,PreviousListPrice,"decimal(16,2)",YES,,,
253,PriceType,varchar(20),YES,,,
254,PrivateArea,varchar(31),YES,,,
255,PrivateRemarks,text,YES,,,
256,PropertySubType,varchar(40),YES,,,
257,PropertyType,varchar(25),YES,,,
258,PublicRemarks,text,YES,,,
259,PublicRemarksAmenities,text,YES,,,
260,PublicRemarksAssociation,text,YES,,,
261,PublicRemarksCondominium,text,YES,,,
262,PublicRemarksFarm,text,YES,,,
263,PublicRemarksFloatingHome,text,YES,,,
264,PublicRemarksNewConstruction,text,YES,,,
265,PublicRemarksNonOwnerOcc,text,YES,,,
266,PublicRemarksOtherStructures,text,YES,,,
267,PublicRemarksWaterRights,text,YES,,,
268,PurchaseContractDate,date,YES,,,
269,RVDescription,varchar(40),YES,,,
270,RVParkingDimensions,varchar(70),YES,,,
271,RangeArea,"decimal(14,2)",YES,,,
272,RentAmount,int(11),YES,,,
273,RentIncludes,varchar(70),YES,,,
274,SaleIncludes,varchar(40),YES,,,
275,SecurityFeatures,varchar(70),YES,,,
276,SeniorCommunityYN,tinyint(1),YES,,,
277,Sewer,varchar(50),YES,,,
278,ShortSalePendingDate,varchar(40),YES,,,
279,ShortSaleYN,tinyint(1),YES,,,
280,ShowingHours,varchar(42),YES,,,
281,ShowingRequirements,varchar(120),YES,,,
282,SoilCondition,varchar(40),YES,,,
283,SoilTypeClassification,varchar(40),YES,,,
284,SoldPricePerSquareFeet,"decimal(16,2)",YES,,,
285,SourceSystemKey,varchar(255),YES,,,
286,SourceSystemName,text,YES,,,
287,StandardStatus,varchar(29),YES,,,
288,StateOrProvince,varchar(12),YES,,,
289,StatusChangeTimestamp,datetime,YES,,,
290,Storage,varchar(32),YES,,,
291,Stories,int(11),YES,,,
292,StoriesTotal,int(11),YES,,,
293,StreetDirPrefix,varchar(12),YES,,,
294,StreetDirSuffix,varchar(12),YES,,,
295,StreetName,varchar(70),YES,,,
296,StreetNumber,varchar(45),YES,,,
297,StreetNumberNumeric,int(11),YES,,,
298,StreetSuffix,varchar(14),YES,,,
299,SubdivisionName,varchar(70),YES,,,
300,SupplementNumber,int(11),YES,,,
301,TaxAnnualAmount,"decimal(14,2)",YES,,,
302,TaxDeferralDesc,varchar(35),YES,,,
303,TaxDeferralYN,tinyint(1),YES,,,
304,TaxLegalDescription,text,YES,,,
305,TaxOtherAnnualAssessmentAmount,"decimal(14,2)",YES,,,
306,TaxYear,int(11),YES,,,
307,ThirdPartyApprovalYN,tinyint(1),YES,,,
308,TruckDoorDescription,varchar(22),YES,,,
309,TruckDoorTotal,int(11),YES,,,
310,UnitLocation,varchar(23),YES,,,
311,UnitNumber,varchar(45),YES,,,
312,UniversalPropertyId,varchar(148),YES,,,
313,UnparsedAddress,text,YES,,,
314,UnreinforcedMasonryBldgYN,varchar(17),YES,,,
315,UpperLevelAreaTotal,int(11),YES,,,
316,Utilities,varchar(120),YES,,,
317,ViewDescription,varchar(40),YES,,,
318,ViewYN,tinyint(1),YES,,,
319,VineyardArea,varchar(31),YES,,,
320,VirtualTourURLUnbranded,text,YES,,,
321,VirtualTourURLUnbranded2,text,YES,,,
322,VirtualTourURLUnbranded2YN,tinyint(1),YES,,,
323,VirtualTourURLUnbrandedYN,tinyint(1),YES,,,
324,Volts,varchar(24),YES,,,
325,WaOwnerActYN,tinyint(1),YES,,,
326,WalkScore,int(11),YES,,,
327,WarehouseSquareFeet,int(11),YES,,,
328,Warranty,varchar(25),YES,,,
329,WaterBodyName,varchar(70),YES,,,
330,WaterSource,varchar(50),YES,,,
331,WaterfrontFeatures,varchar(30),YES,,,
332,WaterfrontYN,tinyint(1),YES,,,
333,WindowFeatures,varchar(80),YES,,,
334,WithdrawnDate,date,YES,,,
335,WoodedArea,"decimal(14,2)",YES,,,
336,YearBuilt,int(11),YES,,,
337,YearEstablished,int(11),YES,,,
338,Zoning,varchar(45),YES,,,
339,PictureLastDownloadedTimestamp,datetime,YES,,,
340,PictureDownloaded,int(11),NO,MUL,0,
341,PictureDownloadedCount,smallint(4),YES,,,
342,HasPictures,tinyint(2),NO,,0,
343,HoursUntilNextRetry,int(11),YES,,,
344,GeoOverride,int(11),NO,,0,
345,GeoCacheV2Id,int(11),YES,,,
346,GeoAddress,varchar(100),YES,,,
347,GeoCity,varchar(50),YES,,,
348,GeoState,varchar(14),YES,,,
349,GeoZipCode,varchar(10),YES,,,
350,GeoTimestamp,datetime,YES,,,
351,added_timestamp,timestamp,NO,,CURRENT_TIMESTAMP,
352,PriceDropDate,datetime,YES,,,
353,PriceDropFrom,int(8),YES,,,
354,AttributionContact,varchar(120),YES,,,
355,PropertyRecordUpdateTimestamp,timestamp,YES,,,
