,Field,Type,Null,Key,Default,Extra
0,internal_listing_id,varchar(26),NO,PRI,,
1,county,varchar(100),YES,,,
2,absolute_longitude,"decimal(11,6)",YES,,,
3,acceptable_financing,varchar(100),YES,,,
4,acceptable_financing_owner_finance_terms,text,YES,,,
5,acres,"decimal(10,2)",YES,,,
6,agent_id,varchar(26),YES,MUL,,
7,agent_owned,varchar(100),YES,,,
8,ba,varchar(100),YES,,,
9,ba_comm,"decimal(15,2)",YES,,,
10,ba_dualvar_rate,varchar(100),YES,,,
11,back_on_market_date,date,YES,,,
12,back_on_market_timestamp,datetime,YES,,,
13,begin_date,date,YES,,,
14,bonus,"decimal(15,2)",YES,,,
15,branded_virtual_tour,text,YES,,,
16,cancel_date,date,YES,,,
17,city,varchar(100),YES,MUL,,
18,closing_company_fees_closing_company_fee,varchar(100),YES,,,
19,closing_financing_closing_financing_1,varchar(100),YES,,,
20,closing_financing_closing_financing_2,varchar(100),YES,,,
21,closing_financing_closing_financing_3,varchar(100),YES,,,
22,colist_agent_id,varchar(26),YES,MUL,,
23,colist_office_id,varchar(26),YES,,,
24,colistingmemberaddress,varchar(150),YES,,,
25,colistingmemberemail,varchar(150),YES,,,
26,colistingmemberfax,varchar(15),YES,,,
27,colistingmembername,varchar(122),YES,,,
28,colistingmemberphone,varchar(25),YES,,,
29,colistingmembershortid,varchar(15),YES,,,
30,colistingmemberurl,varchar(150),YES,,,
31,colistingofficeaddress,varchar(150),YES,,,
32,colistingofficeemail,varchar(150),YES,,,
33,colistingofficefax,varchar(15),YES,,,
34,colistingofficename,varchar(150),YES,,,
35,colistingofficephone,varchar(25),YES,,,
36,colistingofficeshortid,varchar(15),YES,,,
37,colistingofficeurl,varchar(150),YES,,,
38,compensation_disclaimer,varchar(400),YES,,,
39,concessions_clsgcstprepd,"decimal(23,2)",YES,,,
40,concessions_lump_sum,"decimal(23,2)",YES,,,
41,concessions_repairs,"decimal(23,2)",YES,,,
42,contingency,varchar(100),YES,,,
43,coselling_agency_id,varchar(26),YES,,,
44,coselling_agent_id,varchar(26),YES,,,
45,cosellingmemberaddress,varchar(150),YES,,,
46,cosellingmemberemail,varchar(150),YES,,,
47,cosellingmemberfax,varchar(15),YES,,,
48,cosellingmembername,varchar(122),YES,,,
49,cosellingmemberphone,varchar(25),YES,,,
50,cosellingmembershortid,varchar(15),YES,,,
51,cosellingmemberurl,varchar(150),YES,,,
52,cosellingofficeaddress,varchar(150),YES,,,
53,cosellingofficeemail,varchar(150),YES,,,
54,cosellingofficefax,varchar(15),YES,,,
55,cosellingofficename,varchar(150),YES,,,
56,cosellingofficephone,varchar(25),YES,,,
57,cosellingofficeshortid,varchar(15),YES,,,
58,cosellingofficeurl,varchar(150),YES,,,
59,cust_dualvar_rate,varchar(100),YES,,,
60,customer,varchar(100),YES,,,
61,customer_comm,varchar(20),YES,,,
62,days_on_market,varchar(4),YES,,,
63,directions,varchar(400),YES,,,
64,disclosures_appraisal,varchar(100),YES,,,
65,disclosures_easement,varchar(100),YES,,,
66,disclosures_encroachments,varchar(12),YES,,,
67,disclosures_inspections,varchar(100),YES,,,
68,disclosures_possession_info,text,YES,,,
69,disclosures_right_of_way,varchar(100),YES,,,
70,display_on_public_websites,varchar(1),YES,,,
71,document_count,int(11),YES,,,
72,document_timestamp,datetime,YES,,,
73,earnest_money_fundsholder,varchar(50),YES,,,
74,elem_sch,varchar(100),YES,,,
75,entry_timestamp,datetime,YES,,,
76,existing_financing,varchar(100),YES,,,
77,feeassessments_assessments,varchar(100),YES,,,
78,feeassessments_assessments_info,text,YES,,,
79,feeassessments_hoa_addl_info,text,YES,,,
80,feeassessments_hoa_amount,"decimal(23,2)",YES,,,
81,feeassessments_hoa_fee,varchar(100),YES,,,
82,feeassessments_hoa_frequency,varchar(100),YES,,,
83,feeassessments_sid,varchar(100),YES,,,
84,feeassessments_sid_info,text,YES,,,
85,fuel_type,varchar(100),YES,,,
86,high_sch,varchar(100),YES,,,
87,jhmdl_sch,varchar(100),YES,,,
88,latitude,"decimal(11,6)",YES,,,
89,legal_description,varchar(123),YES,,,
90,list_135,int(11),YES,,,
91,list_agent_board_code,varchar(150),YES,,,
92,list_agent_board_id,varchar(26),YES,,,
93,list_number_main,int(11),YES,,,
94,list_number_prefix,varchar(2),YES,,,
95,list_office_board_code,varchar(150),YES,,,
96,list_office_board_id,varchar(26),YES,,,
97,listing_id,varchar(22),YES,MUL,,
98,listingmemberaddress,varchar(150),YES,,,
99,listingmemberemail,varchar(150),YES,,,
100,listingmemberfax,varchar(15),YES,,,
101,listingmembername,varchar(122),YES,,,
102,listingmemberphone,varchar(25),YES,,,
