,Field,Type,Null,Key,Default,Extra
329,UNIT2_UNITBATHHALF,int(2),YES,,,
330,UNIT2_UNITBATHQTR,int(2),YES,,,
331,UNIT2_UNITBATHSTOTAL,int(2),YES,,,
332,UNIT2_UNITBEDS,int(2),YES,,,
333,UNIT2_UNITCOOLSYSTEM,varchar(37),YES,,,
334,UNIT2_UNITDR,varchar(200),YES,,,
335,UNIT2_UNITDRDIM,varchar(9),YES,,,
336,UNIT2_UNITDRLEVEL,varchar(13),YES,,,
337,UNIT2_UNITE1DIM,varchar(9),YES,,,
338,UNIT2_UNITE1LEVEL,varchar(13),YES,,,
339,UNIT2_UNITE1NAME,varchar(25),YES,,,
340,UNIT2_UNITE2DIM,varchar(9),YES,,,
341,UNIT2_UNITE2LEVEL,varchar(13),YES,,,
342,UNIT2_UNITE2NAME,varchar(25),YES,,,
343,UNIT2_UNITE3DIM,varchar(9),YES,,,
344,UNIT2_UNITE3LEVEL,varchar(13),YES,,,
345,UNIT2_UNITE3NAME,varchar(25),YES,,,
346,UNIT2_UNITE4DIM,varchar(8),YES,,,
347,UNIT2_UNITE4LEVEL,varchar(13),YES,,,
348,UNIT2_UNITE4NAME,varchar(25),YES,,,
349,UNIT2_UNITEXP,int(9),YES,,,
350,UNIT2_UNITFIREPLACELOCATION,varchar(71),YES,,,
351,UNIT2_UNITFIREPLACENUM,int(1),YES,,,
352,UNIT2_UNITFRCHAR,varchar(60),YES,,,
353,UNIT2_UNITFRDIM,varchar(9),YES,,,
354,UNIT2_UNITFRLEVEL,varchar(13),YES,,,
355,UNIT2_UNITKTDIM,varchar(9),YES,,,
356,UNIT2_UNITKTLEVEL,varchar(13),YES,,,
357,UNIT2_UNITLRDIM,varchar(9),YES,,,
358,UNIT2_UNITLRLEVEL,varchar(13),YES,,,
359,UNIT2_UNITMONTHRENT,int(5),YES,,,
360,UNIT2_UNITNUM,int(1),YES,,,
361,UNIT2_UNITNUMUNITS,int(2),YES,,,
362,UNIT2_UNITPARKING,int(2),YES,,,
363,UNIT2_UNITROOMSPEC,varchar(100),YES,,,
364,UNIT2_UNITROOMSTOTAL,int(2),YES,,,
365,UNIT2_UNITSQFT,int(4),YES,,,
366,UNIT3_UNITAMENITIES,varchar(180),YES,,,
367,UNIT3_UNITANNUALRENT,int(8),YES,,,
368,UNIT3_UNITAPPL,varchar(150),YES,,,
369,UNIT3_UNITB1DIM,varchar(9),YES,,,
370,UNIT3_UNITB1LEVEL,varchar(13),YES,,,
371,UNIT3_UNITB2DIM,varchar(9),YES,,,
372,UNIT3_UNITB2LEVEL,varchar(13),YES,,,
373,UNIT3_UNITB3DIM,varchar(6),YES,,,
374,UNIT3_UNITB3LEVEL,varchar(13),YES,,,
375,UNIT3_UNITB4DIM,varchar(5),YES,,,
376,UNIT3_UNITB4LEVEL,varchar(13),YES,,,
377,UNIT3_UNITBATH3QTR,int(2),YES,,,
378,UNIT3_UNITBATHCHAR,varchar(100),YES,,,
379,UNIT3_UNITBATHFULL,int(2),YES,,,
380,UNIT3_UNITBATHHALF,int(2),YES,,,
381,UNIT3_UNITBATHQTR,int(2),YES,,,
382,UNIT3_UNITBATHSTOTAL,int(2),YES,,,
383,UNIT3_UNITBEDS,int(2),YES,,,
384,UNIT3_UNITCOOLSYSTEM,varchar(27),YES,,,
385,UNIT3_UNITDR,varchar(200),YES,,,
386,UNIT3_UNITDRDIM,varchar(9),YES,,,
387,UNIT3_UNITDRLEVEL,varchar(13),YES,,,
388,UNIT3_UNITE1DIM,varchar(9),YES,,,
389,UNIT3_UNITE1LEVEL,varchar(13),YES,,,
390,UNIT3_UNITE1NAME,varchar(25),YES,,,
391,UNIT3_UNITE2DIM,varchar(9),YES,,,
392,UNIT3_UNITE2LEVEL,varchar(13),YES,,,
393,UNIT3_UNITE2NAME,varchar(25),YES,,,
394,UNIT3_UNITE3DIM,varchar(5),YES,,,
395,UNIT3_UNITE3LEVEL,varchar(13),YES,,,
396,UNIT3_UNITE3NAME,varchar(25),YES,,,
397,UNIT3_UNITE4DIM,varchar(9),YES,,,
398,UNIT3_UNITE4LEVEL,varchar(13),YES,,,
399,UNIT3_UNITE4NAME,varchar(25),YES,,,
400,UNIT3_UNITEXP,int(9),YES,,,
401,UNIT3_UNITFIREPLACELOCATION,varchar(60),YES,,,
402,UNIT3_UNITFIREPLACENUM,int(1),YES,,,
403,UNIT3_UNITFRCHAR,varchar(60),YES,,,
404,UNIT3_UNITFRDIM,varchar(5),YES,,,
405,UNIT3_UNITFRLEVEL,varchar(13),YES,,,
406,UNIT3_UNITKTDIM,varchar(9),YES,,,
407,UNIT3_UNITKTLEVEL,varchar(13),YES,,,
408,UNIT3_UNITLRDIM,varchar(9),YES,,,
409,UNIT3_UNITLRLEVEL,varchar(13),YES,,,
410,UNIT3_UNITMONTHRENT,int(5),YES,,,
411,UNIT3_UNITNUM,int(1),YES,,,
412,UNIT3_UNITNUMUNITS,int(2),YES,,,
413,UNIT3_UNITPARKING,int(2),YES,,,
414,UNIT3_UNITROOMSPEC,varchar(102),YES,,,
415,UNIT3_UNITROOMSTOTAL,int(2),YES,,,
416,UNIT3_UNITSQFT,int(4),YES,,,
417,UNIT4_UNITAMENITIES,varchar(175),YES,,,
418,UNIT4_UNITANNUALRENT,int(8),YES,,,
419,UNIT4_UNITAPPL,varchar(150),YES,,,
420,UNIT4_UNITB1DIM,varchar(9),YES,,,
421,UNIT4_UNITB1LEVEL,varchar(13),YES,,,
422,UNIT4_UNITB2DIM,varchar(7),YES,,,
423,UNIT4_UNITB2LEVEL,varchar(13),YES,,,
424,UNIT4_UNITB3DIM,varchar(5),YES,,,
425,UNIT4_UNITB3LEVEL,varchar(13),YES,,,
426,UNIT4_UNITB4DIM,varchar(5),YES,,,
427,UNIT4_UNITB4LEVEL,varchar(13),YES,,,
428,UNIT4_UNITBATH3QTR,int(2),YES,,,
429,UNIT4_UNITBATHCHAR,varchar(100),YES,,,
430,UNIT4_UNITBATHFULL,int(2),YES,,,
431,UNIT4_UNITBATHHALF,int(2),YES,,,
432,UNIT4_UNITBATHQTR,int(2),YES,,,
433,UNIT4_UNITBATHSTOTAL,int(2),YES,,,
434,UNIT4_UNITBEDS,int(2),YES,,,
435,UNIT4_UNITCOOLSYSTEM,varchar(27),YES,,,
436,UNIT4_UNITDR,varchar(200),YES,,,
437,UNIT4_UNITDRDIM,varchar(7),YES,,,
438,UNIT4_UNITDRLEVEL,varchar(13),YES,,,
439,UNIT4_UNITE1DIM,varchar(6),YES,,,
440,UNIT4_UNITE1LEVEL,varchar(13),YES,,,
441,UNIT4_UNITE1NAME,varchar(25),YES,,,
442,UNIT4_UNITE2DIM,varchar(5),YES,,,
443,UNIT4_UNITE2LEVEL,varchar(13),YES,,,
444,UNIT4_UNITE2NAME,varchar(25),YES,,,
445,UNIT4_UNITE3DIM,varchar(5),YES,,,
446,UNIT4_UNITE3LEVEL,varchar(13),YES,,,
447,UNIT4_UNITE3NAME,varchar(25),YES,,,
448,UNIT4_UNITE4DIM,varchar(5),YES,,,
449,UNIT4_UNITE4LEVEL,varchar(13),YES,,,
450,UNIT4_UNITE4NAME,varchar(25),YES,,,
451,UNIT4_UNITEXP,int(9),YES,,,
452,UNIT4_UNITFIREPLACELOCATION,varchar(60),YES,,,
453,UNIT4_UNITFIREPLACENUM,int(1),YES,,,
454,UNIT4_UNITFRCHAR,varchar(60),YES,,,
455,UNIT4_UNITFRDIM,varchar(7),YES,,,
456,UNIT4_UNITFRLEVEL,varchar(13),YES,,,
457,UNIT4_UNITKTDIM,varchar(7),YES,,,
458,UNIT4_UNITKTLEVEL,varchar(13),YES,,,
459,UNIT4_UNITLRDIM,varchar(9),YES,,,
460,UNIT4_UNITLRLEVEL,varchar(13),YES,,,
461,UNIT4_UNITMONTHRENT,int(5),YES,,,
462,UNIT4_UNITNUM,int(1),YES,,,
463,UNIT4_UNITNUMUNITS,int(2),YES,,,
464,UNIT4_UNITPARKING,int(2),YES,,,
465,UNIT4_UNITROOMSPEC,varchar(100),YES,,,
466,UNIT4_UNITROOMSTOTAL,int(2),YES,,,
467,UNIT4_UNITSQFT,int(4),YES,,,
468,CMUSTYLE,varchar(200),YES,,,
469,CURRENTUSE,varchar(255),YES,,,
470,INCOMETOTALANN,"decimal(10,2)",YES,,,
471,INCOMETOTALANN1,"decimal(10,2)",YES,,,
472,INCOMETOTALANN2,"decimal(10,2)",YES,,,
473,INCOMETOTALANN3,"decimal(10,2)",YES,,,
474,INCOMETOTALANN4,"decimal(10,2)",YES,,,
475,INCOMETOTALANN5,"decimal(10,2)",YES,,,
476,INCOMETOTALANN6,"decimal(10,2)",YES,,,
477,INCOMETOTALANN7,"decimal(10,2)",YES,,,
478,INCOMETOTALMON,"decimal(10,2)",YES,,,
479,InterestRatePercent,"decimal(4,2)",YES,,,
480,MISCELLANEOUS,varchar(100),YES,,,
481,NetIncome,"decimal(10,2)",YES,,,
482,NUMROOMSUNIT1,int(2),YES,,,
483,NUMROOMSUNIT2,int(2),YES,,,
484,NUMROOMSUNIT3,int(2),YES,,,
485,NUMUNITS1,int(2),YES,,,
486,NUMUNITS2,int(2),YES,,,
487,NUMUNITS3,int(2),YES,,,
488,NUMUNITS4,int(2),YES,,,
489,NUMUNITS5,int(2),YES,,,
490,NUMUNITS6,int(2),YES,,,
491,NUMUNITS7,int(2),YES,,,
492,PrincipalInterestTaxes,"decimal(10,2)",YES,,,
493,RENTRATE,varchar(40),YES,,,
494,SALEINCLUDES,varchar(83),YES,,,
495,SQFTFINISHEDBUILDING,int(10),YES,,,
496,UNIT1RENTMON,"decimal(10,2)",YES,,,
497,UNIT2RENTMON,"decimal(10,2)",YES,,,
498,UNIT3RENTMON,"decimal(10,2)",YES,,,
499,UNIT4RENTMON,"decimal(10,2)",YES,,,
500,UNIT5RENTMON,"decimal(10,2)",YES,,,
501,UNIT6RENTMON,"decimal(10,2)",YES,,,
502,UNIT7RENTMON,"decimal(10,2)",YES,,,
503,UNITNUMEFFIC,int(2),YES,,,
504,UTILITIESCOM,varchar(125),YES,,,
505,BuilderRestrict,varchar(10),YES,,,
506,DevelopmentStatusLong,varchar(25),YES,,,
507,FRONTDIM,int(5),YES,,,
508,IMPROVEMENTS,varchar(75),YES,,,
509,IsDevelopment,int(1),YES,,,
510,LANDINCLUSIONS,varchar(125),YES,,,
511,LEFTDIM,int(5),YES,,,
512,LOTSIZEMIN,varchar(15),YES,,,
513,MaximumAcres,"decimal(10,2)",YES,,,
514,MinimumAcres,"decimal(10,2)",YES,,,
515,PLATRECORDED,varchar(1),YES,,,
516,RearDimensions,int(4),YES,,,
517,RestrictToBuilders,varchar(150),YES,,,
518,RIGHTDIM,int(5),YES,,,
519,TotalLotsAvailable,int(3),YES,,,
520,UtilitiesDescription,varchar(150),YES,,,
521,PictureLastDownloadedTimestamp,datetime,YES,MUL,,
522,PictureDownloaded,int(11),NO,MUL,0,
523,PictureDownloadedCount,smallint(4),YES,,,
524,HasPictures,tinyint(2),NO,,0,
525,HoursUntilNextRetry,int(11),YES,,,
526,input_warning,varchar(200),YES,,,
527,input_warning_override,varchar(200),YES,,,
528,listAgent1NRDSMemberID,varchar(50),YES,MUL,,
529,listAgent2NRDSMemberID,varchar(50),YES,MUL,,
530,listOfficeNRDSOfficeID,varchar(50),YES,,,
531,salesAgent1NRDSMemberID,varchar(50),YES,,,
532,salesOfficeNRDSOfficeID,varchar(50),YES,,,
533,table,varchar(75),YES,,,
534,DOMModificationTimestamp,datetime,YES,,,
535,isDeleted,tinyint(1),YES,,,
536,listAgent1_MUI,bigint(20),YES,MUL,,
537,listAgent2_MUI,bigint(20),YES,,,
538,listOffice_MUI,bigint(20),YES,,,
539,matrixModificationTimestamp,datetime,YES,,,
540,matrixTesting,tinyint(1),YES,,,
