,Field,Type,Null,Key,Default,Extra
0,AboveGradeFinishedArea,"decimal(14,2)",YES,,,
1,AboveGradeFinishedAreaSource,varchar(40),YES,,,
2,AccessibilityFeatures,varchar(30),YES,,,
3,AccesstoRail,varchar(40),YES,,,
4,Age,int(11),YES,,,
5,AgreementType2,varchar(24),YES,,,
6,AgreementTypeDescription,varchar(24),YES,,,
7,AnnualRentalIncome,"decimal(11,0)",YES,,,
8,AnnualVillageTaxYr,int(11),YES,,,
9,AnnualVillageTaxes,int(11),YES,,,
10,Appliances,varchar(209),YES,,,
11,Application,varchar(200),YES,,,
12,ApplicationFee,"decimal(10,0)",YES,,,
13,ApplicationURL,varchar(120),YES,,,
14,ApprxInventoryAmount,int(11),YES,,,
15,ArenaSize,varchar(120),YES,,,
16,AssocFeePerMonth,varchar(32),YES,,,
17,Association,varchar(70),YES,,,
18,AssociationAmenities,varchar(230),YES,,,
19,AssociationFee,"decimal(10,0)",YES,,,
20,AssociationFeeFrequency,varchar(40),YES,,,
21,AssociationFeeIncludes,varchar(200),YES,,,
22,AssociationFeeYear,varchar(31),YES,,,
23,AvailabilityDate,date,YES,,,
24,Barn,varchar(40),YES,,,
25,BarnFeatures,varchar(200),YES,,,
26,BarrierFree,varchar(40),YES,,,
27,Basement,varchar(200),YES,,,
28,Basement12Baths,int(11),YES,,,
29,BasementBedrooms,int(11),YES,,,
30,BasementFullBaths,int(11),YES,,,
31,Bathrooms,"decimal(5,2)",YES,,,
32,BathroomsFull,int(11),YES,,,
33,BathroomsHalf,int(11),YES,,,
34,BathroomsOneQuarter,int(11),YES,,,
35,BathroomsThreeQuarter,int(11),YES,,,
36,Bedroom2,varchar(60),YES,,,
37,Bedroom3,varchar(60),YES,,,
38,Bedroom4,varchar(60),YES,,,
39,Bedroom5,varchar(60),YES,,,
40,BedroomsTotal,int(11),YES,,,
41,BelowGradeFinishedArea,"decimal(14,2)",YES,,,
42,BelowGradeFinishedAreaSource,varchar(40),YES,,,
43,BoardLoaded,varchar(21),YES,,,
44,BreakfastRoom,varchar(60),YES,,,
45,BrokerApproved,tinyint(1),YES,,,
46,BrokerCode,varchar(26),YES,,,
47,BuilderName,varchar(35),YES,,,
48,BuildingRestriction,varchar(40),YES,,,
49,BuildingSF,varchar(120),YES,,,
50,BuildingValue,int(11),YES,,,
51,BusinessName,varchar(120),YES,,,
52,BuyerAgencyCompensation,varchar(30),YES,,,
53,BuyerAgencyCompensationType,varchar(30),YES,,,
54,BuyerAgentComp,varchar(120),YES,,,
55,BuyerAgentFullName,varchar(80),YES,,,
56,BuyerAgentKeyNumeric,int(11),YES,,,
57,BuyerAgentMlsId,varchar(32),YES,,,
58,BuyerFinancing,varchar(24),YES,,,
59,BuyerOfficeKeyNumeric,int(11),YES,,,
60,BuyerOfficeMlsId,varchar(32),YES,,,
61,BuyerOfficeName,varchar(120),YES,,,
62,CancelationDate,date,YES,,,
63,CeilingHeight,varchar(23),YES,,,
64,CertOccuExpDate,date,YES,,,
65,City,varchar(41),YES,,,
66,CityTwpVillage,varchar(40),YES,,,
67,ClassARoad,varchar(40),YES,,,
68,ClearCeilingHeight,"decimal(10,0)",YES,,,
69,ClientPortalURL,text,YES,,,
70,CloseDate,date,YES,,,
71,ClosePrice,"decimal(12,2)",YES,,,
72,ClosestFreeway,varchar(35),YES,,,
73,CoBuyerAgentFullName,varchar(80),YES,,,
74,CoBuyerAgentKeyNumeric,int(11),YES,,,
75,CoBuyerAgentMlsId,varchar(32),YES,,,
76,CoBuyerOfficeKeyNumeric,int(11),YES,,,
77,CoBuyerOfficeMlsId,varchar(32),YES,,,
78,CoBuyerOfficeName,varchar(120),YES,,,
79,CoListAgentFullName,varchar(80),YES,,,
80,CoListAgentKeyNumeric,int(11),YES,,,
81,CoListAgentMlsId,varchar(32),YES,,,
82,CoListOfficeKeyNumeric,int(11),YES,,,
83,CoListOfficeMlsId,varchar(32),YES,,,
84,CoListOfficeName,varchar(70),YES,,,
85,CommZoning,varchar(40),YES,,,
86,CommissionComments,varchar(60),YES,,,
87,Concession,varchar(40),YES,,,
88,ConcessionAmount,"decimal(10,0)",YES,,,
89,Condo,varchar(200),YES,,,
90,ConstructionMaterials,varchar(230),YES,,,
91,ConstructionStatus,varchar(40),YES,,,
92,ContactNameWebsite,varchar(80),YES,,,
93,ContingentDate,date,YES,,,
94,ContingentExpirationDate,date,YES,,,
95,ContractStatusChangeDate,date,YES,,,
96,Cooling,varchar(200),YES,,,
97,Corporation,varchar(40),YES,,,
98,CostofGoodsSold,int(11),YES,,,
99,CountyOrParish,varchar(41),YES,,,
100,CreditReport,varchar(40),YES,,,
101,CropLease,varchar(40),YES,,,
102,CropsIncludedYN,tinyint(1),YES,,,
103,CrossStreet,varchar(50),YES,,,
104,CumulativeDaysOnMarket,int(11),YES,,,
105,DaysOnMarket,int(11),YES,,,
106,DegreeComplete,varchar(40),YES,,,
107,Deposit,"decimal(12,0)",YES,,,
108,DiningRoom,varchar(200),YES,,,
109,Directions,text,YES,,,
110,Disclaimer,text,YES,,,
111,DrivewayPermitReq,varchar(40),YES,,,
112,DualVariableCompensationYN,tinyint(1),YES,,,
113,Easement,varchar(70),YES,,,
