,Field,Type,Null,Key,Default,Extra
0,mls_num,varchar(15),NO,PRI,,
1,system_id,int(10),NO,UNI,,
2,price_per_sqft,"decimal(11,2)",YES,,,
3,state,varchar(2),YES,,,
4,address,varchar(100),YES,,,
5,address_direction,varchar(2),YES,,,
6,address_number,varchar(15),YES,,,
7,address_search_number,int(10),YES,,,
8,address_street,varchar(50),YES,,,
9,allow_avm,varchar(3),YES,,,
10,allow_blogging,varchar(3),YES,,,
11,area_description,varchar(244),YES,,,
12,assessment_amount,int(10),YES,,,
13,assessment_year,smallint(5),YES,,,
14,attachment_count,int(10),YES,,,
15,auction,varchar(10),YES,,,
16,baths__12,smallint(3),YES,,,
17,baths__full,smallint(3),YES,,,
18,baths__total,int(10),YES,,,
19,bedrooms__total,smallint(3),YES,,,
20,block,varchar(25),YES,,,
21,branded_tour_url_1,text,YES,,,
22,branded_tour_url_2,text,YES,,,
23,broker_attrib_contact,varchar(80),YES,,,
24,buyer_agency,"decimal(11,2)",YES,,,
25,buyer_agency_type,varchar(5),YES,,,
26,city,varchar(50),YES,,,
27,co_list_agent,int(10),YES,,,
28,co_list_office,smallint(5),YES,,,
29,comp_only,varchar(1),YES,,,
30,comp_type,varchar(1),YES,,,
31,compensation_based_on,varchar(17),YES,,,
32,concession__amount,"decimal(18,2)",YES,,,
33,contingencies,varchar(127),YES,,,
34,county,varchar(15),YES,,,
35,county_dd,varchar(10),YES,,,
36,covenants,varchar(7),YES,,,
37,current_use,varchar(1),YES,,,
38,date__active_under_contr,date,YES,,,
39,date__auction,date,YES,,,
40,date__available,date,YES,,,
41,date__closed,date,YES,,,
42,date__deleted,date,YES,,,
43,date__document,date,YES,,,
44,date__entered,datetime,YES,,,
45,date__expiration,date,YES,,,
46,date__leased,date,YES,,,
47,date__mls_list,date,YES,,,
48,date__pending,date,YES,,,
49,date__photo,date,YES,,,
50,date__price_change,date,YES,,,
51,date__showings_begin,date,YES,,,
52,date__status_change,date,YES,,,
53,date__terminated,date,YES,,,
54,date__updated,datetime,YES,,,
55,date__withdrawn,date,YES,,,
56,delayed_showing,varchar(75),YES,,,
57,directions,varchar(307),YES,,,
58,display_address__interne,varchar(3),YES,,,
59,doc_timestamp,datetime,YES,,,
60,documents_available,varchar(347),YES,,,
61,dom,int(10),YES,,,
62,domls,int(10),YES,,,
63,electric,varchar(118),YES,,,
64,equipment,varchar(240),YES,,,
65,expenses__taxes,int(10),YES,,,
66,exposure,varchar(27),YES,,,
67,fee,"decimal(11,2)",YES,,,
68,fee_2,"decimal(8,2)",YES,,,
69,fee_2_frequency,varchar(9),YES,,,
70,fee_2_includes,varchar(113),YES,,,
71,fee_3,"decimal(13,2)",YES,,,
72,fee_3_frequency,varchar(10),YES,,,
73,fee_3_includes,varchar(100),YES,,,
74,fee_frequency,varchar(9),YES,,,
75,fee_includes,varchar(151),YES,,,
76,fee_includes_legacy,varchar(92),YES,,,
77,financial_terms,smallint(3),YES,,,
78,financing,varchar(161),YES,,,
79,first_photo_add_timestamp,datetime,YES,,,
80,flood_zone,varchar(7),YES,,,
81,footprint,varchar(25),YES,,,
82,foreclosedbankownedreo,varchar(30),YES,,,
83,garage_capacity,"decimal(6,0)",YES,,,
84,geo_address_line,varchar(255),YES,,,
85,geo_latitude,"decimal(18,15)",YES,,,
86,geo_longitude,"decimal(19,15)",YES,,,
87,geo_match_code,smallint(3),YES,,,
88,geo_matched_method,smallint(3),YES,,,
89,geo_postal_code,varchar(10),YES,,,
90,geo_primary_city,varchar(100),YES,,,
91,geo_quality,"decimal(12,8)",YES,,,
92,geo_secondary_city,varchar(100),YES,,,
93,geo_subdivision,varchar(2),YES,,,
94,geo_update_timestamp,datetime,YES,,,
95,geo_zoom_level,"decimal(2,0)",YES,,,
96,gross_income,int(10),YES,,,
97,homescom,varchar(10),YES,,,
98,hotsheet_date,date,YES,,,
99,idx_include,varchar(19),YES,,,
100,input_of_owner_name,varchar(5),YES,,,
101,items_excluded,varchar(153),YES,,,
102,la1agent_address2,varchar(50),YES,,,
103,la1agent_city,varchar(50),YES,,,
104,la1agent_email,varchar(50),YES,,,
105,la1agent_first_name,varchar(50),YES,,,
106,la1agent_last_name,varchar(50),YES,,,
107,la1agent_logon_name,varchar(20),YES,,,
108,la1agent_middle_initial,varchar(1),YES,,,
109,la1agent_phone1_countryid,int(10),YES,,,
110,la1agent_phone1_extension,varchar(5),YES,,,
111,la1agent_phone1_number,varchar(30),YES,,,
112,la1agent_phone2_countryid,int(10),YES,,,
113,la1agent_phone2_extension,varchar(5),YES,,,
114,la1agent_phone2_number,varchar(30),YES,,,
115,la1agent_phone3_countryid,int(10),YES,,,
116,la1agent_phone3_extension,varchar(5),YES,,,
117,la1agent_phone3_number,varchar(30),YES,,,
118,la1agent_phone4_countryid,int(10),YES,,,
119,la1agent_phone4_extension,varchar(5),YES,,,
120,la1agent_phone4_number,varchar(30),YES,,,
121,la1agent_phone5_countryid,int(10),YES,,,
122,la1agent_phone5_extension,varchar(5),YES,,,
123,la1agent_phone5_number,varchar(30),YES,,,
124,la1agent_state,varchar(2),YES,,,
125,la1agent_status,varchar(1),YES,,,
126,la1agent_type,smallint(3),YES,,,
127,la1agent_url,varchar(80),YES,,,
128,la1agent_zip,varchar(20),YES,,,
129,la1agentaddressstreetname,varchar(50),YES,,,
130,la1agentphone1description,varchar(5),YES,,,
131,la1agentphone2description,varchar(5),YES,,,
132,la1agentphone3description,varchar(5),YES,,,
133,la1agentphone4description,varchar(5),YES,,,
134,la1agentphone5description,varchar(5),YES,,,
135,la1current_realtor_board,varchar(100),YES,,,
136,la1user_code,varchar(20),YES,MUL,,
137,la2agent_address2,varchar(50),YES,,,
138,la2agent_city,varchar(50),YES,,,
139,la2agent_email,varchar(50),YES,,,
140,la2agent_first_name,varchar(50),YES,,,
141,la2agent_last_name,varchar(50),YES,,,
142,la2agent_middle_initial,varchar(1),YES,,,
143,la2agent_phone1_countryid,int(10),YES,,,
144,la2agent_phone1_extension,varchar(5),YES,,,
145,la2agent_phone1_number,varchar(30),YES,,,
146,la2agent_phone2_countryid,int(10),YES,,,
147,la2agent_phone2_extension,varchar(5),YES,,,
148,la2agent_phone2_number,varchar(30),YES,,,
149,la2agent_phone3_countryid,int(10),YES,,,
150,la2agent_phone3_extension,varchar(5),YES,,,
151,la2agent_phone3_number,varchar(30),YES,,,
152,la2agent_phone4_countryid,int(10),YES,,,
153,la2agent_phone4_extension,varchar(5),YES,,,
154,la2agent_phone4_number,varchar(30),YES,,,
155,la2agent_phone5_countryid,int(10),YES,,,
156,la2agent_phone5_extension,varchar(5),YES,,,
157,la2agent_phone5_number,varchar(30),YES,,,
158,la2agent_state,varchar(2),YES,,,
159,la2agent_status,varchar(1),YES,,,
160,la2agent_type,smallint(3),YES,,,
161,la2agent_url,varchar(80),YES,,,
162,la2agent_zip,varchar(20),YES,,,
163,la2agentaddressstreetname,varchar(50),YES,,,
164,la2agentphone1description,varchar(5),YES,,,
165,la2agentphone2description,varchar(5),YES,,,
166,la2agentphone3description,varchar(5),YES,,,
167,la2agentphone4description,varchar(5),YES,,,
168,la2agentphone5description,varchar(5),YES,,,
169,la2current_realtor_board,varchar(100),YES,,,
170,la2user_code,varchar(20),YES,MUL,,
171,latitude,varchar(100),YES,,,
172,lease_agent,varchar(10),YES,,,
173,list_agent,int(10),YES,MUL,,
174,listed_in_other_prop_type,varchar(1),YES,,,
175,listhub,varchar(10),YES,,,
176,listing_office,smallint(5),YES,,,
177,listing_service,varchar(5),YES,,,
178,listing_status,varchar(21),YES,,,
179,listing_type,varchar(25),YES,,,
180,lo1board_id,int(10),YES,,,
181,lo1brokerageexpirationdat,varchar(50),YES,,,
182,lo1brokeragelicensenumber,varchar(50),YES,,,
183,lo1brokeragelicensestate,varchar(50),YES,,,
184,lo1buyer_name_entry,varchar(50),YES,,,
185,lo1concessions_entry,varchar(50),YES,,,
186,lo1contact_name,varchar(50),YES,,,
187,lo1contact_phone,varchar(50),YES,,,
188,lo1homescom,varchar(100),YES,,,
189,lo1legacy_board,varchar(100),YES,,,
190,lo1listhub,varchar(10),YES,,,
191,lo1main_office_id,int(10),YES,,,
192,lo1nerencom,varchar(10),YES,,,
