,Field,Type,Null,Key,Default,Extra
0,Matrix_Unique_ID,bigint(19),NO,PRI,,
1,AutoSoldYN,tinyint(1),YES,,,
2,Basement,text,YES,,,
3,BuyerAgentAOR,varchar(75),YES,,,
4,BuyerAgentBrokerKeyNumeric,bigint(19),YES,,,
5,BuyerAgentBrokerMlsId,varchar(25),YES,,,
6,BuyerAgentFirstName,varchar(50),YES,,,
7,BuyerAgentKeyNumeric,bigint(19),YES,,,
8,BuyerAgentLastName,varchar(50),YES,,,
9,BuyerAgentMainOfficeKeyNumeric,bigint(19),YES,,,
10,BuyerAgentMainOfficeMlsId,varchar(25),YES,,,
11,BuyerAgentMlsId,varchar(25),YES,,,
12,BuyerAgentStateLicense,varchar(50),YES,,,
13,BuyerFinancing,text,YES,,,
14,BuyerOfficeAOR,varchar(75),YES,,,
15,BuyerOfficeKeyNumeric,bigint(19),YES,,,
16,BuyerOfficeMlsId,varchar(25),YES,,,
17,BuyerOfficeName,varchar(255),YES,,,
18,BuyerOfficeStateLicense,varchar(50),YES,,,
19,CancelationDate,datetime,YES,,,
20,CloseDate,datetime,YES,,,
21,ClosePrice,"decimal(16,2)",YES,,,
22,CoBuyerAgentAOR,varchar(75),YES,,,
23,CoBuyerAgentBrokerKeyNumeric,bigint(19),YES,,,
24,CoBuyerAgentBrokerMlsId,varchar(25),YES,,,
25,CoBuyerAgentFirstName,varchar(50),YES,,,
26,CoBuyerAgentKeyNumeric,bigint(19),YES,,,
27,CoBuyerAgentLastName,varchar(50),YES,,,
28,CoBuyerAgentMainOfficeKeyNumeric,bigint(19),YES,,,
29,CoBuyerAgentMainOfficeMlsId,varchar(25),YES,,,
30,CoBuyerAgentMlsId,varchar(25),YES,,,
31,CoBuyerAgentStateLicense,varchar(50),YES,,,
32,CoBuyerOfficeAOR,varchar(75),YES,,,
33,CoBuyerOfficeKeyNumeric,bigint(19),YES,,,
34,CoBuyerOfficeMlsId,varchar(25),YES,,,
35,CoBuyerOfficeName,varchar(255),YES,,,
36,CoBuyerOfficeStateLicense,varchar(50),YES,,,
37,CommonInterest,varchar(75),YES,,,
38,ConcessionsAmount,int(11),YES,,,
39,ConcessionsComments,varchar(200),YES,,,
40,Contingency,text,YES,,,
41,DocumentNumber,varchar(50),YES,,,
42,EstimatedBuyerAgentAOR,varchar(75),YES,,,
43,EstimatedBuyerAgentFirstName,varchar(20),YES,,,
44,EstimatedBuyerAgentKeyNumeric,bigint(19),YES,,,
45,EstimatedBuyerAgentLastName,varchar(20),YES,,,
46,EstimatedBuyerAgentMlsId,varchar(25),YES,,,
47,EstimatedBuyerAgentStateLicense,varchar(50),YES,,,
48,EstimatedBuyerFinancing,text,YES,,,
49,EstimatedBuyerOfficeAOR,varchar(75),YES,,,
50,EstimatedBuyerOfficeKeyNumeric,bigint(19),YES,,,
51,EstimatedBuyerOfficeMlsId,varchar(25),YES,,,
52,EstimatedBuyerOfficeName,varchar(255),YES,,,
53,EstimatedBuyerOfficeStateLicense,varchar(50),YES,,,
54,EstimatedCloseDate,datetime,YES,,,
