,Field,Type,Null,Key,Default,Extra
423,TaxBookNumber,varchar(45),YES,,,
424,TaxLegalDescription,text,YES,,,
425,TaxLot,varchar(45),YES,,,
426,TaxOtherAnnualAssessmentAmount,"decimal(13,2)",YES,,,
427,TaxYear,int(11),YES,,,
428,TenantPays,text,YES,,,
429,Topography,text,YES,,,
430,TotalActualRent,"decimal(13,2)",YES,,,
431,Township,varchar(70),YES,,,
432,TransactionBrokerCompensation,varchar(45),YES,,,
433,TransactionBrokerCompensationType,varchar(45),YES,,,
434,TrashExpense,"decimal(13,2)",YES,,,
435,UnitNumber,varchar(45),YES,,,
436,UniversalPropertyId,varchar(148),YES,,,
437,UnparsedAddress,text,YES,,,
438,Utilities,text,YES,,,
439,VacancyAllowance,int(11),YES,,,
440,VacancyAllowanceRate,"decimal(4,2)",YES,,,
441,Vegetation,text,YES,,,
442,VideosChangeTimestamp,datetime,YES,,,
443,VideosCount,int(11),YES,,,
444,View,text,YES,,,
445,ViewYN,tinyint(1),YES,,,
446,VirtualTourURLBranded,text,YES,,,
447,VirtualTourURLUnbranded,text,YES,,,
448,WaterBodyName,varchar(70),YES,,,
449,WaterSewerExpense,"decimal(13,2)",YES,,,
450,WaterSource,text,YES,,,
451,WaterfrontFeatures,text,YES,,,
452,WaterfrontYN,tinyint(1),YES,,,
453,WindowFeatures,text,YES,,,
454,WoodedArea,"decimal(13,2)",YES,,,
455,YearBuilt,int(11),YES,MUL,,
456,YearBuiltDetails,text,YES,,,
457,YearBuiltEffective,int(11),YES,,,
458,YearBuiltSource,varchar(80),YES,,,
459,YearEstablished,int(11),YES,,,
460,YearsCurrentOwner,int(11),YES,,,
461,Zoning,varchar(45),YES,,,
462,ZoningDescription,text,YES,,,
463,PictureLastDownloadedTimestamp,datetime,YES,,,
464,PictureDownloaded,int(11),NO,MUL,0,
465,PictureDownloadedCount,smallint(4),YES,,,
466,HasPictures,tinyint(2),NO,,0,
467,HoursUntilNextRetry,int(11),YES,,,
468,GeoOverride,int(11),NO,,0,
469,GeoCacheV2Id,int(11),YES,,,
470,GeoAddress,varchar(100),YES,,,
471,GeoCity,varchar(50),YES,,,
472,GeoState,varchar(14),YES,,,
473,GeoZipCode,varchar(10),YES,,,
474,GeoTimestamp,datetime,YES,,,
475,added_timestamp,timestamp,NO,,CURRENT_TIMESTAMP,
476,PriceDropDate,datetime,YES,,,
477,PriceDropFrom,int(8),YES,,,
