,Field,Type,Null,Key,Default,Extra
0,listing_rid,int(10),NO,PRI,,
1,county,varchar(16),YES,,,
2,911_address,varchar(40),YES,,,
3,acres,"decimal(14,2)",YES,,,
4,ag_district,varchar(20),YES,,,
5,ag_district_discl,varchar(20),YES,,,
6,age,int(10),YES,,,
7,area,varchar(19),YES,,,
8,association,varchar(50),YES,,,
9,available_date,date,YES,,,
10,board_loaded,varchar(3),YES,,,
11,broker_approved,varchar(14),YES,,,
12,buyer_agency,varchar(20),YES,,,
13,commission_3,varchar(20),YES,,,
14,commission_comments,varchar(200),YES,,,
15,contingent_date,date,YES,,,
16,contingent_expiration_date,date,YES,,,
17,days_on_market,int(4),YES,,,
18,directions,varchar(278),YES,,,
19,entered_by_mls_id,varchar(12),YES,,,
20,entry_date,datetime,YES,,,
21,expiration_date,date,YES,,,
22,financing_comments,varchar(30),YES,,,
23,fips_code,int(10),YES,,,
24,inactive_date,date,YES,,,
25,last_modified_date_time,datetime,YES,,,
26,latitude,"decimal(12,8)",YES,,,
27,lease_type,varchar(5),YES,,,
28,listing_agent_first_name,varchar(12),YES,,,
29,listing_agent_last_name,varchar(30),YES,,,
30,listing_agent_mls_id,varchar(12),YES,,,
31,listing_agent_number,int(10),YES,MUL,,
32,listing_co_agent_mls_id,varchar(12),YES,,,
33,listing_co_agent_number,int(10),YES,,,
34,listing_co_office_mls_id,varchar(12),YES,,,
35,listing_co_office_name,varchar(100),YES,,,
36,listing_co_office_number,int(10),YES,,,
37,listing_date,date,YES,,,
38,listing_number,int(10),YES,MUL,,
39,listing_number_display,varchar(25),YES,,,
40,listing_office_mls_id,varchar(12),YES,,,
41,listing_office_name,varchar(100),YES,MUL,,
42,listing_price,"decimal(12,2)",YES,,,
43,listingoffice_number,int(10),YES,,,
44,longitude,"decimal(12,8)",YES,,,
45,lot_measurement,varchar(5),YES,,,
46,lot_square_footage,"decimal(14,2)",YES,,,
47,map_page,varchar(10),YES,,,
48,marketing_remark,text,YES,,,
49,multiple_listing_service,varchar(37),YES,,,
50,non_member_sales_agent_name,varchar(30),YES,,,
51,non_member_sales_office_name,varchar(30),YES,,,
