,Field,Type,Null,Key,Default,Extra
0,mls_num,varchar(10),NO,PRI,,
1,source_sqft,varchar(16),YES,,,
2,hoa_name,varchar(70),YES,,,
3,address,varchar(36),YES,,,
4,address_2,varchar(50),YES,,,
5,address_direction,varchar(2),YES,,,
6,address_number,varchar(15),YES,,,
7,address_search_number,int(10),YES,,,
8,address_street,varchar(50),YES,,,
9,agent_office_phone,varchar(15),YES,,,
10,area,varchar(5),YES,,,
11,city,varchar(50),YES,,,
12,class,varchar(24),YES,,,
13,county,varchar(14),YES,,,
14,county_acctnoadnum,varchar(25),YES,,,
15,cumulative_dom,int(10),YES,,,
16,dom,int(10),YES,,,
17,instdir,varchar(256),YES,,,
18,la1agent_email,varchar(200),YES,,,
19,la1agent_first_name,varchar(15),YES,,,
20,la1agent_last_name,varchar(20),YES,,,
21,last_list_price,int(10),YES,,,
22,latitude,"decimal(20,6)",YES,,,
23,legal_description,varchar(199),YES,,,
24,list_price,int(10),YES,,,
25,listing_agent_id,varchar(20),YES,MUL,,
26,listing_office_1,varchar(10),YES,MUL,,
27,listoffcaddrssstreetnumber,varchar(15),YES,,,
28,listoffceaddressstreetname,varchar(50),YES,,,
29,listoffice_city,varchar(50),YES,,,
30,listoffice_email,varchar(50),YES,,,
31,listoffice_phone_number,varchar(20),YES,,,
32,listoffice_state,varchar(2),YES,,,
33,listoffice_type,varchar(30),YES,,,
34,listoffice_zip5,varchar(5),YES,,,
35,lo1office_abbreviation,varchar(10),YES,,,
36,lo1office_name,varchar(50),YES,,,
37,longitude,"decimal(20,6)",YES,,,
38,lot_dimensions,varchar(25),YES,,,
39,lot_size,varchar(25),YES,,,
40,mapsco_grid,varchar(5),YES,,,
41,ph_to_show,varchar(25),YES,,,
42,photo_count,int(10),YES,,,
43,phototimestamp,datetime,YES,,,
44,potential_short_sale,varchar(3),YES,,,
45,price_date,datetime,YES,,,
46,pricesqft,"decimal(18,2)",YES,,,
47,remarks,text,YES,,,
48,rets_list_agent_id,varchar(100),YES,,,
49,rets_list_office_id,varchar(100),YES,,,
50,search_price,int(10),YES,,,
51,short_sale_info,varchar(29),YES,,,
52,showing_contact,varchar(10),YES,,,
53,source_sqft_acre,varchar(10),YES,,,
