,Field,Type,Null,Key,Default,Extra
0,APIModificationTimestamp,datetime,YES,,,
1,AccessibilityFeatures,text,YES,,,
2,Appliances,text,YES,,,
3,ArchitecturalStyle,text,YES,,,
4,AssociationFee,"decimal(14,2)",YES,,,
5,AssociationFeeFrequency,varchar(45),YES,,,
6,AssociationFeeIncludes,text,YES,,,
7,AssociationYN,tinyint(1),YES,,,
8,AttachedGarageYN,tinyint(1),YES,,,
9,BK20_LA1_Address2,varchar(70),YES,,,
10,BK20_LA1_AddressStreet,varchar(70),YES,,,
11,BK20_LA1_City,varchar(70),YES,,,
12,BK20_LA1_PhoneNumber1CountryCodeId,varchar(30),YES,,,
13,BK20_LA1_PhoneNumber2CountryCodeId,varchar(30),YES,,,
14,BK20_LA1_PhoneNumber3CountryCodeId,varchar(30),YES,,,
15,BK20_LA1_PhoneNumber4CountryCodeId,varchar(30),YES,,,
16,BK20_LA1_PhoneNumber5CountryCodeId,varchar(30),YES,,,
17,BK20_LA1_State,varchar(22),YES,,,
18,BK20_LA1_Zip,varchar(40),YES,,,
19,BK20_LA2_Address2,varchar(70),YES,,,
20,BK20_LA2_AddressStreet,varchar(70),YES,,,
21,BK20_LA2_City,varchar(70),YES,,,
22,BK20_LA2_PhoneNumber1CountryCodeId,varchar(30),YES,,,
23,BK20_LA2_PhoneNumber2CountryCodeId,varchar(30),YES,,,
24,BK20_LA2_PhoneNumber3CountryCodeId,varchar(30),YES,,,
25,BK20_LA2_PhoneNumber4CountryCodeId,varchar(30),YES,,,
26,BK20_LA2_PhoneNumber5CountryCodeId,varchar(30),YES,,,
27,BK20_LA2_State,varchar(22),YES,,,
28,BK20_LA2_Zip,varchar(40),YES,,,
29,BK20_LA3_Address2,varchar(70),YES,,,
30,BK20_LA3_AddressStreet,varchar(70),YES,,,
31,BK20_LA3_City,varchar(70),YES,,,
32,BK20_LA3_Email,varchar(70),YES,,,
33,BK20_LA3_PhoneNumber1,varchar(50),YES,,,
34,BK20_LA3_PhoneNumber1CountryCodeId,varchar(30),YES,,,
35,BK20_LA3_PhoneNumber1Desc,varchar(30),YES,,,
36,BK20_LA3_PhoneNumber1Ext,varchar(25),YES,,,
37,BK20_LA3_PhoneNumber2,varchar(50),YES,,,
38,BK20_LA3_PhoneNumber2CountryCodeId,varchar(30),YES,,,
39,BK20_LA3_PhoneNumber2Desc,varchar(30),YES,,,
40,BK20_LA3_PhoneNumber2Ext,varchar(25),YES,,,
41,BK20_LA3_PhoneNumber3,varchar(50),YES,,,
42,BK20_LA3_PhoneNumber3CountryCodeId,varchar(30),YES,,,
43,BK20_LA3_PhoneNumber3Desc,varchar(30),YES,,,
44,BK20_LA3_PhoneNumber3Ext,varchar(25),YES,,,
45,BK20_LA3_PhoneNumber4,varchar(50),YES,,,
46,BK20_LA3_PhoneNumber4CountryCodeId,varchar(30),YES,,,
47,BK20_LA3_PhoneNumber4Desc,varchar(30),YES,,,
48,BK20_LA3_PhoneNumber4Ext,varchar(25),YES,,,
49,BK20_LA3_PhoneNumber5,varchar(50),YES,,,
50,BK20_LA3_PhoneNumber5CountryCodeId,varchar(30),YES,,,
51,BK20_LA3_PhoneNumber5Desc,varchar(30),YES,,,
52,BK20_LA3_PhoneNumber5Ext,varchar(25),YES,,,
53,BK20_LA3_State,varchar(22),YES,,,
54,BK20_LA3_UserFirstName,varchar(70),YES,,,
55,BK20_LA3_UserLastName,varchar(70),YES,,,
56,BK20_LA3_WebPage,varchar(100),YES,,,
57,BK20_LA3_Zip,varchar(40),YES,,,
58,BK20_LFD_AvgCeilingHeight_159,varchar(30),YES,,,
59,BK20_LFD_BoatFacilities_127,varchar(100),YES,,,
60,BK20_LFD_BoatFacilities_160,varchar(80),YES,,,
61,BK20_LFD_BoatFacilities_36,varchar(50),YES,,,
62,BK20_LFD_BoatFacilities_4,varchar(170),YES,,,
63,BK20_LFD_BoatFacilities_70,varchar(140),YES,,,
64,BK20_LFD_LivingRoomGroup_185,varchar(50),YES,,,
65,BK20_LFD_LivingRoomGroup_187,varchar(30),YES,,,
66,BK20_LFD_LivingRoomGroup_191,varchar(30),YES,,,
67,BK20_LFD_NoDoorsAtGrndLvl_158,varchar(40),YES,,,
68,BK20_LFD_NoDoorsatDockHt_157,varchar(50),YES,,,
69,BK20_LFD_OfficeCeilingHeight_169,varchar(30),YES,,,
70,BK20_LFD_WarehouseCeilingHeight_181,varchar(30),YES,,,
71,BK20_LMD_MP_AddressLine,text,YES,,,
72,BK20_LMD_MP_MatchCode,bigint(20),YES,,,
73,BK20_LMD_MP_MatchedMethod,bigint(20),YES,,,
74,BK20_LMD_MP_PostalCode,varchar(30),YES,,,
75,BK20_LMD_MP_PrimaryCity,varchar(120),YES,,,
76,BK20_LMD_MP_Quality,"decimal(12,2)",YES,,,
77,BK20_LMD_MP_SecondaryCity,varchar(120),YES,,,
78,BK20_LMD_MP_Subdivision,varchar(22),YES,,,
79,BK20_LMD_MP_UpdateDate,datetime,YES,,,
80,BK20_LMD_MP_ZoomLevel,"decimal(4,2)",YES,,,
81,BK20_LM_Char10_17,varchar(30),YES,,,
82,BK20_LM_Char1_1,varchar(21),YES,,,
83,BK20_LM_Char1_2,varchar(21),YES,,,
84,BK20_LM_Char1_3,varchar(21),YES,,,
85,BK20_LM_Char1_4,varchar(21),YES,,,
86,BK20_LM_Char1_9,varchar(21),YES,,,
87,BK20_LM_Char25_10,varchar(35),YES,,,
88,BK20_LM_Char25_11,varchar(35),YES,,,
89,BK20_LM_Char25_13,varchar(35),YES,,,
90,BK20_LM_Char25_15,varchar(35),YES,,,
91,BK20_LM_Char50_3,varchar(29),YES,,,
92,BK20_LM_Int1_7,bigint(20),YES,,,
93,BK20_LM_Int2_18,bigint(20),YES,,,
94,BK20_LM_Int4_17,bigint(20),YES,,,
95,BK20_LM_char100_8,varchar(120),YES,,,
96,BK20_LM_char10_51,varchar(30),YES,,,
97,BK20_LM_char10_78,varchar(26),YES,,,
98,BK20_LO1_BranchOfOrgID,bigint(20),YES,,,
99,BK20_LO1_HiddenOrgID,bigint(20),YES,,,
