,Field,Type,Null,Key,Default,Extra
0,additional_financing_details,varchar(25),YES,,,
1,address,varchar(50),YES,,,
2,agent_remarks,text,YES,,,
3,allow_avm,tinyint(1),YES,,,
4,allow_comments,tinyint(1),YES,,,
5,areasubdivision,varchar(50),YES,,,
6,audio_surveillance,varchar(8),YES,,,
7,city,varchar(50),YES,MUL,,
8,coop_fee,varchar(5),YES,,,
9,county,varchar(50),YES,,,
10,days_on_market,int(4),YES,,,
11,display_on_internet,tinyint(1),YES,,,
12,document_count,int(4),YES,,,
13,document_timestamp,datetime,YES,,,
14,expire_date,date,YES,,,
15,how_sold,varchar(2),YES,,,
16,la_email,varchar(80),YES,,,
17,la_first_name,varchar(50),YES,,,
18,la_id,varchar(25),YES,MUL,,
19,la_last_name,varchar(50),YES,,,
20,la_mail1,varchar(50),YES,,,
21,la_mail_city,varchar(50),YES,,,
22,la_mail_state,varchar(2),YES,,,
23,la_mail_zip,varchar(12),YES,,,
24,la_nrds,varchar(15),YES,,,
25,la_phone1,varchar(12),YES,,,
26,la_phone2,varchar(12),YES,,,
27,la_url,varchar(255),YES,,,
28,latitude,"decimal(12,8)",YES,,,
29,list_date,date,YES,,,
30,listing_office,int(4),YES,,,
31,lo_email,varchar(80),YES,,,
32,lo_mail1,varchar(50),YES,,,
33,lo_mail_city,varchar(50),YES,,,
34,lo_mail_state,varchar(2),YES,,,
35,lo_mail_zip,varchar(12),YES,,,
36,lo_name,varchar(60),YES,MUL,,
37,lo_nrds,varchar(15),YES,,,
38,lo_phone1,varchar(12),YES,,,
39,lo_phone2,varchar(12),YES,,,
40,lo_url,varchar(100),YES,,,
41,longitude,"decimal(12,8)",YES,,,
42,mls_number,int(7),NO,PRI,,
43,multiple_offers,varchar(3),YES,,,
44,pending_date,date,YES,,,
45,photo_count,int(2),YES,,,
46,photo_timestamp,datetime,YES,,,
47,property_status,varchar(12),YES,,,
48,property_type,varchar(26),YES,,,
49,remarks,text,YES,,,
50,rets_property_type,varchar(25),YES,,,
51,rets_status,varchar(25),YES,,,
52,sa_email,varchar(80),YES,,,
53,sa_first_name,varchar(50),YES,,,
54,sa_last_name,varchar(50),YES,,,
55,sa_mail1,varchar(50),YES,,,
56,sa_mail_city,varchar(50),YES,,,
57,sa_mail_state,varchar(2),YES,,,
58,sa_mail_zip,varchar(12),YES,,,
59,sa_nrds,varchar(15),YES,,,
60,sa_phone1,varchar(12),YES,,,
61,sa_phone2,varchar(12),YES,,,
62,sa_url,varchar(255),YES,,,
63,so_email,varchar(80),YES,,,
64,so_mail1,varchar(50),YES,,,
65,so_mail_city,varchar(50),YES,,,
66,so_mail_state,varchar(2),YES,,,
67,so_mail_zip,varchar(12),YES,,,
68,so_name,varchar(60),YES,,,
69,so_nrds,varchar(15),YES,,,
70,so_phone1,varchar(12),YES,,,
71,so_phone2,varchar(12),YES,,,
72,so_url,varchar(100),YES,,,
73,state,varchar(2),YES,,,
74,street_num_or_lot_num,varchar(8),YES,,,
75,sys_last_modified,datetime,YES,,,
76,sys_new,datetime,YES,,,
77,sys_off_market,datetime,YES,,,
78,sys_pending,datetime,YES,,,
79,sys_withdraw,datetime,YES,,,
80,video_surveillance,varchar(8),YES,,,
81,virtual_tour,varchar(150),YES,,,
82,virtual_tour_2,varchar(150),YES,,,
83,virtual_tourvideo_3,varchar(150),YES,,,
84,virtual_tourvideo_4,varchar(150),YES,,,
85,vowaddressdisplay,tinyint(1),YES,,,
86,zip_code,varchar(10),YES,MUL,,
87,apartments_sqft_lvl_1,int(6),YES,,,
88,apartments_sqft_lvl_2,int(6),YES,,,
89,apartments_sqft_lvl_3,int(6),YES,,,
90,apartments_sqft_lvl_4,int(6),YES,,,
91,buildingshopping_center,varchar(30),YES,,,
92,cooling,varchar(50),YES,,,
93,electric,varchar(50),YES,,,
94,enterprise_zone,varchar(3),YES,,,
95,exterior,varchar(50),YES,,,
96,features,varchar(50),YES,,,
97,firmrealtor_owned,tinyint(1),YES,,,
98,fuel,varchar(50),YES,,,
99,heating,varchar(50),YES,,,
100,information,varchar(50),YES,,,
101,interior,varchar(50),YES,,,
102,lease_includes,varchar(50),YES,,,
103,lease_pricemonth,int(8),YES,,,
104,lease_pricesqft,"decimal(16,2)",YES,,,
105,lease_priceyear,int(8),YES,,,
106,manufacturing_sqft_1,int(6),YES,,,
107,manufacturing_sqft_2,int(6),YES,,,
108,manufacturing_sqft_3,int(6),YES,,,
109,manufacturing_sqft_4,int(6),YES,,,
110,maximum_num_of_month,varchar(10),YES,,,
111,minimum_num_of_month,varchar(10),YES,,,
112,num_parking,int(2),YES,,,
113,occupant_namenumber,varchar(30),YES,,,
114,office_sqft_lvl_1,int(6),YES,,,
115,office_sqft_lvl_2,int(6),YES,,,
116,office_sqft_lvl_4,int(6),YES,,,
117,office_sqft_lvl_t3,int(6),YES,,,
118,other_sqft_lvl_1,int(6),YES,,,
119,other_sqft_lvl_2,int(6),YES,,,
120,other_sqft_lvl_3,int(6),YES,,,
121,other_sqft_lvl_4,int(6),YES,,,
122,overhead_door_height,varchar(10),YES,,,
123,owner_expenses,varchar(153),YES,,,
124,rental_type,varchar(142),YES,,,
125,retail_sqft_lvl_1,int(6),YES,,,
126,retail_sqft_lvl_2,int(6),YES,,,
127,retail_sqft_lvl_3,int(6),YES,,,
128,retail_sqft_lvl_4,int(6),YES,,,
129,site,varchar(50),YES,,,
130,streets,varchar(50),YES,,,
131,tax_amount,"decimal(14,2)",YES,,,
132,tax_year,int(4),YES,,,
133,tenant_expenses,varchar(259),YES,,,
134,warehouse_sqft_lvl_1,int(6),YES,,,
135,warehouse_sqft_lvl_2,int(6),YES,,,
136,warehouse_sqft_lvl_3,int(6),YES,,,
137,warehouse_sqft_lvl_4,int(6),YES,,,
138,amperage,varchar(4),YES,,,
139,clear_eve_height,varchar(7),YES,,,
140,colist_agent_numname,varchar(20),YES,,,
141,curb_cuts,varchar(10),YES,,,
142,current_num_rental_units,int(3),YES,,,
143,deed_book,varchar(4),YES,,,
144,divisible,varchar(10),YES,,,
145,drivein_door_size,varchar(10),YES,,,
146,existing_office_sqft,int(7),YES,,,
147,existing_signage,varchar(10),YES,,,
148,existing_zoning,varchar(3),YES,,,
149,flood_plain,tinyint(1),YES,,,
150,frontage,varchar(7),YES,,,
151,lease_ratesqftyear,varchar(10),YES,,,
152,lot_num,varchar(4),YES,,,
153,map_num,varchar(10),YES,,,
154,num_buildings,int(3),YES,,,
155,num_current_tenants,varchar(5),YES,,,
156,num_docks,varchar(3),YES,,,
157,num_drivein_doors,varchar(3),YES,,,
158,num_elevators,varchar(3),YES,,,
159,num_restrooms,int(3),YES,,,
160,page_number,varchar(4),YES,,,
161,parking,varchar(50),YES,,,
162,roof_age,varchar(4),YES,,,
163,sewer_main_size,varchar(8),YES,,,
164,spanbay_size,varchar(10),YES,,,
165,total_building_sqft,int(7),YES,,,
166,total_sqft_available,int(7),YES,,,
167,voltage,varchar(4),YES,,,
168,water_main_size,varchar(8),YES,,,
169,apx_total_acres,"decimal(16,4)",YES,,,
170,directions,varchar(200),YES,,,
171,bonus,tinyint(1),YES,,,
172,branded_virtual_tour_only,varchar(150),YES,,,
173,deed_restrictions,varchar(7),YES,,,
174,dualvariable,tinyint(1),YES,,,
175,exemption,tinyint(1),YES,,,
176,limited_representation,tinyint(1),YES,,,
177,lot_size,varchar(35),YES,,,
178,showing_instructions,varchar(50),YES,,,
179,sub_agency,tinyint(1),YES,,,
180,tax_district,varchar(17),YES,,,
181,tract,varchar(3),YES,,,
182,sys_pricechange,datetime,YES,,,
183,occupant,varchar(10),YES,,,
184,year_built,int(4),YES,,,
185,topography,varchar(55),YES,,,
186,num_floors,int(3),YES,,,
187,sewer,varchar(50),YES,,,
188,water,varchar(50),YES,,,
189,foundation,varchar(50),YES,,,
190,roof,varchar(50),YES,,,
191,basement,varchar(40),YES,,,
192,utilities,varchar(87),YES,,,
193,leased_date,date,YES,,,
194,leased_price,int(8),YES,,,
195,listing_syndicatoin_link,varchar(500),YES,,,
196,security_deposit,int(10),YES,,,
197,available_utilities,varchar(52),YES,,,
198,building_name,varchar(15),YES,,,
199,capitalization_rate,"decimal(5,2)",YES,,,
200,commission_paid_on_renewal,varchar(10),YES,,,
201,existing_utilities,varchar(93),YES,,,
202,floor_type,varchar(50),YES,,,
203,gross_annual_income,"decimal(14,2)",YES,,,
204,heat_type,varchar(50),YES,,,
205,howwhen_commission_paid,varchar(10),YES,,,
206,investment_package_available,varchar(10),YES,,,
207,landlord_pays,varchar(100),YES,,,
208,lighting,varchar(50),YES,,,
209,misc_items,varchar(69),YES,,,
210,multitenant,varchar(10),YES,,,
211,net_operating_income,"decimal(14,2)",YES,,,
212,owner_name,varchar(25),YES,,,
