,Field,Type,Null,Key,Default,Extra
0,AboveGradeFinishedArea,"decimal(14,2)",YES,,,
1,AboveGradeFinishedAreaRange,varchar(50),YES,,,
2,AboveGradeFinishedAreaRangeSource,varchar(24),YES,,,
3,AboveGradeFinishedAreaRangeUnits,varchar(22),YES,,,
4,AboveGradeFinishedAreaSource,varchar(24),YES,,,
5,AboveGradeFinishedAreaUnits,varchar(22),YES,,,
6,AboveGradeUnfinishedAreaRange,varchar(50),YES,,,
7,AboveGradeUnfinishedAreaRangeSource,varchar(24),YES,,,
8,AboveGradeUnfinishedAreaRangeUnits,varchar(22),YES,,,
9,AccessCode,varchar(25),YES,,,
10,AccessibilityFeatures,varchar(220),YES,,,
11,ActivationDate,date,YES,,,
12,AdditionalParcelsDescription,varchar(255),YES,,,
13,AdditionalParcelsYN,tinyint(1),YES,,,
14,AnchorsCoTenants,text,YES,,,
15,Appliances,varchar(240),YES,,,
16,ArchitecturalStyle,varchar(90),YES,MUL,,
17,AssociationAmenities,varchar(220),YES,,,
18,AssociationFee,"decimal(14,2)",YES,,,
19,AssociationFee2,"decimal(14,2)",YES,,,
20,AssociationFee2Frequency,varchar(23),YES,,,
21,AssociationFeeFrequency,varchar(23),YES,,,
22,AssociationFeeIncludes,varchar(240),YES,,,
23,AssociationName,varchar(50),YES,,,
24,AssociationName2,varchar(50),YES,,,
25,AssociationPhone,varchar(16),YES,,,
26,AssociationPhone2,varchar(16),YES,,,
27,AssociationYN,tinyint(1),YES,,,
28,AttachedGarageYN,tinyint(1),YES,,,
29,AvailabilityDate,date,YES,,,
30,AvailabilityType,varchar(19),YES,,,
31,Basement,varchar(90),YES,,,
32,BasementYN,tinyint(1),YES,,,
33,BathroomsFull,int(11),YES,,,
34,BathroomsHalf,int(11),YES,,,
35,BathroomsOneQuarter,int(11),YES,,,
36,BathroomsPartial,int(11),YES,,,
37,BathroomsThreeQuarter,int(11),YES,,,
38,BathroomsTotalInteger,int(11),YES,,,
39,BedroomsPossible,int(11),YES,,,
40,BedroomsTotal,int(11),YES,MUL,,
41,BelowGradeFinishedArea,"decimal(14,2)",YES,,,
42,BelowGradeFinishedAreaRange,varchar(50),YES,,,
43,BelowGradeFinishedAreaRangeSource,varchar(24),YES,,,
44,BelowGradeFinishedAreaRangeUnits,varchar(22),YES,,,
45,BelowGradeFinishedAreaSource,varchar(24),YES,,,
46,BelowGradeFinishedAreaUnits,varchar(22),YES,,,
47,BelowGradeUnfinishedAreaRange,varchar(50),YES,,,
48,BelowGradeUnfinishedAreaRangeSource,varchar(24),YES,,,
