,Field,Type,Null,Key,Default,Extra
0,AGENTID,varchar(20),YES,MUL,,
1,LISTINGID,varchar(38),NO,MUL,,
2,OFFICEID,varchar(20),YES,,,
3,ACCEPTFINANCE,varchar(41),YES,,,
4,BUSCLASS,varchar(61),YES,,,
5,BUSCLASSPRIMARY,varchar(22),YES,,,
6,BUSESTABLISHED,"decimal(8,1)",YES,,,
7,EXISTINGLEASE,varchar(127),YES,,,
8,INCEXPSOURCE,varchar(36),YES,,,
9,LEASEMONTHLY,"decimal(9,1)",YES,,,
10,PRICEINCLUDES,varchar(170),YES,,,
11,REASONFORSALE,varchar(25),YES,,,
12,REFORSALE,varchar(29),YES,,,
13,SQFTTOTAL,"decimal(7,1)",YES,,,
14,UTILAMOUNT,"decimal(9,1)",YES,,,
15,NUMLAVS,"decimal(6,1)",YES,,,
16,SQFTAVAIL,"decimal(7,1)",YES,,,
17,DOCSAVAIL,varchar(183),YES,,,
18,AGENTCOSELL,varchar(20),YES,,,
19,AGENTSELL,varchar(20),YES,,,
20,CLOSEPRICE,"decimal(9,1)",YES,,,
21,LENDERAPPROVAL,varchar(7),YES,,,
22,LISTPRICE,"decimal(9,1)",YES,MUL,,
23,LOANTERMS,varchar(17),YES,,,
24,ORIGINALLISTPRICE,"decimal(9,1)",YES,,,
25,AGENTCOLIST,varchar(20),YES,,,
26,ANTICCLOSEDDATE,date,YES,,,
27,ARIP,varchar(1),YES,,,
28,BUSRELATION,varchar(20),YES,,,
29,CITY,varchar(26),YES,MUL,,
30,CLOSEDATE,date,YES,,,
31,COLISTAGENTNAME,varchar(75),YES,,,
32,COMPBUY,varchar(13),YES,,,
33,COMPSELL,varchar(13),YES,,,
34,COMPTRANS,varchar(13),YES,,,
35,CONTRACTDATE,date,YES,,,
36,COSELLAGENTNAME,varchar(75),YES,,,
37,COUNTY,varchar(10),YES,,,
38,COUNTYCODE,varchar(10),YES,,,
39,COUNTYCODETAX,varchar(1),YES,,,
40,COUNTYTAX,varchar(1),YES,,,
41,DAYSONMARKET,"decimal(6,1)",YES,,,
42,DIRECTIONS,varchar(300),YES,,,
43,DISCLOSUREAVAIL,varchar(3),YES,,,
44,DOMACT,"decimal(6,1)",YES,,,
45,EXPIRATIONDATE,date,YES,,,
46,IMAGECOUNT,"decimal(3,1)",YES,,,
47,IMAGEDATE,datetime,YES,,,
48,LASTMODIFIED,datetime,YES,,,
49,LATITUDE,"decimal(23,10)",YES,,,
50,LISTAGENTNAME,varchar(75),YES,,,
51,LISTAGENTPHONE,varchar(25),YES,,,
52,LISTDATE,date,YES,,,
53,LISTINGSTATUS,varchar(28),YES,,,
54,LISTINGTYPE,varchar(78),YES,,,
55,LISTOFFICEFAX,varchar(25),YES,,,
56,LISTOFFICENAME,varchar(50),YES,MUL,,
57,LISTOFFICEPHONE,varchar(25),YES,,,
58,LONGITUDE,"decimal(23,10)",YES,,,
59,LSTNGSYSID,int(11),NO,PRI,0,
60,MAJORCHANGETIMESTAMP,datetime,YES,,,
61,OFFICESELL,varchar(20),YES,,,
62,ORIGINALENTRYDATETIME,datetime,YES,,,
63,OUTOFCOUNTY,varchar(14),YES,,,
64,OWNERNAMETAX,varchar(1),YES,,,
65,OWNERPHONE,varchar(12),YES,,,
66,OWNERSNAME,varchar(39),YES,,,
67,PHOTOINSTR,varchar(23),YES,,,
68,POSSESSION,varchar(15),YES,,,
69,POSTALCODE,varchar(10),YES,MUL,,
70,PUBLICREMARKS,varchar(1500),YES,,,
71,RCOMZIP,varchar(5),YES,,,
72,REMARKS,varchar(300),YES,,,
73,REMARKSPUBADD,varchar(720),YES,,,
74,SELLAGENTNAME,varchar(75),YES,,,
75,SERVICES,varchar(66),YES,,,
76,SHOWINGINSTRUCTIONS,varchar(132),YES,,,
77,SHOWSPECIAL,varchar(200),YES,,,
78,SIGN,varchar(3),YES,,,
79,STREETNAME,varchar(24),YES,,,
80,STREETNAMETAX,varchar(1),YES,,,
81,STREETNUMBER,int(10),YES,,,
82,STREETNUMDISPLAY,varchar(9),YES,,,
83,STREETNUMTAX,varchar(1),YES,,,
84,SUBDIVISION,varchar(33),YES,,,
85,TAXID,varchar(50),YES,,,
86,TAXIDTAX,varchar(1),YES,,,
87,TOWNCODE,varchar(26),YES,,,
88,TOWNCODETAX,varchar(1),YES,,,
89,TOWNTAX,varchar(1),YES,,,
90,WITHDRAWNDATE,date,YES,,,
91,ZIPCODETAX,varchar(1),YES,,,
92,ZONING,varchar(13),YES,,,
93,LOCATION,varchar(70),YES,,,
94,BASEDESC,varchar(63),YES,,,
95,BASEMENT,varchar(3),YES,,,
96,BUILDINGNUM,varchar(5),YES,,,
97,COOLING,varchar(110),YES,,,
98,GARAGEDESC,varchar(118),YES,,,
99,HEATING,varchar(91),YES,,,
100,HEATSRC,varchar(57),YES,,,
101,SEWER,varchar(94),YES,,,
102,UTILITIES,varchar(43),YES,,,
103,WATER,varchar(45),YES,,,
104,EXPENSEOPERATING,"decimal(9,1)",YES,,,
105,GROSSINCOME,"decimal(9,1)",YES,,,
106,NETINCOME,"decimal(9,1)",YES,,,
107,OWNERSHIPTYPE,varchar(19),YES,,,
108,REPORTDETAILS,varchar(255),YES,,,
109,DRIVEWAYDESC,varchar(133),YES,,,
110,BUSINESSNAME,varchar(20),YES,,,
111,HOURSOFOPERATION,varchar(45),YES,,,
112,LEASEEXPIREDATE,date,YES,,,
113,NUMEMPLOY,"decimal(6,1)",YES,,,
114,ROADTYPE,varchar(111),YES,,,
115,CAM,varchar(8),YES,,,
116,CAPRATE,varchar(8),YES,,,
117,CEILHIMAX,"decimal(7,1)",YES,,,
118,COLUMNSPACE,"decimal(6,1)",YES,,,
119,CONSTRUCTION,varchar(41),YES,,,
120,DEPSTATUS,varchar(42),YES,,,
121,EQUIPAVAIL,varchar(154),YES,,,
122,FLOORLOAD,"decimal(6,1)",YES,,,
123,FORSALEORLEASE,varchar(9),YES,,,
124,FREERENT,varchar(11),YES,,,
125,LANDLORDSWORK,varchar(15),YES,,,
126,LEASEINCLUDES,varchar(151),YES,,,
127,LEASEINFO,varchar(44),YES,,,
128,LEASETYPE,varchar(8),YES,,,
129,LOADINGINFO,varchar(59),YES,,,
130,MAINTFEE,"decimal(9,1)",YES,,,
131,NUM1BEDUNITS,"decimal(6,1)",YES,,,
132,NUM2BEDUNITS,"decimal(6,1)",YES,,,
133,NUM3BEDUNITS,"decimal(6,1)",YES,,,
134,NUM4BEDUNITS,"decimal(6,1)",YES,,,
135,NUMAPTS,"decimal(6,1)",YES,,,
136,NUMBAYS,"decimal(5,1)",YES,,,
137,NUMUNITSFBATH,"decimal(6,1)",YES,,,
138,NUMUNITSHBATH,"decimal(6,1)",YES,,,
139,PARKAVAIL,"decimal(5,1)",YES,,,
140,PARKINGDESC,varchar(81),YES,,,
141,PERMITTEDUSE,varchar(50),YES,,,
142,PRERENTALREQ,varchar(100),YES,,,
143,PRIORUSE,varchar(50),YES,,,
144,SALEINCLUDES,varchar(95),YES,,,
145,SQFTOFFICE,"decimal(7,1)",YES,,,
146,SQFTPRICE,"decimal(7,1)",YES,,,
147,SQFTSALEPRICE,"decimal(7,1)",YES,,,
148,STORIES,"decimal(6,1)",YES,,,
149,SUITENUM,varchar(5),YES,,,
150,TENANTLANDLORDPAYS,varchar(31),YES,,,
151,UTILPAIDBY,varchar(8),YES,,,
152,ASSESSAMOUNTBLDG,"decimal(9,1)",YES,,,
153,ASSESSAMOUNTBLDGTAX,varchar(1),YES,,,
154,ASSESSAMOUNTLAND,"decimal(9,1)",YES,,,
155,ASSESSAMOUNTLANDTAX,varchar(1),YES,,,
156,ASSESSTOTALTAX,varchar(1),YES,,,
157,BLOCKID,varchar(10),YES,,,
158,BLOCKIDTAX,varchar(1),YES,,,
159,LOTID,varchar(10),YES,,,
160,LOTIDTAX,varchar(1),YES,,,
161,TAXAMOUNT,"decimal(9,1)",YES,,,
162,TAXAMOUNTTAX,varchar(1),YES,,,
163,TAXASSESSEDVALUATION,"decimal(9,1)",YES,,,
164,TAXRATE,"decimal(6,1)",YES,,,
165,TAXRATETAX,varchar(1),YES,,,
166,TAXRATEYEAR,"decimal(5,1)",YES,,,
167,TAXYEAR,"decimal(5,1)",YES,,,
168,TAXYEARTAX,varchar(1),YES,,,
169,ACRES,"decimal(10,1)",YES,,,
170,ACRESTAX,varchar(1),YES,,,
171,ASSESSFARM,varchar(3),YES,,,
172,EASEDESC,varchar(13),YES,,,
173,EASEMENT,varchar(8),YES,,,
174,LOTDESC,varchar(91),YES,,,
175,LOTSIZE,varchar(25),YES,,,
176,LOTSIZETAX,varchar(1),YES,,,
177,EXPENSES,varchar(134),YES,,,
178,SQFTBLDG,"decimal(7,1)",YES,,,
179,TOTALUNITS,"decimal(5,1)",YES,,,
180,EXTERIOR,varchar(70),YES,,,
181,PROPCOLOR,varchar(10),YES,,,
182,ROOF,varchar(36),YES,,,
183,RENOVATED,"decimal(5,1)",YES,,,
184,YEARBUILT,"decimal(5,1)",YES,MUL,,
185,YEARBUILTDESC,varchar(36),YES,,,
186,FLOORS,varchar(74),YES,,,
187,AVAILABLE,varchar(24),YES,,,
188,DOORHIMAX,"decimal(6,1)",YES,,,
189,NUMAMPS,varchar(6),YES,,,
190,NUMDOCKS,"decimal(6,1)",YES,,,
191,NUMDOORS,"decimal(6,1)",YES,,,
192,NUMVOLTS,varchar(6),YES,,,
193,OCCUPDATE,date,YES,,,
194,OWNERPAYS,varchar(137),YES,,,
195,PROPERTYTYPE,varchar(79),YES,,,
196,PROPERTYTYPEPRIMARY,varchar(26),YES,,,
197,TENANTPAYS,varchar(137),YES,,,
198,ZONINGCOMP,varchar(3),YES,,,
199,BUILDINGSINCLUDED,varchar(98),YES,,,
200,DEVELOPMENTSTATUS,varchar(166),YES,,,
201,DEVRESTRICT,varchar(66),YES,,,
202,IMPROVEMENTS,varchar(94),YES,,,
203,MINSIZE,varchar(15),YES,,,
204,NUMLOTS,"decimal(5,1)",YES,,,
205,PERCTEST,varchar(75),YES,,,
206,PRESENTUSE,varchar(52),YES,,,
207,ROADFRONTAGE,"decimal(6,1)",YES,,,
208,ROADFRONTDESC,varchar(29),YES,,,
209,ROADSURFACEDESC,varchar(47),YES,,,
210,SEWERINFO,varchar(76),YES,,,
211,SITEPARTICULARS,varchar(113),YES,,,
212,SOILTYPE,varchar(77),YES,,,
213,SURVEY,varchar(3),YES,,,
214,TOPOGRAPHY,varchar(38),YES,,,
215,TREETYPE,varchar(60),YES,,,
216,UTILINFO,varchar(67),YES,,,
217,WATERINFO,varchar(82),YES,,,
218,ZONINGDESC,varchar(90),YES,,,
219,ELEMENTARYSCHOOL,varchar(15),YES,,,
220,FHAAGERESTR,varchar(3),YES,,,
221,HIGHSCHOOL,varchar(15),YES,,,
222,MIDDLESCHOOL,varchar(15),YES,,,
223,FEEINCLUDES,varchar(124),YES,,,
224,ASSOCFEEFREQ,varchar(9),YES,,,
225,ASSOCIATIONFEE,"decimal(7,1)",YES,,,
226,FLOORNUM,varchar(4),YES,,,
227,MISCINFO,varchar(159),YES,,,
228,BATHSFULLTOTAL,"decimal(3,1)",YES,,,
229,BATHSHALFTOTAL,"decimal(3,1)",YES,,,
230,BATHSTOTAL,"decimal(5,1)",YES,,,
231,ROOMS,"decimal(4,1)",YES,,,
232,UNIT1APPEQUIP,varchar(154),YES,,,
233,UNIT1BATHS,"decimal(5,1)",YES,,,
234,UNIT1BEDS,"decimal(3,1)",YES,,,
235,UNIT1FIREPLACES,"decimal(3,1)",YES,,,
236,UNIT1HANDICAP,varchar(3),YES,,,
237,UNIT1LEASEEXPIRE,date,YES,,,
238,UNIT1LEVELS,"decimal(2,1)",YES,,,
239,UNIT1OWNERTENANTPAYS,varchar(77),YES,,,
240,UNIT1RENT,"decimal(5,1)",YES,,,
