,Field,Type,Null,Key,Default,Extra
0,UniqueId,varchar(30),NO,PRI,,
1,MlsNumber,varchar(30),YES,,,
2,PropertyType,varchar(100),YES,,,
3,Price,int(11),YES,,,
4,Address1,varchar(100),YES,,,
5,City,varchar(50),YES,,,
6,State,varchar(20),YES,,,
7,Zip,varchar(20),YES,,,
8,BedroomCount,float,YES,,,
9,BathroomCount,float,YES,,,
10,ListingAgentEmail,varchar(255),YES,,,
11,AgentId,varchar(30),YES,,,
12,ImageUrl,varchar(255),YES,,,
13,ListingUrl,varchar(255),YES,,,
14,list_date,date,YES,,,
15,RecordModificationTime,timestamp,YES,,,
16,added_timestamp,timestamp,NO,,CURRENT_TIMESTAMP,
17,GeoOverride,int(11),NO,MUL,0,
18,GeoCacheV2Id,int(11),YES,,,
19,GeoAddress,varchar(100),YES,,,
20,GeoCity,varchar(50),YES,,,
21,GeoState,varchar(14),YES,,,
22,GeoZipCode,varchar(10),YES,,,
23,GeoLat,"float(20,8)",YES,,,
24,GeoLon,"float(20,8)",YES,,,
25,GeoTimestamp,datetime,YES,,,
26,customer_id,int(11),NO,,,
27,PriceDropDate,datetime,YES,,,
28,PriceDropFrom,int(8),YES,,,
29,PictureLastDownloadedTimestamp,datetime,YES,MUL,,
30,PictureDownloaded,int(11),NO,MUL,0,
31,PictureDownloadedCount,smallint(4),YES,,,
32,HasPictures,tinyint(2),NO,,0,
33,HoursUntilNextRetry,int(11),YES,,,
