,Field,Type,Null,Key,Default,Extra
0,internal_listing_id,varchar(26),NO,PRI,,
1,agent_id,varchar(26),YES,MUL,,
2,bonus_to_broker,varchar(5),YES,,,
3,branded_virtual_tour,varchar(512),YES,,,
4,broker_owned,varchar(50),YES,,,
5,buyer_agent_comm,varchar(5),YES,,,
6,concessions,varchar(50),YES,,,
7,contingent,varchar(50),YES,,,
8,county,varchar(50),YES,,,
9,date_active_woffer_date,date,YES,,,
10,days_on_market,varchar(10),YES,,,
11,directions,varchar(400),YES,,,
12,display_on_public_websites,varchar(1),YES,,,
13,document_count,int(11),YES,,,
14,document_timestamp,datetime,YES,,,
15,documents_on_file,varchar(238),YES,,,
16,entry_timestamp,datetime,YES,,,
17,ew,varchar(50),YES,,,
18,ew_location,"decimal(5,0)",YES,,,
19,excl_agency_contrct,varchar(50),YES,,,
20,expiration_date,date,YES,,,
21,termsmisc,varchar(100),YES,,,
22,flood_plain,varchar(50),YES,,,
23,flyer_headline,varchar(100),YES,,,
24,geo_lat,"decimal(11,6)",YES,,,
25,geo_lon,"decimal(11,6)",YES,,,
26,hot_sheet_comment,varchar(20),YES,,,
27,limitedunserviced,varchar(50),YES,,,
28,list_price,"decimal(14,0)",YES,MUL,,
29,list_price_vr,"decimal(14,0)",YES,,,
30,lot_description,varchar(91),YES,,,
31,listing_date,date,YES,MUL,,
32,listing_id,varchar(11),NO,MUL,,
33,listingmemberaddress,varchar(150),YES,,,
34,listingmemberemail,varchar(150),YES,,,
35,listingmemberfax,varchar(31),YES,,,
36,listingmembername,varchar(72),YES,,,
37,listingmemberphone,varchar(31),YES,,,
38,listingmembershortid,varchar(20),YES,MUL,,
39,listingmemberurl,varchar(150),YES,,,
40,listingofficeaddress,varchar(150),YES,,,
41,listingofficeemail,varchar(150),YES,,,
42,listingofficefax,varchar(15),YES,,,
43,listingofficename,varchar(150),YES,MUL,,
44,listingofficephone,varchar(31),YES,,,
45,listingofficeshortid,varchar(15),YES,,,
46,listingofficeurl,varchar(150),YES,,,
47,lot_size,varchar(50),YES,,,
48,municipality,varchar(50),YES,MUL,,
49,municipality_type,varchar(15),YES,,,
50,named_prospects,varchar(50),YES,,,
51,ns,varchar(50),YES,,,
52,ns_location,"decimal(5,0)",YES,,,
53,occ_permit_required,varchar(50),YES,,,
54,office_id,varchar(26),YES,,,
55,original_list_price,"decimal(13,0)",YES,,,
56,owner,varchar(30),YES,,,
57,pending_date,date,YES,,,
58,picture_count,int(11),YES,,,
59,picture_timestamp,datetime,YES,MUL,,
60,private_remarks,varchar(402),YES,,,
61,property_type,varchar(2),YES,,,
62,public_remarks,varchar(811),YES,,,
63,selling_agency_id,varchar(26),YES,,,
64,selling_agent_id,varchar(26),YES,,,
65,sellingmemberaddress,varchar(150),YES,,,
66,sellingmemberemail,varchar(150),YES,,,
67,sellingmemberfax,varchar(31),YES,,,
68,sellingmembername,varchar(72),YES,,,
69,sellingmemberphone,varchar(31),YES,,,
70,sellingmembershortid,varchar(15),YES,,,
71,sellingmemberurl,varchar(150),YES,,,
72,sellingofficeaddress,varchar(150),YES,,,
73,sellingofficeemail,varchar(150),YES,,,
74,sellingofficefax,varchar(15),YES,,,
75,sellingofficename,varchar(150),YES,,,
76,sellingofficephone,varchar(31),YES,,,
77,sellingofficeshortid,varchar(15),YES,,,
78,sellingofficeurl,varchar(150),YES,,,
79,sold_date,date,YES,,,
80,sold_price,"decimal(14,0)",YES,MUL,,
81,state,varchar(50),YES,,,
82,status,varchar(50),YES,,,
83,status_change_date,date,YES,,,
84,street_dir,varchar(50),YES,,,
85,street_name,varchar(30),YES,MUL,,
86,street_num,varchar(10),YES,MUL,,
87,sub_agent_comm,varchar(5),YES,,,
88,tax_key_number,varchar(50),YES,,,
89,tax_year,"decimal(6,0)",YES,,,
90,taxes,"decimal(12,2)",YES,,,
91,terms_of_sale,varchar(50),YES,,,
92,timestamp,datetime,YES,,,
93,unbranded_virtual_tour,varchar(512),YES,,,
94,unitnumaddladdr,varchar(30),YES,,,
95,var_comm,varchar(50),YES,,,
96,vowaddressdisplay,tinyint(1),YES,,,
97,vowautomatedvaluationdisplay,tinyint(1),YES,,,
98,vowconsumercomment,tinyint(1),YES,,,
99,vowentirelistingdisplay,tinyint(1),YES,,,
100,withdrawal_date,date,YES,,,
101,zip_code,varchar(10),YES,MUL,,
102,accessibility,varchar(242),YES,,,
103,zoning,varchar(39),YES,,,
104,zoning_land,varchar(237),YES,,,
105,architecture,varchar(128),YES,,,
106,driveway,varchar(100),YES,,,
107,bedroom_5_area,varchar(10),YES,,,
108,bedroom_5_length,smallint(2),YES,,,
109,bedroom_5_level,varchar(1),YES,,,
110,bedroom_5_num,varchar(4),YES,,,
111,bedroom_5_width,smallint(2),YES,,,
112,heatingcooling_type,varchar(105),YES,,,
113,misc_exterior,varchar(104),YES,,,
114,misc_interior,varchar(400),YES,,,
115,outbuildings,varchar(106),YES,,,
116,style,varchar(79),YES,MUL,,
117,conforming_use,varchar(50),YES,,,
118,appliances_num1,varchar(97),YES,,,
119,appliances_num2,varchar(92),YES,,,
120,bath_unit_num1,varchar(130),YES,,,
121,bath_unit_num2,varchar(120),YES,,,
122,bedrooms_u2,"decimal(9,0)",YES,,,
123,estimated_sqft,varchar(50),YES,,,
124,full_baths_u2,"decimal(5,0)",YES,,,
125,half_baths_u2,"decimal(3,0)",YES,,,
126,heat_type_num1,varchar(83),YES,,,
127,heat_type_num2,varchar(80),YES,,,
128,leftlower_num1,varchar(95),YES,,,
129,misc_num1,varchar(178),YES,,,
130,misc_num2,varchar(191),YES,,,
131,num1_2nd_bedroom_area,varchar(10),YES,,,
132,num1_2nd_bedroom_length,smallint(2),YES,,,
133,num1_2nd_bedroom_level,varchar(1),YES,,,
134,num1_2nd_bedroom_num,varchar(4),YES,,,
135,num1_2nd_bedroom_width,smallint(2),YES,,,
136,num1_3rd_bedroom_area,varchar(10),YES,,,
137,num1_3rd_bedroom_length,smallint(2),YES,,,
138,num1_3rd_bedroom_level,varchar(1),YES,,,
139,num1_3rd_bedroom_num,varchar(4),YES,,,
140,num1_3rd_bedroom_width,smallint(2),YES,,,
141,num1_dining_room_area,varchar(10),YES,,,
142,num1_dining_room_length,smallint(2),YES,,,
143,num1_dining_room_level,varchar(1),YES,,,
144,num1_dining_room_num,varchar(4),YES,,,
145,num1_dining_room_width,smallint(2),YES,,,
146,num1_kitchen_area,varchar(10),YES,,,
147,num1_kitchen_length,smallint(2),YES,,,
148,num1_kitchen_level,varchar(1),YES,,,
149,num1_kitchen_num,varchar(4),YES,,,
150,num1_kitchen_width,smallint(2),YES,,,
151,num1_livinggreat_room_area,varchar(10),YES,,,
152,num1_livinggreat_room_length,smallint(2),YES,,,
153,num1_livinggreat_room_level,varchar(1),YES,,,
154,num1_livinggreat_room_num,varchar(4),YES,,,
155,num1_livinggreat_room_width,smallint(2),YES,,,
156,num1_master_bedroom_area,varchar(10),YES,,,
157,num1_master_bedroom_length,smallint(2),YES,,,
158,num1_master_bedroom_level,varchar(1),YES,,,
159,num1_master_bedroom_num,varchar(4),YES,,,
160,num1_master_bedroom_width,smallint(2),YES,,,
161,num2_2nd_bedroom_area,varchar(10),YES,,,
162,num2_2nd_bedroom_length,smallint(2),YES,,,
163,num2_2nd_bedroom_level,varchar(1),YES,,,
164,num2_2nd_bedroom_num,varchar(4),YES,,,
165,num2_2nd_bedroom_width,smallint(2),YES,,,
166,num2_3rd_bedroom_area,varchar(10),YES,,,
167,num2_3rd_bedroom_length,smallint(2),YES,,,
168,num2_3rd_bedroom_level,varchar(1),YES,,,
169,num2_3rd_bedroom_num,varchar(4),YES,,,
170,num2_3rd_bedroom_width,smallint(2),YES,,,
171,num2_dining_room_area,varchar(10),YES,,,
172,num2_dining_room_length,smallint(2),YES,,,
173,num2_dining_room_level,varchar(1),YES,,,
174,num2_dining_room_num,varchar(4),YES,,,
175,num2_dining_room_width,smallint(2),YES,,,
176,num2_kitchen_area,varchar(10),YES,,,
177,num2_kitchen_length,smallint(2),YES,,,
178,num2_kitchen_level,varchar(1),YES,,,
179,num2_kitchen_num,varchar(4),YES,,,
180,num2_kitchen_width,smallint(2),YES,,,
181,num2_livinggreat_room_area,varchar(10),YES,,,
182,num2_livinggreat_room_length,smallint(2),YES,,,
183,num2_livinggreat_room_level,varchar(1),YES,,,
184,num2_livinggreat_room_num,varchar(4),YES,,,
185,num2_livinggreat_room_width,smallint(2),YES,,,
186,num2_master_bedroom_area,varchar(10),YES,,,
187,num2_master_bedroom_length,smallint(2),YES,,,
188,num2_master_bedroom_level,varchar(1),YES,,,
189,num2_master_bedroom_num,varchar(4),YES,,,
190,num2_master_bedroom_width,smallint(2),YES,,,
191,num_of_meters,varchar(50),YES,,,
192,num_rooms_u2,"decimal(14,0)",YES,,,
193,rightupper_num2,varchar(100),YES,,,
194,u1_bedrooms,"decimal(4,0)",YES,,,
195,u1_budget_elec,"decimal(9,0)",YES,,,
196,u1_budget_heat,"decimal(9,0)",YES,,,
197,u1_full_baths,"decimal(2,0)",YES,,,
198,u1_half_baths,"decimal(12,2)",YES,,,
199,u1_lease_exp_dt,varchar(120),YES,,,
200,u1_mtmownvac,varchar(50),YES,,,
201,u1_num_of_rooms,"decimal(2,0)",YES,,,
202,u1_rentmo,"decimal(9,0)",YES,,,
203,u1_security_dep,"decimal(9,0)",YES,,,
204,u1_sq_ft,"decimal(9,0)",YES,,,
205,u1_total_bathrooms,"decimal(6,0)",YES,,,
206,unit_2_electric_unit_2,"decimal(20,0)",YES,,,
207,unit_2_heat_unit_2,"decimal(20,0)",YES,,,
208,unit_2_lease_exp_unit_2,varchar(20),YES,,,
209,unit_2_occupancy_unit_2,varchar(50),YES,,,
210,unit_2_rentmonth_unit_2,"decimal(20,0)",YES,,,
211,unit_2_sec_deposit_unit_2,"decimal(20,0)",YES,,,
212,unit_2_square_ft_unit_2,"decimal(20,0)",YES,,,
213,unit_2_total_baths_unit_2,"decimal(20,0)",YES,,,
214,1_story_sqft_min,"decimal(9,0)",YES,,,
215,2_story_1st_flr_sqft,"decimal(9,0)",YES,,,
216,2_story_sqft_min,"decimal(9,0)",YES,,,
217,buildings_included,varchar(115),YES,,,
218,conveyance_options,varchar(73),YES,,,
219,crop_description,varchar(100),YES,,,
220,development_status,varchar(125),YES,,,
221,farm_type,varchar(50),YES,,,
222,misc_farm_info,varchar(67),YES,,,
223,present_use,varchar(100),YES,,,
224,priceacre,"decimal(9,0)",YES,,,
225,topography,varchar(119),YES,,,
226,utilities_available,varchar(132),YES,,,
227,waterwaste_availabl,varchar(102),YES,,,
228,waterwaste_required,varchar(104),YES,,,
229,1st_type_unit,varchar(227),YES,,,
230,2nd_type_unit,varchar(218),YES,,,
231,3rd_type_unit,varchar(213),YES,,,
232,4th_type_unit,varchar(212),YES,,,
233,estimated_sqft_num1,varchar(50),YES,,,
234,estimated_sqft_num2,varchar(50),YES,,,
235,estimated_sqft_num3,varchar(50),YES,,,
236,estimated_sqft_num4,varchar(50),YES,,,
237,financial_info_vac_allow,"decimal(20,0)",YES,,,
238,miscellaneous_code_comp,varchar(50),YES,,,
239,miscellaneous_dilhr,varchar(50),YES,,,
240,miscellaneous_laundry,varchar(50),YES,,,
241,miscellaneous_occupied,varchar(50),YES,,,
242,miscellaneous_security_deposit,varchar(50),YES,,,
243,parking_inside,"decimal(9,0)",YES,,,
244,parking_outside,"decimal(9,0)",YES,,,
245,seller_leased,varchar(50),YES,,,
246,seller_owned,varchar(50),YES,,,
247,tenant_provides,varchar(50),YES,,,
248,tot_units,"decimal(3,0)",YES,,,
249,unit_info_avg_rent_unit_1,"decimal(20,0)",YES,,,
250,unit_info_avg_rent_unit_2,"decimal(20,0)",YES,,,
251,unit_info_avg_rent_unit_3,"decimal(20,0)",YES,,,
252,unit_info_avg_rent_unit_4,"decimal(20,0)",YES,,,
253,unit_info_num_of_units_type_num1,"decimal(20,0)",YES,,,
254,unit_info_num_of_units_type_num2,"decimal(20,0)",YES,,,
255,unit_info_num_of_units_type_num3,"decimal(20,0)",YES,,,
256,unit_info_num_of_units_type_num4,"decimal(20,0)",YES,,,
257,tax_includes,varchar(50),YES,,,
258,owner_pays,varchar(66),YES,,,
259,tenant_pays,varchar(50),YES,,,
260,heating_fuel,varchar(100),YES,,,
261,exterior,varchar(167),YES,,,
262,roofing,varchar(50),YES,,,
263,waterwaste,varchar(150),YES,,,
264,est_year_built,int(4),YES,MUL,,
265,financial_info_sched_gross_income,"decimal(20,0)",YES,,,
266,fallthrough_bom_dt,date,YES,,,
267,num_of_acres,varchar(107),YES,,,
268,garage,varchar(100),YES,,,
269,green_features,varchar(193),YES,,,
270,included,varchar(50),YES,,,
271,type,varchar(165),YES,,,
272,body_of_water,varchar(20),YES,,,
273,elementary_school,varchar(33),YES,,,
274,high_school,varchar(28),YES,,,
275,middle_school,varchar(31),YES,,,
276,school_district,varchar(50),YES,,,
277,hoa_duesyr,varchar(20),YES,,,
278,hobby_farm,varchar(100),YES,,,
279,subdivision,varchar(100),YES,,,
280,water_features,varchar(100),YES,,,
281,basement,varchar(158),YES,,,
282,estimated_age,varchar(54),YES,,,
283,financial_info_gross_operating_inc,"decimal(20,0)",YES,,,
284,financial_info_net_operating_income,"decimal(20,0)",YES,,,
285,financial_info_total_operating_exp,"decimal(20,0)",YES,,,
286,num_of_stories,varchar(50),YES,,,
287,showing_inst,varchar(120),YES,,,
288,business_name,varchar(120),YES,,,
289,financial_info_gross_operating_stmt,varchar(50),YES,,,
290,financial_info_net_operating_stmt,varchar(50),YES,,,
291,full_time_employees,varchar(50),YES,,,
292,lease_info_lease_expiration,varchar(20),YES,,,
293,lease_info_lease_only,varchar(50),YES,,,
294,lease_info_rentmonth,"decimal(20,0)",YES,,,
295,licenses,varchar(66),YES,,,
296,major_business_type,varchar(50),YES,,,
297,sale_excludes,varchar(50),YES,,,
298,sale_includes,varchar(206),YES,,,
299,seating,"decimal(9,0)",YES,,,
300,sub_typebusiness,varchar(293),YES,,,
301,showing_info,varchar(120),YES,,,
302,est_total_sq_ft,"decimal(9,0)",YES,MUL,,
303,occupancy,varchar(98),YES,,,
304,parking,"decimal(9,0)",YES,,,
305,miscellaneous,varchar(295),YES,,,
306,road_frontage,varchar(170),YES,,,
307,occupied,varchar(1),YES,,,
308,occupied_comm_industrial,varchar(82),YES,,,
309,building_style,varchar(50),YES,,,
310,common_amenities,varchar(211),YES,,,
311,condo_fee,"decimal(4,0)",YES,,,
312,condo_fee_incl,varchar(190),YES,,,
313,condo_fee__mo,int(11),YES,,,
314,condo_mgmt,varchar(76),YES,,,
315,condominium_name,varchar(120),YES,,,
316,dining,varchar(86),YES,,,
317,fallthrough_date,date,YES,,,
318,floor_num,"decimal(5,0)",YES,,,
319,pets_permitted,varchar(50),YES,,,
320,unit_description,varchar(256),YES,,,
321,unit_style,varchar(50),YES,,,
322,units_in_bldg,"decimal(9,0)",YES,,,
323,units_in_project,"decimal(9,0)",YES,,,
324,water_heater,varchar(50),YES,,,
325,appliances_included,varchar(167),YES,,,
326,bath_description,varchar(200),YES,,,
327,bedroom_2_area,varchar(10),YES,,,
328,bedroom_2_length,smallint(2),YES,,,
329,bedroom_2_level,varchar(1),YES,,,
330,bedroom_2_num,varchar(4),YES,,,
331,bedroom_2_width,smallint(2),YES,,,
332,bedroom_3_area,varchar(10),YES,,,
333,bedroom_3_length,smallint(2),YES,,,
334,bedroom_3_level,varchar(1),YES,,,
335,bedroom_3_num,varchar(4),YES,,,
336,bedroom_3_width,smallint(2),YES,,,
337,bedroom_4_area,varchar(10),YES,,,
338,bedroom_4_length,smallint(2),YES,,,
339,bedroom_4_level,varchar(1),YES,,,
340,bedroom_4_num,varchar(4),YES,,,
341,bedroom_4_width,smallint(2),YES,,,
