,Field,Type,Null,Key,Default,Extra
0,internal_listing_id,varchar(26),NO,PRI,,
1,agent_id,varchar(26),YES,,,
2,assessor_lot_acres,"decimal(15,1)",YES,,,
3,assessor_sqft,"decimal(15,1)",YES,,,
4,begin_date,date,YES,,,
5,cancel_date,date,YES,,,
6,city,varchar(50),YES,MUL,,
7,colist_agent_id,varchar(26),YES,,,
8,colistingmemberaddress,varchar(150),YES,,,
9,colistingmemberemail,varchar(150),YES,,,
10,colistingmemberfax,varchar(15),YES,,,
11,colistingmembername,varchar(72),YES,,,
12,colistingmemberphone,varchar(15),YES,,,
13,colistingmembershortid,varchar(15),YES,MUL,,
14,colistingmemberurl,varchar(150),YES,,,
15,coselling_agent_id,varchar(26),YES,,,
16,cosellingmemberaddress,varchar(150),YES,,,
17,cosellingmemberemail,varchar(150),YES,,,
18,cosellingmemberfax,varchar(15),YES,,,
19,cosellingmembername,varchar(72),YES,,,
20,cosellingmemberphone,varchar(15),YES,,,
21,cosellingmembershortid,varchar(15),YES,,,
22,cosellingmemberurl,varchar(150),YES,,,
23,days_on_market,varchar(10),YES,,,
24,deposit,"decimal(10,1)",YES,,,
25,dir,varchar(10),YES,,,
26,display_on_public_websites,varchar(1),YES,,,
27,district,varchar(50),YES,,,
28,end_date,date,YES,,,
29,entry_timestamp,datetime,YES,,,
30,fallthrough_date,date,YES,,,
31,geo_lat,"decimal(11,6)",YES,,,
32,geo_lon,"decimal(11,6)",YES,,,
33,hot_sheet_comment,varchar(20),YES,,,
34,list_135,int(11),YES,,,
35,list_number_main,int(11),YES,,,
36,list_number_prefix,varchar(2),YES,,,
37,list_office_board_code,varchar(150),YES,,,
38,listing_id,varchar(11),NO,MUL,,
39,listingmemberaddress,varchar(150),YES,,,
40,listingmemberemail,varchar(150),YES,,,
41,listingmemberfax,varchar(15),YES,,,
42,listingmembername,varchar(72),YES,,,
43,listingmemberphone,varchar(24),YES,,,
44,listingmembershortid,varchar(16),YES,MUL,,
45,listingmemberurl,varchar(150),YES,,,
46,listingofficeaddress,varchar(150),YES,,,
47,listingofficeemail,varchar(150),YES,,,
48,listingofficefax,varchar(15),YES,,,
49,listingofficename,varchar(150),YES,MUL,,
50,listingofficephone,varchar(24),YES,,,
51,listingofficeshortid,varchar(15),YES,,,
52,listingofficeurl,varchar(150),YES,,,
53,mls_approved,varchar(1),YES,,,
54,mls_identifier,varchar(26),YES,,,
55,office_id,varchar(26),YES,,,
56,phone,varchar(12),YES,,,
57,picture_count,int(11),YES,,,
58,picture_timestamp,datetime,YES,MUL,,
59,postal_code,varchar(10),YES,MUL,,
60,private_remarks,varchar(400),YES,,,
61,property_group_id,varchar(26),YES,,,
62,property_type,varchar(2),YES,,,
63,public_remarks,varchar(810),YES,,,
64,selling_agency_id,varchar(26),YES,,,
65,selling_agent_id,varchar(26),YES,,,
66,sellingmemberaddress,varchar(150),YES,,,
67,sellingmemberemail,varchar(150),YES,,,
68,sellingmemberfax,varchar(15),YES,,,
69,sellingmembername,varchar(72),YES,,,
70,sellingmemberphone,varchar(15),YES,,,
71,sellingmembershortid,varchar(16),YES,,,
72,sellingmemberurl,varchar(150),YES,,,
73,sellingofficeaddress,varchar(150),YES,,,
74,sellingofficeemail,varchar(150),YES,,,
75,sellingofficefax,varchar(15),YES,,,
76,sellingofficename,varchar(150),YES,,,
77,sellingofficephone,varchar(15),YES,,,
78,sellingofficeshortid,varchar(15),YES,,,
79,sellingofficeurl,varchar(150),YES,,,
80,sold_date,date,YES,,,
81,sold_price,"decimal(15,1)",YES,,,
82,stateprovince,varchar(50),YES,,,
83,status,varchar(50),YES,,,
84,status_change_date,date,YES,,,
85,street_name,varchar(30),YES,,,
86,street_num,varchar(10),YES,,,
87,timestamp,datetime,YES,,,
88,unbranded_virtual_tour,varchar(512),YES,,,
89,under_contract_date,date,YES,,,
90,withdrawal_date,date,YES,,,
91,affordable_housing,varchar(50),YES,,,
92,assocpark_amenities,varchar(106),YES,,,
93,assocpark_fee_incl,varchar(104),YES,,,
94,barn_area,varchar(50),YES,,,
95,barn_length,varchar(50),YES,,,
96,barn_no_of_rooms,varchar(50),YES,,,
97,barn_room_level,varchar(50),YES,,,
98,barn_room_remarks,varchar(50),YES,,,
99,barn_width,varchar(50),YES,,,
100,bedroom_2_area,varchar(50),YES,,,
101,bedroom_2_length,varchar(50),YES,,,
102,bedroom_2_no_of_rooms,varchar(50),YES,,,
103,bedroom_2_room_level,varchar(50),YES,,,
104,bedroom_2_room_remarks,varchar(50),YES,,,
105,bedroom_2_width,varchar(50),YES,,,
106,bedroom_3_area,varchar(50),YES,,,
107,bedroom_3_length,varchar(50),YES,,,
108,bedroom_3_no_of_rooms,varchar(50),YES,,,
109,bedroom_3_room_level,varchar(50),YES,,,
110,bedroom_3_room_remarks,varchar(50),YES,,,
111,bedroom_3_width,varchar(50),YES,,,
112,bedroom_4_area,varchar(50),YES,,,
113,bedroom_4_length,varchar(50),YES,,,
114,bedroom_4_no_of_rooms,varchar(50),YES,,,
115,bedroom_4_room_level,varchar(50),YES,,,
116,bedroom_4_room_remarks,varchar(50),YES,,,
117,bedroom_4_width,varchar(50),YES,,,
118,bedroom_5_area,varchar(50),YES,,,
119,bedroom_5_length,varchar(50),YES,,,
120,bedroom_5_no_of_rooms,varchar(50),YES,,,
121,bedroom_5_room_level,varchar(50),YES,,,
122,bedroom_5_room_remarks,varchar(50),YES,,,
123,bedroom_5_width,varchar(50),YES,,,
124,bedroom_6_area,varchar(50),YES,,,
125,bedroom_6_length,varchar(50),YES,,,
126,bedroom_6_no_of_rooms,varchar(50),YES,,,
127,bedroom_6_room_level,varchar(50),YES,,,
128,bedroom_6_room_remarks,varchar(50),YES,,,
129,bedroom_6_width,varchar(50),YES,,,
130,bedroom_7_area,varchar(50),YES,,,
131,bedroom_7_length,varchar(50),YES,,,
132,bedroom_7_no_of_rooms,varchar(50),YES,,,
133,bedroom_7_room_level,varchar(50),YES,,,
134,bedroom_7_room_remarks,varchar(50),YES,,,
