,Field,Type,Null,Key,Default,Extra
0,systemid,int(10),NO,PRI,,
1,1st_mortgage_date,varchar(5),YES,,,
2,1st_mortgage_payment,varchar(10),YES,,,
3,1st_payment_date,varchar(5),YES,,,
4,accelerate,varchar(1),YES,,,
5,address,varchar(100),YES,,,
6,address_2,varchar(50),YES,,,
7,address_direction,varchar(2),YES,,,
8,address_number,varchar(15),YES,,,
9,address_search_number,int(10),YES,,,
10,address_street,varchar(50),YES,,,
11,agent,int(10),YES,MUL,,
12,area,varchar(33),YES,,,
13,associate_remarks,text,YES,,,
14,associated_document_count,int(10),YES,,,
15,assumable,varchar(1),YES,,,
16,auction_date,date,YES,,,
17,broker_spbtb,varchar(10),YES,,,
18,buyer_type,varchar(19),YES,,,
19,buyers_state,varchar(12),YES,,,
20,city,varchar(50),YES,MUL,,
21,class,varchar(31),YES,,,
22,closing_date,date,YES,,,
23,compensation_to_so,varchar(12),YES,,,
24,concessions_pd_by_seller,"decimal(13,2)",YES,,,
25,contract_date,date,YES,,,
26,county_assessor_parcel_id,varchar(50),YES,,,
27,directions,varchar(255),YES,,,
28,doc_timestamp,datetime,YES,,,
29,documents_on_file,varchar(100),YES,,,
30,dom,int(10),YES,,,
31,domls,int(10),YES,,,
32,equity_amount,int(10),YES,,,
33,existing_financing,varchar(22),YES,,,
34,expiration_date,date,YES,,,
35,first_photo_add_timestamp,datetime,YES,,,
36,geo_address_line,varchar(255),YES,,,
37,geo_latitude,"decimal(18,15)",YES,,,
38,geo_longitude,"decimal(19,15)",YES,,,
39,geo_match_code,smallint(3),YES,,,
40,geo_matched_method,smallint(3),YES,,,
41,geo_postal_code,varchar(10),YES,,,
42,geo_primary_city,varchar(100),YES,,,
43,geo_quality,"decimal(12,8)",YES,,,
44,geo_secondary_city,varchar(100),YES,,,
45,geo_subdivision,varchar(2),YES,,,
46,geo_update_timestamp,datetime,YES,,,
47,geo_zoom_level,"decimal(2,0)",YES,,,
48,hotsheet_date,date,YES,,,
49,how_sold,varchar(25),YES,,,
50,idx_include,varchar(3),YES,,,
51,input_date,datetime,YES,,,
52,int_rate,varchar(10),YES,,,
53,interest_rate,varchar(10),YES,,,
54,internet,varchar(24),YES,,,
55,la1agent_address2,varchar(50),YES,,,
56,la1agent_address_street_name,varchar(50),YES,,,
57,la1agent_city,varchar(50),YES,,,
58,la1agent_email,varchar(50),YES,,,
59,la1agent_first_name,varchar(50),YES,,,
60,la1agent_last_name,varchar(50),YES,,,
61,la1agent_logon_name,varchar(20),YES,,,
62,la1agent_middle_initial,varchar(1),YES,,,
63,la1agent_phone1_countryid,varchar(28),YES,,,
64,la1agent_phone1_description,varchar(10),YES,,,
65,la1agent_phone1_extension,varchar(5),YES,,,
66,la1agent_phone1_number,varchar(30),YES,,,
67,la1agent_phone2_countryid,varchar(28),YES,,,
68,la1agent_phone2_description,varchar(10),YES,,,
69,la1agent_phone2_extension,varchar(5),YES,,,
70,la1agent_phone2_number,varchar(30),YES,,,
71,la1agent_phone3_countryid,varchar(28),YES,,,
72,la1agent_phone3_description,varchar(10),YES,,,
73,la1agent_phone3_extension,varchar(5),YES,,,
74,la1agent_phone3_number,varchar(30),YES,,,
75,la1agent_phone4_countryid,varchar(28),YES,,,
76,la1agent_phone4_description,varchar(10),YES,,,
77,la1agent_phone4_extension,varchar(5),YES,,,
78,la1agent_phone4_number,varchar(30),YES,,,
79,la1agent_phone5_countryid,int(10),YES,,,
80,la1agent_phone5_description,varchar(10),YES,,,
81,la1agent_phone5_extension,varchar(5),YES,,,
82,la1agent_phone5_number,varchar(30),YES,,,
83,la1agent_state,varchar(2),YES,,,
84,la1agent_status,varchar(13),YES,,,
85,la1agent_type,varchar(28),YES,,,
86,la1agent_url,varchar(80),YES,,,
87,la1agent_zip,varchar(20),YES,,,
88,la1code_of_ethics,varchar(50),YES,,,
89,la1user_code,varchar(20),YES,MUL,,
90,la2agent_address2,varchar(50),YES,,,
91,la2agent_address_street_name,varchar(50),YES,,,
92,la2agent_city,varchar(50),YES,,,
93,la2agent_email,varchar(50),YES,,,
94,la2agent_first_name,varchar(50),YES,,,
95,la2agent_last_name,varchar(50),YES,,,
96,la2agent_middle_initial,varchar(1),YES,,,
97,la2agent_phone1_countryid,varchar(28),YES,,,
98,la2agent_phone1_description,varchar(10),YES,,,
99,la2agent_phone1_extension,varchar(5),YES,,,
100,la2agent_phone1_number,varchar(30),YES,,,
101,la2agent_phone2_countryid,varchar(28),YES,,,
102,la2agent_phone2_description,varchar(10),YES,,,
103,la2agent_phone2_extension,varchar(5),YES,,,
104,la2agent_phone2_number,varchar(30),YES,,,
105,la2agent_phone3_countryid,varchar(28),YES,,,
106,la2agent_phone3_description,varchar(10),YES,,,
107,la2agent_phone3_extension,varchar(5),YES,,,
108,la2agent_phone3_number,varchar(30),YES,,,
109,la2agent_phone4_countryid,int(10),YES,,,
110,la2agent_phone4_description,varchar(10),YES,,,
111,la2agent_phone4_extension,varchar(5),YES,,,
112,la2agent_phone4_number,varchar(30),YES,,,
