,Field,Type,Null,Key,Default,Extra
0,AboveGradeFinishedArea,"decimal(14,2)",YES,,,
1,AboveGradeFinishedAreaSource,varchar(30),YES,,,
2,AccessibilityFeatures,varchar(210),YES,,,
3,Appliances,varchar(240),YES,,,
4,ArchitecturalStyle,varchar(110),YES,MUL,,
5,AssociationAmenities,varchar(90),YES,,,
6,AssociationFee,"decimal(14,2)",YES,,,
7,AssociationFeeFrequency,varchar(30),YES,,,
8,AssociationFeeIncludes,varchar(160),YES,,,
9,AssociationYN,tinyint(1),YES,,,
10,AttachedGarageYN,tinyint(1),YES,,,
11,AttributionContact,varchar(30),YES,,,
12,AvailabilityDate,date,YES,,,
13,Basement,varchar(140),YES,,,
14,BathroomsFull,bigint(20),YES,MUL,,
15,BathroomsHalf,bigint(20),YES,MUL,,
16,BathroomsOneQuarter,bigint(20),YES,MUL,,
17,BathroomsPartial,bigint(20),YES,,,
18,BathroomsThreeQuarter,bigint(20),YES,MUL,,
19,BathroomsTotalDecimal,varchar(20),YES,,,
20,BathroomsTotalInteger,bigint(20),YES,,,
21,BedroomsTotal,bigint(20),YES,MUL,,
22,BelowGradeFinishedArea,"decimal(14,2)",YES,,,
23,BelowGradeFinishedAreaSource,varchar(30),YES,,,
24,BodyType,tinyint(1),YES,,,
25,BuildingAreaTotal,"decimal(14,2)",YES,,,
26,BuildingFeatures,varchar(50),YES,,,
27,BusinessName,varchar(50),YES,,,
28,BusinessType,varchar(80),YES,,,
29,BuyerAgencyCompensation,varchar(30),YES,,,
30,BuyerAgencyCompensationType,varchar(30),YES,,,
31,BuyerAgentDesignation,varchar(1070),YES,,,
32,BuyerAgentDirectPhone,varchar(30),YES,,,
33,BuyerAgentEmail,varchar(50),YES,,,
34,BuyerAgentFax,varchar(30),YES,,,
35,BuyerAgentFirstName,varchar(30),YES,,,
36,BuyerAgentFullName,varchar(40),YES,,,
37,BuyerAgentKey,varchar(32),YES,MUL,,
38,BuyerAgentLastName,varchar(30),YES,,,
39,BuyerAgentMiddleName,varchar(30),YES,,,
40,BuyerAgentMlsId,varchar(32),YES,,,
41,BuyerAgentMobilePhone,varchar(30),YES,,,
42,BuyerAgentOfficePhone,varchar(30),YES,,,
43,BuyerAgentOfficePhoneExt,varchar(30),YES,,,
44,BuyerAgentPager,varchar(30),YES,,,
45,BuyerAgentPreferredPhone,varchar(30),YES,,,
46,BuyerAgentPreferredPhoneExt,varchar(30),YES,,,
47,BuyerAgentStateLicense,varchar(30),YES,,,
48,BuyerAgentTollFreePhone,varchar(30),YES,,,
49,BuyerAgentURL,varchar(70),YES,,,
50,BuyerAgentVoiceMail,varchar(30),YES,,,
51,BuyerAgentVoiceMailExt,varchar(30),YES,,,
52,BuyerOfficeEmail,varchar(50),YES,,,
53,BuyerOfficeFax,varchar(30),YES,,,
54,BuyerOfficeKey,varchar(32),YES,,,
55,BuyerOfficeMlsId,varchar(32),YES,,,
56,BuyerOfficeName,varchar(50),YES,,,
57,BuyerOfficePhone,varchar(30),YES,,,
58,BuyerOfficePhoneExt,varchar(30),YES,,,
59,BuyerOfficeURL,varchar(60),YES,,,
60,BuyerTeamKey,varchar(32),YES,,,
61,BuyerTeamName,varchar(30),YES,,,
62,CarportSpaces,"decimal(14,2)",YES,,,
63,City,varchar(30),YES,MUL,,
64,CloseDate,date,YES,,,
65,ClosePrice,"decimal(14,2)",YES,,,
66,CoBuyerAgentDesignation,varchar(430),YES,,,
67,CoBuyerAgentDirectPhone,varchar(30),YES,,,
68,CoBuyerAgentEmail,varchar(40),YES,,,
69,CoBuyerAgentFax,varchar(30),YES,,,
70,CoBuyerAgentFirstName,varchar(30),YES,,,
71,CoBuyerAgentFullName,varchar(30),YES,,,
72,CoBuyerAgentKey,varchar(32),YES,MUL,,
73,CoBuyerAgentLastName,varchar(30),YES,,,
74,CoBuyerAgentMiddleName,varchar(30),YES,,,
75,CoBuyerAgentMlsId,varchar(32),YES,,,
76,CoBuyerAgentMobilePhone,varchar(30),YES,,,
77,CoBuyerAgentOfficePhone,varchar(30),YES,,,
78,CoBuyerAgentOfficePhoneExt,varchar(30),YES,,,
79,CoBuyerAgentPager,varchar(30),YES,,,
80,CoBuyerAgentPreferredPhone,varchar(30),YES,,,
81,CoBuyerAgentPreferredPhoneExt,varchar(30),YES,,,
82,CoBuyerAgentStateLicense,varchar(30),YES,,,
83,CoBuyerAgentTollFreePhone,varchar(30),YES,,,
84,CoBuyerAgentURL,varchar(50),YES,,,
85,CoBuyerAgentVoiceMail,varchar(30),YES,,,
86,CoBuyerAgentVoiceMailExt,varchar(30),YES,,,
87,CoBuyerOfficeEmail,varchar(50),YES,,,
88,CoBuyerOfficeFax,varchar(30),YES,,,
89,CoBuyerOfficeKey,varchar(32),YES,,,
90,CoBuyerOfficeMlsId,varchar(32),YES,,,
91,CoBuyerOfficeName,varchar(50),YES,,,
92,CoBuyerOfficePhone,varchar(30),YES,,,
93,CoBuyerOfficePhoneExt,varchar(30),YES,,,
94,CoBuyerOfficeURL,varchar(60),YES,,,
95,CoListAgentDesignation,varchar(430),YES,,,
96,CoListAgentDirectPhone,varchar(30),YES,,,
97,CoListAgentEmail,varchar(40),YES,,,
98,CoListAgentFax,varchar(30),YES,,,
99,CoListAgentFirstName,varchar(30),YES,,,
100,CoListAgentFullName,varchar(40),YES,,,
101,CoListAgentKey,varchar(32),YES,MUL,,
102,CoListAgentLastName,varchar(30),YES,,,
103,CoListAgentMiddleName,varchar(30),YES,,,
104,CoListAgentMlsId,varchar(32),YES,,,
105,CoListAgentMobilePhone,varchar(30),YES,,,
106,CoListAgentOfficePhone,varchar(30),YES,,,
107,CoListAgentOfficePhoneExt,varchar(30),YES,,,
108,CoListAgentPager,varchar(30),YES,,,
109,CoListAgentPreferredPhone,varchar(30),YES,,,
110,CoListAgentPreferredPhoneExt,varchar(30),YES,,,
111,CoListAgentStateLicense,varchar(30),YES,,,
112,CoListAgentTollFreePhone,varchar(30),YES,,,
113,CoListAgentURL,varchar(60),YES,,,
114,CoListAgentVoiceMail,varchar(30),YES,,,
115,CoListAgentVoiceMailExt,varchar(30),YES,,,
116,CoListOfficeEmail,varchar(50),YES,,,
117,CoListOfficeFax,varchar(30),YES,,,
118,CoListOfficeKey,varchar(32),YES,,,
119,CoListOfficeMlsId,varchar(32),YES,,,
120,CoListOfficeName,varchar(50),YES,,,
121,CoListOfficePhone,varchar(30),YES,,,
122,CoListOfficePhoneExt,varchar(30),YES,,,
123,CoListOfficeURL,varchar(60),YES,,,
124,CompensationDisclaimer,varchar(120),YES,,,
125,ConstructionMaterials,varchar(70),YES,,,
126,Contingency,varchar(30),YES,,,
127,ContractStatusChangeDate,date,YES,,,
128,Cooling,varchar(60),YES,,,
129,CoolingYN,tinyint(1),YES,,,
130,CopyrightNotice,varchar(30),YES,,,
131,CountyOrParish,varchar(30),YES,,,
132,CrossStreet,varchar(50),YES,,,
133,CurrentUse,varchar(70),YES,,,
134,DaysOnMarket,bigint(20),YES,,,
135,DirectionFaces,varchar(30),YES,,,
136,Directions,varchar(400),YES,,,
137,Directions_sp_Remarks_co_Directions3,varchar(400),YES,,,
138,Directions_sp_Remarks_co_Public_sp_Remarks3,varchar(880),YES,,,
139,Disclaimer,varchar(30),YES,,,
140,DocumentsAvailable,varchar(80),YES,,,
141,DocumentsChangeTimestamp,datetime,YES,,,
142,DocumentsCount,bigint(20),YES,,,
143,DoorFeatures,varchar(80),YES,,,
144,DualVariableCompensationYN,tinyint(1),YES,,,
145,Electric,varchar(110),YES,,,
146,ElectricExpense,"decimal(14,2)",YES,,,
147,ElementarySchool,varchar(30),YES,,,
148,ElementarySchoolDistrict,varchar(30),YES,,,
149,EntryLocation,varchar(30),YES,,,
150,ExteriorFeatures,varchar(100),YES,,,
151,Fencing,varchar(80),YES,,,
152,FireplaceFeatures,varchar(90),YES,,,
153,FireplaceYN,tinyint(1),YES,,,
154,FireplacesTotal,bigint(20),YES,,,
155,FloorPlansChangeTimestamp,datetime,YES,,,
156,Flooring,varchar(70),YES,,,
157,FoundationDetails,varchar(60),YES,,,
158,FuelExpense,"decimal(14,2)",YES,,,
159,GarageSpaces,"decimal(14,2)",YES,,,
160,GarageYN,tinyint(1),YES,,,
161,GreenBuildingVerificationType,varchar(30),YES,,,
162,GreenEnergyEfficient,varchar(100),YES,,,
163,GreenEnergyGeneration,varchar(30),YES,,,
164,GreenIndoorAirQuality,varchar(60),YES,,,
165,GreenSustainability,varchar(50),YES,,,
166,GreenWaterConservation,varchar(50),YES,,,
167,Heating,varchar(100),YES,,,
168,HeatingYN,tinyint(1),YES,,,
169,HighSchool,varchar(30),YES,,,
170,HighSchoolDistrict,varchar(50),YES,,,
171,HorseAmenities,varchar(60),YES,,,
172,InsuranceExpense,"decimal(14,2)",YES,,,
173,InteriorFeatures,varchar(280),YES,,,
174,InternetAddressDisplayYN,tinyint(1),YES,,,
175,InternetAutomatedValuationDisplayYN,tinyint(1),YES,,,
176,InternetConsumerCommentYN,tinyint(1),YES,,,
177,InternetEntireListingDisplayYN,tinyint(1),YES,,,
178,LandLeaseYN,tinyint(1),YES,,,
179,Latitude,"decimal(12,8)",YES,MUL,,
180,LaundryFeatures,varchar(100),YES,,,
181,Levels,tinyint(1),YES,,,
182,ListAgentDesignation,varchar(1070),YES,,,
183,ListAgentDirectPhone,varchar(30),YES,,,
184,ListAgentEmail,varchar(50),YES,,,
185,ListAgentFax,varchar(30),YES,,,
186,ListAgentFirstName,varchar(30),YES,,,
187,ListAgentFullName,varchar(40),YES,,,
188,ListAgentKey,varchar(32),YES,MUL,,
189,ListAgentLastName,varchar(30),YES,,,
190,ListAgentMiddleName,varchar(30),YES,,,
191,ListAgentMlsId,varchar(32),YES,MUL,,
192,ListAgentMobilePhone,varchar(30),YES,,,
193,ListAgentOfficePhone,varchar(30),YES,,,
194,ListAgentOfficePhoneExt,varchar(30),YES,,,
195,ListAgentPager,varchar(30),YES,,,
196,ListAgentPreferredPhone,varchar(30),YES,,,
197,ListAgentPreferredPhoneExt,varchar(30),YES,,,
198,ListAgentStateLicense,varchar(30),YES,,,
199,ListAgentTollFreePhone,varchar(30),YES,,,
200,ListAgentURL,varchar(70),YES,,,
201,ListAgentVoiceMail,varchar(30),YES,,,
202,ListAgentVoiceMailExt,varchar(30),YES,,,
203,ListOfficeKey,varchar(32),YES,MUL,,
204,ListOfficeMlsId,varchar(32),YES,,,
205,ListOfficeName,varchar(50),YES,MUL,,
206,ListPrice,"decimal(14,2)",YES,MUL,,
207,ListTeamKey,varchar(32),YES,,,
208,ListTeamName,varchar(30),YES,,,
209,ListingContractDate,date,YES,,,
210,ListingId,varchar(32),YES,MUL,,
211,ListingKey,varchar(32),NO,PRI,,
212,ListingTerms,varchar(50),YES,,,
213,LivingArea,"decimal(14,2)",YES,MUL,,
214,LivingAreaSource,varchar(30),YES,,,
215,LivingAreaUnits,varchar(30),YES,,,
216,Location_co_CityTown_sp__lparen_Mail_rparen_,varchar(30),YES,,,
217,Location_co_Cross_sp_Street,varchar(50),YES,,,
218,Location_co_Postal_sp_Code_sp_4,"decimal(12,0)",YES,,,
219,Location_co_Street_sp_Direction_sp_Sfx2,varchar(30),YES,,,
220,Longitude,"decimal(12,8)",YES,MUL,,
221,LotFeatures,varchar(260),YES,,,
222,LotSizeAcres,"decimal(16,4)",YES,MUL,,
223,LotSizeArea,"decimal(16,4)",YES,,,
224,LotSizeDimensions,varchar(60),YES,,,
225,LotSizeSquareFeet,"decimal(14,2)",YES,,,
226,LotSizeUnits,varchar(30),YES,,,
227,MLSAreaMajor,varchar(30),YES,,,
228,MaintenanceExpense,"decimal(14,2)",YES,,,
229,MajorChangeTimestamp,datetime,YES,,,
230,MajorChangeType,varchar(30),YES,,,
231,MiddleOrJuniorSchool,varchar(30),YES,,,
232,MiddleOrJuniorSchoolDistrict,varchar(30),YES,,,
233,MlsStatus,varchar(30),YES,,,
234,MobileLength,bigint(20),YES,,,
235,MobileWidth,bigint(20),YES,,,
236,ModificationTimestamp,datetime,YES,,,
237,NewConstructionYN,tinyint(1),YES,,,
238,Non_sp_Member_co_Non_sp_Member_sp_Name,varchar(50),YES,,,
239,NumberOfUnitsTotal,bigint(20),YES,,,
240,OffMarketDate,date,YES,,,
241,OffMarketTimestamp,datetime,YES,,,
242,OnMarketDate,date,YES,,,
243,OnMarketTimestamp,datetime,YES,,,
244,OriginalListPrice,"decimal(14,2)",YES,,,
245,OriginatingSystemID,varchar(30),YES,,,
246,OriginatingSystemKey,varchar(32),YES,,,
247,OriginatingSystemName,varchar(30),YES,,,
248,OtherEquipment,varchar(70),YES,,,
249,OtherStructures,varchar(250),YES,,,
250,OwnerPays,varchar(160),YES,,,
251,Ownership,varchar(50),YES,,,
252,ParcelNumber,varchar(50),YES,,,
253,ParkName,varchar(30),YES,,,
254,ParkingFeatures,varchar(140),YES,,,
255,ParkingTotal,"decimal(14,2)",YES,,,
256,PatioAndPorchFeatures,varchar(110),YES,,,
257,PendingTimestamp,datetime,YES,,,
258,PetsAllowed,varchar(30),YES,,,
259,PhotosChangeTimestamp,datetime,YES,,,
260,PhotosCount,bigint(20),YES,,,
261,PoolFeatures,varchar(50),YES,,,
262,PoolPrivateYN,tinyint(1),YES,,,
263,Possession,varchar(250),YES,,,
264,PossibleUse,tinyint(1),YES,,,
265,PostalCity,varchar(30),YES,,,
266,PostalCode,varchar(30),YES,MUL,,
267,PostalCodePlus4,varchar(30),YES,,,
268,Power_sp_Production_sp_Type_co_Photovoltaics,tinyint(1),YES,,,
269,Power_sp_Production_sp_Type_co_Wind2,tinyint(1),YES,,,
270,PriceChangeTimestamp,datetime,YES,,,
271,PropertyAttachedYN,tinyint(1),YES,,,
272,PropertyCondition,varchar(30),YES,,,
273,PropertySubType,varchar(30),YES,MUL,,
274,PropertyType,varchar(30),YES,MUL,,
275,PublicRemarks,varchar(2290),YES,,,
276,PurchaseContractDate,date,YES,,,
277,RentIncludes,varchar(40),YES,,,
278,RoadFrontageType,varchar(50),YES,,,
279,Roof,varchar(50),YES,,,
280,RoomsTotal,bigint(20),YES,,,
281,SecurityFeatures,varchar(180),YES,,,
282,SeniorCommunityYN,tinyint(1),YES,,,
283,Sewer,varchar(40),YES,,,
284,Skirt,tinyint(1),YES,,,
285,SourceSystemID,varchar(30),YES,,,
286,SourceSystemKey,varchar(32),YES,,,
287,SourceSystemName,varchar(30),YES,,,
288,SpaFeatures,tinyint(1),YES,,,
289,SpaYN,tinyint(1),YES,,,
290,SpecialListingConditions,varchar(60),YES,,,
291,StandardStatus,varchar(30),YES,MUL,,
292,StateOrProvince,varchar(30),YES,MUL,,
293,StatusChangeTimestamp,datetime,YES,,,
294,Stories,bigint(20),YES,,,
295,StoriesTotal,bigint(20),YES,,,
296,StreetAdditionalInfo,varchar(30),YES,,,
297,StreetDirPrefix,varchar(30),YES,,,
298,StreetName,varchar(30),YES,,,
299,StreetNumber,varchar(30),YES,,,
300,StreetNumberNumeric,bigint(20),YES,,,
301,StreetSuffix,varchar(30),YES,,,
302,StreetSuffixModifier,varchar(30),YES,,,
303,SubAgencyCompensation,varchar(30),YES,,,
304,SubAgencyCompensationType,varchar(30),YES,,,
305,SubdivisionName,varchar(30),YES,,,
306,TaxAnnualAmount,"decimal(14,2)",YES,,,
307,TaxBlock,varchar(30),YES,,,
308,TaxLot,varchar(30),YES,,,
309,TaxTract,varchar(30),YES,,,
310,TenantPays,varchar(150),YES,,,
311,Topography,varchar(30),YES,,,
312,UnitNumber,varchar(30),YES,,,
313,UnitTypeType,varchar(30),YES,,,
314,UnparsedAddress,varchar(80),YES,,,
315,Utilities,varchar(160),YES,,,
316,VideosChangeTimestamp,datetime,YES,,,
317,VideosCount,bigint(20),YES,,,
318,View,varchar(100),YES,,,
319,VirtualTourURLBranded,varchar(150),YES,,,
320,VirtualTourURLUnbranded,varchar(420),YES,,,
321,WaterBodyName,varchar(30),YES,,,
322,WaterSewerExpense,"decimal(14,2)",YES,,,
323,WaterSource,varchar(50),YES,,,
324,WaterfrontFeatures,varchar(90),YES,,,
325,WaterfrontYN,tinyint(1),YES,,,
326,WindowFeatures,varchar(230),YES,,,
327,YearBuilt,bigint(20),YES,MUL,,
328,YearEstablished,bigint(20),YES,,,
329,Zoning,varchar(30),YES,,,
330,PictureLastDownloadedTimestamp,datetime,YES,,,
331,PictureDownloaded,int(11),NO,MUL,0,
332,PictureDownloadedCount,smallint(4),YES,,,
333,HasPictures,tinyint(2),NO,,0,
334,HoursUntilNextRetry,int(11),YES,,,
335,GeoOverride,int(11),NO,,0,
336,GeoCacheV2Id,int(11),YES,,,
337,GeoAddress,varchar(100),YES,,,
338,GeoCity,varchar(50),YES,,,
339,GeoState,varchar(14),YES,,,
340,GeoZipCode,varchar(10),YES,,,
341,GeoTimestamp,datetime,YES,,,
342,added_timestamp,timestamp,NO,,CURRENT_TIMESTAMP,
343,PriceDropDate,datetime,YES,,,
344,PriceDropFrom,int(8),YES,,,
