,Field,Type,Null,Key,Default,Extra
0,AboveGradeFinishedArea,"decimal(14,2)",YES,,,
1,AboveGradeFinishedAreaSource,varchar(24),YES,,,
2,AboveGradeFinishedAreaUnits,varchar(22),YES,,,
3,ActivationDate,date,YES,,,
4,ArchitecturalStyle,varchar(110),YES,,,
5,AssociationAmenities,varchar(33),YES,,,
6,AssociationFee,"decimal(14,2)",YES,,,
7,AssociationFee2,"decimal(14,2)",YES,,,
8,AssociationFee2Frequency,varchar(23),YES,,,
9,AssociationFee3,"decimal(14,2)",YES,,,
10,AssociationFee3Frequency,varchar(23),YES,,,
11,AssociationFeeFrequency,varchar(23),YES,,,
12,AssociationFeeIncludes,varchar(150),YES,,,
13,AssociationYN,tinyint(1),YES,,,
14,AttachedGarageYN,tinyint(1),YES,,,
15,AttributionContact,varchar(148),YES,,,
16,AvailabilityDate,date,YES,,,
17,BathroomsFull,int(11),YES,,,
18,BathroomsHalf,int(11),YES,,,
19,BathroomsOneQuarter,int(11),YES,,,
20,BathroomsPartial,int(11),YES,,,
21,BathroomsThreeQuarter,int(11),YES,,,
22,BathroomsTotalInteger,int(11),YES,,,
23,BedroomsPossible,int(11),YES,,,
24,BedroomsTotal,int(11),YES,,,
25,BuilderModel,varchar(70),YES,,,
26,BuilderName,varchar(70),YES,,,
27,BuildingAreaSource,varchar(24),YES,,,
28,BuildingAreaTotal,"decimal(14,2)",YES,,,
29,BuildingAreaUnits,varchar(22),YES,,,
30,BuyerAgentAOR,varchar(59),YES,,,
31,BuyerAgentDirectPhone,varchar(36),YES,,,
32,BuyerAgentEmail,varchar(100),YES,,,
33,BuyerAgentFax,varchar(36),YES,,,
34,BuyerAgentFirstName,varchar(70),YES,,,
35,BuyerAgentFullName,varchar(170),YES,,,
36,BuyerAgentHomePhone,varchar(36),YES,,,
37,BuyerAgentKey,varchar(275),YES,,,
38,BuyerAgentKeyNumeric,int(11),YES,,,
39,BuyerAgentLastName,varchar(70),YES,,,
40,BuyerOfficeKey,varchar(275),YES,,,
41,BuyerOfficeKeyNumeric,int(11),YES,,,
42,BuyerOfficeMlsId,varchar(45),YES,,,
43,CancellationDate,date,YES,,,
44,CarportSpaces,"decimal(14,2)",YES,,,
45,CarportYN,tinyint(1),YES,,,
46,CarrierRoute,varchar(29),YES,,,
47,City,varchar(70),YES,MUL,,
48,CityRegion,varchar(170),YES,,,
49,CloseDate,date,YES,,,
50,ClosePrice,"decimal(14,2)",YES,,,
51,CoBuyerAgentAOR,varchar(59),YES,,,
52,CoBuyerAgentDesignation,varchar(54),YES,,,
53,CoBuyerAgentDirectPhone,varchar(36),YES,,,
54,CoBuyerAgentEmail,varchar(100),YES,,,
55,CoBuyerAgentFax,varchar(36),YES,,,
56,CoBuyerAgentFirstName,varchar(70),YES,,,
57,CoBuyerAgentFullName,varchar(170),YES,,,
58,CoBuyerAgentKey,varchar(275),YES,,,
59,CoBuyerAgentKeyNumeric,int(11),YES,,,
60,CoListAgentFirstName,varchar(70),YES,,,
61,CoListAgentFullName,varchar(170),YES,,,
62,CoListAgentKey,varchar(275),YES,,,
63,CoListAgentKeyNumeric,int(11),YES,,,
64,CoListAgentLastName,varchar(70),YES,,,
65,CoListAgentMiddleName,varchar(70),YES,,,
66,CoListAgentMlsId,varchar(45),YES,,,
67,CoListOfficeKey,varchar(275),YES,,,
68,CoListOfficeKeyNumeric,int(11),YES,,,
69,CoListOfficeMlsId,varchar(45),YES,,,
70,ConcessionsComments,varchar(220),YES,,,
71,ConstructionMaterials,varchar(70),YES,,,
72,ContinentRegion,varchar(170),YES,,,
73,Contingency,text,YES,,,
74,ContingentDate,date,YES,,,
75,ContractStatusChangeDate,date,YES,,,
76,Cooling,varchar(80),YES,,,
77,CoolingYN,tinyint(1),YES,,,
78,CopyrightNotice,text,YES,,,
79,Country,varchar(12),YES,,,
80,CountryRegion,varchar(170),YES,,,
81,CountyOrParish,varchar(70),YES,,,
82,CoveredSpaces,"decimal(14,2)",YES,,,
83,CumulativeDaysOnMarket,int(11),YES,,,
84,CurrentFinancing,varchar(37),YES,,,
85,CurrentUse,varchar(31),YES,,,
86,DOH1,varchar(45),YES,,,
87,DOH2,varchar(45),YES,,,
88,DOH3,varchar(45),YES,,,
89,DaysOnMarket,int(11),YES,,,
90,DaysOnMarketReplication,int(11),YES,,,
91,DaysOnMarketReplicationDate,date,YES,,,
92,DaysOnMarketReplicationIncreasingYN,tinyint(1),YES,,,
93,Directions,text,YES,,,
94,Disclaimer,text,YES,,,
95,Disclosures,varchar(44),YES,,,
96,DocumentsCount,int(11),YES,,,
97,ElementarySchool,varchar(70),YES,,,
98,ElementarySchoolDistrict,varchar(70),YES,,,
99,Elevation,int(11),YES,,,
100,ElevationUnits,varchar(16),YES,,,
101,EntryLevel,int(11),YES,,,
102,EntryLocation,varchar(70),YES,,,
103,Exclusions,text,YES,,,
104,ExistingLeaseType,varchar(26),YES,,,
105,ExpirationDate,date,YES,,,
106,ExteriorFeatures,varchar(80),YES,,,
107,FarmLandAreaUnits,varchar(22),YES,,,
108,Fencing,varchar(28),YES,,,
109,FinancialDataSource,varchar(25),YES,,,
110,FireplaceFeatures,varchar(31),YES,,,
111,FireplaceYN,tinyint(1),YES,,,
112,FireplacesTotal,int(11),YES,,,
113,Flooring,varchar(80),YES,,,
114,FoundationArea,"decimal(14,2)",YES,,,
115,GarageSpaces,"decimal(14,2)",YES,,,
116,GarageYN,tinyint(1),YES,,,
117,GrossIncome,"decimal(14,2)",YES,,,
118,Heating,varchar(70),YES,,,
119,HeatingYN,tinyint(1),YES,,,
120,HighSchool,varchar(70),YES,,,
121,HighSchoolDistrict,varchar(70),YES,,,
122,HoursDaysOfOperation,varchar(26),YES,,,
123,HoursDaysOfOperationDescription,text,YES,,,
124,InteriorFeatures,varchar(280),YES,,,
125,InternetAddressDisplayYN,tinyint(1),YES,,,
126,InternetAutomatedValuationDisplayYN,tinyint(1),YES,,,
127,InternetConsumerCommentYN,tinyint(1),YES,,,
128,InternetEntireListingDisplayYN,tinyint(1),YES,,,
129,LandLeaseAmount,"decimal(14,2)",YES,,,
130,LandLeaseAmountFrequency,varchar(23),YES,,,
131,LandLeaseExpirationDate,date,YES,,,
132,LandLeaseYN,tinyint(1),YES,,,
133,Latitude,"decimal(12,8)",YES,,,
134,LaundryFeatures,varchar(30),YES,,,
135,LeasableArea,"decimal(14,2)",YES,,,
136,LeasableAreaUnits,varchar(22),YES,,,
137,LeaseAmount,"decimal(14,2)",YES,,,
138,LeaseAmountFrequency,varchar(23),YES,,,
139,LeaseAssignableYN,tinyint(1),YES,,,
140,LeaseConsideredYN,tinyint(1),YES,,,
141,LeaseExpiration,date,YES,,,
142,LeaseRenewalCompensation,varchar(40),YES,,,
