,Field,Type,Null,Key,Default,Extra
0,ListingID,bigint(20),NO,PRI,,
1,ListingAgentID,varchar(9),YES,MUL,,
2,ListingOfficeID,varchar(7),YES,,,
3,abbrev_address,varchar(75),YES,,,
4,appliances,varchar(171),YES,,,
5,assessed_val,bigint(20),YES,,,
6,assm_year,bigint(20),YES,,,
7,assn_maint_fee,"decimal(20,0)",YES,,,
8,baths,"decimal(20,0)",YES,MUL,,
9,baths_full,bigint(20),YES,,,
10,baths_half,bigint(20),YES,,,
11,baths_quarter,bigint(20),YES,,,
12,baths_three_quarter,bigint(20),YES,,,
13,bedrooms,bigint(20),YES,MUL,,
14,bldg_units,varchar(100),YES,,,
15,car_stg,varchar(187),YES,,,
16,carport_area,bigint(20),YES,,,
17,changed,datetime,YES,,,
18,city,varchar(30),YES,,,
19,design,varchar(105),YES,,,
20,distressed_property,varchar(40),YES,,,
21,district,varchar(30),YES,,,
22,expires,datetime,YES,,,
23,ext_area,bigint(20),YES,,,
24,features,varchar(495),YES,,,
25,fee_avail,varchar(3),YES,,,
26,fee_cap_rate,bigint(20),YES,,,
27,fencing,varchar(62),YES,,,
28,fireplace_type,varchar(58),YES,,,
29,floor_cover,varchar(64),YES,,,
30,form,varchar(49),YES,,,
31,frontage,varchar(101),YES,,,
32,garage_area,bigint(20),YES,,,
33,heat_cool,varchar(102),YES,,,
34,land_area,bigint(20),YES,,,
35,land_tenure,varchar(12),YES,,,
36,latitude,"decimal(20,8)",YES,,,
37,lava_zone,varchar(18),YES,,,
38,listed,datetime,YES,,,
39,listing_date,datetime,YES,,,
40,listing_status,varchar(15),YES,,,
41,listor_name,varchar(50),YES,,,
42,living_area,bigint(20),YES,MUL,,
43,longitude,"decimal(20,8)",YES,,,
44,lot_descr,varchar(72),YES,,,
45,lot_no,varchar(10),YES,,,
46,media_changed,datetime,YES,,,
47,mls,bigint(20),YES,,,
48,mls_taxkey,varchar(13),YES,,,
49,monthly_fees,"decimal(20,0)",YES,,,
50,oceanfront_parcel,varchar(1),YES,,,
51,office_name,varchar(65),YES,,,
52,office_phone,varchar(12),YES,,,
53,onLineDisplay,varchar(200),YES,,,
54,phone_access,varchar(35),YES,,,
55,photos,bigint(20),YES,,,
56,pool,varchar(1),YES,,,
