,Field,Type,Null,Key,Default,Extra
0,Matrix_Unique_ID,bigint(19),NO,PRI,,
1,Acres,"decimal(16,4)",YES,,,
2,AlleyYN,tinyint(1),YES,,,
3,AnnualRentMult,"decimal(16,4)",YES,,,
4,AnnualSID,int(11),YES,,,
5,AnnualUtilityCosts,int(11),YES,,,
6,Area,varchar(75),YES,,,
7,AreaNum,int(11),YES,,,
8,AvgOccupancy,int(11),YES,,,
9,BasementFinish,text,YES,,,
10,BasementType,text,YES,,,
11,BathsFull,int(11),YES,,,
12,BathsHalf,int(11),YES,,,
13,BathsNumBasement,int(11),YES,,,
14,BathsNumLowerLvl,int(11),YES,,,
15,BathsNumMainLvl,int(11),YES,,,
16,BathsNumUpperLvl,int(11),YES,,,
17,BathsTotal,"decimal(7,2)",YES,,,
18,BedrmsNumBasement,int(11),YES,,,
19,BedrmsNumLowerLvl,int(11),YES,,,
20,BedrmsNumMainLvl,int(11),YES,,,
21,BedrmsNumUpperLvl,int(11),YES,,,
22,BedsTotal,int(11),YES,,,
23,BuildingType,text,YES,,,
24,BuiltInfo,varchar(75),YES,,,
25,CAPRatePct,"decimal(16,4)",YES,,,
26,CeilingHeight,int(11),YES,,,
27,City,varchar(32),YES,,,
28,CoListAgentDirectWorkPhone,varchar(50),YES,,,
29,CoListAgentEmail,varchar(80),YES,,,
30,CoListAgentFullName,varchar(150),YES,,,
31,CoListAgentMLSID,varchar(25),YES,,,
32,CoListAgent_MUI,bigint(19),YES,MUL,,
33,CoListOfficeMLSID,varchar(25),YES,,,
34,CoListOfficeName,varchar(50),YES,,,
35,CoListOfficePhone,varchar(50),YES,,,
36,CoListOffice_MUI,bigint(19),YES,,,
37,Color,varchar(15),YES,,,
38,Comments,varchar(255),YES,,,
39,ConditionalDate,datetime,YES,,,
40,ConstructionSiding,text,YES,,,
41,Cooling,text,YES,,,
42,CostperAcre,"decimal(16,4)",YES,,,
43,CountyOrParish,varchar(32),YES,,,
44,CurbGutterYN,tinyint(1),YES,,,
45,CurrentPrice,"decimal(16,2)",YES,,,
46,DOM,int(11),YES,,,
47,DeededCropDry,int(11),YES,,,
48,DeededCropIrrig,int(11),YES,,,
49,DeededHayDry,int(11),YES,,,
50,DeededHayIrrig,int(11),YES,,,
51,DeededPastrDry,int(11),YES,,,
52,DeededPastrIrrig,int(11),YES,,,
53,Deposit,int(11),YES,,,
54,Description,varchar(244),YES,,,
55,Directions,varchar(255),YES,,,
56,Disclosure,varchar(75),YES,,,
57,DishwasherYN,tinyint(1),YES,,,
58,DryYN,tinyint(1),YES,,,
59,ElecPhaseNum,int(11),YES,,,
60,Electric,text,YES,,,
61,ElectricAvrg,int(11),YES,,,
62,ElementarySchool,varchar(75),YES,,,
63,ExteriorFeatures,text,YES,,,
64,FactoryBuiltYN,tinyint(1),YES,,,
65,Features,text,YES,,,
66,FencedYN,tinyint(1),YES,,,
67,FinanceType,text,YES,,,
68,FireplacesNumBasement,int(11),YES,,,
69,FireplacesNumLowerLvl,int(11),YES,,,
70,FireplacesNumMainLvl,int(11),YES,,,
71,FireplacesNumUpperLvl,int(11),YES,,,
72,FranchiseYN,tinyint(1),YES,,,
73,GarageDesc,text,YES,,,
74,GaragesNumber,int(11),YES,,,
75,Gas,text,YES,,,
76,GasAvrg,int(11),YES,,,
77,GeocodeSource,varchar(75),YES,,,
78,GrossAnnualIncome,int(11),YES,,,
79,GrossIncome,int(11),YES,,,
80,HOAFeesMonth,int(11),YES,,,
81,HOAIncluded,text,YES,,,
82,HalfBathsBasement,int(11),YES,,,
83,HalfBathsLowerLvl,int(11),YES,,,
84,HalfBathsMainLvl,int(11),YES,,,
85,HalfBathsUpperLvl,int(11),YES,,,
86,Heating,text,YES,,,
87,HighSchool,varchar(75),YES,,,
88,IDXOptInYN,tinyint(1),YES,,,
89,Improvements,varchar(100),YES,,,
90,ImprovementsYN,tinyint(1),YES,,,
91,Insurance,int(11),YES,,,
92,InteriorFeatures,text,YES,,,
93,IrrigatedYN,tinyint(1),YES,,,
94,JuniorHighSchool,varchar(75),YES,,,
95,LandSqFt,int(11),YES,,,
96,LastChangeTimestamp,datetime,YES,,,
97,LastChangeType,varchar(32),YES,,,
98,LastListPrice,"decimal(16,2)",YES,,,
99,LastStatus,varchar(32),YES,,,
100,LeaseFrom,datetime,YES,,,
101,LeasePrice,"decimal(16,2)",YES,,,
102,LeaseTo,datetime,YES,,,
103,LeaseType,text,YES,,,
104,LeasedCropDry,int(11),YES,,,
105,LeasedCropIrrig,int(11),YES,,,
106,LeasedEquipmentYN,tinyint(1),YES,,,
107,LeasedHayDry,int(11),YES,,,
108,LeasedHayIrrig,int(11),YES,,,
109,LeasedPastrDry,int(11),YES,,,
110,LeasedPastrIrrig,int(11),YES,,,
111,LeasedYN,tinyint(1),YES,,,
112,LegalDescription,varchar(148),YES,,,
113,ListAgentDirectWorkPhone,varchar(50),YES,,,
114,ListAgentEmail,varchar(80),YES,,,
115,ListAgentFullName,varchar(150),YES,,,
116,ListAgentMLSID,varchar(25),YES,,,
117,ListAgent_MUI,bigint(19),YES,MUL,,
118,ListOfficeMLSID,varchar(25),YES,,,
119,ListOfficeName,varchar(50),YES,MUL,,
120,ListOfficePhone,varchar(50),YES,,,
121,ListOffice_MUI,bigint(19),YES,,,
122,ListPrice,"decimal(16,2)",YES,,,
123,ListPriceSqFt,"decimal(16,2)",YES,,,
124,Loading,text,YES,,,
125,LotDescription,text,YES,,,
126,LotNum,varchar(10),YES,,,
127,LotSqFt,int(11),YES,,,
128,MLSNumber,varchar(20),NO,MUL,,
129,ManufacturedHomesYN,tinyint(1),YES,,,
130,MatrixModifiedDT,datetime,YES,,,
131,MicrowaveYN,tinyint(1),YES,,,
132,MilesToGravelRoad,int(11),YES,,,
133,MilesToPavedRoad,int(11),YES,,,
134,MilesToSchool,int(11),YES,,,
