,Field,Type,Null,Key,Default,Extra
0,ACTRIS_AcquisitionInclusion,text,YES,,,
1,ACTRIS_AdditionalPetFee,bigint(20),YES,,,
2,ACTRIS_AdditionalPetFeeDescript,text,YES,,,
3,ACTRIS_AdminFeePaybleTo,text,YES,,,
4,ACTRIS_AdministrationFee,bigint(20),YES,,,
5,ACTRIS_AlsoListedAs,text,YES,,,
6,ACTRIS_AppDeliveryTo,text,YES,,,
7,ACTRIS_AppDepositPayableTo,text,YES,,,
8,ACTRIS_AppFeePayableTo,text,YES,,,
9,ACTRIS_AppliancesMaintained,text,YES,,,
10,ACTRIS_ApplicationFee,bigint(20),YES,,,
11,ACTRIS_ApplicationPolicy,text,YES,,,
12,ACTRIS_ApplicationRequired,text,YES,,,
13,ACTRIS_AppraisalAmount,bigint(20),YES,,,
14,ACTRIS_ArchitectApprovedYN,tinyint(1),YES,,,
15,ACTRIS_AssociationManagementCompany,text,YES,,,
16,ACTRIS_AssociationRequirement,text,YES,,,
17,ACTRIS_AssociationTransferFee,bigint(20),YES,,,
18,ACTRIS_AuctionDate,datetime,YES,,,
19,ACTRIS_BarnCondition,text,YES,,,
20,ACTRIS_BayDepthFrom,bigint(20),YES,,,
21,ACTRIS_BayDepthTo,bigint(20),YES,,,
22,ACTRIS_BayDoorHeight,text,YES,,,
23,ACTRIS_BayDoorWidth,text,YES,,,
24,ACTRIS_BayDoors,text,YES,,,
25,ACTRIS_Bays,text,YES,,,
26,ACTRIS_BonusBALANumeric,"decimal(14,2)",YES,,,
27,ACTRIS_BonustoBAType,text,YES,,,
28,ACTRIS_BuilderName,text,YES,,,
29,ACTRIS_BuilderRestrictedYN,tinyint(1),YES,,,
30,ACTRIS_BuyerIncentive,text,YES,,,
31,ACTRIS_BuyerPoints,"decimal(30,2)",YES,,,
32,ACTRIS_BuyersClsgCostPdbySell,bigint(20),YES,,,
33,ACTRIS_CertifiedFundsYN,tinyint(1),YES,,,
34,ACTRIS_CommercialYN,tinyint(1),YES,,,
35,ACTRIS_ComplexName,text,YES,,,
36,ACTRIS_CorralCondition,text,YES,,,
37,ACTRIS_Country,text,YES,,,
38,ACTRIS_CreateAutomaticVirtualTourYN,tinyint(1),YES,,,
39,ACTRIS_Crops,text,YES,,,
40,ACTRIS_DistanceToUTShuttle,text,YES,,,
41,ACTRIS_DistancetoLightRail,text,YES,,,
42,ACTRIS_DistancetoMetro,text,YES,,,
43,ACTRIS_DocBox_ModificationTimestamp,datetime,YES,,,
44,ACTRIS_DocBox_NumMlsDocuments,bigint(20),YES,,,
45,ACTRIS_DocBox_NumPrivateDocuments,bigint(20),YES,,,
46,ACTRIS_DocBox_NumPublicDocuments,bigint(20),YES,,,
47,ACTRIS_DownPaymentResourceYN,tinyint(1),YES,,,
48,ACTRIS_ETJExtraTerritorialJurdn,text,YES,,,
49,ACTRIS_ElementaryOther,text,YES,,,
50,ACTRIS_EnclosedAcres,"decimal(16,2)",YES,,,
51,ACTRIS_EndangeredSpecies,text,YES,,,
52,ACTRIS_EstimatedTaxes,"decimal(10,2)",YES,,,
53,ACTRIS_ExpirationDate,date,YES,,,
54,ACTRIS_FEMAFloodPlain,text,YES,,,
55,ACTRIS_Farm,text,YES,,,
56,ACTRIS_FirstMonthRentPayableTo,text,YES,,,
57,ACTRIS_FloorPlanNameNumber,text,YES,,,
58,ACTRIS_GarageCondition,text,YES,,,
59,ACTRIS_GrassAcres,bigint(20),YES,,,
60,ACTRIS_GroundwaterConservationDistrictYN,tinyint(1),YES,,,
61,ACTRIS_GuestAccommodatonDesc,text,YES,,,
62,ACTRIS_HasDocBoxYN,tinyint(1),YES,,,
63,ACTRIS_HighSchoolOther,text,YES,,,
