,Field,Type,Null,Key,Default,Extra
0,internal_listing_id,varchar(26),NO,PRI,,
1,absolute_longitude,int(11),YES,,,
2,age,varchar(100),YES,,,
3,agency_disclosure,varchar(100),YES,,,
4,agent_id,varchar(26),YES,MUL,,
5,agent_remarks,text,YES,,,
6,appraiser,varchar(20),YES,,,
7,area,varchar(100),YES,,,
8,ba__or_,varchar(15),YES,,,
9,branded_virtual_tour,text,YES,,,
10,cancel_date,date,YES,,,
11,city,varchar(100),YES,,,
12,colist_agent_id,varchar(26),YES,MUL,,
13,colist_office_id,varchar(26),YES,,,
14,colistingmemberaddress,varchar(150),YES,,,
15,colistingmemberemail,varchar(150),YES,,,
16,colistingmemberfax,varchar(15),YES,,,
17,colistingmembername,varchar(72),YES,,,
18,colistingmemberphone,varchar(25),YES,,,
19,colistingmembershortid,varchar(15),YES,,,
20,colistingmemberurl,varchar(150),YES,,,
21,colistingofficeaddress,varchar(150),YES,,,
22,colistingofficeemail,varchar(150),YES,,,
23,colistingofficefax,varchar(15),YES,,,
24,colistingofficename,varchar(150),YES,,,
25,colistingofficephone,varchar(25),YES,,,
26,colistingofficeshortid,varchar(15),YES,,,
27,colistingofficeurl,varchar(150),YES,,,
28,combo_box_code,varchar(20),YES,,,
29,combo_box_yn,varchar(100),YES,,,
30,contingent,varchar(100),YES,,,
31,coselling_agency_id,varchar(26),YES,,,
32,coselling_agent_id,varchar(26),YES,,,
33,cosellingmemberaddress,varchar(150),YES,,,
34,cosellingmemberemail,varchar(150),YES,,,
35,cosellingmemberfax,varchar(15),YES,,,
36,cosellingmembername,varchar(72),YES,,,
37,cosellingmemberphone,varchar(25),YES,,,
38,cosellingmembershortid,varchar(15),YES,,,
39,cosellingmemberurl,varchar(150),YES,,,
40,cosellingofficeaddress,varchar(150),YES,,,
41,cosellingofficeemail,varchar(150),YES,,,
42,cosellingofficefax,varchar(15),YES,,,
43,cosellingofficename,varchar(150),YES,,,
44,cosellingofficephone,varchar(25),YES,,,
45,cosellingofficeshortid,varchar(15),YES,,,
46,cosellingofficeurl,varchar(150),YES,,,
47,county,varchar(100),YES,,,
48,days_on_market,varchar(4),YES,,,
49,direction,varchar(100),YES,,,
50,directions_to_property,varchar(400),YES,,,
51,display_on_public_websites,varchar(1),YES,,,
52,docs_on_file,varchar(122),YES,,,
53,document_count,int(11),YES,,,
54,document_timestamp,datetime,YES,,,
55,entry_timestamp,datetime,YES,,,
56,expiration_date,date,YES,,,
57,fallthrough_date,date,YES,,,
58,fencing,varchar(100),YES,,,
59,geo_lat,"decimal(11,6)",YES,,,
60,geo_lon,"decimal(11,6)",YES,,,
61,how_sold,varchar(100),YES,,,
62,in_city_limits,varchar(100),YES,,,
63,lender,varchar(20),YES,,,
64,list_205,datetime,YES,,,
65,list_206,datetime,YES,,,
66,list_207,"decimal(15,1)",YES,,,
67,list_208,datetime,YES,,,
68,list_agent_board_code,varchar(150),YES,,,
69,list_agent_board_id,varchar(26),YES,,,
70,list_number_main,int(11),YES,,,
71,list_number_prefix,varchar(2),YES,,,
72,list_office_board_code,varchar(150),YES,,,
73,list_office_board_id,varchar(26),YES,,,
74,listing_date,date,YES,,,
75,listing_id,varchar(13),YES,MUL,,
76,listingmemberaddress,varchar(150),YES,,,
77,listingmemberemail,varchar(150),YES,,,
78,listingmemberfax,varchar(15),YES,,,
79,listingmembername,varchar(72),YES,,,
80,listingmemberphone,varchar(31),YES,,,
81,listingmembershortid,varchar(15),YES,,,
82,listingmemberurl,varchar(150),YES,,,
83,listingofficeaddress,varchar(150),YES,,,
84,listingofficeemail,varchar(150),YES,,,
85,listingofficefax,varchar(15),YES,,,
86,listingofficename,varchar(150),YES,MUL,,
87,listingofficephone,varchar(25),YES,,,
88,listingofficeshortid,varchar(15),YES,,,
89,listingofficeurl,varchar(150),YES,,,
90,lockbox_location,varchar(100),YES,,,
91,mls_approved,varchar(1),YES,,,
92,mls_identifier,varchar(26),YES,,,
93,num_acres_sold,"decimal(13,4)",YES,,,
94,occupant_name,varchar(30),YES,,,
95,occupant_phone,varchar(20),YES,,,
96,office_exclusive,varchar(100),YES,,,
97,office_id,varchar(26),YES,,,
98,original_list_price,"decimal(14,2)",YES,,,
99,owner_name,varchar(30),YES,,,
100,owner_phone,varchar(12),YES,,,
101,picture_count,int(11),YES,,,
102,picture_timestamp,datetime,YES,,,
103,possession,varchar(100),YES,,,
104,property_group_id,varchar(26),YES,,,
105,property_type,varchar(2),YES,,,
106,public_remarks,text,YES,,,
107,right_of_refusal,varchar(100),YES,,,
108,sa__or_,varchar(15),YES,,,
109,selling_agency_id,varchar(26),YES,,,
110,selling_agent_id,varchar(26),YES,,,
111,sellingmemberaddress,varchar(150),YES,,,
112,sellingmemberemail,varchar(150),YES,,,
113,sellingmemberfax,varchar(15),YES,,,
114,sellingmembername,varchar(72),YES,,,
115,sellingmemberphone,varchar(25),YES,,,
116,sellingmembershortid,varchar(15),YES,,,
117,sellingmemberurl,varchar(150),YES,,,
118,sellingofficeaddress,varchar(150),YES,,,
119,sellingofficeemail,varchar(150),YES,,,
120,sellingofficefax,varchar(15),YES,,,
121,sellingofficename,varchar(150),YES,,,
122,sellingofficephone,varchar(25),YES,,,
123,sellingofficeshortid,varchar(15),YES,,,
124,sellingofficeurl,varchar(150),YES,,,
125,sentrilock_box,varchar(100),YES,,,
126,sentrilock_serial_num,varchar(10),YES,,,
127,showing_instructions,varchar(100),YES,,,
128,stateprovince,varchar(100),YES,,,
129,status,varchar(100),YES,,,
130,status_change_date,date,YES,,,
131,street_name,varchar(30),YES,,,
132,street_num,varchar(10),YES,,,
133,suffix,varchar(100),YES,,,
134,take_backup,varchar(100),YES,,,
135,tb__or_,varchar(15),YES,,,
136,temp_off_market_date,date,YES,,,
137,timestamp,datetime,YES,,,
138,unbranded_virtual_tour,text,YES,,,
139,under_contract_date,date,YES,,,
140,variable_rate_terms,varchar(20),YES,,,
141,vowaddressdisplay,tinyint(1),YES,,,
142,vowautomatedvaluationdisplay,tinyint(1),YES,,,
143,vowconsumercomment,tinyint(1),YES,,,
144,vowentirelistingdisplay,tinyint(1),YES,,,
145,vrc,varchar(100),YES,,,
146,zip_code,varchar(100),YES,MUL,,
147,foundation,varchar(100),YES,,,
148,laundry_dimensions,varchar(50),YES,,,
149,laundry_level,varchar(50),YES,,,
150,rooms_laundry_level,varchar(100),YES,,,
151,rooms_workshopgarage_level,varchar(100),YES,,,
152,short_sale,varchar(100),YES,,,
153,sun_room_level,varchar(50),YES,,,
154,workshopgarage_dimensions,varchar(50),YES,,,
155,workshopgarage_level,varchar(50),YES,,,
156,basement,varchar(100),YES,,,
157,buyer_name,varchar(30),YES,,,
158,closing_costs,"decimal(13,4)",YES,,,
159,financing,varchar(100),YES,,,
160,legal_desc,varchar(120),YES,,,
161,listing_price,"decimal(15,2)",YES,,,
162,listing_type,varchar(100),YES,,,
163,lot_size,varchar(50),YES,,,
164,parcel_num,varchar(50),YES,,,
165,reo,varchar(100),YES,,,
166,road_frontage,"decimal(15,2)",YES,,,
167,sold_status,varchar(100),YES,,,
168,tax_breakdown,varchar(100),YES,,,
169,tax_id,varchar(20),YES,,,
170,tax_type,varchar(100),YES,,,
171,taxes_assessed,varchar(100),YES,,,
172,total_acres,"decimal(10,2)",YES,,,
173,total_tax,"decimal(11,2)",YES,,,
174,variable_acres,varchar(100),YES,,,
175,auction,varchar(100),YES,,,
176,auction_buyers_agent_req_to_be_present_at_sale,varchar(100),YES,,,
177,auction_contingencies_allowed,varchar(100),YES,,,
178,auction_date_of_auction,date,YES,,,
179,auction_desc_of_cooperative_comp,text,YES,,,
180,auction_is_this_an_absolute_auction,varchar(100),YES,,,
181,auction_minimum_bid_price,"decimal(23,2)",YES,,,
182,auction_prior_inspection_allowed,varchar(100),YES,,,
183,auction_prior_offers_accepted,varchar(100),YES,,,
184,auction_prior_showings_allowed,varchar(100),YES,,,
185,auction_property_selling_in_as_is,varchar(100),YES,,,
186,auction_sellers_right_of_reservation,varchar(100),YES,,,
187,auction_time_of_auction,text,YES,,,
188,zoning,varchar(15),YES,,,
189,sold_date,date,YES,,,
190,sold_price,"decimal(15,2)",YES,,,
191,elementary_school,varchar(100),YES,,,
192,middle_school,varchar(100),YES,,,
193,school_district,varchar(100),YES,,,
194,subdivision,varchar(100),YES,,,
195,roof,varchar(100),YES,,,
196,year_built,int(4),YES,,,
197,cooling,varchar(100),YES,,,
198,electricity_on,varchar(100),YES,,,
199,flooring,varchar(100),YES,,,
200,heating,varchar(100),YES,,,
201,list_pricesqft,"decimal(15,2)",YES,,,
202,sold_pricesqft,"decimal(15,2)",YES,,,
203,unit_num,varchar(30),YES,,,
204,utilities,varchar(112),YES,,,
205,style,varchar(100),YES,,,
206,lot_description,varchar(156),YES,,,
207,outbuildings,varchar(100),YES,,,
208,total_baths,"decimal(7,2)",YES,,,
209,attic,varchar(100),YES,,,
210,bedroom_2_level,varchar(50),YES,,,
211,bedroom_3_level,varchar(50),YES,,,
212,bedroom_4_level,varchar(50),YES,,,
213,bedroom_5_level,varchar(50),YES,,,
214,bonus_level,varchar(50),YES,,,
215,breakfast_nook_level,varchar(50),YES,,,
216,construction_type,varchar(100),YES,,,
217,dining_room_level,varchar(50),YES,,,
218,exterior_finish,varchar(100),YES,,,
219,family_room_level,varchar(50),YES,,,
220,foyer_level,varchar(50),YES,,,
221,home_warranty,varchar(100),YES,,,
222,kitchen_level,varchar(50),YES,,,
223,living_room_level,varchar(50),YES,,,
224,master_bedroom_level,varchar(50),YES,,,
225,officestudy_level,varchar(50),YES,,,
226,other_1_level,varchar(50),YES,,,
227,other_2_level,varchar(50),YES,,,
228,other_3_level,varchar(50),YES,,,
229,other_4_level,varchar(50),YES,,,
230,utility_room_level,varchar(50),YES,,,
231,appliances,varchar(198),YES,,,
232,apx_above_grade_fin_sqft,"decimal(10,2)",YES,,,
233,apx_above_grade_unfin_sqft,"decimal(10,2)",YES,,,
234,apx_below_grade_fin_sqft,"decimal(10,2)",YES,,,
235,apx_below_grade_unfin_sqft,"decimal(10,2)",YES,,,
236,baths__12,int(6),YES,,,
237,baths__full,int(6),YES,,,
238,bedroom_2_dimensions,varchar(50),YES,,,
239,bedroom_3_dimensions,varchar(50),YES,,,
240,bedroom_4_dimensions,varchar(50),YES,,,
241,bedroom_5_dimensions,varchar(50),YES,,,
242,bonus_dimensions,varchar(50),YES,,,
243,breakfast_nook_dimensions,varchar(50),YES,,,
244,carport_yn,varchar(100),YES,,,
245,dining_room_dimensions,varchar(50),YES,,,
246,drive_under_yn,varchar(100),YES,,,
247,exteriorcomm_feat,varchar(313),YES,,,
248,family_room_dimensions,varchar(50),YES,,,
249,fireplace,varchar(100),YES,,,
250,fireplace_yn,varchar(100),YES,,,
251,foyer_dimensions,varchar(50),YES,,,
252,garage_spaces,int(4),YES,,,
253,garage_yn,varchar(100),YES,,,
254,garageparking,varchar(100),YES,,,
255,interior_features,varchar(506),YES,,,
256,kitchen_dimensions,varchar(50),YES,,,
257,levels,varchar(100),YES,,,
258,living_room_dimensions,varchar(50),YES,,,
259,master_bedroom_dimensions,varchar(50),YES,,,
260,num_bedrooms,int(4),YES,,,
261,num_carport,"decimal(15,2)",YES,,,
262,num_drive_under,"decimal(15,2)",YES,,,
263,num_fireplace,int(4),YES,,,
264,officestudy_dimensions,varchar(50),YES,,,
265,other_1_dimensions,varchar(50),YES,,,
266,other_2_dimensions,varchar(50),YES,,,
267,other_3_dimensions,varchar(50),YES,,,
268,other_4_dimensions,varchar(50),YES,,,
269,other_rooms,varchar(155),YES,,,
270,porchpatiodeck,varchar(100),YES,,,
271,rooms,varchar(186),YES,,,
272,rooms_bedroom_2_dimensions,text,YES,,,
273,rooms_bedroom_2_level,varchar(100),YES,,,
274,rooms_bedroom_3_dimensions,text,YES,,,
275,rooms_bedroom_3_level,varchar(100),YES,,,
276,rooms_bedroom_4_dimensions,text,YES,,,
277,rooms_bedroom_4_level,varchar(100),YES,,,
278,rooms_bedroom_5_dimensions,text,YES,,,
279,rooms_bedroom_5_level,varchar(100),YES,,,
280,rooms_bonus_room_dimensions,text,YES,,,
281,rooms_bonus_room_level,varchar(100),YES,,,
282,rooms_breakfast_nook_dimensions,text,YES,,,
283,rooms_breakfast_nook_level,varchar(100),YES,,,
284,rooms_dining_room_dimensions,text,YES,,,
285,rooms_dining_room_level,varchar(100),YES,,,
286,rooms_family_room_dimensions,text,YES,,,
287,rooms_family_room_level,varchar(100),YES,,,
288,rooms_kitchen_dimensions,text,YES,,,
289,rooms_kitchen_level,varchar(100),YES,,,
290,rooms_living_room_dimensions,text,YES,,,
291,rooms_living_room_level,varchar(100),YES,,,
292,rooms_master_bedroom_dimensions,text,YES,,,
293,rooms_master_bedroom_level,varchar(100),YES,,,
294,rooms_officestudy_dimensions,text,YES,,,
295,rooms_officestudy_level,varchar(100),YES,,,
296,rooms_other_1_dimensions,text,YES,,,
297,rooms_other_1_level,varchar(100),YES,,,
298,rooms_other_2_dimensions,text,YES,,,
299,rooms_other_2_level,varchar(100),YES,,,
300,rooms_other_3_dimensions,text,YES,,,
301,rooms_other_3_level,varchar(100),YES,,,
302,rooms_other_4_dimensions,text,YES,,,
303,rooms_other_4_level,varchar(100),YES,,,
304,rooms_utility_room_dimensions,text,YES,,,
305,rooms_utility_room_level,varchar(100),YES,,,
306,total_finished_sq_ft,"decimal(10,2)",YES,,,
307,utility_room_dimensions,varchar(50),YES,,,
308,hoaannual,varchar(25),YES,,,
309,residential_type,varchar(100),YES,,,
310,rooms_sun_room_dimensions,text,YES,,,
311,rooms_sun_room_level,varchar(100),YES,,,
312,sun_room_dimensions,varchar(50),YES,,,
313,amenities,varchar(111),YES,,,
314,apt_furnished,varchar(100),YES,,,
315,apx_sqft__total,"decimal(10,2)",YES,,,
316,gross_rent_sched_,"decimal(15,2)",YES,,,
317,laundry,varchar(100),YES,,,
318,multifamily_type,varchar(100),YES,,,
319,num_1_bdrm_units,"decimal(15,2)",YES,,,
320,num_2_bdrm_units,"decimal(15,2)",YES,,,
321,num_3_bdrm_units,"decimal(15,2)",YES,,,
322,num_studio_units,"decimal(15,2)",YES,,,
323,occupancy,varchar(100),YES,,,
324,rent,varchar(100),YES,,,
325,road_accessmaint,varchar(100),YES,,,
326,security_deposit,"decimal(15,2)",YES,,,
327,toilets,"decimal(7,2)",YES,,,
328,traffic_count,varchar(100),YES,,,
329,rentmonth,"decimal(15,2)",YES,,,
330,salerent,varchar(100),YES,,,
331,apx_bsmt_sqft_fin,"decimal(10,2)",YES,,,
332,apx_bsmt_sqft_unfin,"decimal(10,2)",YES,,,
333,apx_sqft__office,"decimal(10,2)",YES,,,
334,apx_sqft__warehouse,"decimal(10,2)",YES,,,
335,buildings,int(4),YES,,,
336,commercial_type,varchar(100),YES,,,
337,features,varchar(375),YES,,,
338,location,varchar(100),YES,,,
339,meters_electric_meters,varchar(100),YES,,,
340,meters_gas_meters,varchar(100),YES,,,
341,meters_water_meters,varchar(100),YES,,,
342,owner_pays,varchar(110),YES,,,
343,parking,varchar(100),YES,,,
344,seller_provides,varchar(122),YES,,,
345,tenant_pays,varchar(135),YES,,,
346,total_parking_spaces,int(4),YES,,,
347,units,int(6),YES,,,
348,easements,varchar(100),YES,,,
349,irrigation_system,varchar(100),YES,,,
350,land_type,varchar(100),YES,,,
351,list_priceacre,"decimal(15,2)",YES,,,
352,lot_num,varchar(30),YES,,,
353,manufactured_allowed,varchar(100),YES,,,
354,miscellaneous_drive_entrances,text,YES,,,
355,miscellaneous_rail_spur,text,YES,,,
356,owner_rights,varchar(100),YES,,,
357,restrictions,varchar(100),YES,,,
358,sold_priceacre,"decimal(15,2)",YES,,,
359,total_sqft,"decimal(10,2)",YES,,,
360,utilities_available,varchar(110),YES,,,
361,utilities_on_site,varchar(100),YES,,,
362,cidcip,varchar(100),YES,,,
363,tif,varchar(100),YES,,,
364,rd_accessmaint,varchar(118),YES,,,
365,apx_sqft__retail,"decimal(13,4)",YES,,,
366,apx_total_sqft,"decimal(10,2)",YES,,,
367,ceiling_height,varchar(100),YES,,,
368,gross_lease_sched_,"decimal(15,2)",YES,,,
369,lease,varchar(100),YES,,,
370,lease_amount,"decimal(15,2)",YES,,,
371,lease_terms,varchar(20),YES,,,
372,loading_dockdoors,varchar(120),YES,,,
373,lockbox_location_code,text,YES,,,
374,lockbox_location_lockbox_location,text,YES,,,
375,lockbox_location_lockbox_type,varchar(100),YES,,,
376,net_operating_income_,"decimal(15,2)",YES,,,
377,occupancy_status,varchar(100),YES,,,
378,overhead_doors,varchar(100),YES,,,
379,per_sqft,varchar(100),YES,,,
380,rent_high,"decimal(15,2)",YES,,,
381,rent_low,"decimal(15,2)",YES,,,
382,salelease,varchar(100),YES,,,
383,sold_or_lease_date,date,YES,,,
384,sold_price_or_total_price_of_lease,"decimal(15,2)",YES,,,
385,sqft_high,"decimal(15,2)",YES,,,
386,sqft_low,"decimal(15,2)",YES,,,
387,current_use,varchar(100),YES,,,
388,basementfoundation,varchar(100),YES,,,
389,crop,"decimal(15,2)",YES,,,
390,cropmintim_rights,varchar(100),YES,,,
391,cropspasture,varchar(100),YES,,,
392,farm_features,varchar(138),YES,,,
393,farm_type,varchar(100),YES,,,
