,Field,Type,Null,Key,Default,Extra
0,Agent__EmailAddress,varchar(50),YES,MUL,,
1,Agent__FirstName,varchar(20),YES,,,
2,Agent__LastName,varchar(40),YES,,,
3,Agent__MobilePhoneLineNumber,text,YES,,,
4,Agent__OfficeLineNumber,text,YES,,,
5,Agent__PictureUrl,text,YES,,,
6,BasicDetails__Bathrooms,float,YES,,,
7,BasicDetails__Bedrooms,int(11),YES,MUL,,
8,BasicDetails__Description,text,YES,,,
9,BasicDetails__FullBathrooms,int(11),YES,,,
10,BasicDetails__HalfBathrooms,int(11),YES,,,
11,BasicDetails__LivingArea,int(11),YES,MUL,,
12,BasicDetails__LotSize,int(11),YES,,,
13,BasicDetails__PropertyType,text,YES,,,
14,BasicDetails__Title,text,YES,,,
15,BasicDetails__YearBuilt,int(11),YES,MUL,,
16,ListingDetails__AlwaysEmailAgent,int(11),YES,,,
17,ListingDetails__DateListed,varchar(20),YES,,,
18,ListingDetails__ListingEmail,text,YES,,,
19,ListingDetails__ListingUrl,text,YES,,,
20,ListingDetails__MlsId,varchar(20),NO,MUL,,
21,ListingDetails__MlsName,varchar(20),YES,,,
22,ListingDetails__Price,int(11),YES,MUL,,
23,ListingDetails__ProviderListingId,varchar(32),NO,PRI,,
24,ListingDetails__Status,varchar(20),YES,,,
25,ListingDetails__VirtualTourUrl,text,YES,,,
26,Location__City,text,YES,,,
27,Location__DisplayAddress,text,YES,,,
28,Location__Lat,float,YES,,,
29,Location__Long,float,YES,,,
30,Location__State,text,YES,,,
31,Location__StreetAddress,text,YES,,,
32,Location__UnitNumber,text,YES,,,
33,Location__Zip,int(11),YES,MUL,,
34,Neighborhood,text,YES,,,
35,Office__BrokerEmail,text,YES,,,
36,Office__BrokerPhone,text,YES,,,
37,Office__BrokerWebsite,text,YES,,,
38,Office__BrokerageName,text,YES,,,
39,Office__City,text,YES,,,
40,Office__FranchiseName,text,YES,,,
41,Office__OfficeName,text,YES,,,
42,Office__State,text,YES,,,
43,Office__StreetAddress,text,YES,,,
44,Office__UnitNumber,text,YES,,,
45,Office__Zip,int(11),YES,,,
46,OpenHouses__OpenHouse__Date,text,YES,,,
47,OpenHouses__OpenHouse__EndTime,text,YES,,,
48,OpenHouses__OpenHouse__StartTime,text,YES,,,
49,RichDetails__Basement,tinyint(1),YES,,,
50,RichDetails__CoolingSystems__CoolingSystem,text,YES,,,
51,RichDetails__Deck,tinyint(1),YES,,,
52,RichDetails__ExteriorTypes__ExteriorType,text,YES,,,
53,RichDetails__Fireplace,tinyint(1),YES,,,
54,RichDetails__FloorCoverings__FloorCovering,text,YES,,,
55,RichDetails__Garden,tinyint(1),YES,,,
56,RichDetails__HeatingSystems__HeatingSystem,text,YES,,,
57,RichDetails__NumParkingSpaces,int(11),YES,,,
58,RichDetails__ParkingTypes__ParkingType,text,YES,,,
59,RichDetails__Patio,tinyint(1),YES,,,
60,RichDetails__Pool,text,YES,,,
61,RichDetails__Porch,tinyint(1),YES,,,
62,RichDetails__RoofTypes__RoofType,text,YES,,,
63,RichDetails__RoomCount,int(11),YES,,,
64,RichDetails__Rooms__Room,text,YES,,,
65,RichDetails__SecuritySystem,tinyint(1),YES,,,
66,RichDetails__Skylight,tinyint(1),YES,,,
67,RichDetails__SprinklerSystem,tinyint(1),YES,,,
68,RichDetails__ViewTypes__ViewType,text,YES,,,
69,RichDetails__Waterfront,text,YES,,,
70,RichDetails__YearUpdated,int(11),YES,,,
71,Schools__Elementary,text,YES,,,
72,Schools__High,text,YES,,,
73,Schools__Middle,text,YES,,,
74,added_timestamp,timestamp,NO,,CURRENT_TIMESTAMP,
75,PriceDropDate,datetime,YES,,,
76,PriceDropFrom,int(8),YES,,,
77,GeoOverride,int(11),NO,MUL,0,
78,GeoCacheV2Id,int(11),YES,,,
79,GeoAddress,varchar(100),YES,,,
80,GeoCity,varchar(50),YES,,,
81,GeoState,varchar(22),YES,,,
82,GeoZipCode,varchar(10),YES,,,
83,GeoTimestamp,datetime,YES,,,
84,GeoLat,"float(20,8)",YES,,,
85,GeoLon,"float(20,8)",YES,,,
86,PictureLastDownloadedTimestamp,datetime,YES,MUL,,
87,PictureDownloaded,int(11),NO,MUL,0,
88,PictureDownloadedCount,smallint(4),YES,,,
89,HasPictures,tinyint(2),NO,,0,
90,HoursUntilNextRetry,int(11),YES,,,
