,Field,Type,Null,Key,Default,Extra
0,ListingKeyNumeric,bigint(19),NO,PRI,,
1,AccessibilityFeatures,text,YES,,,
2,AccesstoProperty,text,YES,,,
3,AcresFenced,"decimal(18,4)",YES,,,
4,AcresPasture,"decimal(18,4)",YES,,,
5,AdditionalCostAmount,"decimal(22,4)",YES,,,
6,AdditionalParcelsYN,tinyint(1),YES,,,
7,AddlCostsPaymentFreq,varchar(75),YES,,,
8,ArchitecturalStyle,text,YES,,,
9,Association2YN,tinyint(1),YES,,,
10,AssociationAmenities,text,YES,,,
11,AssociationFee,int(11),YES,,,
12,AssociationFee2,int(11),YES,,,
13,AssociationFee2Frequency,varchar(75),YES,,,
14,AssociationFeeFrequency,varchar(75),YES,,,
15,AssociationFeeIncludes,text,YES,,,
16,AssociationYN,tinyint(1),YES,,,
17,AvailabilityDate,datetime,YES,,,
18,Banner,varchar(100),YES,,,
19,BasedOnYear,int(11),YES,,,
20,Basement,text,YES,,,
21,BathroomsFull,int(3),YES,,,
22,BathroomsHalf,int(3),YES,,,
23,BathroomsTotalInteger,int(3),YES,,,
24,BedrmsAboveGrade,int(11),YES,,,
25,BedroomsTotal,int(3),YES,,,
26,BelowGradeFinishedArea,"decimal(16,2)",YES,,,
27,BuilderName,varchar(50),YES,,,
28,BuildingAreaTotal,"decimal(16,2)",YES,,,
29,BuildingAreaTotalMetres,"decimal(16,2)",YES,,,
30,BuildingAreaTotalSF,"decimal(16,2)",YES,,,
31,BuildingName,varchar(50),YES,,,
32,BuildingsList,int(11),YES,,,
33,BusinessName,varchar(255),YES,,,
34,BusinessPriceIncludes,text,YES,,,
35,BusinessType,text,YES,,,
36,BusinessYN,tinyint(1),YES,,,
37,BuyerOfficeAOR,varchar(75),YES,,,
38,CONDOTYPE,varchar(75),YES,,,
39,CarportSpaces,int(11),YES,,,
40,City,varchar(50),YES,,,
41,ClearCeilingHtFeet,"decimal(22,4)",YES,,,
42,CoBuyerOfficeAOR,varchar(75),YES,,,
43,CoListAgentDirectPhone,varchar(16),YES,,,
44,CoListAgentEmail,varchar(80),YES,,,
45,CoListAgentFullName,varchar(150),YES,,,
46,CoListAgentKeyNumeric,bigint(19),YES,,,
47,CoListAgentMlsId,varchar(25),YES,,,
48,CoListAgentMobilePhone,varchar(16),YES,,,
49,CoListAgentNationalAssociationId,varchar(255),YES,,,
50,CoListOfficeAOR,varchar(75),YES,,,
51,CoListOfficeKeyNumeric,bigint(19),YES,,,
52,CoListOfficeMlsId,varchar(25),YES,,,
53,CoListOfficeName,varchar(255),YES,,,
54,CoListOfficeNationalAssociationId,varchar(255),YES,,,
55,CoListOfficePhone,varchar(16),YES,,,
56,CoListOfficePhoneExt,varchar(10),YES,,,
57,CommonWalls,text,YES,,,
58,CommunityFeatures,text,YES,,,
59,ComplexName,varchar(30),YES,,,
60,ConstructionMaterials,text,YES,,,
61,Cooling,text,YES,,,
62,CountyOrParish,varchar(50),YES,,,
63,CurrentUse,text,YES,,,
64,DOMDate,datetime,YES,,,
65,DOMIncrementing,tinyint(1),YES,,,
66,DaysOnMarket,int(4),YES,,,
67,DirectionFaces,varchar(75),YES,,,
68,District,varchar(75),YES,,,
69,DoorsCount,int(11),YES,,,
70,Electric,text,YES,,,
71,ElementarySchoolDistrict,varchar(75),YES,,,
72,EnsuiteYN,tinyint(1),YES,,,
73,EntryLevel,int(11),YES,,,
74,ExteriorFeatures,text,YES,,,
75,Fencing,text,YES,,,
76,FireplaceFeatures,text,YES,,,
77,FireplacesTotal,int(11),YES,,,
78,FivePieceBath,int(11),YES,,,
79,FivePieceEnsuiteBath,int(11),YES,,,
80,Flooring,text,YES,,,
81,FootprintSQFT,int(11),YES,,,
82,FoundationDetails,text,YES,,,
83,FourPieceBath,int(11),YES,,,
84,FourPieceEnsuiteBath,int(11),YES,,,
85,FrontageLength,varchar(255),YES,,,
86,Furnished,varchar(75),YES,,,
87,GarageYN,tinyint(1),YES,,,
88,Heating,text,YES,,,
89,HighSchoolDistrict,varchar(75),YES,,,
90,IDXOptInYN,tinyint(1),YES,,,
91,Inclusions,text,YES,,,
92,InteriorFeatures,text,YES,,,
93,LandLeaseAmount,int(11),YES,,,
94,Latitude,"decimal(14,8)",YES,,,
95,LaundryFeatures,text,YES,,,
96,LaundryIncome,int(11),YES,,,
97,LeaseAmount,int(11),YES,,,
98,LeaseAmountFrequency,varchar(75),YES,,,
99,LeaseMeasureType,varchar(75),YES,,,
100,LeaseRateSqMeter,"decimal(22,4)",YES,,,
101,LeaseSubLeaseYN,tinyint(1),YES,,,
102,LeaseTerm,varchar(75),YES,,,
103,LeaseTermRemainingMonths,int(11),YES,,,
104,LegalPlan,varchar(12),YES,,,
105,LegalUnitNumber,varchar(25),YES,,,
106,Levels,text,YES,,,
107,ListAgentDirectPhone,varchar(16),YES,,,
108,ListAgentEmail,varchar(80),YES,,,
109,ListAgentFullName,varchar(150),YES,,,
110,ListAgentKeyNumeric,bigint(19),YES,,,
111,ListAgentMlsId,varchar(25),YES,,,
112,ListOfficeAOR,varchar(75),YES,,,
113,ListOfficeKeyNumeric,bigint(19),YES,,,
114,ListOfficeMlsId,varchar(25),YES,,,
115,ListOfficeName,varchar(255),YES,,,
116,ListOfficePhone,varchar(16),YES,,,
117,ListOfficePhoneExt,varchar(10),YES,,,
118,ListPrice,"decimal(16,2)",YES,,,
119,ListPriceSquareFoot,"decimal(22,4)",YES,,,
120,ListingContractDate,date,YES,,,
121,ListingId,varchar(30),YES,,,
122,ListingService,varchar(25),YES,,,
123,LivingAreaMetres,"decimal(16,2)",YES,,,
124,LivingAreaSF,"decimal(16,2)",YES,,,
125,Longitude,"decimal(14,8)",YES,,,
126,LotFeatures,text,YES,,,
127,LotSizeAcres,"decimal(16,2)",YES,,,
128,LotSizeDimensions,varchar(150),YES,,,
129,LotSizeNotCultivated,int(11),YES,,,
130,LotSizeSeeded,int(11),YES,,,
131,LotSizeSquareFeet,bigint(19),YES,,,
132,LotSizeTameHay,int(11),YES,,,
133,LotSizeTreed,int(11),YES,,,
134,MainLevelFinishedArea,"decimal(16,2)",YES,,,
135,MainLevelFinishedAreaMetres,"decimal(16,2)",YES,,,
136,MainLevelFinishedAreaSF,"decimal(16,2)",YES,,,
137,MainLevelFinishedAreaSrchSqFt,"decimal(16,2)",YES,,,
138,MainLevelFinishedAreaUnits,varchar(75),YES,,,
139,MajorUseDescription,text,YES,,,
140,MapURL,text,YES,,,
141,MezzanineSQFT,int(11),YES,,,
142,MlsStatus,varchar(50),YES,,,
143,MobileLength,int(11),YES,,,
144,MobileWidth,int(11),YES,,,
145,ModificationTimestamp,datetime,YES,,,
146,MonthlyRent,"decimal(22,4)",YES,,,
147,NearestTown,varchar(75),YES,,,
148,NewConstructionYN,tinyint(1),YES,,,
149,NineOneOneAddress,varchar(30),YES,,,
150,OnePieceBath,int(11),YES,,,
151,OriginatingSystemName,varchar(75),YES,,,
152,Outbuildings,text,YES,,,
153,OutbuildingsDesc,text,YES,,,
154,OwnerPays,text,YES,,,
155,ParkingAssigned,int(11),YES,,,
156,ParkingCommonSpaces,int(11),YES,,,
157,ParkingEnergized,int(11),YES,,,
158,ParkingFeatures,text,YES,,,
159,ParkingPlanType,text,YES,,,
160,ParkingTotal,int(11),YES,,,
161,PatioAndPorchFeatures,text,YES,,,
162,PetsAllowed,text,YES,,,
163,PhotosChangeTimestamp,datetime,YES,,,
164,PhotosCount,int(2),YES,,,
165,Possession,text,YES,,,
166,PostalCode,varchar(10),YES,,,
167,PreviousStatusDesc,varchar(32),YES,,,
168,PropertySubType,varchar(50),YES,,,
169,PropertyType,varchar(50),YES,,,
170,PublicRemarks,text,YES,,,
171,Quarter,varchar(75),YES,,,
172,Range,varchar(75),YES,,,
173,ReasonForChange,varchar(75),YES,,,
174,RegisteredSizeIncl,text,YES,,,
175,RegisteredSizeMeters,"decimal(22,4)",YES,,,
176,RegisteredSizeSF,"decimal(22,4)",YES,,,
177,RentIncludes,text,YES,,,
178,RentalType,varchar(75),YES,,,
179,Reports,text,YES,,,
180,Restrictions,text,YES,,,
181,Roof,text,YES,,,
182,RoomsAboveGrade,int(11),YES,,,
183,RoomsTotal,int(11),YES,,,
184,SUITE,varchar(75),YES,,,
185,SchoolBusServiceYN,tinyint(1),YES,,,
186,Section,varchar(75),YES,,,
187,SecurityDepositYN,tinyint(1),YES,,,
188,SecurityFeatures,text,YES,,,
189,Sewer,text,YES,,,
190,SixPieceBath,int(11),YES,,,
191,SixPieceEnsuiteBath,int(11),YES,,,
192,SoilType,text,YES,,,
193,SpecialListingConditions,text,YES,,,
194,SqFtOther,"decimal(22,4)",YES,,,
195,SqFtRetail,"decimal(22,4)",YES,,,
196,SqFtWarehouse,"decimal(22,4)",YES,,,
197,SqftOffice,"decimal(22,4)",YES,,,
198,SqftOld,int(11),YES,,,
199,StandardStatus,varchar(25),YES,,,
200,StateOrProvince,varchar(25),YES,,,
201,StoriesTotal,int(3),YES,,,
202,StreetDirPrefix,varchar(15),YES,,,
203,StreetDirSuffix,varchar(15),YES,,,
204,StreetDirection,varchar(75),YES,,,
205,StreetName,varchar(50),YES,,,
206,StreetNumber,varchar(25),YES,,,
207,StreetSuffix,varchar(25),YES,,,
208,StructureType,text,YES,,,
209,SubdivisionName,varchar(46),YES,,,
210,SupplementCount,int(11),YES,,,
211,SupplementModificationTimestamp,datetime,YES,,,
212,SyndicationRemarks,text,YES,,,
213,TaxKeyNumeric,bigint(19),YES,,,
214,TenantPays,text,YES,,,
215,ThreePieceBath,int(11),YES,,,
216,ThreePieceEnsuiteBath,int(11),YES,,,
217,TitleLand,varchar(75),YES,,,
218,Township,varchar(75),YES,,,
219,TransactionType,varchar(75),YES,,,
220,TwoPieceBath,int(11),YES,,,
221,TwoPieceEnsuiteBath,int(11),YES,,,
222,URLAdditionalImages,varchar(255),YES,,,
223,URLAlternateFeatureSheet,varchar(255),YES,,,
224,UnitExposure,text,YES,,,
225,UnitNumber,varchar(25),YES,,,
226,UnitsCount,int(11),YES,,,
227,UnparsedAddress,varchar(255),YES,,,
228,UpperLevelFinishedArea,"decimal(16,2)",YES,,,
229,UpperLevelFinishedAreaMetres,"decimal(16,2)",YES,,,
230,UpperLevelFinishedAreaSF,"decimal(16,2)",YES,,,
231,UpperLevelFinishedAreaSrchSqFt,"decimal(16,2)",YES,,,
232,UpperLevelFinishedAreaUnits,varchar(75),YES,,,
233,Utilities,text,YES,,,
234,VirtualTourURLBranded,text,YES,,,
235,VirtualTourURLUnbranded,text,YES,,,
236,WaterSource,text,YES,,,
237,WaterfrontFeatures,text,YES,,,
238,WestMeridian,int(11),YES,,,
239,YardFaces,varchar(75),YES,,,
240,YardSize,int(11),YES,,,
241,YearBuilt,int(4),YES,,,
242,YearBuiltException,varchar(100),YES,,,
243,YearEstablished,int(11),YES,,,
244,Zoning,varchar(25),YES,,,
245,occupancycosts,int(11),YES,,,
246,hs_rets_class,varchar(30),YES,MUL,,
247,PictureLastDownloadedTimestamp,datetime,YES,MUL,,
248,PictureDownloaded,int(11),NO,MUL,0,
249,PictureDownloadedCount,smallint(4),YES,,,
