,Field,Type,Null,Key,Default,Extra
0,Appliances,text,YES,,,
1,ArchitecturalStyle,text,YES,,,
2,Basement,text,YES,,,
3,BathroomsFull,bigint(20),YES,,,
4,BathroomsHalf,bigint(20),YES,,,
5,BathroomsTotalDecimal,"decimal(5,2)",YES,,,
6,BathroomsTotalInteger,bigint(20),YES,,,
7,BedroomsTotal,bigint(20),YES,,,
8,BridgeModificationTimestamp,datetime,YES,,,
9,BuildingName,varchar(70),YES,,,
10,City,varchar(70),YES,,,
11,CoListAgentEmail,varchar(100),YES,,,
12,CoListAgentFirstName,varchar(70),YES,,,
13,CoListAgentFullName,varchar(170),YES,,,
14,CoListAgentLastName,varchar(70),YES,,,
15,CoListAgentURL,text,YES,,,
16,CoListOfficeEmail,varchar(100),YES,,,
17,CoListOfficeName,text,YES,,,
18,CoListOfficePhone,varchar(36),YES,,,
19,CoListOfficePhoneExt,varchar(30),YES,,,
20,CoListOfficeURL,text,YES,,,
21,CommunityFeatures,text,YES,,,
22,CrossStreet,varchar(70),YES,,,
23,DirectionFaces,varchar(45),YES,,,
24,Directions,text,YES,,,
25,ElementarySchool,varchar(70),YES,,,
26,ExteriorFeatures,text,YES,,,
27,FireplaceFeatures,text,YES,,,
28,FireplaceYN,tinyint(1),YES,,,
29,Flooring,text,YES,,,
30,FoundationDetails,text,YES,,,
31,Heating,text,YES,,,
32,HeatingYN,tinyint(1),YES,,,
33,HighSchool,varchar(70),YES,,,
34,InternetAddressDisplayYN,tinyint(1),YES,,,
35,Latitude,"decimal(12,8)",YES,,,
36,Levels,text,YES,,,
37,ListAgentEmail,varchar(100),YES,,,
38,ListAgentFirstName,varchar(70),YES,,,
39,ListAgentFullName,varchar(170),YES,,,
40,ListAgentLastName,varchar(70),YES,,,
41,ListAgentMlsId,varchar(45),YES,,,
42,ListAgentURL,text,YES,,,
43,ListOfficeEmail,varchar(100),YES,,,
44,ListOfficeMlsId,varchar(45),YES,,,
45,ListOfficeName,text,YES,,,
46,ListOfficePhone,varchar(36),YES,,,
47,ListOfficePhoneExt,varchar(30),YES,,,
48,ListOfficeURL,text,YES,,,
49,ListPrice,"decimal(14,2)",YES,,,
50,ListingId,text,YES,,,
51,ListingKey,varchar(255),NO,PRI,,
52,LivingArea,"decimal(14,2)",YES,,,
53,Longitude,"decimal(12,8)",YES,,,
54,LotSizeAcres,"decimal(16,2)",YES,,,
55,LotSizeArea,"decimal(16,2)",YES,,,
56,MiddleOrJuniorSchool,varchar(70),YES,,,
57,MlsStatus,varchar(70),YES,,,
58,NumberOfUnitsInCommunity,bigint(20),YES,,,
59,Ownership,text,YES,,,
60,ParkingFeatures,text,YES,,,
61,ParkingTotal,"decimal(14,2)",YES,,,
62,PhotosChangeTimestamp,datetime,YES,,,
63,PhotosCount,bigint(20),YES,,,
64,PostalCode,varchar(30),YES,,,
65,PropertySubType,varchar(70),YES,,,
66,PropertyType,varchar(70),YES,,,
67,PublicRemarks,text,YES,,,
68,RAE_BedroomsAboveGrade,bigint(20),YES,,,
69,RAE_LA1_Address2,varchar(70),YES,,,
70,RAE_LA1_AddressStreet,varchar(70),YES,,,
71,RAE_LA1_City,varchar(70),YES,,,
72,RAE_LA1_HiddenUsCID,varchar(30),YES,,,
73,RAE_LA1_LoginName,varchar(40),YES,,,
74,RAE_LA1_PhoneNumber1Desc,varchar(30),YES,,,
75,RAE_LA1_PhoneNumber2,varchar(50),YES,,,
76,RAE_LA1_PhoneNumber2CountryCodeId,varchar(30),YES,,,
77,RAE_LA1_PhoneNumber2Desc,varchar(30),YES,,,
78,RAE_LA1_PhoneNumber2Ext,varchar(25),YES,,,
79,RAE_LA1_PhoneNumber3,varchar(50),YES,,,
80,RAE_LA1_PhoneNumber3CountryCodeId,varchar(30),YES,,,
81,RAE_LA1_PhoneNumber3Desc,varchar(30),YES,,,
82,RAE_LA1_PhoneNumber3Ext,varchar(25),YES,,,
83,RAE_LA1_PhoneNumber4,varchar(50),YES,,,
84,RAE_LA1_PhoneNumber4CountryCodeId,varchar(30),YES,,,
85,RAE_LA1_PhoneNumber4Desc,varchar(30),YES,,,
86,RAE_LA1_PhoneNumber4Ext,varchar(25),YES,,,
87,RAE_LA1_PhoneNumber5,varchar(50),YES,,,
88,RAE_LA1_PhoneNumber5CountryCodeId,varchar(30),YES,,,
89,RAE_LA1_PhoneNumber5Desc,varchar(30),YES,,,
90,RAE_LA1_PhoneNumber5Ext,varchar(25),YES,,,
91,RAE_LA1_State,varchar(22),YES,,,
92,RAE_LA1_Status,varchar(21),YES,,,
93,RAE_LA1_WebPage,varchar(100),YES,,,
94,RAE_LA1_Zip,varchar(40),YES,,,
95,RAE_LA2_Address2,varchar(70),YES,,,
96,RAE_LA2_AddressStreet,varchar(70),YES,,,
97,RAE_LA2_City,varchar(70),YES,,,
98,RAE_LA2_LoginName,varchar(40),YES,,,
99,RAE_LA2_PhoneNumber1Desc,varchar(30),YES,,,
100,RAE_LA2_PhoneNumber2,varchar(50),YES,,,
101,RAE_LA2_PhoneNumber2CountryCodeId,varchar(30),YES,,,
102,RAE_LA2_PhoneNumber2Desc,varchar(30),YES,,,
103,RAE_LA2_PhoneNumber2Ext,varchar(25),YES,,,
104,RAE_LA2_PhoneNumber3,varchar(50),YES,,,
105,RAE_LA2_PhoneNumber3CountryCodeId,varchar(30),YES,,,
106,RAE_LA2_PhoneNumber3Desc,varchar(30),YES,,,
107,RAE_LA2_PhoneNumber3Ext,varchar(25),YES,,,
108,RAE_LA2_PhoneNumber4,varchar(50),YES,,,
109,RAE_LA2_PhoneNumber4CountryCodeId,varchar(30),YES,,,
110,RAE_LA2_PhoneNumber4Desc,varchar(30),YES,,,
111,RAE_LA2_PhoneNumber4Ext,varchar(25),YES,,,
112,RAE_LA2_PhoneNumber5,varchar(50),YES,,,
113,RAE_LA2_PhoneNumber5CountryCodeId,varchar(30),YES,,,
114,RAE_LA2_PhoneNumber5Desc,varchar(30),YES,,,
115,RAE_LA2_PhoneNumber5Ext,varchar(25),YES,,,
116,RAE_LA2_WebPage,varchar(100),YES,,,
117,RAE_LA2_Zip,varchar(40),YES,,,
118,RAE_LA3_Address2,varchar(70),YES,,,
119,RAE_LA3_AddressStreet,varchar(70),YES,,,
120,RAE_LA3_AgentID,varchar(40),YES,,,
121,RAE_LA3_City,varchar(70),YES,,,
122,RAE_LA3_Email,varchar(70),YES,,,
123,RAE_LA3_LoginName,varchar(40),YES,,,
124,RAE_LA3_PhoneNumber1,varchar(50),YES,,,
125,RAE_LA3_PhoneNumber1CountryCodeId,varchar(30),YES,,,
126,RAE_LA3_PhoneNumber1Desc,varchar(30),YES,,,
127,RAE_LA3_PhoneNumber1Ext,varchar(25),YES,,,
128,RAE_LA3_PhoneNumber2,varchar(50),YES,,,
129,RAE_LA3_PhoneNumber2CountryCodeId,varchar(30),YES,,,
130,RAE_LA3_PhoneNumber2Desc,varchar(30),YES,,,
131,RAE_LA3_PhoneNumber2Ext,varchar(25),YES,,,
132,RAE_LA3_PhoneNumber3,varchar(50),YES,,,
133,RAE_LA3_PhoneNumber3CountryCodeId,varchar(30),YES,,,
134,RAE_LA3_PhoneNumber3Desc,varchar(30),YES,,,
135,RAE_LA3_PhoneNumber3Ext,varchar(25),YES,,,
136,RAE_LA3_PhoneNumber4,varchar(50),YES,,,
137,RAE_LA3_PhoneNumber4CountryCodeId,varchar(30),YES,,,
138,RAE_LA3_PhoneNumber4Desc,varchar(30),YES,,,
139,RAE_LA3_PhoneNumber4Ext,varchar(25),YES,,,
140,RAE_LA3_PhoneNumber5,varchar(50),YES,,,
