,Field,Type,Null,Key,Default,Extra
0,mls_num,varchar(9),NO,PRI,,
1,systemid,int(10),NO,UNI,,
2,address,varchar(100),YES,,,
3,address_2,varchar(50),YES,,,
4,address_direction,varchar(2),YES,,,
5,address_number,varchar(15),YES,,,
6,address_search_number,int(10),YES,,,
7,address_street,varchar(50),YES,,,
8,advertising_remarks,varchar(4000),YES,,,
9,agency,varchar(1),YES,,,
10,agent,int(10),YES,MUL,,
11,agent_hit_count,int(10),YES,,,
12,area,varchar(23),YES,,,
13,asking_price,int(10),YES,,,
14,associated_document_count,int(10),YES,,,
15,ba_comp,varchar(10),YES,,,
16,back_on_market_date,date,YES,,,
17,between,varchar(50),YES,,,
18,block,varchar(10),YES,,,
19,broker_remarks,varchar(4000),YES,,,
20,buyer_name,varchar(30),YES,,,
21,charge,varchar(1),YES,,,
22,city,varchar(50),YES,,,
23,class,varchar(25),YES,,,
24,client_hit_count,int(10),YES,,,
25,closing_date,date,YES,,,
26,co_listing_agent,int(10),YES,,,
27,co_listing_office,int(10),YES,,,
28,co_selling_agent,int(10),YES,,,
29,co_selling_office,int(10),YES,,,
30,contract_date,date,YES,,,
31,county,varchar(10),YES,,,
32,doc_timestamp,datetime,YES,,,
33,dom,int(10),YES,,,
34,domls,int(10),YES,,,
35,dual_var_rate,varchar(5),YES,,,
36,expiration_date,date,YES,,,
37,fell_thru_date,date,YES,,,
38,first_photo_add_timestamp,datetime,YES,,,
39,geo_address_line,varchar(255),YES,,,
40,geo_latitude,"decimal(18,15)",YES,,,
41,geo_longitude,"decimal(19,15)",YES,,,
42,geo_match_code,smallint(3),YES,,,
43,geo_matched_method,smallint(3),YES,,,
44,geo_postal_code,varchar(10),YES,,,
45,geo_primary_city,varchar(100),YES,,,
46,geo_quality,"decimal(12,8)",YES,,,
47,geo_secondary_city,varchar(100),YES,,,
48,geo_subdivision,varchar(2),YES,,,
49,geo_update_timestamp,datetime,YES,,,
50,geo_zoom_level,"decimal(2,0)",YES,,,
51,hotsheet_date,date,YES,,,
52,how_sold,varchar(100),YES,,,
53,idx_include,varchar(3),YES,,,
54,input_date,datetime,YES,,,
55,internet_yn,varchar(10),YES,,,
56,la1agent_address2,varchar(50),YES,,,
57,la1agent_city,varchar(50),YES,,,
58,la1agent_email,varchar(50),YES,,,
59,la1agent_first_name,varchar(50),YES,,,
60,la1agent_last_name,varchar(50),YES,,,
61,la1agent_logon_name,varchar(20),YES,,,
62,la1agent_middle_initial,varchar(1),YES,,,
63,la1agent_notes,varchar(255),YES,,,
64,la1agent_phone1_countryid,varchar(18),YES,,,
65,la1agent_phone1_extension,varchar(5),YES,,,
66,la1agent_phone1_number,varchar(30),YES,,,
67,la1agent_phone2_countryid,varchar(18),YES,,,
68,la1agent_phone2_extension,varchar(5),YES,,,
69,la1agent_phone2_number,varchar(30),YES,,,
70,la1agent_phone3_countryid,varchar(18),YES,,,
71,la1agent_phone3_extension,varchar(5),YES,,,
72,la1agent_phone3_number,varchar(30),YES,,,
73,la1agent_phone4_countryid,varchar(18),YES,,,
74,la1agent_phone4_extension,varchar(5),YES,,,
75,la1agent_phone4_number,varchar(30),YES,,,
76,la1agent_phone5_countryid,varchar(18),YES,,,
77,la1agent_phone5_extension,varchar(5),YES,,,
78,la1agent_phone5_number,varchar(30),YES,,,
79,la1agent_state,varchar(2),YES,,,
80,la1agent_status,varchar(13),YES,,,
81,la1agent_type,varchar(17),YES,,,
82,la1agent_url,varchar(80),YES,,,
83,la1agent_zip,varchar(20),YES,,,
84,la1agentaddressstreetname,varchar(50),YES,,,
85,la1agentphone1description,varchar(5),YES,,,
86,la1agentphone2description,varchar(5),YES,,,
87,la1agentphone3description,varchar(5),YES,,,
88,la1agentphone4description,varchar(5),YES,,,
89,la1agentphone5description,varchar(5),YES,,,
90,la1comm_security_level,varchar(10),YES,,,
91,la1commercial_agent_type,varchar(50),YES,,,
92,la1commercial_site_access,varchar(10),YES,,,
93,la1mls_site_access,varchar(10),YES,,,
94,la1nrds_num,varchar(10),YES,,,
95,la1office_code,varchar(10),YES,,,
96,la1user_code,varchar(20),YES,,,
97,la2agent_address2,varchar(50),YES,,,
98,la2agent_city,varchar(50),YES,,,
99,la2agent_email,varchar(50),YES,,,
100,la2agent_first_name,varchar(50),YES,,,
101,la2agent_last_name,varchar(50),YES,,,
102,la2agent_middle_initial,varchar(1),YES,,,
103,la2agent_notes,varchar(255),YES,,,
104,la2agent_phone1_countryid,varchar(18),YES,,,
105,la2agent_phone1_extension,varchar(5),YES,,,
106,la2agent_phone1_number,varchar(30),YES,,,
107,la2agent_phone2_countryid,varchar(18),YES,,,
108,la2agent_phone2_extension,varchar(5),YES,,,
109,la2agent_phone2_number,varchar(30),YES,,,
110,la2agent_phone3_countryid,varchar(18),YES,,,
111,la2agent_phone3_extension,varchar(5),YES,,,
112,la2agent_phone3_number,varchar(30),YES,,,
113,la2agent_phone4_countryid,varchar(18),YES,,,
114,la2agent_phone4_extension,varchar(5),YES,,,
115,la2agent_phone4_number,varchar(30),YES,,,
116,la2agent_phone5_countryid,varchar(18),YES,,,
117,la2agent_phone5_extension,varchar(5),YES,,,
118,la2agent_phone5_number,varchar(30),YES,,,
119,la2agent_state,varchar(2),YES,,,
120,la2agent_status,varchar(13),YES,,,
121,la2agent_type,varchar(17),YES,,,
122,la2agent_url,varchar(80),YES,,,
123,la2agent_zip,varchar(20),YES,,,
124,la2agentaddressstreetname,varchar(50),YES,,,
125,la2agentphone1description,varchar(5),YES,,,
126,la2agentphone2description,varchar(5),YES,,,
127,la2agentphone3description,varchar(5),YES,,,
128,la2agentphone4description,varchar(5),YES,,,
129,la2agentphone5description,varchar(5),YES,,,
130,la2comm_security_level,varchar(10),YES,,,
131,la2commercial_agent_type,varchar(50),YES,,,
132,la2commercial_site_access,varchar(10),YES,,,
133,la2mls_site_access,varchar(10),YES,,,
134,la2nrds_num,varchar(10),YES,,,
135,la2office_code,varchar(10),YES,,,
136,last_pub_date,date,YES,,,
137,lead_paint_form_yn,varchar(10),YES,,,
138,listing_date,date,YES,,,
139,listing_office_1,int(10),YES,,,
140,lo1board_id,int(10),YES,,,
141,lo1main_office_id,int(10),YES,,,
142,lo1offceaddressstreetname,varchar(50),YES,,,
143,lo1office_abbreviation,varchar(25),YES,,,
144,lo1office_address2,varchar(50),YES,,,
145,lo1office_city,varchar(50),YES,,,
146,lo1office_email,varchar(50),YES,,,
147,lo1office_identifier,int(10),YES,,,
148,lo1office_name,varchar(100),YES,MUL,,
149,lo1office_notes,varchar(255),YES,,,
150,lo1office_phone1_number,varchar(30),YES,,,
151,lo1office_state,varchar(2),YES,,,
