,Field,Type,Null,Key,Default,Extra
0,systemid,int(10),NO,PRI,,
1,zoning,varchar(120),YES,,,
2,addendum,varchar(500),YES,,,
3,address,varchar(100),YES,,,
4,address_direction,varchar(2),YES,,,
5,address_number,varchar(15),YES,,,
6,address_search_number,int(10),YES,,,
7,address_street,varchar(50),YES,,,
8,agent,int(10),YES,,,
9,agent_hit_count,int(10),YES,,,
10,agent_remarks,text,YES,,,
11,approx_acreage,"decimal(18,2)",YES,,,
12,approx_year_built,smallint(5),YES,MUL,,
13,areatax_district,varchar(35),YES,,,
14,asking_price,int(10),YES,MUL,,
15,associated_document_count,int(10),YES,,,
16,buyer_agent_compensation,varchar(10),YES,,,
17,city,varchar(50),YES,MUL,,
18,class,varchar(31),YES,,,
19,client_hit_count,int(10),YES,,,
20,closing_date,date,YES,,,
21,comments1,varchar(25),YES,,,
22,comments2,varchar(25),YES,,,
23,comments3,varchar(25),YES,,,
24,comments4,varchar(10),YES,,,
25,concession_description,text,YES,,,
26,contract_date,date,YES,,,
27,county,varchar(13),YES,,,
28,deed_bookpage,varchar(10),YES,,,
29,deed_tax_record,varchar(10),YES,,,
30,directions,varchar(255),YES,,,
31,doc_timestamp,datetime,YES,,,
32,documents_on_file,varchar(128),YES,,,
33,dom,int(10),YES,,,
34,domls,int(10),YES,,,
35,energy_features,varchar(89),YES,,,
36,entered_twice_yn,varchar(10),YES,,,
37,estimated_annual_taxes,"decimal(18,2)",YES,,,
38,expiration_date,date,YES,,,
39,exterior,varchar(55),YES,,,
40,exterior_features,varchar(216),YES,,,
41,first_photo_add_timestamp,datetime,YES,,,
42,floors,varchar(64),YES,,,
43,foundation,varchar(59),YES,,,
44,frequency,varchar(10),YES,,,
45,geo_address_line,varchar(255),YES,,,
46,geo_latitude,"decimal(18,15)",YES,,,
47,geo_longitude,"decimal(19,15)",YES,,,
48,geo_match_code,smallint(3),YES,,,
49,geo_matched_method,smallint(3),YES,,,
50,geo_postal_code,varchar(10),YES,,,
51,geo_primary_city,varchar(100),YES,,,
52,geo_quality,"decimal(12,8)",YES,,,
53,geo_secondary_city,varchar(100),YES,,,
54,geo_subdivision,varchar(2),YES,,,
55,geo_update_timestamp,datetime,YES,,,
56,geo_zoom_level,"decimal(2,0)",YES,,,
57,heatingair_conditioning,varchar(126),YES,,,
58,hotsheet_date,date,YES,,,
59,how_sold,smallint(3),YES,,,
60,idx_include,varchar(19),YES,,,
61,idxbroker_recip_incl_yn,varchar(19),YES,,,
62,in_office_showing_instr,text,YES,,,
63,inhouse_file_number,varchar(25),YES,,,
64,input_date,datetime,YES,,,
65,interior_features,varchar(391),YES,,,
66,internet_publication_yn,varchar(10),YES,,,
67,key_box_date,varchar(10),YES,,,
68,keybox_serial_number,varchar(10),YES,,,
69,la1agent_address2,varchar(50),YES,,,
70,la1agent_address_street_name,varchar(50),YES,,,
71,la1agent_city,varchar(50),YES,,,
72,la1agent_email,varchar(50),YES,,,
73,la1agent_first_name,varchar(50),YES,,,
