,Field,Type,Null,Key,Default,Extra
0,Matrix_Unique_ID,bigint(19),NO,PRI,,
1,ADAFeatures,text,YES,,,
2,ADAVisitabilty,tinyint(1),YES,,,
3,AMBusrouteYN,tinyint(1),YES,,,
4,ActiveOpenHouseCount,int(11),YES,,,
5,AirCondition,text,YES,,,
6,Amenities,text,YES,,,
7,AmtAcre,int(11),YES,,,
8,AnnualTaxes,varchar(25),YES,,,
9,AppFeeToWhom,varchar(250),YES,,,
10,ApplicationFee,"decimal(11,2)",YES,,,
11,ApproxSqft,varchar(25),YES,,,
12,AppxHeatedArea,int(11),YES,,,
13,BVCILApproved,tinyint(1),YES,,,
14,BathsFull,int(11),YES,,,
15,BathsHalf,int(11),YES,,,
16,BedsTotal,int(11),YES,,,
17,BldgArea,varchar(75),YES,,,
18,BlockNumber,varchar(25),YES,,,
19,BryanZon,varchar(75),YES,,,
20,Builder,varchar(250),YES,,,
21,BuiltToSuit,varchar(75),YES,,,
22,CADRNum,varchar(20),YES,,,
23,CancelledDate,datetime,YES,,,
24,CeilHeight,text,YES,,,
25,CeilingInsul,varchar(25),YES,,,
26,City,varchar(32),YES,,,
27,CoListAgentFullName,varchar(150),YES,,,
28,CoListAgentMLSID,varchar(25),YES,MUL,,
29,CoListOfficeMLSID,varchar(25),YES,,,
30,CoListOfficeName,varchar(50),YES,,,
31,CoListOffice_MUI,bigint(19),YES,,,
32,CoSellingAgentMLSID,varchar(25),YES,,,
33,ConditionalDate,datetime,YES,,,
34,Cooling,text,YES,,,
35,CountyOrParish,varchar(32),YES,,,
36,CreditReportRequiredYN,tinyint(1),YES,,,
37,CurrentStageofConstr,varchar(75),YES,,,
38,CurrentUsage,varchar(250),YES,,,
39,CurrentZoningBryan,varchar(75),YES,,,
40,CurrentZoningCollegeSt,varchar(75),YES,,,
41,DepToWhom,varchar(250),YES,,,
42,DesignatedBroker,varchar(250),YES,,,
43,DiningRooms,varchar(75),YES,,,
44,Directions,text,YES,,,
45,EnergyFeatures,text,YES,,,
46,EstCompletionDate,datetime,YES,,,
47,ExteriorConstruction,text,YES,,,
48,Fence,text,YES,,,
49,FireplaceType,text,YES,,,
50,FireplaceYN,tinyint(1),YES,,,
51,Floors,text,YES,,,
52,ForeclosureREOYN,tinyint(1),YES,,,
53,Foundation,text,YES,,,
54,FrontFootage,varchar(25),YES,,,
55,FurnishedYN,tinyint(1),YES,,,
56,GarageCap,varchar(75),YES,,,
57,GarageType,text,YES,,,
58,GraceDate,varchar(250),YES,,,
59,GracePeriodYN,tinyint(1),YES,,,
60,GrossBuildingArea,int(11),YES,,,
61,HOAFeeAmount,varchar(25),YES,,,
62,HOAFeeDesc,text,YES,,,
63,HOAFeeYN,tinyint(1),YES,,,
64,HOAterm,varchar(75),YES,,,
65,Heating,text,YES,,,
66,HighestandBestUse,text,YES,,,
67,IDXYN,tinyint(1),YES,,,
68,InteriorFeatures,text,YES,,,
69,KitchenEquipWillConvey,text,YES,,,
70,KitchenOther,text,YES,,,
71,LPSQ,"decimal(16,4)",YES,,,
72,LandDescription,varchar(75),YES,,,
73,LeasePrice,"decimal(16,2)",YES,,,
74,Leases,text,YES,,,
75,Level,varchar(75),YES,,,
76,ListAgentDirectWorkPhone,varchar(50),YES,,,
77,ListAgentEmail,varchar(80),YES,,,
78,ListAgentFullName,varchar(150),YES,,,
79,ListAgentMLSID,varchar(25),YES,,,
80,ListAgent_MUI,bigint(19),YES,MUL,,
81,ListOfficeMLSID,varchar(25),YES,,,
82,ListOfficeName,varchar(50),YES,MUL,,
83,ListOfficePhone,varchar(50),YES,,,
84,ListOffice_MUI,bigint(19),YES,,,
85,ListPrice,"decimal(16,2)",YES,,,
86,ListingContractDate,datetime,YES,,,
87,ListingOfficeWebsite,varchar(50),YES,,,
88,LivingAreas,varchar(75),YES,,,
89,LivingQtrs,text,YES,,,
90,LotDescription,text,YES,,,
91,LotNumber,varchar(25),YES,,,
92,LotSizeArea,"decimal(16,2)",YES,,,
93,MLSNumber,varchar(20),YES,MUL,,
94,MasterBedroom,varchar(75),YES,,,
95,MatrixModifiedDT,datetime,YES,,,
96,MinLeasePeriod,varchar(250),YES,,,
97,Miscellaneous,text,YES,,,
98,MoRent,int(11),YES,,,
99,MobHomeAllowdYN,tinyint(1),YES,,,
