,Field,Type,Null,Key,Default,Extra
0,id,varchar(50),NO,PRI,,
1,customer_id,int(10),NO,MUL,1250,
2,hs_sync_started_at,datetime,NO,MUL,,
3,last_updated_on,datetime(3),NO,MUL,,
4,mls_number,varchar(50),YES,,,
5,providerKey,varchar(36),YES,MUL,,
6,listingSummary_propertyAddress_country,varchar(30),YES,,,
7,listingSummary_photoCount,varchar(10),YES,,,
8,listingSummary_isForeClosure,varchar(10),YES,,,
9,listingSummary_isActive,varchar(10),YES,,,
10,listingSummary_propertyType,varchar(30),YES,,,
11,listingSummary_propertyStyle,varchar(30),YES,MUL,,
12,listingSummary_propertyAddress_formattedAddress,varchar(394),YES,,,
13,listingSummary_isShortSale,varchar(10),YES,,,
14,listingSummary_lastUpdateOn,varchar(30),YES,,,
15,listingSummary_lastSoldOn,varchar(30),YES,,,
16,listingSummary_isNewConstruction,varchar(10),YES,,,
17,listingSummary_isPending,varchar(10),YES,,,
18,listingSummary_isForAuction,varchar(10),YES,,,
19,listingSummary_defaultPhotoURL,varchar(300),YES,,,
20,listingSummary_propertyAddress_geoCodeConfidenceLevel,varchar(10),YES,,,
21,listingSummary_videoCount,varchar(10),YES,,,
22,listingSummary_propertyAddress_streetAddress,varchar(300),YES,,,
23,listingSummary_propertyAddress_countryCode,varchar(10),YES,,,
24,listingSummary_propertyAddress_postalCode,varchar(20),YES,,,
25,listingSummary_propertyAddress_city,varchar(59),YES,MUL,,
26,listingSummary_propertyAddress_stateProvince,varchar(63),YES,,,
27,listingSummary_propertyAddress_stateProvinceCode,varchar(10),YES,,,
28,listingSummary_propertyAddress_district,varchar(51),YES,,,
29,listingSummary_propertyAddress_longitude,varchar(21),YES,,,
30,listingSummary_propertyAddress_latitude,varchar(20),YES,MUL,,
31,listingSummary_isShowAddressOnInternet,varchar(10),YES,,,
32,listingSummary_listedOn,varchar(30),YES,,,
33,listingSummary_closedOn,varchar(30),YES,,,
34,listingSummary_propertyCategory,varchar(30),YES,,,
35,listingSummary_agents_id,varchar(147),YES,,,
36,listingSummary_isByAppointmentOnly,varchar(10),YES,,,
37,listingSummary_RFGListingId,varchar(91),YES,,,
38,listingSummary_listingType,varchar(40),YES,,,
39,listingSummary_listingId,varchar(40),YES,,,
40,listingSummary_agents_office_officeId,varchar(147),YES,,,
41,listingSummary_listingURL,varchar(277),YES,,,
42,listingSummary_listingURL_expanded,varchar(200),YES,,,
43,listingSummary_listingURL_isValid,tinyint(4),YES,,,
44,listingSummary_listingURL_isValid_lastChecked,datetime,YES,,,
45,listingSummary_development,varchar(200),YES,,,
46,listingSummary_listPrice_currencyCode,varchar(10),YES,,,
47,listingSummary_listPrice_amount,varchar(30),YES,MUL,,
48,listingSummary_totalBath,varchar(10),YES,MUL,,
49,listingSummary_noOfBedrooms,varchar(10),YES,MUL,,
50,listingSummary_totalAcres,varchar(10),YES,,,
51,listingSummary_squareFootage,varchar(17),YES,,,
52,listingSummary_isCallToShow,varchar(10),YES,,,
53,listingSummary_listPrice_isPriceUponRequest,varchar(10),YES,,,
54,propertyFeatures_groupName,mediumtext,YES,,,
55,propertyFeatures_description,mediumtext,YES,,,
56,quarterBath,varchar(10),YES,,,
57,halfBath,varchar(10),YES,,,
58,threeQuarterBath,varchar(10),YES,,,
59,fullBath,varchar(10),YES,,,
60,totalRooms,varchar(10),YES,,,
61,yearBuilt,varchar(10),YES,MUL,,
62,remarks_description,mediumtext,YES,,,
63,remarks_headline,text,YES,,,
64,remarks_directions,mediumtext,YES,,,
65,school_elementary,varchar(200),YES,,,
66,school_high,varchar(200),YES,,,
67,school_juniorhigh,varchar(200),YES,,,
68,school_middle,varchar(200),YES,,,
69,webSites_primary_url,varchar(300),YES,,,
70,listing_agent_id,varchar(50),YES,MUL,,
71,listing_office_id,varchar(50),YES,MUL,,
72,listing_office_name,varchar(100),YES,MUL,,
73,co_listing_agent_id,varchar(50),YES,MUL,,
74,co_listing_office_id,varchar(50),YES,,,
75,GeoOverride,int(11),NO,MUL,0,
76,GeoCacheV2Id,int(11),YES,,,
77,GeoAddress,varchar(202),YES,,,
78,GeoCity,varchar(61),YES,,,
79,GeoState,varchar(14),YES,,,
80,GeoZipCode,varchar(10),YES,,,
81,GeoTimestamp,datetime,YES,,,
82,added_timestamp,timestamp,NO,,CURRENT_TIMESTAMP,
83,PriceDropDate,datetime,YES,,,
84,PriceDropFrom,int(8),YES,,,
85,GeoLat,"float(20,8)",YES,,,
86,GeoLon,"float(20,8)",YES,,,
