,Field,Type,Null,Key,Default,Extra
0,automate,tinyint(1),YES,,,
1,bathrooms,int(11),YES,,,
2,bedrooms,int(11),YES,,,
3,city,varchar(64),YES,,,
4,half_bathrooms,int(11),YES,,,
5,latitude,"decimal(11,6)",YES,,,
6,list_price,"decimal(14,2)",YES,,,
7,listed_at_date,varchar(20),YES,,,
8,listing_agent__display_name,varchar(64),YES,,,
9,listing_agent__unique_id,varchar(64),YES,,,
10,listing_office__office_name,varchar(64),YES,,,
11,listing_office__unique_id,varchar(64),YES,,,
12,living_area,int(11),YES,,,
13,longitude,"decimal(11,6)",YES,,,
14,lot_size,float,YES,,,
15,lot_size_units,text,YES,,,
16,mls_name,varchar(10),YES,,,
17,mls_number,varchar(20),YES,,,
18,postal_code,varchar(10),YES,,,
19,property_description,text,YES,,,
20,property_type,varchar(20),YES,,,
21,state,varchar(2),YES,,,
22,status,varchar(20),YES,,,
23,street_address,varchar(100),YES,,,
24,unique_id,varchar(64),NO,PRI,,
25,unit,varchar(45),YES,,,
26,url,text,YES,,,
27,added_timestamp,timestamp,NO,,CURRENT_TIMESTAMP,
28,PriceDropDate,datetime,YES,,,
29,PriceDropFrom,int(8),YES,,,
30,GeoOverride,int(11),NO,,0,
31,GeoCacheV2Id,int(11),YES,,,
32,GeoAddress,varchar(100),YES,,,
33,GeoCity,varchar(50),YES,,,
34,GeoState,varchar(22),YES,,,
35,GeoZipCode,varchar(10),YES,,,
36,GeoTimestamp,datetime,YES,,,
