,Field,Type,Null,Key,Default,Extra
0,system_id,int(10),NO,PRI,,
1,ad_code,varchar(5),YES,,,
2,address_direction,varchar(2),YES,,,
3,address_number,varchar(15),YES,,,
4,address_search_number,int(10),YES,,,
5,address_state,varchar(2),YES,,,
6,address_street,varchar(50),YES,,,
7,address_zip_code,varchar(20),YES,,,
8,assessment_year,varchar(4),YES,,,
9,assessments_total,int(10),YES,,,
10,attachment_count,int(10),YES,,,
11,bank_ownedreo,tinyint(1),YES,,,
12,board_entered,tinyint(1),YES,,,
13,city_mailing,varchar(20),YES,,,
14,class,varchar(20),YES,,,
15,close_date,date,YES,,,
16,colisting_agent,int(10),YES,,,
17,colisting_office,smallint(5),YES,,,
18,commbuyer_broker,varchar(5),YES,,,
19,commbuyer_broker_,varchar(5),YES,,,
20,commsub_agent,varchar(5),YES,,,
21,commsub_agent_,varchar(1),YES,,,
22,contract_type,varchar(1),YES,,,
23,coselling_agent,int(10),YES,,,
24,coselling_office,smallint(5),YES,,,
25,county,varchar(15),YES,,,
26,county_dd,varchar(12),YES,,,
27,date_document_legacy,date,YES,,,
28,date_new_listing_legacy,date,YES,,,
29,deeded_access,varchar(1),YES,,,
30,delayed_showings,tinyint(1),YES,,,
31,directions,varchar(150),YES,,,
32,doc_timestamp,datetime,YES,,,
33,documents_on_file,varchar(142),YES,,,
34,dom,int(10),YES,,,
35,domls,int(10),YES,,,
36,electronic_consent,tinyint(1),YES,,,
37,est_water_frontage,int(10),YES,,,
38,expiration_date,date,YES,,,
39,financing_type,smallint(3),YES,,,
40,first_photo_add_timestamp,datetime,YES,,,
41,geo_address_line,varchar(255),YES,,,
42,geo_latitude,"decimal(18,15)",YES,,,
43,geo_longitude,"decimal(19,15)",YES,,,
44,geo_match_code,smallint(3),YES,,,
45,geo_matched_method,smallint(3),YES,,,
46,geo_postal_code,varchar(10),YES,,,
47,geo_primary_city,varchar(100),YES,,,
48,geo_quality,"decimal(12,8)",YES,,,
49,geo_secondary_city,varchar(100),YES,,,
50,geo_subdivision,varchar(2),YES,,,
51,geo_update_timestamp,datetime,YES,,,
52,geo_zoom_level,"decimal(2,0)",YES,,,
53,geocode_status,varchar(1),YES,,,
54,geocode_status2,varchar(1),YES,,,
55,hotsheet_date,date,YES,,,
56,idx_include,varchar(19),YES,,,
57,idx_wavm,varchar(3),YES,,,
58,idx_wcomment,varchar(3),YES,,,
59,improvements,int(10),YES,,,
60,include_on_internetidx,varchar(3),YES,,,
61,input_date,datetime,YES,,,
62,internetidx_waddress,varchar(3),YES,,,
63,la1agent_address2,varchar(50),YES,,,
