,Field,Type,Null,Key,Default,Extra
0,matrix_unique_id,bigint(19),NO,PRI,,
1,active_open_house_count,int(11),YES,,,
2,assessment,varchar(128),YES,,,
3,back_on_market_date,datetime,YES,,,
4,city,varchar(128),YES,MUL,,
5,county_or_parish,varchar(32),YES,,,
6,customer_comment_yn,tinyint(1),YES,,,
7,deposit_amount,"decimal(11,2)",YES,,,
8,directions,varchar(1024),YES,,,
9,directions_from_east_west,varchar(2),YES,,,
10,directions_from_east_west_detail,varchar(20),YES,,,
11,directions_from_north_south,varchar(2),YES,,,
12,directions_from_north_south_deta,varchar(40),YES,,,
13,exclusions_yn,tinyint(1),YES,,,
14,frontage_feet,int(11),YES,,,
15,idx_opt_in_yn,tinyint(1),YES,,,
16,input_warning,varchar(1000),YES,,,
17,input_warning_override,varchar(1000),YES,,,
18,is_deleted,tinyint(1),YES,,,
19,land_contract_yn,tinyint(1),YES,,,
20,land_interest_rate,varchar(6),YES,,,
21,land_payment,int(11),YES,,,
22,land_terms,varchar(5),YES,,,
23,last_change_timestamp,datetime,YES,,,
24,last_change_type,varchar(32),YES,,,
25,latitude,"decimal(11,6)",YES,,,
26,list_agent_direct_work_phone,varchar(50),YES,,,
27,list_agent_email,varchar(80),YES,,,
28,list_agent_full_name,varchar(150),YES,,,
29,list_agent_mlsid,varchar(25),YES,MUL,,
30,list_agent_mui,bigint(19),YES,MUL,,
31,list_office_mlsid,varchar(25),YES,,,
32,list_office_mui,bigint(19),YES,,,
33,list_office_name,varchar(128),YES,MUL,,
34,list_office_phone,varchar(50),YES,,,
35,list_price,"decimal(16,2)",YES,MUL,,
36,list_price_by_acre,"decimal(21,4)",YES,,,
37,listing_agreement,varchar(32),YES,,,
38,listing_contract_date,datetime,YES,,,
39,listing_financing,varchar(1000),YES,,,
40,listing_service,varchar(32),YES,,,
41,listing_service_offered,varchar(1000),YES,,,
42,longitude,"decimal(11,6)",YES,,,
43,lot_size_area,"decimal(16,2)",YES,,,
44,lot_size_dimensions,varchar(50),YES,,,
45,lot_size_units,varchar(32),YES,,,
46,map_letter,varchar(4),YES,,,
47,map_number,varchar(6),YES,,,
48,map_number_numeric,int(11),YES,,,
49,matrix_modified_dt,datetime,YES,,,
50,mls,varchar(48),YES,,,
51,mls_area_major,varchar(40),YES,,,
52,mls_area_major_number,varchar(50),YES,,,
53,mls_number,varchar(20),NO,MUL,,
54,off_market_date,datetime,YES,,,
55,open_house_count,int(11),YES,,,
56,open_house_upcoming,varchar(255),YES,,,
57,original_entry_timestamp,datetime,YES,,,
58,original_list_price,"decimal(16,2)",YES,,,
59,other_features,varchar(1000),YES,,,
60,ownership_status,varchar(1000),YES,,,
61,parcel_number,varchar(50),YES,,,
62,permit_addr_on_internet,tinyint(1),YES,,,
63,permit_avm_on_internet,tinyint(1),YES,,,
64,permit_internet_yn,tinyint(1),YES,,,
65,photo_count,int(11),YES,,,
66,photo_modification_timestamp,datetime,YES,,,
67,postal_city,varchar(128),YES,,,
68,postal_code,varchar(10),YES,MUL,,
69,postal_code_plus_4,varchar(4),YES,,,
70,price_change_timestamp,datetime,YES,,,
71,property_type,varchar(32),YES,,,
72,protection_period,varchar(10),YES,,,
73,public_remarks,varchar(2310),YES,,,
74,publish_sale_price_yn,tinyint(1),YES,,,
75,restrictions_yn,tinyint(1),YES,,,
76,road_frontage_type,varchar(1000),YES,,,
77,room_count,int(11),YES,,,
78,rooms_total,int(11),YES,,,
79,school_district,varchar(32),YES,,,
80,settlement,varchar(32),YES,,,
81,sewer,varchar(1000),YES,,,
82,short_sale,varchar(32),YES,,,
83,side_of_street,varchar(32),YES,,,
84,soil_type,varchar(32),YES,,,
85,state_or_province,varchar(32),YES,,,
86,status,varchar(32),YES,,,
87,status_change_timestamp,datetime,YES,,,
88,status_contractual_search_date,datetime,YES,,,
89,street_dir_prefix,varchar(32),YES,,,
90,street_dir_suffix,varchar(32),YES,,,
91,street_name,varchar(50),YES,MUL,,
92,street_number,varchar(25),YES,MUL,,
93,street_suffix,varchar(32),YES,,,
94,subdivision_name,varchar(128),YES,,,
95,supplement_count,int(11),YES,,,
96,supplement_modification_timestam,datetime,YES,,,
97,table,varchar(32),YES,,,
98,tax_amount_summer,"decimal(21,4)",YES,,,
99,tax_amount_winter,"decimal(21,4)",YES,,,
100,tax_legal_description,varchar(1000),YES,,,
101,title,varchar(1000),YES,,,
102,tour_url_update_date,datetime,YES,,,
103,transaction_type,varchar(32),YES,,,
104,unit_count,int(11),YES,,,
105,unparsed_address,varchar(128),YES,,,
106,virtual_tour_url_unbranded,varchar(255),YES,,,
107,water_source,varchar(1000),YES,,,
108,waterfront_description,varchar(1000),YES,,,
109,waterfront_name,varchar(100),YES,,,
110,waterfront_yn,tinyint(1),YES,,,
111,airport_yn,tinyint(1),YES,,,
