,Field,Type,Null,Key,Default,Extra
0,systemid,int(10),NO,PRI,,
1,addendum,text,YES,,,
2,additional_financial_info,varchar(50),YES,,,
3,address,varchar(100),YES,,,
4,address_2,varchar(50),YES,,,
5,address_direction,varchar(2),YES,,,
6,address_number,varchar(15),YES,,,
7,address_search_number,int(10),YES,,,
8,address_street,varchar(50),YES,,,
9,agent,int(10),YES,,,
10,agent_hit_count,int(10),YES,,,
11,agent_license_num,varchar(10),YES,,,
12,agent_remarks,text,YES,,,
13,allow_address_on_internet,varchar(3),YES,,,
14,allow_avm,varchar(3),YES,,,
15,allow_consumer_comment,varchar(3),YES,,,
16,allow_internet_display,varchar(3),YES,,,
17,amount_down,"decimal(18,2)",YES,,,
18,appointment_comments,varchar(500),YES,,,
19,appointment_line,varchar(25),YES,,,
20,area,varchar(37),YES,,,
21,asking_price,int(10),YES,,,
22,associated_document_count,int(10),YES,,,
23,attorneyprepared_contract,varchar(1),YES,,,
24,bank_owned,varchar(10),YES,,,
25,bay_proximity,varchar(18),YES,,,
26,beach_proximity,varchar(18),YES,,,
27,block_number,varchar(10),YES,,,
28,bonus_to_selling_office,varchar(25),YES,,,
29,broker_attrib_contact,varchar(80),YES,,,
30,buyer_first_name,varchar(25),YES,,,
31,buyer_last_name,varchar(25),YES,,,
32,buyers_name,varchar(50),YES,,,
33,city,varchar(50),YES,,,
34,class,varchar(31),YES,,,
35,client_hit_count,int(10),YES,,,
36,closing_date,date,YES,,,
37,comm_exclusiveagency_yn,varchar(5),YES,,,
38,comm_exempt_clause_yn,varchar(5),YES,,,
39,commission_buyers_agent,varchar(5),YES,,,
40,commission_sub_agent,varchar(5),YES,,,
41,commission_trans_agent,varchar(5),YES,,,
42,commission_var_rate_yn,varchar(5),YES,,,
43,contract_date,date,YES,,,
44,county,varchar(20),YES,,,
45,doc_timestamp,datetime,YES,,,
46,dom,int(10),YES,,,
47,domls,int(10),YES,,,
48,expiration_date,date,YES,,,
49,first_photo_add_timestamp,datetime,YES,,,
50,geo_address_line,varchar(255),YES,,,
51,geo_latitude,"decimal(18,15)",YES,,,
52,geo_longitude,"decimal(19,15)",YES,,,
53,geo_match_code,smallint(3),YES,,,
54,geo_matched_method,smallint(3),YES,,,
55,geo_postal_code,varchar(10),YES,,,
56,geo_primary_city,varchar(100),YES,,,
57,geo_quality,"decimal(12,8)",YES,,,
58,geo_secondary_city,varchar(100),YES,,,
59,geo_subdivision,varchar(2),YES,,,
60,geo_update_timestamp,datetime,YES,,,
61,geo_zoom_level,"decimal(2,0)",YES,,,
62,how_sold,varchar(22),YES,,,
63,idx_include,varchar(3),YES,,,
64,input_date,datetime,YES,,,
65,la1agent_address2,varchar(50),YES,,,
66,la1agent_address_street_name,varchar(50),YES,,,
67,la1agent_city,varchar(50),YES,,,
68,la1agent_email,varchar(50),YES,,,
69,la1agent_first_name,varchar(50),YES,,,
70,la1agent_last_name,varchar(50),YES,,,
71,la1agent_middle_initial,varchar(1),YES,,,
72,la1agent_phone1_countryid,varchar(28),YES,,,
73,la1agent_phone1_description,varchar(10),YES,,,
74,la1agent_phone1_extension,varchar(5),YES,,,
75,la1agent_phone1_number,varchar(30),YES,,,
76,la1agent_state,varchar(2),YES,,,
77,la1agent_status,varchar(13),YES,,,
78,la1agent_type,varchar(18),YES,,,
79,la1agent_url,varchar(80),YES,,,
80,la1agent_zip,varchar(20),YES,,,
81,list_team,varchar(49),YES,,,
82,listing_agent_2,int(10),YES,,,
83,listing_agent_3,int(10),YES,,,
84,listing_date,date,YES,,,
85,listing_office_1,int(10),YES,,,
86,listing_office_2,int(10),YES,,,
87,listing_office_3,int(10),YES,,,
88,lo1board_id,int(10),YES,,,
89,lo1main_office_id,int(10),YES,,,
90,lo1offce_address_street_name,varchar(50),YES,,,
91,lo1office_abbreviation,varchar(25),YES,,,
92,lo1office_address2,varchar(50),YES,,,
93,lo1office_city,varchar(50),YES,,,
94,lo1office_email,varchar(50),YES,,,
95,lo1office_identifier,int(10),YES,,,
96,lo1office_name,varchar(100),YES,,,
97,lo1office_phone1_countryid,int(10),YES,,,
98,lo1office_phone1_description,varchar(10),YES,,,
99,lo1office_phone1_extension,varchar(5),YES,,,
100,lo1office_phone1_number,varchar(30),YES,,,
101,lo1office_state,varchar(2),YES,,,
102,lo1office_type,varchar(28),YES,,,
103,lo1office_url,varchar(80),YES,,,
104,lo1office_zip,varchar(20),YES,,,
105,lo2board_id,int(10),YES,,,
106,location,varchar(81),YES,,,
107,lot_number,varchar(10),YES,,,
108,lvt_date,date,YES,,,
109,may_b_sub_to_3rd_pty_appr,varchar(5),YES,,,
110,mls_num,varchar(15),YES,,,
111,near,varchar(25),YES,,,
112,new_interest_rate,varchar(10),YES,,,
113,new_loan_mortgagee,varchar(25),YES,,,
114,off_market_date,date,YES,,,
115,off_market_status_date,date,YES,,,
116,office_license_num,varchar(10),YES,,,
117,original_price,int(10),YES,,,
118,owner_1,varchar(50),YES,,,
119,owner_2,varchar(50),YES,,,
120,owner_first_name,varchar(25),YES,,,
121,owner_last_name,varchar(25),YES,,,
122,photo_count,int(10),YES,,,
123,phototimestamp,datetime,YES,,,
124,possession,varchar(25),YES,,,
125,price_per_sqft,"decimal(14,2)",YES,,,
126,publish_to_internet_yn,varchar(10),YES,,,
127,qualifier,varchar(10),YES,,,
128,record_num,varchar(10),YES,,,
129,remarks,text,YES,,,
130,sa1agent_address2,varchar(50),YES,,,
131,sa1agent_address_street_name,varchar(50),YES,,,
132,sa1agent_city,varchar(50),YES,,,
133,sa1agent_email,varchar(50),YES,,,
134,sa1agent_first_name,varchar(50),YES,,,
135,sa1agent_last_name,varchar(50),YES,,,
136,sa1agent_middle_initial,varchar(1),YES,,,
137,sa1agent_phone1_countryid,int(10),YES,,,
138,sa1agent_phone1_description,varchar(10),YES,,,
139,sa1agent_phone1_extension,varchar(5),YES,,,
140,sa1agent_phone1_number,varchar(30),YES,,,
141,sa1agent_state,varchar(2),YES,,,
142,sa1agent_status,varchar(1),YES,,,
