,Field,Type,Null,Key,Default,Extra
0,listing_rid,int(10),NO,PRI,,
1,acres,"decimal(14,2)",YES,,,
2,age,int(10),YES,,,
3,apn,varchar(40),YES,,,
4,area,varchar(20),YES,,,
5,association,varchar(50),YES,,,
6,available_date,date,YES,,,
7,ccrs,varchar(4),YES,,,
8,city,varchar(21),YES,,,
9,contingent_date,date,YES,,,
10,county,varchar(21),YES,,,
11,cross_street_address,varchar(30),YES,,,
12,cumulative_days_on_market,int(4),YES,,,
13,days_on_market,int(4),YES,,,
14,directions,varchar(500),YES,,,
15,entry_date,datetime,YES,,,
16,last_modified_date_time,datetime,YES,,,
17,legal_description,varchar(150),YES,,,
18,listing_agent_first_name,varchar(12),YES,,,
19,listing_agent_full_name,varchar(60),YES,,,
20,listing_agent_last_name,varchar(30),YES,,,
21,listing_agent_mls_id,varchar(12),YES,MUL,,
22,listing_agent_number,int(10),YES,,,
23,listing_co_agent_full_name,varchar(60),YES,,,
24,listing_co_agent_mls_id,varchar(12),YES,MUL,,
25,listing_co_agent_number,int(10),YES,,,
26,listing_co_office_mls_id,varchar(12),YES,,,
27,listing_co_office_name,varchar(71),YES,,,
28,listing_co_office_number,int(10),YES,,,
29,listing_date,date,YES,,,
30,listing_number,int(10),NO,MUL,,
31,listing_office_mls_id,varchar(12),YES,,,
32,listing_office_name,varchar(100),YES,MUL,,
33,listing_price,"decimal(12,2)",YES,,,
34,listingoffice_number,int(10),YES,,,
35,longitude,"decimal(12,8)",YES,,,
36,lot_measurement,varchar(5),YES,,,
37,lot_size_source,varchar(20),YES,,,
38,lot_square_footage,"decimal(14,2)",YES,,,
39,mls_origin,varchar(60),YES,,,
40,multiple_listing_service,varchar(35),YES,,,
41,original_price,"decimal(12,2)",YES,,,
42,pending_date,date,YES,,,
43,picture_count,int(2),YES,,,
44,picture_count_public,int(2),YES,,,
45,picture_count_private,int(2),YES,,,
46,picture_modified_date_time,datetime,YES,,,
47,price_change_date,datetime,YES,,,
48,price_per_acre,"decimal(12,2)",YES,,,
49,price_per_square_foot,"decimal(12,2)",YES,,,
50,property_disclaimer,varchar(500),YES,,,
51,property_subtype_1,varchar(23),YES,,,
52,property_subtype_2,varchar(4),YES,,,
53,property_subtype_3,varchar(4),YES,,,
54,property_type,varchar(20),YES,,,
55,public_remarks,text,YES,,,
56,region,int(10),YES,,,
57,selling_agent_full_name,varchar(60),YES,,,
58,selling_agent_mls_id,varchar(12),YES,,,
59,selling_agent_number,int(10),YES,,,
60,selling_co_agent_full_name,varchar(60),YES,,,
61,selling_co_agent_mls_id,varchar(12),YES,,,
62,selling_co_agent_number,int(10),YES,,,
63,selling_co_office_mls_id,varchar(12),YES,,,
64,selling_co_office_name,varchar(100),YES,,,
65,selling_co_office_number,int(10),YES,,,
66,selling_date,date,YES,,,
67,selling_office_mls_id,varchar(12),YES,,,
68,selling_office_name,varchar(100),YES,,,
69,selling_office_number,int(10),YES,,,
70,selling_price,"decimal(12,2)",YES,,,
71,state,varchar(2),YES,,,
72,status,varchar(20),YES,,,
73,status_date,date,YES,,,
74,street_direction,varchar(15),YES,,,
75,street_name,varchar(30),YES,,,
76,street_number,int(10),YES,,,
77,street_number_modifier,varchar(8),YES,,,
78,street_suffix,varchar(9),YES,,,
79,three_quarter_bathrooms,int(3),YES,,,
80,unit,varchar(5),YES,,,
81,utilities,varchar(158),YES,,,
82,virtual_tour_url,varchar(200),YES,,,
83,year_built,int(4),YES,,,
84,zip,varchar(5),YES,MUL,,
85,zip_plus_4,varchar(4),YES,,,
86,_per_square_foot,varchar(40),YES,,,
87,ada_compliant,varchar(20),YES,,,
88,ada_date_compliant,date,YES,,,
89,business_name,varchar(20),YES,,,
90,ceiling_height,varchar(21),YES,,,
91,current_use,varchar(20),YES,,,
92,floor,varchar(63),YES,,,
93,interior_walls,varchar(63),YES,,,
94,number_of_stories,varchar(180),YES,,,
95,restrooms,varchar(42),YES,,,
96,wiring,varchar(63),YES,,,
97,auction,varchar(4),YES,,,
98,foreclosure,varchar(20),YES,,,
99,inactive_date,date,YES,,,
100,on_market,varchar(10),YES,,,
101,reo,varchar(20),YES,,,
102,search_price,"decimal(12,2)",YES,,,
103,selling_comments,varchar(100),YES,,,
104,short_sale,varchar(20),YES,,,
105,status_comments,varchar(20),YES,,,
106,water_test,varchar(20),YES,,,
107,zoning,varchar(20),YES,,,
108,assumable_bonds,varchar(20),YES,,,
109,road_agreement,varchar(24),YES,,,
110,exterior_features,varchar(180),YES,,,
111,miscellaneous,varchar(188),YES,,,
112,rnt_schedule_on_file,varchar(20),YES,,,
113,year_built_source,varchar(20),YES,,,
114,construction,varchar(111),YES,,,
115,foundation,varchar(129),YES,,,
116,green_features,varchar(243),YES,,,
117,heatingcooling,varchar(126),YES,,,
118,latitude,"decimal(12,8)",YES,,,
119,roof,varchar(100),YES,,,
120,square_footage,"decimal(14,2)",YES,,,
121,square_footage_source,varchar(20),YES,,,
122,water_heater,varchar(100),YES,,,
123,windows,varchar(100),YES,,,
124,bathrooms,"decimal(5,2)",YES,,,
125,fenced,varchar(100),YES,,,
126,location,varchar(100),YES,,,
127,electric_location,varchar(20),YES,,,
128,electricity,varchar(20),YES,,,
129,horses_ok,varchar(20),YES,,,
130,lot_improvements,varchar(180),YES,,,
131,natural_gas,varchar(20),YES,,,
132,natural_gas_location,varchar(20),YES,,,
133,perc_test,varchar(20),YES,,,
134,propane,varchar(20),YES,,,
135,propane_location,varchar(20),YES,,,
136,public_viewable,tinyint(1),YES,,,
137,road,varchar(20),YES,,,
138,sewer_service,varchar(20),YES,,,
139,surface_water,varchar(20),YES,,,
140,topography,varchar(119),YES,,,
141,water,varchar(20),YES,,,
142,acres_of_wtr_rights,varchar(20),YES,,,
143,documents_on_file,varchar(180),YES,,,
144,water_fee,"decimal(15,2)",YES,,,
145,searchcontractualdate,date,YES,,,
146,subdivision,varchar(29),YES,,,
147,zoning_source,varchar(20),YES,,,
148,lot_dimensions,varchar(40),YES,,,
149,hoa_fee_frequency,varchar(13),YES,,,
150,10th_unit_bedsbaths,varchar(20),YES,,,
151,11th_unit_bedsbaths,varchar(20),YES,,,
152,12th_unit_bedsbaths,varchar(20),YES,,,
153,13th_unit_bedsbaths,varchar(20),YES,,,
154,14th_unit_bedsbaths,varchar(20),YES,,,
155,15th_unit_bedsbaths,varchar(20),YES,,,
156,16th_unit_bedsbaths,varchar(20),YES,,,
157,17th_unit_bedsbaths,varchar(20),YES,,,
158,18th_unit_bedsbaths,varchar(20),YES,,,
159,19th_unit_bedsbaths,varchar(20),YES,,,
160,1st_unit_bedsbaths,varchar(20),YES,,,
161,20th_unit_bedsbaths,varchar(20),YES,,,
162,2nd_unit_bedsbaths,varchar(20),YES,,,
163,3rd_unit_bedsbaths,varchar(20),YES,,,
164,4th_unit_bedsbaths,varchar(20),YES,,,
165,5th_unit_bedsbaths,varchar(20),YES,,,
166,6th_unit_bedsbaths,varchar(20),YES,,,
167,7th_unit_bedsbaths,varchar(20),YES,,,
168,8th_unit_bedsbaths,varchar(20),YES,,,
169,9th_unit_bedsbaths,varchar(20),YES,,,
170,laundry,varchar(20),YES,,,
171,lease_type,varchar(3),YES,,,
172,num_grgecrprt,int(10),YES,,,
173,num_of_stories,varchar(180),YES,,,
174,num_parking_spaces,int(10),YES,,,
175,rental_agrmt_on_file,varchar(20),YES,,,
176,road_agreements,varchar(180),YES,,,
177,taxes,"decimal(15,2)",YES,,,
178,bedrooms,int(3),YES,,,
179,garage,int(10),YES,,,
180,quarter_bathrooms,int(3),YES,,,
181,style,varchar(17),YES,,,
182,type_of_land,varchar(20),YES,,,
183,additional_features,varchar(169),YES,,,
184,additional_rooms,varchar(187),YES,,,
185,carport,varchar(4),YES,,,
186,carport_capacity,int(1),YES,,,
187,counters,varchar(100),YES,,,
188,exterior,varchar(132),YES,,,
189,fireplace_descrip,varchar(131),YES,,,
190,floor_covering,varchar(100),YES,,,
191,full_bathrooms,int(3),YES,,,
192,garage_type,varchar(19),YES,,,
193,half_bathrooms,int(3),YES,,,
194,hoa,varchar(4),YES,,,
195,hoa_amenities,varchar(118),YES,,,
196,hoa_fee,"decimal(8,0)",YES,,,
197,hoa_includes,varchar(169),YES,,,
198,kitchen,varchar(167),YES,,,
199,landscaped,varchar(100),YES,,,
200,laundry_location,varchar(100),YES,,,
201,master_bdrm_features,varchar(134),YES,,,
202,master_bedroom,varchar(4),YES,,,
203,num_fireplacesstoves,varchar(4),YES,,,
204,patiodeck,varchar(100),YES,,,
205,sprinklers,varchar(100),YES,,,
206,views,varchar(100),YES,,,
207,deed_restrictions,varchar(4),YES,,,
