,Field,Type,Null,Key,Default,Extra
0,AgentRemarks,text,YES,,,
1,AlternateStreetName,varchar(50),YES,,,
2,BackOnMarketDate,date,YES,,,
3,ChangeType,varchar(20),YES,,,
4,City,varchar(50),YES,MUL,,
5,CloseDate,date,YES,,,
6,ClosePrice,bigint(15),YES,,,
7,CoListAgentAddress1,varchar(100),YES,,,
8,CoListAgentAddress2,varchar(50),YES,,,
9,CoListAgentBoard,varchar(50),YES,,,
10,CoListAgentBrokerID,varchar(20),YES,,,
11,CoListAgentCell,varchar(16),YES,,,
12,CoListAgentCity,varchar(50),YES,,,
13,CoListAgentEmail,varchar(80),YES,,,
14,CoListAgentFax,varchar(16),YES,,,
15,CoListAgentFirstName,varchar(50),YES,,,
16,CoListAgentID,varchar(12),YES,MUL,,
17,CoListAgentLastName,varchar(50),YES,,,
18,CoListAgentLicenseNumber,varchar(30),YES,,,
19,CoListAgentModificationTimestamp,datetime,YES,,,
20,CoListAgentOfficeID,varchar(10),YES,,,
21,CoListAgentOfficePhone,varchar(16),YES,,,
22,CoListAgentOfficePhoneExt,varchar(10),YES,,,
23,CoListAgentPhone,varchar(16),YES,,,
24,CoListAgentState,varchar(2),YES,,,
25,CoListAgentWebsite,varchar(255),YES,,,
26,CoListAgentZip,varchar(10),YES,,,
27,CoListBrokerLicenseNumber,varchar(30),YES,,,
28,CoListOfficeAddress1,varchar(100),YES,,,
29,CoListOfficeAddress2,varchar(100),YES,,,
30,CoListOfficeBrokerID,varchar(20),YES,,,
31,CoListOfficeCity,varchar(30),YES,,,
32,CoListOfficeFax,varchar(16),YES,,,
33,CoListOfficeID,varchar(10),YES,,,
34,CoListOfficeModificationTimestamp,datetime,YES,,,
35,CoListOfficeName,varchar(50),YES,,,
36,CoListOfficePhone,varchar(16),YES,,,
37,CoListOfficeState,varchar(2),YES,,,
38,CoListOfficeWebsite,varchar(300),YES,,,
39,CoListOfficeZip,varchar(10),YES,,,
40,CoSaleAgentAddress1,varchar(100),YES,,,
41,CoSaleAgentAddress2,varchar(50),YES,,,
42,CoSaleAgentBoard,varchar(50),YES,,,
43,CoSaleAgentBrokerID,varchar(20),YES,,,
44,CoSaleAgentCell,varchar(16),YES,,,
45,CoSaleAgentCity,varchar(50),YES,,,
46,CoSaleAgentEmail,varchar(80),YES,,,
47,CoSaleAgentFax,varchar(16),YES,,,
48,CoSaleAgentFirstName,varchar(50),YES,,,
49,CoSaleAgentID,varchar(12),YES,,,
50,CoSaleAgentLastName,varchar(50),YES,,,
51,CoSaleAgentLicenseNumber,varchar(30),YES,,,
52,CoSaleAgentModificationTimestamp,datetime,YES,,,
53,CoSaleAgentOfficeID,varchar(12),YES,,,
54,CoSaleAgentOfficePhone,varchar(16),YES,,,
55,CoSaleAgentOfficePhoneExt,varchar(10),YES,,,
56,CoSaleAgentPhone,varchar(16),YES,,,
57,CoSaleAgentState,varchar(2),YES,,,
58,CoSaleAgentWebsite,varchar(255),YES,,,
59,CoSaleAgentZip,varchar(10),YES,,,
60,CoSaleBrokerLicenseNumber,varchar(30),YES,,,
61,CoSaleOfficeAddress1,varchar(100),YES,,,
62,CoSaleOfficeAddress2,varchar(100),YES,,,
63,CoSaleOfficeBrokerID,varchar(20),YES,,,
64,CoSaleOfficeCity,varchar(30),YES,,,
