,Field,Type,Null,Key,Default,Extra
0,APIModificationTimestamp,datetime,YES,,,
1,AccessibilityFeatures,text,YES,,,
2,Appliances,text,YES,,,
3,ApprovalStatus,varchar(45),YES,,,
4,ArchitecturalStyle,text,YES,,,
5,AssociationAmenities,text,YES,,,
6,AssociationFee,"decimal(14,2)",YES,,,
7,AssociationFeeFrequency,varchar(45),YES,,,
8,AssociationFeeIncludes,text,YES,,,
9,AssociationYN,tinyint(1),YES,,,
10,AttachedGarageYN,tinyint(1),YES,,,
11,BK14_LFD_COVERAGE_38,varchar(70),YES,,,
12,BK14_LFD_EASEMENTS_40,varchar(50),YES,,,
13,BK14_LFD_EASEMENTS_504,varchar(40),YES,,,
14,BK14_LFD_EASEMENTS_530,varchar(30),YES,,,
15,BK14_LFD_EASEMENTS_583,varchar(30),YES,,,
16,BK14_LFD_EASEMENTS_599,varchar(30),YES,,,
17,BK14_LFD_EASEMENTS_7,varchar(50),YES,,,
18,BK14_LFD_EXPENSES_584,varchar(30),YES,,,
19,BK14_LFD_EXPOSURE_41,varchar(30),YES,,,
20,BK14_LFD_IMPROVEMENTS_42,varchar(70),YES,,,
21,BK14_LFD_LANDSCAPE_18,varchar(100),YES,,,
22,BK14_LFD_LANDSCAPE_511,varchar(70),YES,,,
23,BK14_LFD_LANDSCAPE_563,varchar(90),YES,,,
24,BK14_LFD_LANDSCAPE_610,varchar(30),YES,,,
25,BK14_LFD_LANDSCAPE_649,varchar(40),YES,,,
26,BK14_LFD_LIQUORLICENSE_536,varchar(30),YES,,,
27,BK14_LFD_LIQUORLIC_585,varchar(30),YES,,,
28,BK14_LFD_LOCATIONCT_687,varchar(30),YES,,,
29,BK14_LFD_LOCATION_613,varchar(30),YES,,,
30,BK14_LFD_MINERALRIGHTS_43,varchar(30),YES,,,
31,BK14_LFD_MISCCT_688,varchar(80),YES,,,
32,BK14_LFD_MISCELLANEOUS_616,varchar(30),YES,,,
33,BK14_LFD_MOMAINTENANCEREQUIRED_617,varchar(30),YES,,,
34,BK14_LFD_MONTHLYMAINTREQCT_689,varchar(60),YES,,,
35,BK14_LFD_NETINCOME_586,varchar(30),YES,,,
36,BK14_LFD_PARKRENTINCLUDES_568,varchar(50),YES,,,
37,BK14_LFD_PROPANETANK_571,varchar(30),YES,,,
38,BK14_LFD_PROPANETANK_648,varchar(30),YES,,,
39,BK14_LFD_SALEINCLUDES_541,varchar(80),YES,,,
40,BK14_LFD_SALEINCLUDES_665,varchar(50),YES,,,
41,BK14_LFD_SITEAndSOIL_46,varchar(30),YES,,,
42,BK14_LFD_TELEVISION_623,varchar(30),YES,,,
43,BK14_LFD_TENANTPAYS_520,varchar(80),YES,,,
44,BK14_LFD_TENANTPAYS_543,varchar(90),YES,,,
45,BK14_LFD_TENANTPAYS_588,varchar(70),YES,,,
46,BK14_LFD_WATERHEATER_36,varchar(50),YES,,,
47,BK14_LFD_WATERHEATER_525,varchar(30),YES,,,
48,BK14_LFD_WATERHEATER_580,varchar(30),YES,,,
49,BK14_LFD_WATERHEATER_628,varchar(30),YES,,,
50,BK14_LFD_WATERHEATER_646,varchar(30),YES,,,
51,BK14_LFD_YEARSEST_645,varchar(30),YES,,,
52,BK14_LFD_YRSESTAB_590,varchar(30),YES,,,
53,BK14_LFD_ZONINGMARIPOSA_678,varchar(50),YES,,,
54,BK14_LFD_ZONINGMARIPOSA_679,varchar(80),YES,,,
55,BK14_LFD_ZONINGMARIPOSA_681,varchar(30),YES,,,
56,BK14_LFD_ZONINGMARIPOSA_682,varchar(30),YES,,,
57,BK14_LFD_ZONINGMARIPOSA_683,varchar(30),YES,,,
58,BK14_LFD_ZONINGMARIPOSA_684,varchar(30),YES,,,
59,BK14_LFD_ZONINGMARIPOSA_685,varchar(30),YES,,,
60,BK14_LFD_ZONINGTUOLUMNE_52,varchar(80),YES,,,
61,BK14_LFD_ZONINGTUOLUMNE_546,varchar(80),YES,,,
62,BK14_LFD_ZONINGTUOLUMNE_670,varchar(120),YES,,,
63,BK14_LFD_ZONINGTUOLUMNE_671,varchar(80),YES,,,
64,BK14_LFD_ZONINGTUOLUMNE_672,varchar(60),YES,,,
65,BK14_LFD_ZONINGTUOLUMNE_673,varchar(70),YES,,,
66,BK14_LFD_ZONINGTUOLUMNE_674,varchar(30),YES,,,
67,Basement,text,YES,,,
68,BathroomsFull,bigint(20),YES,,,
69,BathroomsHalf,bigint(20),YES,,,
70,BathroomsOneQuarter,bigint(20),YES,,,
71,BathroomsPartial,bigint(20),YES,,,
72,BathroomsThreeQuarter,bigint(20),YES,,,
73,BathroomsTotalDecimal,"decimal(5,2)",YES,,,
74,BathroomsTotalInteger,bigint(20),YES,MUL,,
75,BedroomsTotal,bigint(20),YES,MUL,,
76,BodyType,text,YES,,,
77,BuilderName,varchar(70),YES,,,
78,BuildingAreaSource,varchar(70),YES,,,
79,BuildingAreaTotal,"decimal(14,2)",YES,,,
80,BuildingAreaUnits,varchar(45),YES,,,
81,BuildingFeatures,text,YES,,,
82,BusinessName,text,YES,,,
83,BusinessType,text,YES,,,
84,BuyerAgentFirstName,varchar(70),YES,,,
85,BuyerAgentFullName,varchar(170),YES,,,
86,BuyerAgentKey,varchar(275),YES,MUL,,
87,BuyerAgentKeyNumeric,bigint(20),YES,,,
88,BuyerAgentLastName,varchar(70),YES,,,
89,BuyerAgentMlsId,varchar(45),YES,,,
90,BuyerAgentPreferredPhone,varchar(36),YES,,,
91,BuyerAgentStateLicense,varchar(70),YES,,,
92,BuyerAgentURL,text,YES,,,
93,BuyerFinancing,text,YES,,,
94,BuyerOfficeAOR,varchar(70),YES,,,
95,BuyerOfficeEmail,varchar(100),YES,,,
96,BuyerOfficeKey,varchar(275),YES,,,
97,BuyerOfficeKeyNumeric,bigint(20),YES,,,
98,BuyerOfficeMlsId,varchar(45),YES,,,
99,BuyerOfficeName,text,YES,,,
100,BuyerTeamName,varchar(70),YES,,,
101,CapRate,"decimal(5,2)",YES,,,
102,CarportSpaces,"decimal(14,2)",YES,,,
103,CarportYN,tinyint(1),YES,,,
104,City,varchar(70),YES,MUL,,
105,CloseDate,date,YES,,,
