,Field,Type,Null,Key,Default,Extra
0,Road,varchar(20),YES,,,
1,Assessment_Includes__OPEN_Condo_CLOSE_,text,YES,,,
2,Basement_Type,text,YES,,,
3,Block,text,YES,,,
4,Commercial,text,YES,,,
5,Business_Name,text,YES,,,
6,Business_Type,text,YES,,,
7,Mayor_Type,text,YES,,,
8,Operating_Cost_per_Sqft,text,YES,,,
9,Land_and_Services,text,YES,,,
10,Unit_Rentable_Area,text,YES,,,
11,Colisting_Agent_ID,int(8),YES,MUL,,
12,Colisting_Office_ID,int(8),YES,,,
13,Subdivision,text,YES,,,
14,Construction,text,YES,,,
15,Air_Conditioning__OPEN_Condo_CLOSE_,text,YES,,,
16,Currency,text,YES,,,
17,Date_Listed,date,YES,,,
18,Island,text,YES,,,
19,Elementary_School,text,YES,,,
20,Outdoor_Area__OPEN_Condo_CLOSE_,text,YES,,,
21,Exterior_Finish,text,YES,,,
22,Flooring,text,YES,,,
23,Floors_In_Building,text,YES,,,
24,Foundation,text,YES,,,
25,High_School,text,YES,,,
26,MLS_Num,int(8),NO,PRI,,
27,Insulation__OPEN_Celling_CLOSE_,text,YES,,,
28,Insulation__OPEN_Walls_CLOSE_,text,YES,,,
29,Amenities,text,YES,,,
30,Latitude,"decimal(11,6)",YES,,,
31,Laundry,text,YES,,,
32,Legal_Description,text,YES,,,
33,Levels_Per_Unit,text,YES,,,
34,Listing_Agent_ID,int(10),YES,MUL,,
35,Listing_Office_ID,int(10),YES,MUL,,
36,Listing_Photo_Count,int(10),YES,,,
37,Longitude,"decimal(11,6)",YES,,,
38,Lot,text,YES,,,
39,Lot_Depth,text,YES,,,
40,Site_Influences,text,YES,,,
41,Lot_Shape,text,YES,,,
42,Lot_Size,text,YES,,,
43,Lot_Width,text,YES,,,
44,Area,text,YES,,,
45,Middle_School,text,YES,,,
46,Model_Suite_Number,text,YES,,,
47,Monthly_Assessment,text,YES,,,
48,Cross_Street,varchar(10),YES,,,
49,Covered_Parking__OPEN_Condo_CLOSE_,text,YES,,,
50,Parking_Type,text,YES,,,
51,Current_Price,"decimal(10,2)",YES,MUL,,
52,Property_Type,varchar(100),YES,,,
53,Remarks,text,YES,,,
54,Rental_Amount,text,YES,,,
55,Restritions,text,YES,,,
56,Roof,text,YES,,,
57,Rooms,text,YES,,,
58,Shared_Amenities,text,YES,,,
59,Sqft_Total_1st_Floor,text,YES,,,
60,Sqft_Total_2nd_Floor,text,YES,,,
61,Sqft_Total_Lower_Floor,text,YES,,,
62,Total_Finished_Floor_Area,text,YES,,,
63,Sqft_Total_Other_Floor,text,YES,,,
64,Total_Floor_Sqft,text,YES,,,
65,Street_Name,varchar(100),YES,,,
66,Street_Number,varchar(100),YES,,,
67,Style,text,YES,,,
68,Sale_Or_Rent,text,YES,,,
69,Title_Of_Property,text,YES,,,
70,Unit_Number,text,YES,,,
71,Units_In_Building,text,YES,,,
72,Units_In_Complex,text,YES,,,
73,Sewer,text,YES,,,
74,Water,text,YES,,,
75,Year_Built,text,YES,,,
76,Photo_ID,text,YES,,,
77,Bathrooms,text,YES,,,
78,Bedrooms,text,YES,,,
79,Video_Url,text,YES,,,
80,ModificationTimestamp,datetime,NO,MUL,CURRENT_TIMESTAMP,
81,hs_class,varchar(20),YES,,,
82,PictureLastDownloadedTimestamp,datetime,YES,,,
83,PictureDownloaded,int(11),NO,MUL,0,
84,PictureDownloadedCount,smallint(4),YES,,,
85,HasPictures,tinyint(2),NO,,0,
86,HoursUntilNextRetry,int(11),YES,,,
87,GeoOverride,int(11),NO,,0,
88,GeoCacheV2Id,int(11),YES,,,
89,GeoAddress,varchar(100),YES,,,
90,GeoCity,varchar(50),YES,,,
91,GeoState,varchar(14),YES,,,
92,GeoZipCode,varchar(10),YES,,,
93,GeoTimestamp,datetime,YES,,,
94,added_timestamp,timestamp,NO,,CURRENT_TIMESTAMP,
95,PriceDropDate,datetime,YES,,,
96,PriceDropFrom,int(8),YES,,,
