,Field,Type,Null,Key,Default,Extra
0,internal_listing_id,varchar(26),NO,PRI,,
1,legal,varchar(120),YES,,,
2,absolute_longitude,"decimal(11,6)",YES,,,
3,agent_id,varchar(26),YES,MUL,,
4,back_on_market_timestamp,datetime,YES,,,
5,begin_date,date,YES,,,
6,cancel_date,date,YES,,,
7,city,varchar(100),YES,MUL,,
8,colist_agent_id,varchar(26),YES,MUL,,
9,colist_office_id,varchar(26),YES,,,
10,colistingmemberaddress,varchar(150),YES,,,
11,colistingmemberemail,varchar(150),YES,,,
12,colistingmemberfax,varchar(15),YES,,,
13,colistingmembername,varchar(122),YES,,,
14,colistingmemberphone,varchar(25),YES,,,
15,colistingmembershortid,varchar(15),YES,,,
16,colistingmemberurl,varchar(150),YES,,,
17,colistingofficeaddress,varchar(150),YES,,,
18,colistingofficeemail,varchar(150),YES,,,
19,colistingofficefax,varchar(15),YES,,,
20,colistingofficename,varchar(150),YES,,,
21,colistingofficephone,varchar(25),YES,,,
22,colistingofficeshortid,varchar(21),YES,,,
23,colistingofficeurl,varchar(150),YES,,,
24,contingent,varchar(100),YES,,,
25,coselling_agency_id,varchar(26),YES,,,
26,coselling_agent_id,varchar(26),YES,,,
27,cosellingmemberaddress,varchar(150),YES,,,
28,cosellingmemberemail,varchar(150),YES,,,
29,cosellingmemberfax,varchar(15),YES,,,
30,cosellingmembername,varchar(122),YES,,,
31,cosellingmemberphone,varchar(25),YES,,,
32,cosellingmembershortid,varchar(15),YES,,,
33,cosellingmemberurl,varchar(150),YES,,,
34,cosellingofficeaddress,varchar(150),YES,,,
35,cosellingofficeemail,varchar(150),YES,,,
36,cosellingofficefax,varchar(15),YES,,,
37,cosellingofficename,varchar(150),YES,,,
38,cosellingofficephone,varchar(25),YES,,,
39,cosellingofficeshortid,varchar(20),YES,,,
40,cosellingofficeurl,varchar(150),YES,,,
41,county,varchar(100),YES,,,
42,days_on_market,varchar(4),YES,,,
43,development_website,varchar(50),YES,,,
44,directions,varchar(400),YES,,,
45,display_on_public_websites,varchar(1),YES,,,
46,document_count,int(11),YES,,,
47,document_timestamp,datetime,YES,,,
48,documents,varchar(100),YES,,,
49,end_date,date,YES,,,
50,entry_timestamp,datetime,YES,,,
51,foreclosure,varchar(100),YES,,,
52,geo_lat,"decimal(11,6)",YES,,,
53,geo_lon,"decimal(11,6)",YES,,,
54,how_sold,varchar(100),YES,,,
55,in_city_limits,varchar(100),YES,,,
56,internet_access,varchar(100),YES,,,
57,list_135,int(11),YES,,,
58,list_agent_board_code,varchar(150),YES,,,
59,list_agent_board_id,varchar(26),YES,,,
60,list_number_main,int(11),YES,,,
61,list_number_prefix,varchar(2),YES,,,
62,list_office_board_code,varchar(150),YES,,,
63,list_office_board_id,varchar(26),YES,,,
64,listing_id,varchar(22),YES,MUL,,
65,listingmemberaddress,varchar(150),YES,,,
66,listingmemberemail,varchar(150),YES,,,
67,listingmemberfax,varchar(15),YES,,,
68,listingmembername,varchar(122),YES,,,
69,listingmemberphone,varchar(25),YES,,,
70,listingmembershortid,varchar(20),YES,MUL,,
71,listingmemberurl,varchar(150),YES,,,
72,listingofficeaddress,varchar(150),YES,,,
73,listingofficeemail,varchar(150),YES,,,
74,listingofficefax,varchar(15),YES,,,
75,listingofficename,varchar(150),YES,MUL,,
76,listingofficephone,varchar(25),YES,,,
77,listingofficeshortid,varchar(22),YES,,,
78,listingofficeurl,varchar(150),YES,,,
79,lot_size_dimensions,varchar(50),YES,,,
80,lot_size_sqft,"decimal(15,2)",YES,,,
81,mls_approved,varchar(1),YES,,,
82,mls_identifier,varchar(26),YES,,,
83,off_market_timestamp,datetime,YES,,,
84,office_id,varchar(26),YES,MUL,,
85,original_list_price,"decimal(14,2)",YES,,,
86,ownertenant,varchar(30),YES,,,
87,picture_count,int(11),YES,,,
88,picture_timestamp,datetime,YES,,,
89,price_change_timestamp,datetime,YES,,,
90,prior_list_price,"decimal(15,1)",YES,,,
91,private_remarks,varchar(400),YES,,,
92,property_group_id,varchar(26),YES,,,
93,property_type,varchar(2),YES,,,
94,public_remarks,text,YES,,,
95,school_district,varchar(100),YES,,,
96,secnum__blk,varchar(20),YES,,,
97,seller_concessions,varchar(100),YES,,,
98,selling_agency_id,varchar(26),YES,,,
99,selling_agent_id,varchar(26),YES,,,
100,sellingmemberaddress,varchar(150),YES,,,
101,sellingmemberemail,varchar(150),YES,,,
102,sellingmemberfax,varchar(23),YES,,,
103,sellingmembername,varchar(122),YES,,,
104,sellingmemberphone,varchar(25),YES,,,
105,sellingmembershortid,varchar(20),YES,,,
106,sellingmemberurl,varchar(150),YES,,,
107,sellingofficeaddress,varchar(150),YES,,,
108,sellingofficeemail,varchar(150),YES,,,
109,sellingofficefax,varchar(15),YES,,,
110,sellingofficename,varchar(150),YES,,,
111,sellingofficephone,varchar(25),YES,,,
112,sellingofficeshortid,varchar(22),YES,,,
113,sellingofficeurl,varchar(150),YES,,,
114,short_sale,varchar(100),YES,,,
115,start_showing_date,date,YES,,,
116,state,varchar(100),YES,,,
117,status,varchar(100),YES,,,
118,status_change_date,date,YES,,,
119,street_addl_info,varchar(30),YES,,,
120,street_direction_pfx,varchar(100),YES,,,
121,street_name,varchar(30),YES,,,
122,street_suffix,varchar(100),YES,,,
123,subdivision_or_tr,varchar(100),YES,,,
124,taxes_and_possession_association_dues,varchar(100),YES,,,
125,taxes_and_possession_association_fee,varchar(20),YES,,,
126,taxes_and_possession_association_fee_frequency,varchar(100),YES,,,
127,taxes_and_possession_possession,text,YES,,,
128,taxes_and_possession_special_assessments,varchar(100),YES,,,
129,taxes_and_possession_tax_year,varchar(20),YES,,,
130,taxes_and_possession_taxes,varchar(100),YES,,,
131,timestamp,datetime,YES,,,
132,townshipcityvillage,varchar(100),YES,,,
133,type,varchar(100),YES,,,
134,unbranded_virtual_tour,text,YES,,,
135,under_contract_date,date,YES,,,
136,withdrawal_date,date,YES,,,
137,zip_code,varchar(100),YES,MUL,,
138,34_baths,int(6),YES,,,
139,above_grade_sq_ft,"decimal(10,2)",YES,,,
140,age,varchar(100),YES,,,
141,business,varchar(100),YES,,,
142,exterior_features,varchar(198),YES,,,
143,exterior_log_siding,tinyint(1),YES,,,
144,foundation,varchar(100),YES,,,
145,foundation_none,text,YES,,,
146,full_baths,int(6),YES,MUL,,
147,half_baths,int(6),YES,MUL,,
148,heatingair,varchar(100),YES,,,
149,interior_features,varchar(184),YES,,,
150,other_rooms,varchar(125),YES,,,
151,ownership__status,varchar(100),YES,,,
152,property_management_services,varchar(100),YES,,,
153,res_for_approx__wooded,"decimal(15,2)",YES,,,
154,rooms,varchar(100),YES,,,
155,rooms_baths_size,text,YES,,,
156,rooms_bedroom_1_level,varchar(100),YES,,,
157,rooms_bedroom_1_size,text,YES,,,
158,rooms_bedroom_2_level,varchar(100),YES,,,
159,rooms_bedroom_2_size,text,YES,,,
160,rooms_bedroom_3_level,varchar(100),YES,,,
161,rooms_bedroom_3_size,text,YES,,,
162,rooms_bedroom_4_level,varchar(100),YES,,,
163,rooms_bedroom_4_size,text,YES,,,
164,rooms_room_1_level,varchar(100),YES,,,
165,rooms_room_1_size,text,YES,,,
166,rooms_room_2_level,varchar(100),YES,,,
167,rooms_room_2_size,text,YES,,,
168,rooms_room_description_1,text,YES,,,
169,rooms_room_description_2,text,YES,,,
170,rooms_utility_room_level,varchar(100),YES,,,
171,rooms_utility_room_size,text,YES,,,
172,taxes_and_possession_homestead,varchar(100),YES,,,
173,total_bathrooms,"decimal(7,2)",YES,MUL,,
174,total_bedrooms,int(4),YES,MUL,,
175,exterior,varchar(100),YES,,,
176,garage_size,varchar(20),YES,,,
177,garage_stall,varchar(100),YES,,,
178,garage_type,varchar(100),YES,,,
179,garage_yn,varchar(100),YES,,,
180,laundry,varchar(100),YES,,,
181,lock_box_number,varchar(10),YES,,,
182,style,varchar(100),YES,MUL,,
183,total_bldg_sqft,"decimal(10,2)",YES,,,
184,concessionsaddl_prp,varchar(100),YES,,,
185,schools_elementary_school,varchar(100),YES,,,
186,schools_high_school,varchar(100),YES,,,
187,zoning,varchar(15),YES,,,
188,lakeriver_other,varchar(30),YES,,,
189,lakervrcreekstrm,varchar(100),YES,,,
190,list_price,"decimal(15,2)",YES,MUL,,
191,not_for_export_to,varchar(100),YES,,,
192,sold_date,date,YES,,,
193,sold_price,"decimal(15,2)",YES,,,
194,tax_id,varchar(50),YES,,,
195,terms_frac_ownership_,bigint(20),YES,,,
196,documentsdisclosure_slr_is_lic_agntbrkr,varchar(100),YES,,,
197,construction,varchar(100),YES,,,
198,showing_instructions,varchar(100),YES,,,
199,sqft_source,varchar(100),YES,,,
200,st_num,varchar(10),YES,,,
201,year_built,varchar(20),YES,,,
202,development,varchar(100),YES,,,
203,acres,"decimal(10,2)",YES,,,
204,documentsdisclosure,varchar(102),YES,,,
205,sign_sign,varchar(100),YES,,,
206,year_remodeled,int(4),YES,,,
207,annual_gross_income,"decimal(15,2)",YES,,,
208,appliances,varchar(100),YES,,,
209,businessincome,varchar(100),YES,,,
210,cooling,varchar(100),YES,,,
211,documentsdisclosure_furnfixtureequiplist,varchar(100),YES,,,
212,documentsdisclosure_leases,varchar(100),YES,,,
213,documentsdisclosure_ltd_service_listing,varchar(100),YES,,,
214,documentsdisclosure_operatingincstatemnt,varchar(100),YES,,,
215,documentsdisclosure_rental_history,varchar(100),YES,,,
216,documentsdisclosure_sellers_disclosure,varchar(100),YES,,,
217,documentsdisclosure_survey,varchar(100),YES,,,
218,fireplace,varchar(100),YES,,,
219,frontage_amount,varchar(30),YES,,,
220,fuel,varchar(100),YES,,,
221,heating,varchar(100),YES,,,
222,interior,varchar(100),YES,,,
223,landscaping,varchar(100),YES,,,
224,num_units,int(6),YES,,,
225,water_heater,varchar(100),YES,,,
226,approx__wooded,"decimal(15,2)",YES,,,
227,building_site,varchar(100),YES,,,
228,documentsdisclosure_slr_is_licagnt_brkr,varchar(100),YES,,,
229,features,varchar(100),YES,,,
230,restrictions,varchar(20),YES,,,
231,business_information_lease_information,text,YES,,,
232,for_sale_or_rent,varchar(2),YES,,,
233,gas,varchar(100),YES,,,
234,heatair,varchar(100),YES,,,
235,levels,"decimal(6,1)",YES,,,
236,num_of_units,int(6),YES,,,
237,office_sq_ft,"decimal(10,2)",YES,,,
238,parking,varchar(100),YES,,,
239,presentptntl_use,varchar(323),YES,,,
240,retail_sq_ft,"decimal(10,2)",YES,,,
241,sqft_total,"decimal(10,2)",YES,,,
242,warehouse_sq_ft,"decimal(10,2)",YES,,,
243,lease_amount,"decimal(15,2)",YES,,,
244,leased_date,date,YES,,,
245,leasemonth_,"decimal(15,2)",YES,,,
246,leasesqft_,"decimal(15,2)",YES,,,
247,total_sqft_,"decimal(15,2)",YES,,,
248,hs_rets_class,varchar(30),YES,MUL,,
249,PictureLastDownloadedTimestamp,datetime,YES,MUL,,
250,PictureDownloaded,int(11),NO,MUL,0,
251,PictureDownloadedCount,smallint(4),YES,,,
252,HasPictures,tinyint(2),NO,,0,
253,HoursUntilNextRetry,int(11),YES,,,
254,GeoOverride,int(11),NO,MUL,0,
255,GeoCacheV2Id,int(11),YES,,,
256,GeoAddress,varchar(100),YES,,,
257,GeoCity,varchar(50),YES,,,
258,GeoState,varchar(14),YES,,,
259,GeoZipCode,varchar(10),YES,,,
260,GeoTimestamp,datetime,YES,,,
261,added_timestamp,timestamp,NO,,CURRENT_TIMESTAMP,
262,PriceDropDate,datetime,YES,,,
263,PriceDropFrom,int(8),YES,,,
264,attribution_contact,varchar(150),YES,,,
