,Field,Type,Null,Key,Default,Extra
170,TransactionType,varchar(32),YES,,,
171,UnitCount,int(11),YES,,,
172,UnitNumber,varchar(25),YES,,,
173,Utilities,text,YES,,,
174,VacancyPCT,int(11),YES,,,
175,VacancyPCTPotential,int(11),YES,,,
176,VehicleSurveyDate,varchar(11),YES,,,
177,VehiclesPerDay,int(11),YES,,,
178,VirtualTour2URL,varchar(255),YES,,,
179,VirtualTour3URL,varchar(255),YES,,,
180,VirtualTourURL,varchar(255),YES,,,
181,Windows,text,YES,,,
182,WithdrawnDate,date,YES,,,
183,YearBuilt,int(11),YES,MUL,,
184,Zoning,text,YES,,,
185,hs_rets_class,varchar(30),YES,MUL,,
186,PictureLastDownloadedTimestamp,datetime,YES,MUL,,
187,PictureDownloaded,int(11),NO,MUL,0,
188,PictureDownloadedCount,smallint(4),YES,,,
189,HasPictures,tinyint(2),NO,,0,
190,HoursUntilNextRetry,int(11),YES,,,
191,GeoOverride,int(11),NO,MUL,0,
192,GeoCacheV2Id,int(11),YES,,,
193,GeoAddress,varchar(100),YES,,,
194,GeoCity,varchar(50),YES,,,
195,GeoState,varchar(14),YES,,,
196,GeoZipCode,varchar(10),YES,,,
197,GeoTimestamp,datetime,YES,,,
198,added_timestamp,timestamp,NO,,CURRENT_TIMESTAMP,
199,PriceDropDate,datetime,YES,,,
200,PriceDropFrom,int(8),YES,,,
201,Latitude,"decimal(18,15)",YES,,,
202,Longitude,"decimal(18,15)",YES,,,
