,Field,Type,Null,Key,Default,Extra
0,Matrix_Unique_ID,bigint(19),NO,PRI,,
1,ActiveOpenHouseCount,int(11),YES,,,
2,AdditionalImagesLinkURL,varchar(150),YES,,,
3,AdditionalPropertyUsesICI,text,YES,,,
4,AgeDescription,varchar(75),YES,,,
5,AirConditioningDesc,varchar(75),YES,,,
6,AlternateFeatureSheetURL,varchar(150),YES,,,
7,Amenities,text,YES,,,
8,AnnualDebtService,int(11),YES,,,
9,AnnualGrossIncome,int(11),YES,,,
10,AnnualGrossIncomeComment,varchar(150),YES,,,
11,ApplforRentalAccomYN,tinyint(1),YES,,,
12,AppliancesIncluded,text,YES,,,
13,ApproximateBuildingSQFT,int(11),YES,,,
14,AreaCleared,"decimal(16,4)",YES,,,
15,AreaCultivated,"decimal(16,4)",YES,,,
16,AreaTileDrained,"decimal(16,4)",YES,,,
17,AssessmentAmount,int(11),YES,,,
18,AssessmentYear,int(11),YES,,,
19,AssistiveFeaturesRemarks,varchar(500),YES,,,
20,AssocCommonAreaFeeAmt,int(11),YES,,,
21,AssocFeeFrequency,varchar(75),YES,,,
22,AuditStatus,varchar(75),YES,,,
23,AvailableforLeaseYN,tinyint(1),YES,,,
24,AvailableforSaleYN,tinyint(1),YES,,,
25,BachelorUnitPriceperMon,int(11),YES,,,
26,BasementDescription,text,YES,,,
27,BasementDev,text,YES,,,
28,BathsPartial,int(11),YES,,,
29,BathsTotal,"decimal(7,2)",YES,,,
30,Bedroom1PriceperMonth,int(11),YES,,,
31,Bedroom2PriceperMonth,int(11),YES,,,
32,Bedroom3PriceperMonth,int(11),YES,,,
33,BedrsAboveGrade,int(11),YES,,,
34,BedrsBelowGrade,int(11),YES,,,
35,BedsTotal,int(11),YES,,,
36,Board,varchar(75),YES,,,
37,Brokerage1FaxNumber,varchar(12),YES,,,
38,Brokerage1Name,varchar(80),YES,,,
39,Brokerage1PhoneNumber,varchar(12),YES,,,
40,Brokerage1TollFreeNumbr,varchar(12),YES,,,
41,Brokerage2FaxNumber,varchar(12),YES,,,
42,Brokerage2Name,varchar(80),YES,,,
43,Brokerage2PhoneNumber,varchar(12),YES,,,
44,Brokerage2TollFreeNumbr,varchar(12),YES,,,
45,BuilderName,varchar(20),YES,,,
46,BuildingOwnedLeasedBUS,varchar(75),YES,,,
47,BuildingPermitYN,tinyint(1),YES,,,
48,BusinessGrossSales,int(11),YES,,,
49,BusinessGrossSalesYear,int(11),YES,,,
50,BusinessNameBUS,varchar(30),YES,,,
51,BusinessTaxes,int(11),YES,,,
52,BusinessTaxesYear,int(11),YES,,,
53,BusinessTypeBUS,varchar(75),YES,,,
54,BuyerAgentCommissionAmt,varchar(8),YES,,,
55,CancellationRecordDate,datetime,YES,,,
56,CashFlowAmount,int(11),YES,,,
57,CeilingHeightGencom,varchar(20),YES,,,
58,City,varchar(32),YES,,,
59,CityTownusedinMapping,varchar(20),YES,,,
60,CloseDate,date,YES,,,
61,CoListAgent2DirectLine,varchar(25),YES,,,
62,CoListAgent2Email,varchar(80),YES,,,
63,CoListAgent2Extension,varchar(25),YES,,,
64,CoListAgent2MLSID,varchar(25),YES,,,
65,CoListAgent2Name,varchar(150),YES,,,
66,CoListAgent2PhoneNumber,varchar(25),YES,,,
67,CoListAgent2WWWURL,varchar(25),YES,,,
68,CoListAgentDirectWorkPhone,varchar(50),YES,,,
69,CoListAgentEmail,varchar(80),YES,,,
70,CoListAgentFullName,varchar(150),YES,,,
71,CoListAgentMLSID,varchar(25),YES,,,
72,CoListAgent_MUI,bigint(19),YES,,,
73,CoListOffice2_MLSID,varchar(25),YES,,,
74,CoListOffice2_MUI,bigint(19),YES,,,
75,CoListOffice2_Name,varchar(100),YES,,,
76,CoListOfficeMLSID,varchar(25),YES,,,
77,CoListOfficeName,varchar(100),YES,,,
78,CoListOfficePhone,varchar(50),YES,,,
79,CoListOffice_MUI,bigint(19),YES,,,
80,CoSellingAgentDirectWorkPhone,varchar(50),YES,,,
81,CoSellingAgentEmail,varchar(80),YES,,,
82,CoSellingAgentFullName,varchar(150),YES,,,
83,CoSellingAgentMLSID,varchar(25),YES,,,
84,CoSellingAgent_MUI,bigint(19),YES,,,
85,CoSellingOfficeMLSID,varchar(25),YES,,,
86,CoSellingOfficeName,varchar(100),YES,,,
87,CoSellingOfficePhone,varchar(50),YES,,,
88,CoSellingOffice_MUI,bigint(19),YES,,,
89,ColistAgent2_MUI,bigint(19),YES,,,
90,CommissiontoSellingOff,varchar(15),YES,,,
91,ConditionalDate,date,YES,,,
92,CondoCorporationNumber,int(11),YES,,,
93,CondoFee,"decimal(16,4)",YES,,,
94,CondoFeeFrequency,varchar(75),YES,,,
95,CondoName,varchar(50),YES,,,
96,ConsenttoContAfterExpirYN,tinyint(1),YES,,,
