,Field,Type,Null,Key,Default,Extra
0,systemid,int(10),NO,PRI,,
1,mls_num,varchar(19),YES,MUL,,
2,active_cont_addendum,varchar(1),YES,,,
3,address,varchar(51),YES,,,
4,address_direction,varchar(2),YES,,,
5,address_number,varchar(15),YES,,,
6,address_search_number,int(10),YES,,,
7,address_street,varchar(50),YES,,,
8,agent_hit_count,int(10),YES,,,
9,agent_remarks,varchar(1000),YES,,,
10,appointment_phone,varchar(25),YES,,,
11,area,varchar(37),YES,,,
12,associated_document_count,int(10),YES,,,
13,avm,varchar(3),YES,,,
14,city,varchar(50),YES,MUL,,
15,class,varchar(21),YES,,,
16,client_hit_count,int(10),YES,,,
17,closing_date,date,YES,,,
18,co_list_agent_appt_phone,varchar(30),YES,,,
19,coagent,int(10),YES,,,
20,coming_soon,varchar(5),YES,,,
21,commission_to_buyer_agent,varchar(10),YES,,,
22,commission_to_sub_agent,varchar(10),YES,,,
23,comp_ba,varchar(1),YES,,,
24,comp_sa,varchar(1),YES,,,
25,contingent_date,date,YES,,,
26,cooffice,smallint(5),YES,,,
27,country,varchar(14),YES,,,
28,county,varchar(12),YES,,,
29,cumulative_dom,int(10),YES,,,
30,cumulative_domls,int(10),YES,,,
31,directions,varchar(255),YES,,,
32,doc_timestamp,datetime,YES,,,
33,dom,int(10),YES,,,
34,domls,int(10),YES,,,
35,due_diligence_exp_date,date,YES,,,
36,expire_date,date,YES,,,
37,financial_concessions,varchar(30),YES,,,
38,fips_code,varchar(10),YES,,,
39,geo_address_line,varchar(255),YES,,,
40,geo_latitude,"decimal(18,15)",YES,,,
41,geo_longitude,"decimal(19,15)",YES,,,
42,geo_match_code,smallint(3),YES,,,
43,geo_matched_method,smallint(3),YES,,,
44,geo_postal_code,varchar(10),YES,,,
45,geo_primary_city,varchar(100),YES,,,
46,geo_quality,"decimal(12,8)",YES,,,
47,geo_secondary_city,varchar(100),YES,,,
48,geo_subdivision,varchar(2),YES,,,
49,geo_update_timestamp,datetime,YES,,,
50,geo_zoom_level,"decimal(2,0)",YES,,,
51,hotsheet_date,date,YES,,,
52,idx_include,varchar(3),YES,,,
53,input_date,datetime,YES,,,
54,internet_address_display,varchar(3),YES,,,
55,internet_listing,varchar(3),YES,,,
56,la1agent_address2,varchar(50),YES,,,
57,la1agent_city,varchar(50),YES,,,
58,la1agent_email,varchar(50),YES,,,
59,la1agent_first_name,varchar(50),YES,,,
60,la1agent_last_name,varchar(50),YES,,,
61,la1agent_logon_name,varchar(20),YES,,,
62,la1agent_middle_initial,varchar(1),YES,,,
63,la1agent_phone1_area_code,varchar(3),YES,,,
64,la1agent_phone1_extension,varchar(5),YES,,,
65,la1agent_phone1_number,varchar(14),YES,,,
66,la1agent_phone2_area_code,varchar(3),YES,,,
67,la1agent_phone2_extension,varchar(5),YES,,,
68,la1agent_phone2_number,varchar(7),YES,,,
69,la1agent_phone3_area_code,varchar(3),YES,,,
70,la1agent_phone3_extension,varchar(5),YES,,,
71,la1agent_phone3_number,varchar(13),YES,,,
72,la1agent_phone4_area_code,varchar(3),YES,,,
73,la1agent_phone4_extension,varchar(5),YES,,,
74,la1agent_phone4_number,varchar(7),YES,,,
75,la1agent_phone5_area_code,varchar(3),YES,,,
76,la1agent_phone5_extension,varchar(5),YES,,,
77,la1agent_phone5_number,varchar(12),YES,,,
78,la1agent_state,varchar(2),YES,,,
79,la1agent_status,varchar(1),YES,,,
80,la1agent_type,varchar(18),YES,,,
81,la1agent_url,varchar(80),YES,,,
82,la1agent_zip,varchar(12),YES,,,
83,la1agentaddressdirection,varchar(2),YES,,,
84,la1agentaddressstreetname,varchar(50),YES,,,
85,la1agentphone1description,varchar(5),YES,,,
86,la1agentphone2description,varchar(5),YES,,,
87,la1agentphone4description,varchar(5),YES,,,
88,la1agentphone5description,varchar(5),YES,,,
89,la1agentpnone3description,varchar(5),YES,,,
90,la1agntaddrssstreetnumber,varchar(15),YES,,,
91,la1user_code,varchar(20),YES,MUL,,
92,la2agent_address2,varchar(50),YES,,,
93,la2agent_city,varchar(50),YES,,,
94,la2agent_email,varchar(50),YES,,,
95,la2agent_first_name,varchar(50),YES,,,
96,la2agent_last_name,varchar(50),YES,,,
97,la2agent_logon_name,varchar(20),YES,,,
98,la2agent_middle_initial,varchar(1),YES,,,
99,la2agent_phone1_area_code,varchar(3),YES,,,
100,la2agent_phone1_extension,varchar(5),YES,,,
101,la2agent_phone1_number,varchar(14),YES,,,
102,la2agent_phone2_area_code,varchar(3),YES,,,
103,la2agent_phone2_extension,varchar(5),YES,,,
104,la2agent_phone2_number,varchar(14),YES,,,
105,la2agent_phone3_area_code,varchar(3),YES,,,
106,la2agent_phone3_extension,varchar(5),YES,,,
107,la2agent_phone3_number,varchar(14),YES,,,
108,la2agent_phone4_area_code,varchar(3),YES,,,
109,la2agent_phone4_extension,varchar(5),YES,,,
110,la2agent_phone4_number,varchar(12),YES,,,
111,la2agent_phone5_area_code,varchar(3),YES,,,
112,la2agent_phone5_extension,varchar(5),YES,,,
113,la2agent_phone5_number,varchar(12),YES,,,
114,la2agent_state,varchar(2),YES,,,
115,la2agent_status,varchar(13),YES,,,
116,la2agent_type,varchar(25),YES,,,
117,la2agent_url,varchar(80),YES,,,
118,la2agent_zip,varchar(12),YES,,,
119,la2agentaddressdirection,varchar(2),YES,,,
120,la2agentaddressstreetname,varchar(50),YES,,,
121,la2agentphone1description,varchar(5),YES,,,
122,la2agentphone2description,varchar(5),YES,,,
123,la2agentphone4description,varchar(5),YES,,,
124,la2agentphone5description,varchar(5),YES,,,
125,la2agentpnone3description,varchar(5),YES,,,
126,la2agntaddrssstreetnumber,varchar(15),YES,,,
127,list_agent,int(10),YES,MUL,,
128,list_date,date,YES,,,
129,list_price,int(10),YES,MUL,,
130,list_pricesqft,"decimal(18,2)",YES,,,
131,listing_commentsreviews,varchar(3),YES,,,
132,listing_office,smallint(5),YES,MUL,,
133,listing_type,varchar(16),YES,,,
134,listings_service,varchar(15),YES,,,
135,lo1board_id,varchar(27),YES,,,
136,lo1main_office_id,int(10),YES,,,
137,lo1offcaddrssstreetnumber,varchar(15),YES,,,
138,lo1offceaddressstreetname,varchar(50),YES,,,
139,lo1office_abbreviation,varchar(25),YES,,,
140,lo1office_address2,varchar(50),YES,,,
141,lo1office_city,varchar(50),YES,,,
142,lo1office_email,varchar(50),YES,,,
143,lo1office_identifier,int(10),YES,,,
144,lo1office_name,varchar(100),YES,MUL,,
145,lo1office_phone1_number,varchar(14),YES,,,
146,lo1office_state,varchar(2),YES,,,
147,lo1office_type,varchar(25),YES,,,
148,lo1office_url,varchar(80),YES,,,
149,lo1office_zip,varchar(12),YES,,,
150,lo1officeaddressdirection,varchar(2),YES,,,
151,lo1officephone1areacode,varchar(3),YES,,,
152,lo1officephone1descriptin,varchar(10),YES,,,
153,lo1officephone1extension,varchar(5),YES,,,
154,lo1ownership_option,varchar(10),YES,,,
155,lo1realtordotcom,varchar(10),YES,,,
156,lo2board_id,varchar(27),YES,,,
157,lo2main_office_id,int(10),YES,,,
158,lo2offcaddrssstreetnumber,varchar(15),YES,,,
159,lo2offceaddressstreetname,varchar(50),YES,,,
160,lo2office_abbreviation,varchar(25),YES,,,
161,lo2office_address2,varchar(50),YES,,,
162,lo2office_city,varchar(50),YES,,,
163,lo2office_email,varchar(50),YES,,,
164,lo2office_identifier,int(10),YES,,,
165,lo2office_name,varchar(100),YES,,,
166,lo2office_phone1_number,varchar(7),YES,,,
167,lo2office_state,varchar(2),YES,,,
168,lo2office_type,varchar(18),YES,,,
169,lo2office_url,varchar(80),YES,,,
170,lo2office_zip,varchar(12),YES,,,
171,lo2officeaddressdirection,varchar(2),YES,,,
172,lo2officephone1areacode,varchar(3),YES,,,
173,lo2officephone1descriptin,varchar(10),YES,,,
174,lo2officephone1extension,varchar(5),YES,,,
175,lo2ownership_option,varchar(10),YES,,,
176,lo2realtordotcom,varchar(10),YES,,,
177,off_market_date,date,YES,,,
178,oilgas_rights_severed,varchar(25),YES,,,
179,original_price,int(10),YES,,,
180,other_concessions,varchar(100),YES,,,
181,ownership_option,varchar(1),YES,,,
182,contract_date,date,YES,,,
183,photo_count,int(10),YES,,,
184,phototimestamp,datetime,YES,,,
185,pin_num,varchar(50),YES,,,
186,post_direction,varchar(9),YES,,,
187,price_date,date,YES,,,
188,price_per_sqft,"decimal(11,2)",YES,,,
189,prospect_exempt,varchar(3),YES,,,
190,realtordotcom,varchar(3),YES,,,
191,remarks,varchar(1132),YES,,,
192,sa1agent_address2,varchar(50),YES,,,
193,sa1agent_city,varchar(50),YES,,,
194,sa1agent_email,varchar(50),YES,,,
195,sa1agent_first_name,varchar(50),YES,,,
196,sa1agent_last_name,varchar(50),YES,,,
197,sa1agent_logon_name,varchar(20),YES,,,
198,sa1agent_middle_initial,varchar(1),YES,,,
199,sa1agent_phone1_area_code,varchar(3),YES,,,
200,sa1agent_phone1_extension,varchar(5),YES,,,
201,sa1agent_phone1_number,varchar(13),YES,,,
202,sa1agent_phone2_area_code,varchar(3),YES,,,
203,sa1agent_phone2_extension,varchar(5),YES,,,
204,sa1agent_phone2_number,varchar(14),YES,,,
205,sa1agent_phone3_area_code,varchar(3),YES,,,
206,sa1agent_phone3_extension,varchar(5),YES,,,
207,sa1agent_phone3_number,varchar(14),YES,,,
208,sa1agent_phone4_area_code,varchar(3),YES,,,
209,sa1agent_phone4_extension,varchar(5),YES,,,
210,sa1agent_phone4_number,varchar(13),YES,,,
211,sa1agent_phone5_area_code,varchar(3),YES,,,
212,sa1agent_phone5_extension,varchar(5),YES,,,
213,sa1agent_phone5_number,varchar(12),YES,,,
214,sa1agent_state,varchar(2),YES,,,
215,sa1agent_status,varchar(13),YES,,,
216,sa1agent_type,varchar(25),YES,,,
217,sa1agent_url,varchar(80),YES,,,
218,sa1agent_zip,varchar(11),YES,,,
219,sa1agentaddressdirection,varchar(2),YES,,,
220,sa1agentaddressstreetname,varchar(50),YES,,,
221,sa1agentphone1description,varchar(5),YES,,,
222,sa1agentphone2description,varchar(5),YES,,,
223,sa1agentphone4description,varchar(5),YES,,,
224,sa1agentphone5description,varchar(5),YES,,,
225,sa1agentpnone3description,varchar(5),YES,,,
226,sa1agntaddrssstreetnumber,varchar(15),YES,,,
227,salerent,varchar(8),YES,,,
228,search_price,int(10),YES,,,
229,seller_name,varchar(50),YES,,,
