,Field,Type,Null,Key,Default,Extra
0,AccessibilityFeatures,varchar(30),YES,,,
1,AdditBuildings,varchar(200),YES,,,
2,Age,int(11),YES,,,
3,AllowVOWAVM,tinyint(1),YES,,,
4,AllowVOWBlogging,tinyint(1),YES,,,
5,AnnualExpenses,"decimal(15,2)",YES,,,
6,AnnualGrossIncome,"decimal(15,2)",YES,,,
7,Appliances,varchar(200),YES,,,
8,AssociationAmenities,varchar(230),YES,,,
9,AssociationFee,"decimal(14,2)",YES,,,
10,AssociationFee2,"decimal(14,2)",YES,,,
11,AssociationFeeIncludes,varchar(30),YES,,,
12,AvailabilityDate,date,YES,,,
13,Bathrooms,"decimal(5,2)",YES,,,
14,BathroomsDisplay,varchar(40),YES,,,
15,BathroomsFull,int(11),YES,,,
16,BathroomsHalf,int(11),YES,,,
17,BathroomsThreeQuarter,int(11),YES,,,
18,BedroomsTotal,int(11),YES,,,
19,BrokerApproved,tinyint(1),YES,,,
20,BuildingSqFootage,"decimal(15,2)",YES,,,
21,BusinessTypeDescription,varchar(60),YES,,,
22,BuyerAgencyCompensationType,varchar(30),YES,,,
23,BuyerAgentFullName,varchar(80),YES,,,
24,BuyerAgentKeyNumeric,int(11),YES,,,
25,BuyerAgentMlsId,varchar(32),YES,,,
26,BuyerFinancing,varchar(30),YES,,,
27,BuyerOfficeKeyNumeric,int(11),YES,,,
28,BuyerOfficeMlsId,varchar(32),YES,,,
29,BuyerOfficeName,varchar(120),YES,,,
30,CancelationDate,date,YES,,,
31,CapRate,"decimal(5,2)",YES,,,
32,CapRateDescription,varchar(60),YES,,,
33,CensusTract,varchar(80),YES,,,
34,City,varchar(41),YES,,,
35,CityLimits,varchar(40),YES,,,
36,CloseDate,date,YES,,,
37,ClosePrice,"decimal(12,2)",YES,,,
38,CoBuyerAgentFullName,varchar(80),YES,,,
39,CoBuyerAgentKeyNumeric,int(11),YES,,,
40,CoBuyerAgentMlsId,varchar(32),YES,,,
41,CoBuyerOfficeKeyNumeric,int(11),YES,,,
42,CoBuyerOfficeMlsId,varchar(32),YES,,,
43,CoBuyerOfficeName,varchar(120),YES,,,
44,CoListAgentFullName,varchar(80),YES,,,
45,CoListAgentKeyNumeric,int(11),YES,,,
46,CoListAgentMlsId,varchar(32),YES,,,
47,CoListOfficeKeyNumeric,int(11),YES,,,
48,CoListOfficeMlsId,varchar(32),YES,,,
49,CoListOfficeName,varchar(120),YES,,,
50,ContingentDate,date,YES,,,
51,ContractStatusChangeDate,date,YES,,,
52,CountyOrParish,varchar(41),YES,,,
53,CrossStreet,varchar(50),YES,,,
54,CumulativeDaysOnMarket,int(11),YES,,,
55,CurrentUseDescription,varchar(60),YES,,,
56,DateAvailable,date,YES,,,
57,DaysOnMarket,int(11),YES,,,
58,DepositAmtRequired,"decimal(9,2)",YES,,,
59,Directions,text,YES,,,
60,Disclaimer,text,YES,,,
61,Disclosures,varchar(200),YES,,,
62,ElementarySchool,varchar(40),YES,,,
63,ElementarySchoolDistrict,varchar(40),YES,,,
64,EnteredByMLSID,varchar(30),YES,,,
65,ExistingLeaseType,varchar(25),YES,,,
66,ExteriorFeatures,varchar(200),YES,,,
67,FIPSCode,int(11),YES,,,
68,FireplacesTotal,int(11),YES,,,
69,FoundationDetails,varchar(200),YES,,,
70,FrontFootage,varchar(60),YES,,,
71,Garage,varchar(40),YES,,,
72,GrossIncome,"decimal(12,2)",YES,,,
73,GrossSales,"decimal(15,2)",YES,,,
74,HOAFee1Frequency,varchar(40),YES,,,
75,HOAFee2Frequency,varchar(40),YES,,,
76,HOAFee3,"decimal(10,2)",YES,,,
77,HOAFee3Frequency,varchar(40),YES,,,
78,HeatCool,varchar(200),YES,,,
79,HighSchool,varchar(40),YES,,,
80,IDX,varchar(21),YES,,,
81,InsulationRFactor,varchar(60),YES,,,
82,InteriorFeatures,text,YES,,,
83,InternetAddressDisplayYN,tinyint(1),YES,,,
84,InternetEntireListingDisplayYN,tinyint(1),YES,,,
85,Latitude,"decimal(12,8)",YES,,,
86,LeaseIncludes,varchar(251),YES,,,
87,LeaseTerm,varchar(60),YES,,,
88,Levels,varchar(30),YES,,,
89,ListAOR,varchar(70),YES,,,
90,ListAgentFirstName,varchar(32),YES,,,
91,ListAgentFullName,varchar(80),YES,,,
92,ListAgentKeyNumeric,int(11),YES,,,
93,ListAgentLastName,varchar(50),YES,,,
94,ListAgentMlsId,varchar(32),YES,,,
95,ListOfficeKeyNumeric,int(11),YES,,,
96,ListOfficeMlsId,varchar(32),YES,,,
97,ListOfficeName,varchar(120),YES,,,
98,ListPrice,"decimal(12,2)",YES,,,
99,ListPriceLow,"decimal(12,2)",YES,,,
100,ListingAgentIdxEmail,varchar(100),YES,,,
101,ListingAgentIdxPhone,varchar(45),YES,,,
102,ListingAgreement,varchar(40),YES,,,
103,ListingContractDate,date,YES,,,
104,ListingId,varchar(45),YES,,,
105,ListingKeyNumeric,int(11),NO,PRI,,
106,ListingPublicURL,varchar(170),YES,,,
107,ListingTerms,varchar(30),YES,,,
108,LivingArea,"decimal(14,2)",YES,,,
109,LivingAreaSource,varchar(40),YES,,,
110,Longitude,"decimal(12,8)",YES,,,
111,LotSizeAcres,"decimal(16,4)",YES,,,
112,LotSizeDimensions,varchar(60),YES,,,
113,LotSizeSource,varchar(40),YES,,,
114,LotSizeSquareFeet,"decimal(14,2)",YES,,,
115,LotSizeUnits,varchar(25),YES,,,
116,MLSAreaMajor,varchar(30),YES,,,
117,MLSOrigin,varchar(80),YES,,,
118,MiddleOrJuniorSchool,varchar(40),YES,,,
119,MlsStatus,varchar(45),YES,,,
120,ModificationTimestamp,datetime,YES,,,
121,MoniesRequired,varchar(200),YES,,,
122,MonthlyLeaseAmount,"decimal(15,2)",YES,,,
123,MonthlyLeasePrice,int(11),YES,,,
124,MoveInDeposit,"decimal(7,0)",YES,,,
125,MultipleListingService,varchar(24),YES,,,
126,Neighborhood,varchar(40),YES,,,
127,NetOperatingIncome,"decimal(15,2)",YES,,,
128,NewConstruction,varchar(200),YES,,,
129,NumberOfUnitsTotal,int(11),YES,,,
130,OnMarket,tinyint(1),YES,,,
131,OriginalEntryTimestamp,datetime,YES,,,
132,OriginatingSystemKey,varchar(120),YES,,,
133,OriginatingSystemName,varchar(120),YES,,,
134,ParcelNumber,varchar(60),YES,,,
135,Parking,"decimal(15,2)",YES,,,
136,ParkingFeatures,varchar(200),YES,,,
137,PatioAndPorchFeatures,varchar(200),YES,,,
138,PhotosChangeTimestamp,datetime,YES,,,
139,PhotosCount,int(11),YES,,,
140,Plan,int(11),YES,,,
141,Pool,varchar(40),YES,,,
142,PoolFeatures,varchar(200),YES,,,
143,Possession,varchar(30),YES,,,
144,PostalCode,varchar(25),YES,,,
145,PostalCodePlus4,varchar(24),YES,,,
146,PriceChangeTimestamp,datetime,YES,,,
147,PricePerAcre,"decimal(12,2)",YES,,,
148,PricePerSquareFoot,"decimal(12,2)",YES,,,
149,PrivateRemarks,text,YES,,,
150,PropertySubType,varchar(24),YES,,,
151,PropertySubtype2,varchar(24),YES,,,
152,PropertySubtype3,varchar(24),YES,,,
153,PropertyType,varchar(40),YES,,,
154,PublicRemarks,text,YES,,,
155,PublicSurveyTownship,varchar(24),YES,,,
156,PublishToIDX,tinyint(1),YES,,,
157,PublishtoVOW,tinyint(1),YES,,,
158,RV,varchar(40),YES,,,
159,RVParkingDimensions,varchar(60),YES,,,
160,ReciprocalMemberPhone,varchar(27),YES,,,
161,Restriction,varchar(200),YES,,,
162,Roof,varchar(200),YES,,,
163,SaltWaterPool,varchar(40),YES,,,
164,ScopeofService,varchar(40),YES,,,
165,SearchPrice,"decimal(12,2)",YES,,,
166,ShowAddressonVOW,tinyint(1),YES,,,
167,ShowingInstructions,varchar(170),YES,,,
168,ShowingRequirements,varchar(200),YES,,,
169,SiteAmenities,varchar(200),YES,,,
170,SolarElectric,varchar(40),YES,,,
171,SolarOwnedLeased,varchar(40),YES,,,
172,Space,varchar(40),YES,,,
173,Sprinklers,varchar(200),YES,,,
174,StateOrProvince,varchar(22),YES,,,
175,StatusComments,varchar(40),YES,,,
176,Stories,int(11),YES,,,
177,StreetDirPrefix,varchar(35),YES,,,
178,StreetDirSuffix,varchar(35),YES,,,
179,StreetName,varchar(50),YES,,,
180,StreetNumber,varchar(28),YES,,,
181,StreetNumberNumeric,int(11),YES,,,
182,StreetSuffix,varchar(26),YES,,,
183,SubAgencyCompensationType,varchar(30),YES,,,
184,SubLease,varchar(21),YES,,,
185,SubLeaseExpirationDate,datetime,YES,,,
186,Subdivision,varchar(70),YES,,,
187,SwrWaterUtil,varchar(200),YES,,,
188,TotalAnnualExpense,"decimal(15,2)",YES,,,
189,URL,text,YES,,,
190,UnitNumber,varchar(25),YES,,,
191,VacancyFactor,"decimal(15,2)",YES,,,
192,Validated,tinyint(1),YES,,,
193,VariableRate,varchar(40),YES,,,
194,VideosChangeTimestamp,datetime,YES,,,
195,VideosCount,int(11),YES,,,
196,VirtualTourURL,varchar(220),YES,,,
197,WaterDistrict,varchar(60),YES,,,
198,YearBuilt,int(11),YES,,,
199,ZoningDescription,text,YES,,,
200,ofGarages,"decimal(13,0)",YES,,,
201,odata_entity,varchar(100),YES,,,
202,PictureLastDownloadedTimestamp,datetime,YES,,,
203,PictureDownloaded,int(11),NO,MUL,0,
204,PictureDownloadedCount,smallint(4),YES,,,
205,HasPictures,tinyint(2),NO,,0,
206,HoursUntilNextRetry,int(11),YES,,,
207,GeoOverride,int(11),NO,,0,
208,GeoCacheV2Id,int(11),YES,,,
209,GeoAddress,varchar(100),YES,,,
210,GeoCity,varchar(50),YES,,,
211,GeoState,varchar(14),YES,,,
212,GeoZipCode,varchar(10),YES,,,
213,GeoTimestamp,datetime,YES,,,
214,added_timestamp,timestamp,NO,,CURRENT_TIMESTAMP,
215,PriceDropDate,datetime,YES,,,
216,PriceDropFrom,int(8),YES,,,
