,Field,Type,Null,Key,Default,Extra
0,matrix_unique_id,bigint(19),NO,PRI,,
1,Acres,"decimal(14,4)",YES,,,
2,CDOM,int(11),YES,,,
3,CanalWidth,varchar(75),YES,,,
4,City,varchar(75),YES,,,
5,CoListAgentFullName,varchar(150),YES,,,
6,CoListAgentMLSID,varchar(25),YES,MUL,,
7,CoListAgent_MUI,bigint(19),YES,MUL,,
8,CoListOfficeMLSID,varchar(25),YES,,,
9,CoListOfficeName,varchar(50),YES,,,
10,CoListOfficePhone,varchar(50),YES,,,
11,CoListOffice_MUI,bigint(19),YES,,,
12,CountyOrParish,varchar(75),YES,,,
13,CreatedDate,datetime,YES,,,
14,CurrentPrice,"decimal(16,2)",YES,,,
15,DOM,int(11),YES,,,
16,Development,varchar(75),YES,,,
17,ForeclosedREOYN,tinyint(1),YES,,,
18,FullAddress,varchar(100),YES,,,
19,GulfAccessType,varchar(500),YES,,,
20,GulfAccessYN,tinyint(1),YES,,,
21,LastChangeTimestamp,datetime,YES,,,
22,LastChangeType,varchar(75),YES,,,
23,LegalDesc,varchar(255),YES,,,
24,ListAgentDirectWorkPhone,varchar(50),YES,,,
25,ListAgentFullName,varchar(150),YES,,,
26,ListAgentMLSID,varchar(25),YES,MUL,,
27,ListAgent_MUI,bigint(19),YES,MUL,,
28,ListOfficeMLSID,varchar(25),YES,,,
29,ListOfficeName,varchar(50),YES,MUL,,
30,ListOfficePhone,varchar(50),YES,,,
31,ListOffice_MUI,bigint(19),YES,,,
32,ListPrice,"decimal(16,2)",YES,,,
33,ListingOnInternetYN,tinyint(1),YES,,,
34,MLS,varchar(75),YES,,,
35,MLSAreaMajor,varchar(75),YES,,,
36,MLSNumber,varchar(20),NO,MUL,,
37,MatrixModifiedDT,datetime,YES,,,
38,ParcelNumber,varchar(50),YES,,,
39,PhotoCount,int(11),YES,,,
40,PhotoModificationTimestamp,datetime,YES,,,
41,PostalCode,varchar(10),YES,MUL,,
42,PostalCodePlus4,varchar(4),YES,,,
43,PotentialShortSaleYN,tinyint(1),YES,,,
44,PropertyAddressonInternetYN,tinyint(1),YES,,,
45,PropertyInformation,varchar(1500),YES,,,
46,PropertyType,varchar(75),YES,,,
47,Range,int(11),YES,,,
48,RoomCount,int(11),YES,,,
49,Section,int(11),YES,,,
50,SellerConcessionAmount,varchar(20),YES,,,
51,SellingAgentFullName,varchar(150),YES,,,
52,SellingAgentMLSID,varchar(25),YES,,,
53,SellingAgent_MUI,bigint(19),YES,,,
54,SellingOfficeMLSID,varchar(25),YES,,,
55,SellingOfficeName,varchar(50),YES,,,
56,SellingOfficePhone,varchar(50),YES,,,
57,SellingOffice_MUI,bigint(19),YES,,,
58,SettlementAgentAddress,varchar(100),YES,,,
59,SettlementAgentEmail,varchar(80),YES,,,
60,SettlementAgentName,varchar(150),YES,,,
61,SettlementAgentPhone,varchar(50),YES,,,
62,StateOrProvince,varchar(2),YES,,,
63,Status,varchar(75),YES,,,
64,StreetDirPrefix,varchar(75),YES,,,
65,StreetDirSuffix,varchar(75),YES,,,
66,StreetName,varchar(50),YES,,,
67,StreetNumber,varchar(25),YES,,,
68,StreetNumberModifier,varchar(10),YES,,,
69,StreetSuffix,varchar(75),YES,,,
70,Table,varchar(75),YES,,,
71,Township,int(11),YES,,,
72,UnitNumber,varchar(25),YES,,,
73,VirtualTourURL,varchar(255),YES,,,
74,VirtualTourURL2,varchar(255),YES,,,
75,WaterfrontDesc,varchar(500),YES,,,
76,WaterfrontYN,tinyint(1),YES,,,
77,AdditionalInfo,varchar(500),YES,,,
78,AmortizedOverNumYrs,int(11),YES,,,
79,AnnualAssociationFee,int(11),YES,,,
80,AnnualDebtService,"decimal(17,2)",YES,,,
81,BroadbandYN,tinyint(1),YES,,,
82,BusinessEstablish,int(11),YES,,,
83,ClosingType,varchar(75),YES,,,
84,ComercialPropertyType,varchar(1344),YES,,,
85,CommercialAmenities,varchar(500),YES,,,
86,CommercialType,varchar(500),YES,,,
87,ConfidentialityAgreementReqdYN,tinyint(1),YES,,,
88,CoolingRemarks,varchar(255),YES,,,
89,CoolingYN,tinyint(1),YES,,,
90,CoveredParkingSpaces,int(11),YES,,,
91,CranesYN,tinyint(1),YES,,,
92,DebtService,"decimal(17,2)",YES,,,
93,Depth,int(11),YES,,,
94,DownPayment,"decimal(17,2)",YES,,,
95,DueInNumYrs,"decimal(17,2)",YES,,,
96,EffectiveGross,"decimal(17,2)",YES,,,
97,Electric,varchar(500),YES,,,
98,ExpensesInclude,varchar(500),YES,,,
99,FencedYardYN,tinyint(1),YES,,,
100,FireSprinklersYN,tinyint(1),YES,,,
101,HeatingRemarks,varchar(255),YES,,,
102,HeatingYN,tinyint(1),YES,,,
103,IncomeCapRate,"decimal(17,2)",YES,,,
104,IncomeExpenseInfo,varchar(500),YES,,,
105,Insurance,"decimal(17,2)",YES,,,
106,InterestRate,"decimal(17,2)",YES,,,
107,InvestmentType,varchar(75),YES,,,
108,LeaseLossFactorPercentage,"decimal(17,2)",YES,,,
109,LeaseMinClearCeilingHeight,varchar(40),YES,,,
110,LeaseNoOfGradeLevelDoors,int(11),YES,,,
111,LeaseNoOfParkingSpaces,int(11),YES,,,
112,LeaseNumberOfElevators,int(11),YES,,,
113,LeasePower,varchar(50),YES,,,
114,LeasePrice,"decimal(16,2)",YES,,,
115,LeaseRailYN,tinyint(1),YES,,,
116,LeaseRateDesc,varchar(75),YES,,,
117,LeaseTrafficCount,int(11),YES,,,
118,LeasedRateDesc,varchar(75),YES,,,
119,License,varchar(500),YES,,,
120,ListPriceDesc,varchar(75),YES,,,
121,MaximumSubjectPropertySqFt,int(11),YES,,,
122,MinimumSubjectPropertySqFt,int(11),YES,,,
123,NumberDockHighDoors,int(11),YES,,,
124,NumberOfBays,int(11),YES,,,
125,NumberOfSpacesUnits,int(11),YES,,,
126,NumberofLoadingDoors,int(11),YES,,,
127,PropertyHighlights,varchar(1000),YES,,,
128,PropertyLocation,varchar(255),YES,,,
129,PropertyName,varchar(50),YES,,,
130,PropertyUseType,varchar(75),YES,,,
131,ReportTitle,varchar(50),YES,,,
132,RoomMixAvgRate,int(11),YES,,,
133,RoomMixBeds,int(11),YES,,,
134,RoomMixDesc,varchar(50),YES,,,
135,RoomMixNumberOfRooms,int(11),YES,,,
136,SaleIncludes,varchar(500),YES,,,
137,SourceofExpenses,varchar(500),YES,,,
138,SubjectPropertySqFt,int(11),YES,,,
139,Tenancy,varchar(75),YES,,,
140,TotalBuildingSqFt,int(11),YES,,,
141,TransactionType,varchar(75),YES,,,
142,BloggingYN,tinyint(1),YES,,,
143,CloseDate,datetime,YES,,,
144,ClosePrice,"decimal(16,2)",YES,,,
145,OriginalListPrice,"decimal(16,2)",YES,,,
146,Possession,varchar(500),YES,,,
147,SpecialInformation,varchar(500),YES,,,
148,StatusType,varchar(75),YES,,,
149,TaxYear,int(11),YES,,,
150,Taxes,"decimal(17,2)",YES,,,
151,TotalBuildings,int(11),YES,,,
152,CoListAgentDirectWorkPhone,varchar(50),YES,,,
153,SellingAgentDirectWorkPhone,varchar(50),YES,,,
154,YearBuilt,int(11),YES,,,
155,AVMYN,tinyint(1),YES,,,
156,LandSqFt,int(11),YES,,,
157,UtilitiesAvailable,varchar(500),YES,,,
158,SourceofMeasureLotSize,varchar(500),YES,,,
159,ZoningCode,varchar(50),YES,,,
160,LotFrontage,int(11),YES,,,
161,SubdivisionNumber,varchar(10),YES,,,
162,OwnershipDesc,varchar(75),YES,,,
163,SellPricePerSqFt,"decimal(17,2)",YES,,,
164,Construction,varchar(500),YES,,,
165,Cooling,varchar(500),YES,,,
166,Heat,varchar(500),YES,,,
167,NumUnitFloor,int(11),YES,,,
168,InternetSites,varchar(500),YES,,,
169,TotalFloors,int(11),YES,,,
170,ApproxDistanceToGulfMiles,"decimal(12,2)",YES,,,
171,ApproxDistanceToGulfMins,int(11),YES,,,
